"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"172","Mujer","Coihueco",19800,42920,56763,60000,52208,77500,90000,94848,132600,149707,120000,191420
"173","Mujer","Colina",31408,53650,64260,85000,100400,120000,120000,176750,204912,218800,2e+05,250000
"174","Mujer","Collipulli",49500,39140,89964,60000,80320,1e+05,1e+05,117160,125970,217706,175000,240000
"175","Mujer","Combarbalá",28992,40774,57834,65500,80822,101000,121531,133825,176800,198014,112500,216000
"176","Mujer","Concepción",36240,53162,89138,95000,150600,140000,120000,151500,187850,207313,250000,259000
"177","Mujer","Conchalí",42280,61161,83002,91056,120480,150000,140722,158080,209950,218800,250000,268106
"178","Mujer","Constitución",42280,76695,75650,68500,80822,1e+05,115000,131300,185802,196920,210000,241000
"179","Mujer","Copiapó",38656,64380,74970,80000,110440,120000,118560,141400,205400,240680,3e+05,3e+05
"180","Mujer","Coquimbo",36240,53650,58905,74447,90360,110000,110000,136350,191165,196920,220000,248000
"181","Mujer","Coronel",31408,46139,59976,65000,100400,93650,120000,131300,187850,202254,2e+05,250000
"182","Mujer","Coyhaique",36240,53650,64260,84000,100400,109282,139394,151500,209950,218800,220000,3e+05
"183","Mujer","Curacautín",23960,39140,89301,40860,81575,91300,105000,109080,134672,205143,170000,191000
"184","Mujer","Curacaví",36240,40774,60520,80000,100400,120000,115000,141400,180115,206630,210000,3e+05
"185","Mujer","Curanilahue",35640,48605,46792,73610,90360,1e+05,110000,121200,148622,161584,2e+05,205000
"186","Mujer","Curicó",37448,48285,60248,70000,90360,110000,112500,146450,182325,202390,210000,241000
"187","Mujer","Diego de Almagro",27180,97850,90780,115000,97750,104780,119280,138370,182325,310696,325000,3e+05
"188","Mujer","Doñihue",28992,48285,64260,65645,80320,102500,150000,148200,198748,205400,218275,280000
"189","Mujer","El Monte",28521,58962,64260,NA,80320,1e+05,115000,136350,177905,273500,210000,245000
"190","Mujer","Estación Central",42280,69209,91443,129000,130520,120000,165984,161600,221000,218800,210000,270000
"191","Mujer","Freirina",31408,42920,46792,88000,83081,90000,118560,134585,165750,202390,212500,265000
"192","Mujer","Fresia",31664,36482,58905,NA,NA,1e+05,115000,158080,221000,185980,180000,245500
"193","Mujer","Hualañé",30200,64380,55692,NA,NA,1e+05,80000,138370,176723,199108,208838,209000
"194","Mujer","Hualqui",39600,41632,45390,NA,NA,1e+05,120000,126250,160225,164100,175000,240000
"195","Mujer","Huasco",13892,43993,69615,NA,100400,1e+05,115361,158080,185088,218800,210000,250000
"196","Mujer","Illapel",31408,53650,64260,70000,80822,85000,108000,136350,175695,199108,210000,240000
"197","Mujer","Iquique",51480,70818,90780,137902,135540,120000,158080,151500,221423,251620,280000,3e+05
"198","Mujer","Isla de Maipo",35336,49358,64260,1e+05,97750,109560,111782,136350,182325,196920,187824,240500
"199","Mujer","La Cisterna",31408,77542,112965,150000,178954,155000,180000,202000,276250,240680,3e+05,3e+05
"200","Mujer","La Florida",36240,64380,107100,125000,120480,120000,160000,202000,239383,230382,252622,3e+05
"201","Mujer","La Granja",36240,53650,74970,91968,120480,120000,122572,151500,187850,240680,210000,280000
"202","Mujer","La Ligua",30683,48925,64260,80000,80822,83996,120000,136350,160694,196920,2e+05,241000
"203","Mujer","La Pintana",31408,53650,64260,90000,88502,1e+05,115000,128270,165750,205400,207500,240000
"204","Mujer","La Reina",72480,101935,128520,180000,200800,296080,280000,262600,375700,415720,5e+05,4e+05
"205","Mujer","La Serena",36240,42920,64260,90000,117300,120000,130000,136350,187850,205400,210000,250000
"206","Mujer","La Unión",36240,75110,55692,80000,120480,1e+05,1e+05,115140,176800,199108,210000,2e+05
"207","Mujer","Lampa",36240,48605,64260,NA,98392,110000,120000,141400,187850,199108,250000,265000
"208","Mujer","Las Condes",72480,83158,128520,190000,301200,4e+05,3e+05,499500,598899,742464,550000,7e+05
"209","Mujer","Lebu",33824,40774,55692,61290,80822,90650,120000,90900,149175,161912,175000,220000
"210","Mujer","Linares",33824,49358,53550,65500,97750,104000,110500,121200,168512,196920,210000,241000
"211","Mujer","Llanquihue",42280,56332,53550,NA,NA,NA,115000,136350,182325,202390,2e+05,240000
"212","Mujer","Lo Prado",36240,59652,93737,94928,130520,127598,150000,161600,221000,207860,230000,250000
"213","Mujer","Longaví",45904,47090,56763,60000,60951,80000,78406,109312,176800,177775,164000,245000
"214","Mujer","Los Álamos",34900,64380,75310,NA,NA,145000,98000,121200,163540,164100,182000,199500
"215","Mujer","Los Andes",24160,51504,74970,90000,117880,120000,120000,146450,221000,211142,210000,280000
"216","Mujer","Los Ángeles",31408,42222,64260,80000,97750,112000,115000,136350,184535,199108,210000,241000
"217","Mujer","Los Vilos",29700,58710,57834,NA,80320,109780,115000,131300,164320,199108,2e+05,220000
"218","Mujer","Lota",30200,37555,45390,66000,85340,1e+05,1e+05,111310,176800,196920,210000,201000
"219","Mujer","Machalí",39260,53650,80325,70000,90360,1e+05,118560,136350,182325,240680,225000,268633
