"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"236","Mujer","Paine",39611,62750,71088,76802,133631,141922,158221,186576,211801,258431,278026,292813
"237","Mujer","Paredones",49377,48947,68141,NA,NA,165483,NA,168429,220290,265736,313286,304190
"238","Mujer","Parral",44522,75778,103624,98965,154046,130844,141487,158508,248391,193922,219762,267675
"239","Mujer","Pelarco",23806,55198,54670,64831,82871,112911,86631,167015,182473,209622,221800,285698
"240","Mujer","Pelluhue",55021,29225,76517,NA,56854,106672,143408,145781,160330,202668,147045,347645
"241","Mujer","Peñaflor",68120,100320,91201,131712,167680,165679,243424,224870,284066,408900,329082,319054
"242","Mujer","Peñalolén",39706,68476,127349,142887,156789,171911,190412,239049,262183,366384,258835,401857
"243","Mujer","Penco",41990,81988,88997,141499,121311,119453,133222,158975,200823,217957,207662,268014
"244","Mujer","Pica",49987,71494,73858,192697,183883,175994,177125,196021,242645,331422,274538,340766
"245","Mujer","Pirque",79841,89093,101959,NA,293865,189628,368549,229274,285606,264464,325438,621756
"246","Mujer","Pitrufquén",68844,83752,NA,105362,124237,124900,127314,175521,214181,181018,273492,257206
"247","Mujer","Porvenir",43549,89148,126812,126341,167198,184165,277697,296510,689193,370121,351009,470875
"248","Mujer","Pozo Almonte",23120,23606,50928,262725,167725,137483,158196,195360,285642,236523,306588,303519
"249","Mujer","Providencia",136114,299994,343620,523153,542292,458346,594907,568832,744781,1161113,930054,1039349
"250","Mujer","Pucón",35706,64176,106605,71589,148257,151019,224619,155321,267788,405852,250714,272458
"251","Mujer","Pudahuel",36224,58679,76904,113954,143071,167305,174555,213594,302088,241066,249640,316914
"252","Mujer","Puente Alto",65078,113711,174640,142566,166448,164003,200883,226370,263521,306453,267920,331765
"253","Mujer","Puerto Montt",49917,84717,197913,129783,177563,151672,205087,215513,235181,318470,275639,328961
"254","Mujer","Puerto Octay",40054,55775,79975,NA,NA,206856,116891,177012,264533,182502,235909,333729
"255","Mujer","Puerto Varas",49178,106969,145684,135226,185872,185887,186731,241920,251017,335290,438266,362404
"256","Mujer","Punta Arenas",65640,112932,141578,134217,162856,247437,230114,273925,265717,376184,367309,433339
"257","Mujer","Purranque",25266,73188,176022,117823,123399,130848,135610,131885,191366,246408,309925,249917
"258","Mujer","Quilicura",52549,69565,99863,NA,156988,196625,196617,229537,288495,280977,350331,339938
"259","Mujer","Quillón",27893,46512,55009,NA,NA,113624,97655,171976,209629,204376,165712,257027
"260","Mujer","Quillota",38123,126179,82419,113786,149511,171078,163772,185724,255858,267052,255707,317378
"261","Mujer","Quilpué",65513,59391,101586,173869,192868,202857,166170,206371,263580,370820,273604,356086
"262","Mujer","Quinta Normal",54772,90923,189923,149002,161222,176690,208461,220495,288490,284444,263952,367774
"263","Mujer","Rancagua",62766,107280,116865,135345,145717,178421,177964,240001,268410,278176,289928,334594
"264","Mujer","Renaico",102584,104328,61285,NA,NA,110651,141839,97686,204581,166342,226844,187519
"265","Mujer","Renca",47274,105121,102239,166912,127060,138648,170641,205318,262333,205212,253354,276703
"266","Mujer","Rengo",38689,65985,85171,85231,144808,143347,152706,163798,247293,308738,259851,270328
"267","Mujer","Saavedra",39709,56649,36110,89248,NA,78938,97487,142719,166408,213287,302695,271407
"268","Mujer","San Antonio",35494,95588,95897,117287,137857,167277,136262,166560,196294,229956,281004,299705
"269","Mujer","San Bernardo",60114,83823,178738,122841,140921,163989,176089,228214,246431,247930,277753,319780
"270","Mujer","San Clemente",37561,73347,61355,74871,81409,80456,119310,118466,171690,186684,191429,222689
"271","Mujer","San Felipe",49709,70276,105648,131534,130063,157006,165854,161830,288699,249262,250769,294274
"272","Mujer","San Fernando",41902,76073,108738,124734,188831,170761,168355,197678,280873,297741,245619,350454
"273","Mujer","San Joaquín",44161,107687,115050,NA,163116,195409,181189,236324,263829,232168,317803,337878
"274","Mujer","San José de Maipo",52040,134535,135495,NA,188486,194661,217794,192209,297486,270252,251892,391042
"275","Mujer","San Miguel",53823,172364,129010,239954,224508,282685,341444,480563,389959,390466,407984,557112
