school_id,school_original_es,school_es
8995,COLEGIO SANTIAGO COLLEGE,Colegio Santiago College
8996,COLEGIO SAN IGNACIO EL BOSQUE,Colegio San Ignacio El Bosque
8998,COLEGIO CAMBRIDGE COLLEGE,Colegio Cambridge College
9003,COLEGIO THE ENGLISH INSTITUTE,Colegio The English Institute
9004,COLEGIO UNIVERSITARIO INGLES,Colegio Universitario Ingl\u00e9s
9035,COLEGIO EL CARMEN TERESIANO,Colegio El Carmen Teresiano
9038,COLEGIO SAN LUIS DE LAS CONDES,Colegio San Luis de Las Condes
9039,COLEGIO RUBEN DARIO,Colegio Rub\u00e9n Dar\u00edo
9042,COLEGIO DE LA SALLE,Colegio de La Salle
9046,COLEGIO THE GRANGE SCHOOL,Colegio The Grange School
9051,COLEGIO ANDREE ENGLISH SCHOOL,Colegio Andree English School
9053,COLEGIO TERESIANO ENRIQUE DE OSSO,Colegio Teresiano Enrique de Oss\u00f3
9054,COLEGIO SAINT JOHN´S VILLA ACADEMY,Colegio Saint John'S Villa Academy
9135,COLEGIO APOSTOL SAN PEDRO,Colegio Ap\u00f3stol San Pedro
9181,COLEGIO JESUALDO,Colegio Jesualdo
9216,COLEGIO SUIZO DE SANTIAGO,Colegio Suizo de Santiago
9217,COLEGIO AKROS,Colegio Akros
9221,COLEGIO ALTAMIRA,Colegio Altamira
9227,COLEGIO DITZEL,Colegio Ditzel
9228,INSTITUTO PABLO NERUDA,Instituto Pablo Neruda
9230,COLEGIO ISABEL LA CATOLICA,Colegio Isabel la Cat\u00f3lica
9237,INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT,Instituto Hebreo Dr Chaim Weizmann-Ort
9239,COLEGIO FRANCISCO DE MIRANDA,Colegio Francisco de Miranda
9244,FUNDACI\u00d3N EDUCACIONAL COLEGIO NOTRE DAME,Fundaci\u00f3n Educacional Colegio Notre Dame
9246,COLEGIO SAN AGUSTIN,Colegio San Agust\u00edn
9249,COLEGIO SAINT GASPAR COLLEGE,Colegio Saint Gaspar College
9250,COLEGIO CALASANZ,Colegio Calasanz
9254,COLEGIO DIVINA PASTORA,Colegio Divina Pastora
9263,COLEGIO SANTA GEMA GALGANI,Colegio Santa Gema Galgani
9267,LICEO EXPERIMENTAL MANUEL DE SALAS,Liceo Experimental Manuel de Salas
9270,COLEGIO VICTOR DOMINGO SILVA,Colegio V\u00edctor Domingo Silva
9271,COLEGIO THE KENT SCHOOL,Colegio The Kent School
9276,COLEGIO UNIVERSITARIO EL SALVADOR,Colegio Universitario El Salvador
9277,COLEGIO SAN MARCOS,Colegio San Marcos
9278,COLEGIO INSTITUTO SANTA MARIA,Colegio Instituto Santa Mar\u00eda
9360,COLEGIO LITTLE COLLEGE,Colegio Little College
9394,COLEGIO DIVINA PASTORA,Colegio Divina Pastora
9396,COLEGIO SANTA CECILIA DE LA FLORIDA,Colegio Santa Cecilia de La Florida
9480,COLEGIO PANAMERICAN COLLEGE,Colegio Panamerican College
9509,COLEGIO SUBERCASEAUX COLLEGE,Colegio Subercaseaux College
9565,COLEGIO GENERAL ESTANISLAO DEL CANTO,Colegio General Estanislao del Canto
9566,COLEGIO CLARETIANO,Colegio Claretiano
9567,COLEGIO CORAZON DE MARIA,Colegio Coraz\u00f3n de Mar\u00eda
9855,COLEGIO PRINCESS ANNE SCHOOL,Colegio Princess Anne School
9970,COLEGIO SAN LEONARDO,Colegio San Leonardo
9976,INSTITUTO HUMANIDADES BERNARDO O HIGGINS,Instituto Humanidades Bernardo O'Higgins
10615,COLEGIO INGLES ISAAC NEWTON,Colegio Ingl\u00e9s Isaac Newton
10635,INSTITUTO SAGRADO CORAZON,Instituto Sagrado Coraz\u00f3n
10636,COLEGIO EUCLIDES,Colegio Euclides
10719,INSTITUTO TALAGANTE,Instituto Talagante
10720,COLEGIO SAGRADO CORAZON,Colegio Sagrado Coraz\u00f3n
10724,COLEGIO CARAMPANGUE,Colegio Carampangue
10777,COLEGIO TERRANOVA,Colegio Terranova
10834,COLEGIO MARAMBIO,Colegio Marambio
10900,COLEGIO LIRIMA,Colegio Lirima
11035,COLEGIO AMBROSIO O HIGGINS,Colegio Ambrosio O'Higgins
11176,COLEGIO CHAMPAGNAT,Colegio Champagnat
11237,COLEGIO ALEMAN DE SAN FELIPE,Colegio Alem\u00e1n de San Felipe
11291,VILLA MARIA COLLEGE,Villa Mar\u00eda College
11415,THE AUKLAND SCHOOL,The Aukland School
11681,COLEGIO MIGUEL DE CERVANTES,Colegio Miguel de Cervantes
11685,SOCIEDAD EDUCACIONAL LA ARAUCANA,Sociedad Educacional la Araucana
11755,COLEGIO DE ADULTOS INSTITUTO LUISA CARDIJIN,Colegio de Adultos Instituto Luisa Cardijin
11766,COLEGIO INSTITUTO ART\u00cdSTICO DE ESTUDIOS SECUNDARIOS DE LA UNIVERSIDAD DE CHILE,Colegio Instituto Art\u00edstico de Estudios Secundarios de la Universidad de Chile
11770,COLEGIO DE ADULTOS YANQUIRAY,Colegio de Adultos Yanquiray
11772,COLEGIO FAYOL ENGLISH SCHOOL,Colegio Fayol English School
11776,COLEGIO THE MAYFLOWER SCHOOL,Colegio The Mayflower School
11778,COLEGIO EL BOSQUE DE SUECIA,Colegio El Bosque de Suecia
11871,COLEGIO PEDRO DE VALDIVIA,Colegio Pedro de Valdivia
11962,COLEGIO PEDRO DE VALDIVIA-AGUSTINAS,Colegio Pedro de Valdivia-Agustinas
11966,COLEGIO PUCARA DE LOS ANDES,Colegio Pucar\u00e1 de Los Andes
11968,COLEGIO CUMBRES,Colegio Cumbres
11971,COLEGIO SANTO DOMINGO_PADRES DOMINICOS,Colegio Santo Domingo_Padres Dominicos
12015,COLEGIO CONCEPCION,Colegio Concepci\u00f3n
12024,THE WESSEX SCHOOL,The Wessex School
12025,COLEGIO ITAHUE DE CHIGUAYANTE,Colegio Itahue de Chiguayante
12036,COLEGIO PINARES,Colegio Pinares
12055,COLEGIO T\u00c9CNICO PROFESIONAL AMANCAY,Colegio T\u00e9cnico Profesional Amancay
12063,THE THOMAS JEFFERSON SCHOOL,The Thomas Jefferson School
12086,COLEGIO COYANCURA,Colegio Coyancura
12087,COLEGIO BRITISH ROYAL SCHOOL,Colegio British Royal School
12090,COLEGIO TERRANOVA,Colegio Terranova
12094,COLEGIO SAN ESTEBAN DI\u00c1CONO,Colegio San Esteban Di\u00e1cono
12133,COLEGIO FRANCISCO ENCINA,Colegio Francisco Encina
12137,COLEGIO LOS ANGELES SANTIAGO,Colegio Los \u00c1ngeles Santiago
12154,COL NINOS CANTORES DE V DEL MAR,Colegio Ni\u00f1os Cantores de Vi\u00f1a del Mar
12235,COLEGIO WASHINGTON CENTER COLLEGE,Colegio Washington Center College
12254,COLEGIO EXTREMADURA,Colegio Extremadura
12258,COLEGIO EMMANUEL MOUNIER,Colegio Emmanuel Mounier
12265,COLEGIO THE SOUTHERN CROSS SCHOOL,Colegio The Southern Cross School
12266,COLEGIO CIUDADELA MONTESSORI DE LAS CONDES,Colegio Ciudadela Montessori de Las Condes
12294,INSTITUTO CIEC,Instituto Ciec
12295,COLEGIO SAN IGNACIO DE LA SSALLE,Colegio San Ignacio de la Ssalle
12502,COLEGIO ANDINO,Colegio Andino
12636,COLEGIO NIMARA,Colegio Nimara
12657,EAGLES COLLEGE,Eagles College
12781,AMAZING GRACE ENGLISH SCHOOL,Amazing Grace English School
12808,COR EDU LA ARAUCANA,Cor Edu la Araucana
12809,COR EDUC LA ARAUCANA,Corporaci\u00f3n Educacional La Araucana
12829,COL LEONARDO DA VINCI,Colegio Leonardo Da Vinci
12832,COL SAN IGNACIO,Colegio San Ignacio
12833,C EST SUP ANTONIO VARAS,Centro de Estudios Superiores Antonio Varas
12834,C EST SUP ESANE DEL NORTE,Centro de Estudios Superiores Esane del Norte
12846,COL CHANARES,Colegio Cha\u00f1ares
12864,COLEGIO UNIVERSITARIO ANTONIO RENDIC,Colegio Universitario Antonio Rendic
12867,COL LICANCABUR,Colegio Licancabur
12876,LOESS SCHOOL,Loess School
12884,COL. INTERNACIONAL ANTOFAGASTA LTDA.,Colegio Internacional Antofagasta Ltda.
12966,COLEGIO SAN PATRICIO,Colegio San Patricio
12974,COLEGIO INGLES-ALEMAN,Colegio Ingles-Alem\u00e1n
13101,COLEGIO SAINT LOUIS SCHOOL HOUSE,Colegio Saint Louis School House
13117,COLEGIO PARTICULAR SAN LORENZO,Colegio Particular San Lorenzo
13125,SCUOLA ITALIANA GIUSSEPPE VERDI,Scuola Italiana Giusseppe Verdi
13149,COLEGIO ALMENAR DE COPIAPO,Colegio Almenar de Copiap\u00f3
13300,COLEGIO ALEMAN,Colegio Alem\u00e1n
13319,SCUOLA ITALIANA ALCIDE DE GASPERI,Scuola Italiana Alcide de Gasperi
13434,COLEGIO SAN JOAQUIN,Colegio San Joaqu\u00edn
13437,COLEGIO MONTEGRANDE,Colegio Montegrande
13527,COLEGIO AGUILA MAYOR,Colegio \u00c1guila Mayor
14217,SUN VALLEY COLLEGE,Sun Valley College
14239,LICEO JOSE SANTIAGO SALVATIERRA,Liceo Jos\u00e9 Santiago Salvatierra
14249,COLEGIO ALBAMAR,Colegio Albamar
14250,INSTITUTO CULTURAL Y DE EDUC PERMANENTE,Instituto Cultural y de Educ Permanente
14260,COLEGIO LORD COCHRANE ANEXO,Colegio Lord Cochrane Anexo
14278,CASTLE COLLEGE ANEXO,Castle College Anexo
14280,COLEGIO SAGRADA FAMILIA,Colegio Sagrada Familia
14292,COLEGIO LOUIS LE GRAND,Colegio Louis Le Grand
14324,COLEGIO WILLIAM JAMES,Colegio William James
14334,COLEGIO CAPELLAN PASCAL,Colegio Capell\u00e1n Pascal
14337,INSTITUTO FRANCISCO BILBAO,Instituto Francisco Bilbao
14338,INSTITUTO ITEP,Instituto Itep
14367,COLEGIO INGLES GREENLAND COLLEGE,Colegio Ingl\u00e9s Greenland College
14371,INSTITUTO BALDOR,Instituto Baldor
14377,SANTO DOMINGO COUNTRY SCHOOL,Santo Domingo Country School
14379,COLEGIO INTERNACIONAL SEK DEL PACIFICO,Colegio Internacional Sek del Pac\u00edfico
14380,CAERNARFON COLLEGE,Caernarfon College
14428,VINA DEL MAR COLLEGE,Vi\u00f1a del Mar College
14439,INSTITUTO BALDOR,Instituto Baldor
14466,COLEGIO ALBORADA DE CURAUMA,Colegio Alborada de Curauma
14474,COLEGIO EL ROBLE,Colegio El Roble
14476,COLEGIO VALLE DEL ACONCAGUA,Colegio Valle del Aconcagua
14498,COLEGIO MONTEMAR,Colegio Montemar
14502,COLEGIO CURIMON,Colegio Curim\u00f3n
14508,COLEGIO COEDUC,Colegio Coeduc
14558,INSTITUTO BALDOR,Instituto Baldor
14628,CENTRO DE ESTUDIOS IBERO CHILE,Centro de Estudios Ibero Chile
14657,COL EXPERIM.NINOS CANTORES DE VINA D,Col Experimental Ni\u00f1os Cantores de Vi\u00f1a del Mar
14768,COLEGIO ENIAC,Colegio Eniac
14902,COLEGIO FUNDADORES DE LA CALERA,Colegio Fundadores de la Calera
14952,COLEGIO ALTOMONTE,Colegio Altomonte
15510,COLEGIO QUIMAHUE,Colegio Quimahue
15521,COLEGIO INGLES SAINT JOHN,Colegio Ingles Saint John
15524,COLEGIO SANTA CRUZ DE UNCO,Colegio Santa Cruz de Unco
15530,CENTRO DE ESTUDIOS INTEGRALES TUPAHUE,Centro de Estudios Integrales Tupahue
15559,COLEGIO SAN ANDRES APOSTOL,Colegio San Andr\u00e9s Ap\u00f3stol
15564,COLEGIO LA CRUZ,Colegio la Cruz
15565,BRITISH COLLEGE,British College
15576,COLEGIO ARRAYANES,Colegio Arrayanes
15611,LLICEO LE MANS,Lliceo Le Mans
15631,TRINITY COLLEGE,Trinity College
15678,CENTRO DE ESTUDIOS LA ARAUCANA,Centro de Estudios la Araucana
16400,COLEGIO EL PILAR(CERRADO A/C.A\u00d1O 2001),Colegio El Pilar (Cerrado A/C.A\u00f1o 2001)
16431,COLEGIO ORCHARD COLLEGE,Colegio Orchard College
16453,COLEGIO ALBORADA,Colegio Alborada
16458,COL.CORPORACION EDUC.LA ARAUCANA,Colegio Corporaci\u00f3n Educacional La Araucana
16470,COLEGIO CONCEPCION TALCA,Colegio Concepci\u00f3n Talca
16896,SAN GABRIEL ENGLISH COLLEGE,San Gabriel English College
17602,CENTRO DE EDUCACI\u00d3N INTEGRAL DIEGO PORTALES,Centro de Educaci\u00f3n Integral Diego Portales
17606,COLEGIO CONCEPCION SAN PEDRO,Colegio Concepci\u00f3n San Pedro
17634,COLEGIO DE LA SANTISIMA TRINIDAD,Colegio de la Sant\u00edsima Trinidad
17658,COLEGIO EINSTEIN,Colegio Einstein
17665,COLEGIO BEATO ALBERTO HURTADO,Colegio Beato Alberto Hurtado
17691,COLEGIO CREACION,Colegio Creaci\u00f3n
17697,SOCIEDAD EDUCACIONAL LA ARAUCANA,Sociedad Educacional la Araucana
17700,CENTRO EDUCACIONAL DE ADULTOS PITAGORAS,Centro Educacional de Adultos Pit\u00e1goras
17759,LOS ANGELES COLLEGE,Los Angeles College
17769,CORPORACION EDUCAR,Corporacion Educar
17893,COLEGIO THE WESSEX SCHOOL CHILL\u00c1N,Colegio The Wessex School Chill\u00e1n
18242,CENTRO DE ESTUDIO LA ARAUCANA,Centro de Estudio la Araucana
19903,LICEO PARTICULAR MISEND,Liceo Particular Misend
19908,GREEN HOUSE SCHOOL,Green House School
19962,SOUTHERN OXFORD SCHOOL,Southern Oxford School
20049,COLEGIO PARTICULAR NVO MUNDO,Colegio Particular Nuevo Mundo
20091,COLEGIO PUMAHUE,Colegio Pumahue
20158,COLEGIO ALTAS CUMBRES,Colegio Altas Cumbres
20231,COLEGIO DE EDUCACION DE ADULTOS HORIZONTE,Colegio de Educaci\u00f3n de Adultos Horizonte
20235,GEORGE CHAYTOR ENGLISH COLLEGE,George Chaytor English College
20369,CENTRO DE EDUCACION DE ADULTOS LA SERENA,Centro de Educaci\u00f3n de Adultos La Serena
20400,COLEGIO KIMEN MONTESSORI,Colegio Kimen Montessori
22064,COLEGIO MARTIN LUTERO,Colegio Mart\u00edn Lutero
22075,THE ENGLISH SCHOOL,The English School
22144,COLEGIO PUERTO VARAS,Colegio Puerto Varas
22177,COLEGIO SAN LUIS DE ALBA,Colegio San Luis de Alba
22182,CORPORACION DE EDUCACION LA ARAUCANA,Corporaci\u00f3n de Educaci\u00f3n la Araucana
22215,CENTRO DE ESTUDIOS LA ARAUCANA,Centro de Estudios la Araucana
22404,CENTRO DE ESTUDIOS LA ARAUCANA,Centro de Estudios la Araucana
22506,COLEGIO PUMAHUE,Colegio Pumahue
22627,HAMPTON COLLEGE,Hampton College
22673,LA ARAUCANA EDUCACION,La Araucana Educaci\u00f3n
24303,LICEO NOBELIUS,Liceo Nobelius
24314,COLEGIO CRUZ DEL SUR,Colegio Cruz Del Sur
24408,COLEGIO MATER ADMIRABILIS,Colegio Mater Admirabilis
24409,COLEGIO SAN NICOLAS DE MYRA,Colegio San Nicol\u00e1s de Myra
24432,COLEGIO SANTA CATALINA DE SIENA SAN ALBERTO HURTADO,Colegio Santa Catalina de Siena San Alberto Hurtado
24437,THE ANGEL SCHOOL,The Angel School
24474,FUNDACION DUOC,Fundacion Duoc
24491,COLEGIO INTERNATIONAL COUNTRY SCHOOL,Colegio International Country School
24494,COLEGIO CRECES,Colegio Creces
24506,COLEGIO EL GOLF,Colegio El Golf
24507,COLEGIO TALINAY,Colegio Talinay
24511,COLEGIO SAINT ANGELA`S SCHOOL,Colegio Saint Angela's School
24624,COLEGIO TABOR Y NAZARETH,Colegio Tabor y Nazareth
24627,COLEGIO ETIEVAN,Colegio Etievan
24632,COLEGIO BUENAVENTURA,Colegio Buenaventura
24640,COLEGIO MAX SCHELER,Colegio Max Scheler
24666,JOHN DEWEY COLLEGE,John Dewey College
24670,COLEGIO INTERNACIONAL ALBA,Colegio Internacional Alba
24671,COLEGIO LA ABADIA,Colegio La Abad\u00eda
24678,COLEGIO LARRAIN,Colegio Larra\u00edn
24690,COLEGIO SANTIAGO EVANGELISTA,Colegio Santiago Evangelista
24691,INSTITUTO TIEMPO,Instituto Tiempo
24699,COLEGIO MAITENES,Colegio Maitenes
24715,COLEGIO CRISTOBAL COLON DE MELIPILLA,Colegio Crist\u00f3bal Col\u00f3n de Melipilla
24718,COLEGIO HUELQUEN MONTESSORI,Colegio Huelqu\u00e9n Montessori
24719,COLEGIO BUIN,Colegio Buin
24720,ESCUELA NACIONAL DE CAPACITACION ENAC,Escuela Nacional de Capacitaci\u00f3n ENAC
24724,COLEGIO PRISMAS,Colegio Prismas
24725,COLEGIO JUGENDLAND SCHULE,Colegio Jugendland Schule
24734,COLEGIO CORP. EDUCACIONAL 18 DE SEPTIEMBRE,Colegio Corp. Educacional 18 de Septiembre
24745,LOS ROBLES,Los Robles
24761,SAN JUAN DE LAS CONDES,San Juan de Las Condes
24762,COLEGIO SAINT MARY JOSEPH SCHOOL,Colegio Saint Mary Joseph School
24781,COLEGIO SAN FRANCISCO DE PAINE,Colegio San Francisco de Paine
24783,COLONIAL DE PIRQUE,Colonial de Pirque
24784,COLEGIO DE ADULTOS INSTITUTO NOREL GAVAC,Colegio de Adultos Instituto Norel Gavac
24795,COLEGIO EMAUS,Colegio Emaus
24798,COLEGIO SANTA MARIA DE LO CANAS,Colegio Santa Mar\u00eda de Lo Ca\u00f1as
24801,COLEGIO HENRY FAYOL,Colegio Henry Fayol
24802,COLEGIO PUELCHE,Colegio Puelche
24826,COLEGIO NUESTRA SENORA DEL LORETO,Colegio Nuestra Senora Del Loreto
24829,COLEGIO ALCANTARA,Colegio Alc\u00e1ntara
24830,COLEGIO MAYA SCHOOL ANEXO,Colegio Maya School Anexo
24832,INSTITUTO DOCENCIA,Instituto Docencia
24836,COLEGIO SAN ISIDRO,Colegio San Isidro
24840,COLEGIO DE ADULTOS INSTITUTO TABANCURA SEDE LONDRES,Colegio de Adultos Instituto Tabancura Sede Londres
24842,COLEGIO LA FONTAINE,Colegio La Fontaine
24847,COLEGIO INTEGRAL TERRANOVA,Colegio Integral Terranova
24848,INSTITUTO TABANCURA,Instituto Tabancura
24852,INST.DE HUMANIDADES SANTA ANA DE CHENA,Instituto de Humanidades Santa Ana de Chena
24870,INST DE EDUC Y CAPACIT DE ADULTOS PREM,Instituto de Educaci\u00f3n y Capacitaci\u00f3n de Adultos PREM
24873,COLEGIO EPULLAY,Colegio Epullay
24874,COLEGIO SAN BARTOLOME DE NOS,Colegio San Bartolom\u00e9 de Nos
24884,COLEGIO ALCAZAR DE LAS CONDES,Colegio Alc\u00e1zar de Las Condes
24891,COLEGIO THE SOUTHLAND SCHOOL,Colegio The Southland School
