"","geography_division","geography_name","ID_DIRECTORIO","ID_IDENTIFICACION","ANO_TRIMESTRE","MES_CENTRAL","ESTRATO","TIPO","T_MUESTRA","MES_ENCUESTA","HOGAR","ANO_ENCUESTA","NRO_LINEA","EDAD","PARENTESCO","SEXO","CURSO","NIVEL","TERMINO_NIVEL","CINE","PROVEEDOR","NACIONALIDAD","EST_CONYUGAL","GRUPO_EDAD","TPERH","TMENH","TMAYH","A1","A2","A3","A4","A5","A6","A6_OTRO","A7","A8","B1","CISE","B7_1","B7_2","B7_3","B7_4","B7_5","B7_6","B7_7","PRESTACIONES_TOTALES","PRESTACIONES_SOCIALES","TRAM_PL","B8","B9","B10","B11","B12","B13","B14","B14_REV4CL_CAENES","B15_1","B15_2","B16","B16_OTRO","B17_MES","B17_ANO","MESES_EMPLEO","TME","B18_VARIAS","B18_CODIGO","B19","C1","C5","C9","C10","C11","C12","C13","HABITUALES","EFECTIVAS","CONTRATADAS","HABITUALES_TRAMOS","EFECTIVAS_TRAMOS","E1","E2","E3_1","E3_2","E3_3","E3_4","E3_5","E3_6","E3_7","E3_8","E3_9","E3_10","E3_11","E3_12","E3_TOTAL","E4","E6_MES","E6_ANO","E7","E8","E9","E10","E11","E12","E13","E15_MESES","E15_ANOS","E16","E17","E18","E19","E19_OTRO","D1_opcion","D1_opcionB","D1_monto","SS_T","D2_1_opcion","D2_1_monto","D2_1_porcentaje","D2_1_opcionb","D2_1_opcionc","D2_2_opcion","D2_2_monto","D2_2_porcentaje","D2_2_opcionb","D2_2_opcionc","D2_3_opcion","D2_3_monto","D2_3_porcentaje","D2_3_opcionb","D2_3_opcionc","D2_4_opcion","D2_4_monto","D2_4_porcentaje","D2_4_opcionb","D2_4_opcionc","D2_5_opcion","D2_5_monto","D2_5_porcentaje","D2_5_opcionb","D2_5_opcionc","SVAR_T","D3_1_opcion","D3_1_monto","D3_1_porcentaje","D3_1_opcion2","D3_2_opcion","D3_2_monto","D3_2_porcentaje","D3_2_opcion2","D3_3_opcion","D3_3_monto","D3_3_porcentaje","D3_3_opcion2","D3_4_opcion","D3_4_monto","D3_4_porcentaje","D3_4_opcion2","D3_5_opcion","D3_5_monto","D3_5_porcentaje","D3_5_opcion2","D3_6_opcion","D3_6_monto","D3_6_porcentaje","D3_6_opcion2","D3_7_opcion","D3_7_monto","D3_7_porcentaje","D3_7_opcion2","D3_8_opcion","D3_8_monto","D3_8_porcentaje","D3_8_opcion2","D3_9_opcion","D3_9_monto","D3_9_porcentaje","D3_9_opcion2","D3_10_opcion","D3_10_monto","D3_10_porcentaje","D3_10_opcion2","D3_11_opcion","D3_11_otro","D3_11_monto","D3_11_porcentaje","D3_11_opcion2","REG_T","ING_T_D","DIAS","HORAS","D5_opcion","D5_opcionB","D5_monto","D5_promedio","GAN_T","SALUD_OPCION","AFP_INP_OPCION","D7_opcion","D7_monto","D7_promedio","AUTOCONSUMO_T","D8_opcion","D8_monto","AHORROIMP_T","ING_T_I","ING_T_I_AI","ING_T_P","D9_opcion","D9_monto","D9_promedio","D9_opcionb","D9_montob","D9_promediob","ING_OT","ING_T_T","ING_T_T_AI","D10_opcion","D10_monto","D10_promedio","ING_A_P","D11_opcion","D11_monto","D11_promedio","ING_A_OB","ING_A_T","TIPO_VIVIENDA","VIVIENDA_OTRO","D12_monto","D12_estimacion","DIV_IMP","ALQ_IMP","D13_1_opcion","D13_1_tramo","ING_CAH","D13_2_opcion","D13_2_tramo","ING_INT","D13_3_opcion","D13_3_tramo","ING_DIV","ING_P_T","D14_1_opcion","JUBVEJEZ","D14_2_opcion","JUBINVALIDEZ","D14_3_opcion","MONTEPIO","ING_JUB","D14_4_opcion","PORFAND","D14_5_opcion","PDISCAP","D14_6_opcion","PESTADO","D14_7_opcion","PALIMENT","D14_8_opcion","POTRAS","ING_PEN","D14_10_opcion","SUF","D14_12_opcion","SUBOTROS","ING_SUBE","D14_9_opcion","ING_SUBC","D14_11_opcion","BECAEST","D14_13_opcion","DONACIONES","D14_14_opcion","REMESAS","ING_BDR","ING_DR","D14_15_opcion","SALEXT","D14_16_opcion","D14_16_otro","D14_16_monto","D14_17_opcion","D14_17_otro","D14_17_monto","OTRAFUENT","ING_OTROS","ING_AUT_CB","ING_AUT_SB","ING_MON_CB","ING_MON_SB","CSE_ESPECIFICO","FACT","F_PERS","FACT_PER","FACT_HOG","OCUP_REF","TIM","DECILH_CB","DECILH_SB"
"183","comuna","Pica",1,1,1,1,1,1,1,1,1,1,1,0.9886,1,1,0.8371,1,1,1,1,1,1,1,1,0.6553,1,0.7614,0.3371,0.4394,0.0076,0.322,0.0265,1,0.0038,0.0038,0.4659,1,0.3144,0.3144,0.3144,0.3144,0.3106,0.3106,0.2992,0.2462,0.2311,0.2462,0.3144,0.3144,0.1098,0.3144,0.303,1,0.4659,0.4659,0.4545,1,0.4545,1,0.4659,0.4659,0.4545,0.4659,1,1,0.4659,0.4659,0.4659,0.1439,0.4659,0.1856,0.1856,0.2803,0.4659,0.4318,0.3144,1,1,0.2955,0.7614,0.0303,0.0341,0.0114,0.0076,0.0038,0.0038,0,0,0,0,0,0,0.0492,0.0341,0.0152,0.0152,0.0492,0.0492,0.2803,0.0076,0.2765,0.2235,0.2955,0.1477,0.1439,0.1477,1,0.1477,0.1477,1,0.3144,0.303,0.303,0.303,0.303,0.0076,0,0,0.0076,0.303,0.0871,0,0.0038,0.0909,0.303,0,0,0,0,0.303,0.0076,0,0,0.0076,0.303,0,0,0,0,0.0795,0.303,0.0152,0,0,0.303,0.0114,0,0,0.303,0,0,0,0.303,0,0,0,0.303,0,0,0,0.303,0.0038,0,0,0.303,0,0,0,0.303,0,0,0,0.303,0,0,0,0.303,0,0,0,0.303,1,0,0,0,0.0265,0.303,0.303,0.303,0.1288,0.1288,0.1288,0,0.1288,0.1288,0.1288,0.1288,0.0379,0,0.0379,0.1288,0.0189,0.0189,0.1288,0.1288,0.4318,0.4659,0.0455,0,0.2955,0.0189,0,0.0644,0.4583,0.4583,0.7614,0.0189,0,0.0189,0.7614,0,0,0,0.0189,0.2992,1,0.0417,0.2576,0,0.2538,0.7614,0,0,0.7614,0.0076,0.0076,0.7614,0,0,0.0265,0.7614,0.0568,0.7614,0.0152,0.7614,0.0189,0.0871,0.7614,0.0038,0.7614,0,0.7614,0.053,0.7614,0.0189,0.7614,0,0.0758,0.7614,0.0341,0.7614,0.0227,0.053,0.7614,0,0.7614,0.2008,0.7614,0.0076,0.7614,0,0.2083,0.0076,0.7614,0,0.7614,1,0,0,1,0,0,0,0.6439,0.572,0.6477,0.5833,1,1,1,1,1,0.4659,1,1,1
"184","comuna","Pichidegua",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8793,1,1,1,1,1,1,1,1,0.3966,1,0.8276,0.3793,0.4483,0,0.3793,0,1,0,0,0.4483,1,0.3966,0.3966,0.3966,0.3966,0.3793,0.3793,0.3793,0.1897,0.1897,0.1897,0.3966,0.3966,0.2241,0.3966,0.3793,1,0.4483,0.4483,0.431,1,0.431,1,0.4483,0.4483,0.3621,0.4483,1,1,0.4483,0.4483,0.4483,0.0345,0.4483,0.2586,0.2586,0.1897,0.4483,0.4483,0.3966,1,1,0.3793,0.8276,0.0172,0,0.0172,0.0172,0,0,0,0,0,0,0,0,0.0345,0,0.0345,0.0345,0.0345,0.0345,0.3448,0,0.3793,0.2759,0.3793,0.1724,0.1724,0.1724,1,0.1724,0.1724,1,0.3966,0.3103,0.3103,0.3103,0.3103,0,0,0,0,0.3103,0.1207,0,0,0.1207,0.3103,0,0,0,0,0.3103,0,0,0,0,0.3103,0,0,0,0,0.1034,0.3103,0,0,0,0.3103,0.0345,0,0,0.3103,0,0,0,0.3103,0,0,0,0.3103,0,0,0,0.3103,0,0,0,0.3103,0,0,0,0.3103,0,0,0,0.3103,0,0,0,0.3103,0,0,0,0.3103,1,0,0,0,0.0345,0.3103,0.3103,0.3103,0.0517,0.0517,0.0345,0.0172,0.0517,0.0517,0.0517,0.0517,0,0,0,0.0517,0,0,0.0517,0.0517,0.3621,0.4483,0.0517,0,0.3793,0,0,0.0517,0.3966,0.3966,0.8276,0.0172,0,0.0172,0.8276,0,0,0,0.0172,0.2931,1,0.0172,0.2759,0,0.2759,0.8276,0,0,0.8276,0,0,0.8276,0,0,0.0172,0.8276,0.0517,0.8276,0.0172,0.8276,0,0.069,0.8276,0,0.8276,0.0345,0.8276,0.069,0.8276,0.0345,0.8276,0,0.1379,0.8276,0.0345,0.8276,0.0862,0.1207,0.8276,0,0.8276,0.1724,0.8276,0.0172,0.8276,0,0.1897,0.0172,0.8276,0,0.8276,1,0,0,1,0,0,0,0.6897,0.6034,0.6897,0.6379,1,1,1,1,1,0.4483,1,1,1
"185","comuna","Pichilemu",1,1,1,1,1,1,1,1,1,1,1,0.9854,1,1,0.8759,1,1,1,1,1,1,1,1,0.5036,1,0.8029,0.3869,0.4234,0.0109,0.3796,0.0365,1,0.0109,0.0109,0.4599,1,0.3029,0.3066,0.3102,0.3102,0.3102,0.3066,0.3102,0.1934,0.1934,0.1934,0.3102,0.3102,0.1277,0.3102,0.2847,1,0.4599,0.4599,0.4343,1,0.4343,1,0.4599,0.4599,0.3942,0.4599,1,1,0.4599,0.4599,0.4599,0.1241,0.4599,0.1825,0.1825,0.2774,0.4599,0.4343,0.3102,1,1,0.3431,0.8029,0.0255,0.0109,0.0109,0.0109,0.0073,0,0,0,0.0036,0,0,0,0.0438,0.0255,0.0182,0.0182,0.0438,0.0438,0.3248,0.0073,0.3358,0.2591,0.3431,0.2409,0.2409,0.2664,1,0.2664,0.2664,1,0.3102,0.2628,0.2628,0.2628,0.2628,0.0073,0,0,0.0073,0.2628,0.062,0.0036,0,0.0657,0.2628,0.0036,0,0,0.0036,0.2628,0.0255,0,0,0.0255,0.2628,0.0146,0,0,0.0146,0.0693,0.2628,0.0036,0,0,0.2628,0.0255,0,0,0.2628,0,0,0,0.2628,0,0,0,0.2628,0,0,0,0.2628,0.0182,0,0,0.2628,0.0073,0,0,0.2628,0,0,0,0.2628,0,0,0,0.2628,0,0,0,0.2628,1,0.0036,0,0,0.0438,0.2628,0.2628,0.2628,0.135,0.1204,0.1131,0.0073,0.1204,0.1204,0.1204,0.1204,0.0182,0,0.0182,0.1204,0.0255,0.0255,0.1204,0.1204,0.3832,0.4599,0.062,0,0.3431,0.0365,0,0.0985,0.4599,0.4599,0.8029,0.0292,0,0.0292,0.8029,0,0,0,0.0292,0.3869,1,0.0547,0.3467,0.0146,0.3285,0.8029,0.0474,0.0401,0.8029,0.0109,0.0109,0.8029,0,0,0.0803,0.8029,0.1022,0.8029,0.0182,0.8029,0.0219,0.1387,0.8029,0,0.8029,0.0146,0.8029,0.0693,0.8029,0.0219,0.8029,0.0292,0.1277,0.8029,0.0401,0.8029,0.0876,0.1168,0.8029,0,0.8029,0.1642,0.8029,0.0365,0.8029,0,0.1934,0.0365,0.8029,0,0.8029,1,0,0,1,0,0,0,0.7153,0.6679,0.719,0.6752,1,1,1,1,1,0.4599,1,1,1
"186","comuna","Pirque",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8367,1,1,1,1,1,1,1,1,0.5714,1,0.7959,0.3265,0.4694,0,0.3265,0,1,0,0,0.4694,1,0.3265,0.3265,0.3265,0.3265,0.3265,0.3265,0.2857,0.2449,0.2449,0.2449,0.3265,0.3265,0.0408,0.3265,0.2653,1,0.4694,0.4694,0.4082,1,0.4082,1,0.4694,0.4694,0.449,0.4694,1,1,0.4694,0.4694,0.4694,0,0.4694,0.3469,0.3469,0.1224,0.4694,0.4694,0.3265,1,1,0.3265,0.7959,0.0204,0,0,0,0,0,0,0,0.0204,0,0,0,0.0204,0.0204,0,0,0.0204,0.0204,0.3265,0,0.2857,0.2857,0.3265,0.1837,0.1837,0.1837,1,0.1837,0.1837,1,0.3265,0.3265,0.3061,0.3061,0.3265,0,0,0,0,0.3265,0,0,0,0,0.3265,0,0,0,0,0.3265,0,0,0,0,0.3265,0,0,0,0,0,0.3265,0,0,0,0.3265,0.102,0,0,0.3265,0,0,0,0.3265,0,0,0,0.3265,0,0,0,0.3265,0.1429,0,0,0.3265,0.0204,0,0,0.3265,0,0,0,0.3265,0,0,0,0.3265,0,0,0,0.3265,1,0,0,0,0.1633,0.3265,0.3265,0.3265,0.1429,0.1224,0.1224,0,0.1224,0.1224,0.1224,0.1224,0.0204,0,0.0204,0.1224,0,0,0.1224,0.1224,0.449,0.4694,0,0,0.3265,0,0,0,0.449,0.449,0.7959,0,0,0,0.7959,0,0,0,0,0.3061,1,0.0408,0.2857,0.0408,0.2449,0.7959,0.0204,0.0204,0.7959,0,0,0.7959,0,0,0.0204,0.7959,0.0816,0.7959,0,0.7959,0.0204,0.102,0.7959,0,0.7959,0.0204,0.7959,0,0.7959,0.0204,0.7959,0,0.0408,0.7959,0,0.7959,0,0,0.7959,0,0.7959,0.1837,0.7959,0.0408,0.7959,0.0204,0.2245,0.0612,0.7959,0,0.7959,1,0,0,1,0,0,0,0.6327,0.5918,0.6327,0.5918,1,1,1,1,1,0.4694,1,1,1
"187","comuna","Placilla",1,1,1,1,1,1,1,1,1,1,1,0.9506,1,1,0.8025,1,1,1,1,1,1,1,1,0.642,1,0.7407,0.3086,0.4321,0,0.3086,0.0247,1,0,0,0.4568,1,0.4198,0.4198,0.4198,0.4198,0.4198,0.358,0.4198,0.3827,0.3827,0.3827,0.4198,0.4198,0.1728,0.4198,0.3951,1,0.4568,0.4568,0.4321,1,0.4321,1,0.4568,0.4568,0.4444,0.4568,1,1,0.4568,0.4568,0.4568,0.037,0.4568,0.1605,0.1605,0.2963,0.4568,0.4321,0.4198,1,1,0.284,0.7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0.284,0.2346,0.284,0.2222,0.2222,0.2222,1,0.2222,0.2222,1,0.4198,0.4074,0.4074,0.4074,0.4074,0,0,0,0,0.4074,0,0,0,0,0.4074,0,0,0,0,0.4074,0,0,0,0,0.4074,0,0,0,0,0,0.4074,0.0247,0,0,0.4074,0.0864,0,0,0.4074,0,0,0,0.4074,0,0,0,0.4074,0,0,0,0.4074,0.0247,0,0,0.4074,0,0,0,0.4074,0,0,0,0.4074,0,0,0,0.4074,0,0,0,0.4074,1,0,0,0,0.1111,0.4074,0.4074,0.4074,0.037,0.037,0.037,0,0.037,0.037,0.037,0.037,0.0123,0,0.0123,0.037,0,0,0.037,0.037,0.4444,0.4568,0.0123,0,0.284,0.0123,0,0.0247,0.4691,0.4691,0.7407,0,0,0,0.7407,0,0,0,0,0.3333,1,0.0494,0.2963,0.0123,0.2593,0.7407,0,0,0.7407,0,0,0.7407,0,0,0,0.7407,0.0617,0.7407,0.0123,0.7407,0.0123,0.0864,0.7407,0,0.7407,0,0.7407,0.0617,0.7407,0.0494,0.7407,0,0.0988,0.7407,0.0247,0.7407,0.0741,0.0988,0.7407,0,0.7407,0.1605,0.7407,0.0123,0.7407,0,0.1728,0.0123,0.7407,0,0.7407,1,0,0,1,0,0,0,0.5926,0.5679,0.5926,0.5679,1,1,1,1,1,0.4568,1,1,1
"188","comuna","Porvenir",1,1,1,1,1,1,1,1,1,1,1,0.9811,1,1,0.9057,1,1,1,1,1,1,1,1,0.4906,1,0.8491,0.3019,0.5472,0,0.3019,0.0755,1,0.0189,0.0189,0.6226,1,0.4151,0.4151,0.4151,0.4151,0.4151,0.4151,0.4151,0.4151,0.4151,0.4151,0.4151,0.4151,0.0566,0.4151,0.4151,1,0.6226,0.6226,0.6226,1,0.6226,1,0.6226,0.6226,0.6038,0.6226,1,1,0.6226,0.6226,0.6226,0.1321,0.6226,0.0943,0.0943,0.5283,0.6226,0.5472,0.4151,1,1,0.2264,0.8491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2264,0.0189,0.2075,0.2075,0.2264,0.1887,0.1887,0.1887,1,0.1887,0.1887,1,0.4151,0.3962,0.3962,0.3962,0.3962,0.0189,0,0,0.0189,0.3962,0,0,0,0,0.3962,0,0,0,0,0.3962,0,0,0,0,0.3962,0,0,0,0,0,0.3962,0.0189,0,0,0.3962,0,0,0,0.3962,0,0,0,0.3962,0,0,0,0.3962,0,0,0,0.3962,0,0,0,0.3962,0,0,0,0.3962,0,0,0,0.3962,0,0,0,0.3962,0,0,0,0.3962,1,0,0,0,0.0189,0.3962,0.3962,0.3962,0.2075,0.2075,0.1509,0.0566,0.2075,0.2075,0.2075,0.2075,0.1321,0,0.1321,0.2075,0,0,0.2075,0.2075,0.6038,0.6226,0.0566,0,0.2264,0.0189,0,0.0755,0.6415,0.6415,0.8491,0.0755,0,0.0755,0.8491,0.0189,0,0.0189,0.0755,0.4906,1,0.1509,0.3396,0,0.3208,0.8491,0.0189,0.0189,0.8491,0.0189,0.0189,0.8491,0,0,0.1132,0.8491,0.0943,0.8491,0.0189,0.8491,0,0.1132,0.8491,0,0.8491,0,0.8491,0.0755,0.8491,0.0189,0.8491,0,0.0943,0.8491,0.0377,0.8491,0.0377,0.0755,0.8491,0.0189,0.8491,0.0755,0.8491,0,0.8491,0,0.0755,0,0.8491,0,0.8491,1,0,0,1,0,0,0,0.7358,0.717,0.7547,0.7358,1,1,1,1,1,0.6226,1,1,1
"189","comuna","Pozo Almonte",1,1,1,1,1,1,1,1,1,1,1,0.9779,1,1,0.8423,1,1,1,1,1,1,1,1,0.6278,1,0.7666,0.3659,0.4038,0.0063,0.3628,0.0189,1,0.0032,0.0032,0.4227,1,0.3281,0.3281,0.3281,0.3281,0.3281,0.3249,0.3186,0.3091,0.306,0.3091,0.3312,0.3312,0.1104,0.3312,0.3312,1,0.4227,0.4227,0.4227,1,0.4227,1,0.4227,0.4227,0.4069,0.4227,1,1,0.4227,0.4227,0.4227,0.2114,0.4227,0.2082,0.2082,0.2145,0.4227,0.4069,0.3312,1,1,0.3438,0.7666,0.0631,0.0095,0.0063,0.0158,0.0032,0,0,0,0,0,0,0,0.0789,0.0284,0.0505,0.0505,0.0789,0.0789,0.2934,0.0063,0.3155,0.1987,0.3438,0.1987,0.1987,0.1987,1,0.1987,0.1987,1,0.3312,0.3186,0.3186,0.3186,0.3186,0.0158,0,0.0032,0.0189,0.3186,0.0662,0.0032,0,0.0694,0.3186,0,0,0,0,0.3186,0.0032,0,0,0.0032,0.3186,0,0,0,0,0.0379,0.3186,0.0032,0,0,0.3186,0.0284,0,0.0032,0.3186,0,0,0,0.3186,0.0032,0,0,0.3186,0,0,0,0.3186,0.0095,0,0,0.3186,0,0,0,0.3186,0,0,0,0.3186,0.0032,0,0,0.3186,0,0,0,0.3186,1,0.0032,0,0,0.0347,0.3186,0.3186,0.3186,0.0852,0.082,0.0568,0.0189,0.0757,0.082,0.082,0.082,0.0347,0,0.0347,0.082,0.0189,0.0189,0.082,0.0789,0.4006,0.4227,0.0315,0.0063,0.3438,0.0189,0,0.0568,0.4322,0.429,0.7666,0.0252,0,0.0252,0.7666,0,0,0,0.0252,0.2902,1,0.0757,0.2177,0,0.2114,0.7666,0.0347,0.0315,0.7666,0.0063,0.0063,0.7666,0,0,0.0631,0.7666,0.0347,0.7666,0.0032,0.7666,0.0189,0.0568,0.7666,0,0.7666,0.0032,0.7666,0.041,0.7666,0.0063,0.7666,0.0032,0.0536,0.7666,0.0536,0.7666,0.0095,0.0631,0.7666,0,0.7666,0.1577,0.7666,0.0221,0.7666,0,0.1767,0.0221,0.7666,0,0.7666,1,0,0,1,0,0,0,0.6088,0.53,0.612,0.5426,1,1,1,1,1,0.4227,1,1,1
"190","comuna","Providencia",1,1,1,1,1,1,1,1,1,1,1,0.9929,1,1,0.8794,1,1,1,1,1,1,1,1,0.305,1,0.8688,0.3191,0.5567,0.0071,0.3121,0.0177,1,0,0,0.5709,1,0.422,0.4184,0.4184,0.4184,0.4149,0.4113,0.3723,0.3688,0.3546,0.3688,0.4255,0.4255,0.0993,0.4255,0.4078,1,0.5709,0.5709,0.5532,1,0.5532,1,0.5709,0.5709,0.5603,0.5709,1,1,0.5709,0.5709,0.5709,0.1135,0.5709,0.0922,0.0922,0.4787,0.5709,0.5532,0.422,1,1,0.2979,0.8688,0.0177,0,0.0142,0.0142,0,0,0,0.0071,0,0,0,0,0.039,0.0248,0.0106,0.0106,0.0355,0.0355,0.2872,0.0035,0.2801,0.2482,0.2979,0.1738,0.1809,0.1809,1,0.1809,0.1809,1,0.4255,0.4149,0.4149,0.4149,0.4149,0,0,0,0,0.4149,0.0603,0,0.0035,0.0638,0.4149,0.0035,0,0,0.0035,0.4149,0,0,0,0,0.4149,0,0,0,0,0.0567,0.4149,0,0,0,0.4149,0.0851,0,0,0.4149,0,0,0,0.4149,0.0177,0,0.0035,0.4149,0.0035,0,0,0.4149,0.039,0,0,0.4149,0,0,0.0035,0.4149,0.0284,0,0.0035,0.4149,0,0,0,0.4149,0.0035,0,0,0.4149,1,0,0,0,0.1277,0.4149,0.4149,0.4149,0.1454,0.1454,0.1383,0.0035,0.1418,0.1454,0.1454,0.1454,0.0071,0,0.0071,0.1454,0.0177,0.0177,0.1454,0.1418,0.5603,0.5709,0.0745,0,0.2979,0,0,0.0745,0.5638,0.5603,0.8688,0.0745,0,0.0745,0.8688,0.0035,0,0.0035,0.078,0.4433,1,0.227,0.2766,0.0745,0.1986,0.8688,0.0248,0.0142,0.8688,0.0532,0.0496,0.8688,0.0106,0.0071,0.1312,0.8688,0.1064,0.8688,0.0071,0.8688,0.0177,0.1312,0.8688,0.0035,0.8688,0.0071,0.8688,0.0106,0.8688,0.0071,0.8688,0,0.0284,0.8688,0,0.8688,0.0142,0.0142,0.8688,0,0.8688,0.0071,0.8688,0.0213,0.8688,0,0.0284,0.0213,0.8688,0.0035,0.8688,1,0.0106,0.0106,1,0,0.0106,0.0142,0.7128,0.7092,0.7128,0.7092,1,1,1,1,1,0.5709,1,1,1
"191","comuna","Pucón",1,1,1,1,1,1,1,1,1,1,1,0.9355,1,1,0.8387,1,1,1,1,1,1,1,1,0.7419,1,0.7097,0.2581,0.4516,0,0.2581,0.0323,1,0,0,0.4839,1,0.4839,0.4839,0.4839,0.4839,0.4516,0.4839,0.4839,0.3871,0.3871,0.3871,0.4839,0.4839,0.1613,0.4839,0.4839,1,0.4839,0.4839,0.4839,1,0.4839,1,0.4839,0.4839,0.4839,0.4839,1,1,0.4839,0.4839,0.4839,0.0323,0.4839,0.2258,0.2258,0.2581,0.4839,0.4516,0.4839,1,1,0.2258,0.7097,0,0.0645,0.129,0.0323,0,0,0,0,0,0,0.0323,0.0323,0.1613,0.0968,0.0323,0.0323,0.129,0.129,0.1935,0,0.2258,0.1935,0.2258,0.1613,0.1613,0.1613,1,0.1613,0.1613,1,0.4839,0.4839,0.4839,0.4839,0.4839,0,0,0,0,0.4839,0,0,0,0,0.4839,0,0,0,0,0.4839,0.0323,0,0.0323,0.0645,0.4839,0.0323,0,0,0.0323,0,0.4839,0.0323,0,0,0.4839,0.1613,0,0,0.4839,0,0,0,0.4839,0,0,0,0.4839,0,0,0,0.4839,0.0323,0,0,0.4839,0.0323,0,0,0.4839,0,0,0.0323,0.4839,0,0,0,0.4839,0,0,0,0.4839,1,0,0,0,0.1613,0.4839,0.4839,0.4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4839,0.4839,0,0,0.2258,0,0.0323,0.0323,0.5161,0.5161,0.7097,0,0,0,0.7097,0,0,0,0,0.2903,1,0.1613,0.129,0,0.129,0.7097,0,0,0.7097,0,0,0.7097,0,0,0,0.7097,0,0.7097,0,0.7097,0,0,0.7097,0,0.7097,0,0.7097,0,0.7097,0.0968,0.7097,0,0.0968,0.7097,0.0323,0.7097,0.0645,0.0968,0.7097,0.0323,0.7097,0.1935,0.7097,0,0.7097,0,0.1935,0,0.7097,0,0.7097,1,0,0,1,0,0,0,0.6129,0.5484,0.6129,0.5484,1,1,1,1,1,0.4839,1,1,1
"192","comuna","Pudahuel",1,1,1,1,1,1,1,1,1,1,1,0.9789,1,1,0.8368,1,1,1,1,1,1,1,1,0.6281,1,0.7825,0.3544,0.4404,0.0035,0.3421,0.0246,1,0.007,0.0053,0.4649,1,0.3175,0.3123,0.3158,0.3158,0.3053,0.3018,0.2825,0.2667,0.2596,0.2667,0.3368,0.3368,0.0684,0.3368,0.3123,1,0.4649,0.4649,0.4404,1,0.4404,1,0.4649,0.4649,0.4456,0.4649,1,1,0.4649,0.4649,0.4649,0.1246,0.4649,0.0877,0.0877,0.3772,0.4649,0.4421,0.3368,1,1,0.3175,0.7825,0.0246,0.0018,0.0193,0.0228,0,0,0.0018,0,0.0018,0,0,0,0.0421,0.0088,0.0316,0.0316,0.0404,0.0404,0.286,0.007,0.307,0.2474,0.3175,0.1982,0.2,0.207,1,0.207,0.207,1,0.3368,0.3193,0.3158,0.3158,0.3193,0.0035,0,0,0.0035,0.3193,0.0386,0,0,0.0386,0.3193,0.0035,0,0,0.0035,0.3193,0.0053,0,0,0.0053,0.3193,0.0053,0,0,0.0053,0.0333,0.3193,0,0,0.0018,0.3193,0.1035,0,0.0018,0.3193,0,0,0,0.3193,0.0018,0,0,0.3193,0,0,0,0.3193,0.0667,0,0.0018,0.3193,0.0035,0,0,0.3193,0.0018,0,0,0.3193,0.0018,0,0,0.3193,0.0018,0,0,0.3193,1,0,0,0,0.1175,0.3193,0.3193,0.3193,0.1211,0.1193,0.0754,0.0439,0.1193,0.1193,0.1193,0.1193,0.0193,0.0018,0.0211,0.1193,0.0298,0.0298,0.1193,0.1158,0.4386,0.4649,0.0088,0.0035,0.3175,0.014,0.0018,0.0281,0.4561,0.4526,0.7825,0.0035,0,0.0035,0.7825,0,0,0,0.0035,0.2789,1,0.0754,0.2193,0.0228,0.1947,0.7825,0,0,0.7825,0,0,0.7825,0,0,0.0035,0.7825,0.093,0.7825,0.0053,0.7825,0.0211,0.1175,0.7825,0,0.7825,0.007,0.7825,0.0246,0.7825,0.0158,0.7825,0.0018,0.0491,0.7825,0.0649,0.7825,0.0228,0.086,0.7825,0,0.7825,0.1754,0.7825,0.014,0.7825,0,0.1825,0.014,0.7825,0,0.7825,1,0,0,1,0,0,0,0.6509,0.5842,0.6579,0.593,1,1,1,1,1,0.4649,1,1,1
