"","geography_division","geography_name","ID_DIRECTORIO","ID_IDENTIFICACION","ANO_TRIMESTRE","MES_CENTRAL","ESTRATO","TIPO","T_MUESTRA","MES_ENCUESTA","HOGAR","ANO_ENCUESTA","NRO_LINEA","EDAD","PARENTESCO","SEXO","CURSO","NIVEL","TERMINO_NIVEL","CINE","PROVEEDOR","NACIONALIDAD","EST_CONYUGAL","GRUPO_EDAD","TPERH","TMENH","TMAYH","A1","A2","A3","A4","A5","A6","A6_OTRO","A7","A8","B1","CISE","B7_1","B7_2","B7_3","B7_4","B7_5","B7_6","B7_7","PRESTACIONES_TOTALES","PRESTACIONES_SOCIALES","TRAM_PL","B8","B9","B10","B11","B12","B13","B14","B14_REV4CL_CAENES","B15_1","B15_2","B16","B16_OTRO","B17_MES","B17_ANO","MESES_EMPLEO","TME","B18_VARIAS","B18_CODIGO","B19","C1","C5","C9","C10","C11","C12","C13","HABITUALES","EFECTIVAS","CONTRATADAS","HABITUALES_TRAMOS","EFECTIVAS_TRAMOS","E1","E2","E3_1","E3_2","E3_3","E3_4","E3_5","E3_6","E3_7","E3_8","E3_9","E3_10","E3_11","E3_12","E3_TOTAL","E4","E6_MES","E6_ANO","E7","E8","E9","E10","E11","E12","E13","E15_MESES","E15_ANOS","E16","E17","E18","E19","E19_OTRO","D1_opcion","D1_opcionB","D1_monto","SS_T","D2_1_opcion","D2_1_monto","D2_1_porcentaje","D2_1_opcionb","D2_1_opcionc","D2_2_opcion","D2_2_monto","D2_2_porcentaje","D2_2_opcionb","D2_2_opcionc","D2_3_opcion","D2_3_monto","D2_3_porcentaje","D2_3_opcionb","D2_3_opcionc","D2_4_opcion","D2_4_monto","D2_4_porcentaje","D2_4_opcionb","D2_4_opcionc","D2_5_opcion","D2_5_monto","D2_5_porcentaje","D2_5_opcionb","D2_5_opcionc","SVAR_T","D3_1_opcion","D3_1_monto","D3_1_porcentaje","D3_1_opcion2","D3_2_opcion","D3_2_monto","D3_2_porcentaje","D3_2_opcion2","D3_3_opcion","D3_3_monto","D3_3_porcentaje","D3_3_opcion2","D3_4_opcion","D3_4_monto","D3_4_porcentaje","D3_4_opcion2","D3_5_opcion","D3_5_monto","D3_5_porcentaje","D3_5_opcion2","D3_6_opcion","D3_6_monto","D3_6_porcentaje","D3_6_opcion2","D3_7_opcion","D3_7_monto","D3_7_porcentaje","D3_7_opcion2","D3_8_opcion","D3_8_monto","D3_8_porcentaje","D3_8_opcion2","D3_9_opcion","D3_9_monto","D3_9_porcentaje","D3_9_opcion2","D3_10_opcion","D3_10_monto","D3_10_porcentaje","D3_10_opcion2","D3_11_opcion","D3_11_otro","D3_11_monto","D3_11_porcentaje","D3_11_opcion2","REG_T","ING_T_D","DIAS","HORAS","D5_opcion","D5_opcionB","D5_monto","D5_promedio","GAN_T","SALUD_OPCION","AFP_INP_OPCION","D7_opcion","D7_monto","D7_promedio","AUTOCONSUMO_T","D8_opcion","D8_monto","AHORROIMP_T","ING_T_I","ING_T_I_AI","ING_T_P","D9_opcion","D9_monto","D9_promedio","D9_opcionb","D9_montob","D9_promediob","ING_OT","ING_T_T","ING_T_T_AI","D10_opcion","D10_monto","D10_promedio","ING_A_P","D11_opcion","D11_monto","D11_promedio","ING_A_OB","ING_A_T","TIPO_VIVIENDA","VIVIENDA_OTRO","D12_monto","D12_estimacion","DIV_IMP","ALQ_IMP","D13_1_opcion","D13_1_tramo","ING_CAH","D13_2_opcion","D13_2_tramo","ING_INT","D13_3_opcion","D13_3_tramo","ING_DIV","ING_P_T","D14_1_opcion","JUBVEJEZ","D14_2_opcion","JUBINVALIDEZ","D14_3_opcion","MONTEPIO","ING_JUB","D14_4_opcion","PORFAND","D14_5_opcion","PDISCAP","D14_6_opcion","PESTADO","D14_7_opcion","PALIMENT","D14_8_opcion","POTRAS","ING_PEN","D14_10_opcion","SUF","D14_12_opcion","SUBOTROS","ING_SUBE","D14_9_opcion","ING_SUBC","D14_11_opcion","BECAEST","D14_13_opcion","DONACIONES","D14_14_opcion","REMESAS","ING_BDR","ING_DR","D14_15_opcion","SALEXT","D14_16_opcion","D14_16_otro","D14_16_monto","D14_17_opcion","D14_17_otro","D14_17_monto","OTRAFUENT","ING_OTROS","ING_AUT_CB","ING_AUT_SB","ING_MON_CB","ING_MON_SB","CSE_ESPECIFICO","FACT","F_PERS","FACT_PER","FACT_HOG","OCUP_REF","TIM","DECILH_CB","DECILH_SB"
"297","provincia","Coyhaique",1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1216,1239,1239,1027,1239,1239,1239,1239,1239,1239,1239,1239,754,1239,923,380,563,8,360,62,1239,20,19,616,1239,439,446,453,453,441,430,419,383,353,383,454,454,179,454,427,1239,616,616,589,1239,589,1239,616,616,577,616,1239,1239,616,616,616,199,616,164,164,452,616,569,454,1239,1239,307,923,30,17,1,7,3,2,4,2,1,0,0,1,58,33,23,23,56,56,284,3,285,197,307,179,179,183,1239,183,183,1239,454,420,420,420,420,25,0,2,27,420,101,0,3,104,420,7,0,2,9,420,40,0,6,46,420,4,0,0,4,62,420,5,0,0,420,20,0,0,420,1,0,0,420,7,0,2,420,3,0,0,420,18,0,1,420,4,0,1,420,0,0,0,420,2,0,0,420,3,0,0,420,1239,9,0,1,59,420,420,420,153,148,140,3,143,148,148,148,50,0,50,148,32,32,145,145,565,616,50,1,307,25,0,76,604,604,923,29,1,30,923,2,0,2,32,437,1239,147,328,38,288,923,10,9,923,7,7,923,4,4,51,923,48,923,9,923,17,74,923,0,923,22,923,49,923,27,923,6,103,923,87,923,124,169,923,9,923,273,923,38,923,0,293,38,923,0,923,1239,0,0,1239,0,0,0,820,728,825,740,1239,1239,1239,1239,1239,616,1239,1239,1239
"298","provincia","Curicó",1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1937,1961,1961,1667,1961,1961,1961,1961,1961,1961,1961,1960,962,1961,1624,800,834,5,790,45,1961,21,20,872,1961,682,683,683,683,671,653,576,537,530,537,683,683,308,683,644,1961,872,872,833,1961,833,1961,872,872,778,872,1961,1961,872,872,872,305,872,421,421,451,872,836,683,1961,1961,752,1624,68,80,45,21,7,3,1,1,2,0,0,0,157,73,79,79,152,152,673,4,729,442,752,525,529,529,1961,529,529,1961,683,596,595,595,596,19,0,2,21,596,95,0,1,96,596,7,0,0,7,596,35,0,2,37,596,30,0,0,30,105,596,24,0,0,596,152,0,0,596,0,0,0,596,12,0,0,596,1,0,0,596,123,0,0,596,2,0,0,596,0,0,0,596,3,0,0,596,1,0,0,596,1961,16,0,0,226,596,596,596,180,174,98,73,171,174,174,174,43,8,51,174,48,48,172,170,768,872,67,31,752,61,11,170,891,889,1624,46,0,46,1624,2,1,3,49,658,1961,93,590,28,540,1624,69,69,1624,29,28,1624,2,2,134,1624,161,1624,14,1624,62,233,1624,2,1624,22,1624,89,1624,56,1624,7,175,1624,111,1624,154,247,1624,4,1624,336,1624,88,1624,0,394,88,1624,0,1624,1961,0,0,1961,0,0,0,1345,1216,1355,1235,1961,1961,1961,1961,1961,872,1961,1961,1961
"299","provincia","El Loa",1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1344,1364,1364,1147,1364,1364,1364,1364,1364,1364,1364,1364,873,1364,1055,538,528,2,527,38,1364,13,13,566,1364,444,444,444,444,442,442,439,393,393,393,444,444,113,444,435,1364,566,566,557,1364,557,1364,566,566,540,566,1364,1364,566,566,566,267,566,189,189,377,566,530,444,1364,1364,489,1055,97,37,27,39,2,0,0,1,3,1,10,0,116,49,65,65,114,114,424,3,485,300,489,293,302,317,1364,317,317,1364,444,423,408,408,423,14,7,0,21,423,108,2,0,110,423,14,4,0,18,423,12,0,0,12,423,51,6,0,57,136,423,12,0,0,423,54,0,0,423,9,0,0,423,1,0,0,423,26,0,0,423,11,0,0,423,8,0,0,423,0,0,0,423,1,0,0,423,2,0,0,423,1364,25,0,0,103,423,423,423,119,114,76,38,114,114,114,114,23,7,30,114,29,29,114,113,537,566,29,14,489,28,10,81,584,583,1055,32,7,39,1055,2,1,3,42,382,1364,136,300,51,240,1055,148,146,1055,18,17,1055,1,0,180,1055,69,1055,8,1055,22,99,1055,2,1055,4,1055,15,1055,43,1055,2,65,1055,4,1055,77,78,1055,1,1055,226,1055,37,1055,1,252,38,1055,0,1055,1364,0,0,1364,0,0,0,816,735,819,739,1364,1364,1364,1364,1364,566,1364,1364,1364
"300","provincia","Elqui",3042,3042,3042,3042,3042,3042,3042,3042,3042,3042,3042,3007,3042,3042,2607,3042,3042,3042,3042,3042,3042,3042,3042,1737,3042,2407,1167,1265,36,1142,58,3042,26,24,1312,3042,861,877,887,888,843,830,799,730,712,730,899,899,317,899,856,3042,1312,1312,1269,3042,1269,3042,1311,1312,1237,1312,3042,3042,1312,1312,1312,353,1312,478,478,834,1312,1270,899,3042,3042,1095,2407,127,75,70,37,2,4,1,2,1,0,0,0,182,90,89,89,179,179,1006,5,1070,827,1095,660,676,684,3042,684,684,3042,899,839,838,838,839,31,0,4,35,839,167,0,4,171,839,9,0,2,11,839,27,0,2,29,839,9,0,0,9,144,839,25,0,0,839,72,0,2,839,2,0,0,839,11,0,2,839,0,0,1,839,50,0,3,839,7,0,0,839,8,0,0,839,8,0,0,839,4,0,0,839,3042,1,0,0,151,838,839,839,373,359,326,26,352,359,359,359,116,3,119,359,99,99,353,348,1191,1312,112,2,1095,63,0,177,1292,1287,2407,51,1,52,2407,6,0,6,58,937,3042,186,823,74,732,2407,34,30,2407,25,22,2407,2,1,99,2407,269,2407,21,2407,72,352,2407,7,2407,35,2407,122,2407,96,2407,11,269,2407,111,2407,243,317,2407,8,2407,495,2407,72,2407,1,549,73,2407,1,2407,3042,1,1,3042,0,1,2,1946,1762,1961,1790,3042,3042,3042,3042,3042,1312,3042,3042,3042
"301","provincia","General Carrera",152,152,152,152,152,152,152,152,152,152,152,150,152,152,131,152,152,152,152,152,152,152,152,74,152,122,42,87,3,35,9,152,5,5,94,152,46,48,48,48,46,47,48,42,35,42,48,48,28,48,47,152,94,94,93,152,93,152,94,94,90,94,152,152,94,94,94,24,94,31,31,63,94,88,48,152,152,28,122,0,2,0,0,0,1,0,0,0,0,0,0,3,3,0,0,3,3,28,2,26,21,28,14,14,14,152,14,14,152,48,47,47,47,47,4,0,3,7,47,16,0,0,16,47,1,0,0,1,47,6,0,1,7,47,1,0,0,1,10,47,1,0,0,47,3,0,0,47,0,0,0,47,2,0,0,47,0,0,0,47,1,0,0,47,1,0,0,47,0,0,0,47,1,0,0,47,0,0,0,47,152,1,0,0,7,47,47,47,45,42,38,3,41,42,42,42,15,0,15,42,14,14,41,42,88,94,10,0,28,3,0,13,92,93,122,6,0,6,122,0,0,0,6,61,152,10,51,0,50,122,2,2,122,2,2,122,0,0,9,122,9,122,2,122,2,13,122,0,122,2,122,9,122,3,122,0,14,122,14,122,16,27,122,0,122,22,122,2,122,0,23,2,122,0,122,152,0,0,152,0,0,0,104,102,104,103,152,152,152,152,152,94,152,152,152
"302","provincia","Huasco",1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1009,1017,1017,858,1017,1017,1017,1017,1017,1017,1017,1017,541,1017,821,399,427,9,394,21,1017,9,6,448,1017,308,309,309,309,303,293,289,266,263,266,309,309,133,309,307,1017,448,448,446,1017,446,1017,448,448,407,448,1017,1017,448,448,448,151,448,49,49,399,448,427,309,1017,1017,373,821,57,30,25,4,5,0,3,0,2,1,1,1,70,39,29,29,68,68,344,5,367,284,373,237,240,240,1017,240,240,1017,309,273,273,273,273,2,0,0,2,273,53,0,0,53,273,0,0,0,0,273,6,0,0,6,273,12,1,0,13,54,273,6,0,0,273,17,0,0,273,1,0,0,273,0,0,0,273,6,0,0,273,8,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,0,0,0,273,1017,1,0,0,36,273,273,273,127,122,52,65,117,122,122,122,43,2,45,122,38,38,120,119,393,448,27,7,373,21,5,60,434,433,821,14,0,14,821,2,0,2,16,337,1017,55,296,15,277,821,2,2,821,3,3,821,1,1,19,821,93,821,5,821,26,123,821,3,821,18,821,60,821,22,821,10,111,821,55,821,115,151,821,6,821,139,821,8,821,1,147,9,821,0,821,1017,0,0,1017,0,0,0,646,596,657,619,1017,1017,1017,1017,1017,448,1017,1017,1017
"303","provincia","Iquique",2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2783,2821,2821,2437,2821,2821,2821,2821,2821,2821,2821,2821,1787,2821,2180,1018,1194,13,986,100,2821,38,35,1284,2821,893,892,897,897,881,878,847,773,753,773,897,897,236,897,867,2821,1284,1284,1254,2821,1254,2821,1284,1284,1230,1284,2821,2821,1284,1284,1284,447,1284,568,568,716,1284,1191,896,2821,2821,896,2180,139,43,29,66,5,6,4,0,4,0,2,0,207,109,95,95,204,204,801,11,816,550,896,496,510,515,2821,515,515,2821,897,853,850,850,853,24,0,4,28,853,193,3,10,206,853,19,4,3,26,853,39,0,4,43,853,3,0,1,4,156,853,11,1,0,853,67,0,0,853,2,0,1,853,7,0,1,853,1,0,0,853,38,0,2,853,3,0,0,853,2,0,0,853,5,0,2,853,0,0,1,853,2821,0,0,0,113,852,853,853,374,365,322,39,361,365,365,365,59,0,59,365,49,49,362,361,1214,1284,82,3,896,64,1,150,1301,1300,2180,104,1,105,2180,5,0,5,110,797,2821,341,570,111,450,2180,58,57,2180,26,25,2180,8,8,182,2180,201,2180,21,2180,45,259,2180,6,2180,19,2180,55,2180,67,2180,4,150,2180,51,2180,69,114,2180,5,2180,464,2180,45,2180,6,504,51,2180,0,2180,2821,0,0,2821,0,0,0,1762,1596,1770,1614,2821,2821,2821,2821,2821,1284,2821,2821,2821
"304","provincia","Limarí",1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1882,1909,1909,1588,1909,1909,1909,1909,1909,1909,1909,1909,1108,1909,1477,653,827,44,650,42,1909,12,10,868,1909,582,591,595,595,591,577,563,454,453,454,598,598,274,598,568,1909,868,868,838,1909,838,1909,868,868,775,868,1909,1909,868,868,868,204,868,328,328,540,868,831,598,1909,1909,609,1477,51,45,20,11,4,2,0,0,0,0,0,0,96,35,59,59,94,94,550,8,606,478,609,391,398,419,1909,419,419,1909,598,520,520,520,520,21,1,0,22,520,82,0,2,84,520,5,0,0,5,520,16,0,2,18,520,9,0,1,10,74,520,5,0,0,520,56,0,1,520,0,0,0,520,0,0,0,520,2,0,0,520,39,0,1,520,1,0,0,520,3,0,0,520,6,0,0,520,1,0,0,520,1909,0,0,0,88,520,520,520,222,214,182,16,198,214,214,214,99,0,99,214,50,50,205,205,725,868,99,0,609,48,0,147,827,827,1477,21,0,21,1477,4,0,4,25,644,1909,90,573,20,551,1477,48,46,1477,7,7,1477,2,2,77,1477,120,1477,7,1477,55,181,1477,3,1477,31,1477,109,1477,82,1477,22,236,1477,109,1477,297,362,1477,3,1477,333,1477,43,1477,0,361,43,1477,0,1477,1909,0,0,1909,0,0,0,1234,1134,1241,1149,1909,1909,1909,1909,1909,868,1909,1909,1909
"305","provincia","Linares",2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2105,2132,2132,1827,2132,2132,2132,2132,2132,2132,2132,2132,1203,2132,1703,890,848,14,855,55,2132,19,19,902,2132,616,615,620,620,593,617,587,461,460,461,621,621,262,621,588,2132,902,902,869,2132,869,2132,902,902,804,902,2132,2132,902,902,902,256,902,490,490,412,902,851,621,2132,2132,801,1703,82,107,67,31,10,0,2,3,0,0,0,0,149,77,72,72,149,149,729,4,793,593,801,557,560,567,2132,567,567,2132,621,539,536,536,539,10,0,1,11,539,70,0,4,74,539,3,0,2,5,539,19,0,2,21,539,11,1,0,12,95,539,13,0,1,539,81,0,1,539,0,0,0,539,3,0,0,539,0,0,0,539,68,0,0,539,9,0,0,539,0,0,0,539,3,0,0,539,0,0,0,539,2132,8,0,0,139,539,539,539,253,242,94,143,237,242,242,242,31,10,41,242,71,71,238,239,777,902,77,23,801,52,12,164,875,876,1703,30,3,33,1703,1,0,1,33,718,2132,159,623,69,543,1703,5,5,1703,6,6,1703,3,3,47,1703,167,1703,8,1703,53,226,1703,4,1703,30,1703,124,1703,61,1703,23,242,1703,147,1703,231,333,1703,9,1703,398,1703,67,1703,0,443,67,1703,0,1703,2132,0,0,2132,0,0,0,1396,1252,1409,1276,2132,2132,2132,2132,2132,902,2132,2132,2132
"306","provincia","Llanquihue",2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2292,2316,2316,1997,2316,2316,2316,2316,2316,2316,2316,2311,1257,2311,1848,789,1062,2,786,77,2316,47,41,1129,2316,679,698,698,698,633,648,647,620,606,620,701,701,173,701,669,2316,1129,1129,1097,2316,1097,2316,1129,1129,1090,1129,2316,2316,1129,1129,1129,198,1129,317,317,812,1129,1068,701,2316,2316,719,1848,42,25,7,16,1,0,0,1,2,0,0,0,69,38,28,28,66,66,691,9,716,617,719,454,459,472,2316,472,472,2316,701,669,667,667,669,39,0,0,39,669,122,1,2,125,669,15,0,0,15,669,40,0,0,40,669,2,0,0,2,115,669,22,0,0,669,187,0,0,669,2,0,0,669,27,0,1,669,4,0,0,669,166,0,1,669,7,0,0,669,2,0,0,669,11,0,1,669,1,0,1,669,2316,21,0,0,291,668,669,669,423,416,224,177,401,416,416,416,119,14,133,416,90,90,403,401,1071,1129,83,8,719,37,2,130,1126,1125,1848,56,2,58,1848,8,1,9,67,797,2316,234,670,94,544,1848,66,65,1848,24,23,1848,6,6,144,1848,128,1848,9,1848,32,169,1848,5,1848,28,1848,170,1848,24,1848,5,232,1848,125,1848,136,245,1848,7,1848,386,1848,44,1848,1,423,45,1848,1,1848,2316,1,1,2316,0,1,2,1563,1427,1572,1445,2316,2316,2316,2316,2316,1129,2316,2316,2316
"307","provincia","Los Andes",2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2295,2332,2332,1997,2332,2332,2332,2332,2332,2332,2332,2332,1301,2332,1847,916,976,12,871,73,2332,37,36,1036,2332,790,801,805,804,793,801,719,675,665,675,815,815,298,815,778,2332,1036,1036,999,2332,999,2332,1036,1036,956,1036,2332,2332,1036,1036,1036,370,1036,480,480,556,1036,980,815,2332,2332,811,1847,138,31,34,21,2,3,1,1,12,0,0,0,187,106,77,77,183,183,734,8,772,539,811,578,590,591,2332,591,591,2332,815,743,741,741,743,30,2,0,32,743,90,0,3,93,743,17,1,1,19,743,48,0,3,51,743,97,0,1,98,136,743,6,0,0,743,139,0,1,743,1,0,0,743,7,0,1,743,16,0,0,743,79,0,2,743,12,0,0,743,8,0,0,743,4,0,0,743,2,0,0,743,2332,1,0,0,221,743,743,743,211,203,158,44,202,203,203,203,45,3,48,203,52,52,202,200,945,1036,93,3,811,50,1,147,1039,1037,1847,54,3,57,1847,0,0,0,57,774,2332,222,624,67,550,1847,57,48,1847,24,22,1847,5,5,124,1847,245,1847,16,1847,59,313,1847,7,1847,27,1847,68,1847,64,1847,6,172,1847,73,1847,140,195,1847,13,1847,374,1847,111,1847,1,459,112,1847,1,1847,2332,2,2,2332,0,2,3,1548,1411,1560,1432,2332,2332,2332,2332,2332,1036,2332,2332,2332
"308","provincia","Magallanes",1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1081,1094,1094,951,1094,1094,1094,1094,1094,1094,1094,1094,584,1094,880,379,502,0,378,27,1094,4,3,528,1094,416,416,416,416,415,414,412,357,357,357,416,416,94,416,393,1094,528,528,505,1094,505,1094,528,528,516,528,1094,1094,528,528,528,181,528,66,66,462,528,501,416,1094,1094,352,880,22,23,1,2,1,0,0,3,0,0,0,0,27,11,16,16,27,27,336,9,339,291,352,201,207,207,1094,207,207,1094,416,405,405,405,405,13,0,0,13,405,128,0,0,128,405,7,0,0,7,405,9,0,0,9,405,0,0,0,0,117,405,15,0,0,405,10,0,0,405,0,0,0,405,5,0,0,405,3,0,0,405,3,0,0,405,6,0,0,405,7,0,0,405,6,0,0,405,1,0,0,405,1094,1,0,0,47,405,405,405,111,110,86,23,109,110,110,110,15,0,15,110,28,28,110,110,515,528,28,1,352,15,0,44,534,534,880,18,1,19,880,1,0,1,20,364,1094,108,301,43,251,880,15,15,880,16,16,880,3,3,47,880,108,880,6,880,27,138,880,0,880,5,880,28,880,31,880,32,85,880,13,880,69,79,880,5,880,185,880,16,880,0,193,16,880,1,880,1094,1,1,1094,0,1,2,751,682,757,691,1094,1094,1094,1094,1094,528,1094,1094,1094
"309","provincia","Maipo",2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2362,2395,2395,1998,2395,2395,2395,2395,2395,2395,2395,2395,1576,2395,1807,820,1013,3,794,54,2395,17,15,1064,2395,810,814,819,820,811,758,705,711,702,711,834,834,178,834,778,2395,1064,1064,1008,2395,1008,2395,1064,1064,1017,1064,2395,2395,1064,1064,1064,214,1064,310,310,754,1064,1020,834,2395,2395,743,1807,60,23,31,58,10,2,0,2,2,0,0,3,131,53,73,73,126,126,670,11,722,583,743,462,463,473,2395,473,473,2395,834,791,788,788,791,24,0,5,29,791,121,0,21,142,791,9,1,3,13,791,35,1,8,44,791,17,0,1,18,105,791,6,0,0,791,199,0,13,791,4,0,0,791,11,0,3,791,2,0,0,791,144,0,6,791,8,0,0,791,24,0,6,791,5,0,0,791,2,0,0,791,2395,4,0,0,281,791,791,791,222,220,181,34,215,220,220,220,31,4,35,220,54,54,215,215,1006,1064,48,3,743,35,1,87,1059,1059,1807,20,0,20,1807,1,0,1,21,694,2395,252,570,124,432,1807,17,15,1807,12,10,1807,1,1,43,1807,143,1807,20,1807,30,190,1807,3,1807,18,1807,48,1807,51,1807,9,128,1807,112,1807,59,164,1807,13,1807,456,1807,25,1807,1,473,25,1807,0,1807,2395,0,0,2395,0,0,0,1453,1286,1473,1326,2395,2395,2395,2395,2395,1064,2395,2395,2395
"310","provincia","Malleco",2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2094,2113,2113,1783,2113,2113,2113,2113,2113,2113,2113,2113,1131,2113,1706,863,902,18,804,61,2113,21,20,956,2113,638,638,638,638,632,638,634,524,507,524,638,638,255,638,599,2113,956,956,917,2113,917,2113,956,956,882,956,2113,2113,956,956,956,198,956,458,458,498,956,913,638,2113,2113,750,1706,72,61,64,41,16,2,2,4,3,0,4,0,138,80,58,58,138,138,692,8,728,519,750,505,516,528,2113,528,528,2113,638,583,578,578,583,36,1,2,39,583,131,1,2,134,583,12,0,1,13,583,39,1,3,43,583,13,0,0,13,130,583,21,0,0,583,86,0,1,583,2,0,0,583,9,0,0,583,1,0,0,583,58,1,1,583,2,0,0,583,3,0,0,583,6,0,0,583,3,0,0,583,2113,8,0,0,147,583,583,583,296,278,110,164,274,278,278,278,69,40,109,278,84,84,276,275,859,956,82,31,750,42,4,159,940,939,1706,35,2,37,1706,0,1,1,37,739,2113,131,631,20,594,1706,20,18,1706,8,8,1706,17,17,78,1706,175,1706,7,1706,68,244,1706,3,1706,35,1706,141,1706,59,1706,16,250,1706,138,1706,261,360,1706,6,1706,355,1706,68,1706,0,394,68,1706,0,1706,2113,0,0,2113,0,0,0,1421,1307,1437,1329,2113,2113,2113,2113,2113,956,2113,2113,2113
"311","provincia","Marga Marga",2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2645,2679,2679,2336,2679,2679,2679,2679,2679,2679,2679,2679,1471,2679,2160,1145,1035,10,1125,63,2679,26,24,1090,2679,853,855,856,856,853,848,834,709,703,709,856,856,225,856,812,2679,1090,1090,1046,2679,1046,2679,1090,1090,1041,1090,2679,2679,1090,1090,1090,265,1090,211,211,879,1090,1039,855,2679,2679,1070,2160,123,67,85,103,14,2,3,12,6,1,1,2,206,88,116,116,204,204,954,11,1042,775,1070,650,672,689,2679,689,689,2679,856,814,807,807,814,22,0,2,24,814,175,1,4,180,814,16,1,0,17,814,9,0,3,12,814,26,0,0,26,193,814,8,0,0,814,178,0,0,814,1,0,0,814,12,0,0,814,2,0,0,814,50,0,0,814,18,0,0,814,2,0,0,814,4,0,0,814,4,0,0,814,2679,0,0,0,233,814,814,814,219,212,114,97,211,212,212,212,25,3,28,212,73,73,211,210,1025,1090,68,22,1070,45,5,140,1095,1094,2160,52,6,58,2160,3,0,3,60,856,2679,328,689,146,523,2160,48,47,2160,27,27,2160,2,2,114,2160,279,2160,18,2160,81,366,2160,9,2160,25,2160,60,2160,87,2160,11,188,2160,47,2160,80,119,2160,6,2160,456,2160,65,2160,1,505,66,2160,1,2160,2679,7,7,2679,0,7,8,1701,1504,1716,1529,2679,2679,2679,2679,2679,1090,2679,2679,2679
"312","provincia","Melipilla",1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1331,1348,1348,1163,1348,1348,1348,1348,1348,1348,1348,1348,783,1348,1063,521,562,4,501,24,1348,6,5,584,1348,410,417,417,419,407,377,355,331,327,331,429,429,131,429,405,1348,584,584,560,1348,560,1348,584,584,542,584,1348,1348,584,584,584,101,584,178,178,406,584,566,429,1348,1348,479,1063,39,12,40,30,2,0,0,0,1,0,1,1,80,28,49,49,77,77,430,4,467,386,479,280,286,290,1348,290,290,1348,429,393,393,393,393,13,0,0,13,393,65,0,6,71,393,4,0,2,6,393,15,0,2,17,393,7,0,0,7,51,393,9,0,0,393,75,0,2,393,2,0,0,393,5,0,0,393,0,0,0,393,79,0,1,393,4,0,1,393,4,0,0,393,5,0,0,393,0,0,0,393,1348,0,0,0,134,393,393,393,148,142,119,20,139,142,142,142,24,0,24,142,34,34,140,140,533,584,36,2,479,25,1,64,577,577,1063,5,1,6,1063,2,0,2,8,431,1348,132,347,45,293,1063,9,8,1063,5,2,1063,0,0,16,1063,85,1063,14,1063,26,124,1063,3,1063,14,1063,55,1063,32,1063,10,113,1063,37,1063,44,76,1063,3,1063,216,1063,23,1063,0,233,23,1063,0,1063,1348,2,2,1348,0,2,2,840,758,846,771,1348,1348,1348,1348,1348,584,1348,1348,1348
"313","provincia","Ñuble",2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2081,2107,2107,1853,2107,2107,2107,2107,2107,2107,2107,2107,1062,2107,1722,925,831,24,891,58,2107,24,23,880,2107,633,633,640,640,593,606,592,512,492,512,644,644,235,644,613,2107,880,880,849,2107,849,2107,880,880,810,880,2107,2107,880,880,880,306,880,373,373,507,880,833,644,2107,2107,842,1722,67,12,94,58,16,1,0,5,2,0,0,0,165,94,68,68,162,162,774,5,786,516,842,591,600,603,2107,603,603,2107,644,585,583,583,585,13,2,0,15,585,117,0,11,128,585,10,3,1,14,585,27,0,2,29,585,2,0,0,2,102,585,25,0,0,585,140,0,0,585,1,0,0,585,9,0,0,585,1,0,0,585,91,0,0,585,3,0,0,585,2,0,0,585,15,0,0,585,2,0,0,585,2107,2,1,2,218,585,585,585,211,201,138,56,194,201,201,201,43,2,45,201,83,83,194,193,779,880,94,4,842,60,0,158,876,875,1722,55,0,55,1722,1,0,1,56,721,2107,185,597,54,527,1722,26,23,1722,32,25,1722,7,4,96,1722,189,1722,11,1722,59,249,1722,2,1722,7,1722,177,1722,41,1722,14,239,1722,93,1722,213,282,1722,9,1722,406,1722,58,1722,2,445,60,1722,0,1722,2107,0,0,2107,0,0,0,1446,1287,1455,1303,2107,2107,2107,2107,2107,880,2107,2107,2107
