"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1839","comuna","Camarones",25,"Mujer",2010,126364.361498345,118108.089047558,"[89095, 157975]","[56214, 165884]"
"1840","comuna","Camarones",25,"Mujer",2011,170808.020260702,155078.536902931,"[92010, 273233]","[63319, 188072]"
"1841","comuna","Camarones",25,"Mujer",2012,93227.0163746757,75776.6734659025,"[69880, 119835]","[62585, 149072]"
"1842","comuna","Camarones",25,"Mujer",2013,168728.422955265,140189.787618617,"[97407, 258575]","[84114, 310420]"
"1843","comuna","Camiña",26,"Mujer",2011,98712.4402686016,50241.660348749,"[30021, 201178]","[21101, 130628]"
"1844","comuna","Camiña",26,"Mujer",2012,167548.762550681,130730.740877257,"[82206, 254032]","[15084, 336883]"
"1845","comuna","Camiña",26,"Mujer",2013,210284.681427927,210284.681427927,"[90122, 330447]","[90122, 330447]"
"1846","comuna","Camiña",26,"Mujer",2014,92664.79946606,76500,"[62159, 121632]","[50544, 150000]"
"1847","comuna","Camiña",26,"Mujer",2015,167700,130000,"[93100, 277150]","[68500, 380000]"
"1848","comuna","Canela",27,"Mujer",2010,227876.832116823,169477.987213879,"[164749, 309329]","[128063, 221545]"
"1849","comuna","Canela",27,"Mujer",2011,189277.69862561,161482.184826549,"[132034, 232158]","[102585, 198098]"
"1850","comuna","Canela",27,"Mujer",2012,236534.458859774,196714.270273756,"[165979, 316829]","[100451, 298277]"
"1851","comuna","Canela",27,"Mujer",2013,253258.906914656,200997.449707791,"[185109, 347951]","[150202, 250339]"
"1852","comuna","Canela",27,"Mujer",2014,235261.474538845,222153.70980264,"[158069, 304784]","[100000, 287170]"
"1853","comuna","Canela",27,"Mujer",2015,365374.983478544,289241.878556546,"[255193, 501457]","[185746, 457291]"
"1854","comuna","Cañete",28,"Mujer",2010,189073.561430579,127110.952731608,"[137635, 300421]","[85000, 175033]"
"1855","comuna","Cañete",28,"Mujer",2011,164080.957088507,143292.138778372,"[130759, 213806]","[131578, 168668]"
"1856","comuna","Cañete",28,"Mujer",2012,162841.726522773,150167.824337103,"[118917, 209667]","[88709, 165697]"
"1857","comuna","Cañete",28,"Mujer",2013,216745.013420356,170354.252832224,"[136562, 314770]","[78086, 179320]"
"1858","comuna","Cañete",28,"Mujer",2014,283037.794086981,179992.883507274,"[153059, 408991]","[50000, 211501]"
"1859","comuna","Cañete",28,"Mujer",2015,217770.34548004,190000,"[157631, 287290]","[124600, 200054]"
"1860","comuna","Carahue",29,"Mujer",2010,127902.884183746,52620.9169511444,"[54953, 208822]","[22907, 122486]"
"1861","comuna","Carahue",29,"Mujer",2011,97041.1913512831,48105.4215460316,"[59123, 152651]","[27591, 97796]"
"1862","comuna","Carahue",29,"Mujer",2012,71294.5627600036,44227.9323567846,"[42449, 105811]","[35072, 64957]"
"1863","comuna","Carahue",29,"Mujer",2013,61531.13961107,32826.611842885,"[33967, 97563]","[16507, 50294]"
"1864","comuna","Carahue",29,"Mujer",2014,129168.731220888,95384.91042256,"[90107, 184870]","[22482, 172100]"
"1865","comuna","Carahue",29,"Mujer",2015,210168.102220559,86217.5937308138,"[109523, 312946]","[42421, 252541]"
"1866","comuna","Cartagena",30,"Mujer",2010,197450.375243009,106365.220348654,"[97097, 322007]","[60766, 221848]"
"1867","comuna","Cartagena",30,"Mujer",2011,150406.589159433,119616.433204851,"[94774, 199361]","[59808, 179425]"
"1868","comuna","Cartagena",30,"Mujer",2012,236203.424153166,200902.06185567,"[134977, 360106]","[48216, 426917]"
"1869","comuna","Cartagena",30,"Mujer",2013,278942.636216508,249055.925193311,"[233116, 334731]","[209207, 368603]"
"1870","comuna","Cartagena",30,"Mujer",2014,259951.246952935,209960.622538909,"[149972, 419921]","[149972, 419921]"
"1871","comuna","Cartagena",30,"Mujer",2015,190051.416200614,190051.416200614,"[30008, 350095]","[30008, 350095]"
"1872","comuna","Casablanca",31,"Mujer",2010,189470.327308256,169883.732291158,"[107037, 287403]","[39973, 349761]"
"1873","comuna","Casablanca",31,"Mujer",2011,209613.559139929,199360.722008085,"[114768, 319052]","[52831, 249201]"
"1874","comuna","Casablanca",31,"Mujer",2012,212095.176730486,198893.041237113,"[166993, 261861]","[160722, 251128]"
"1875","comuna","Casablanca",31,"Mujer",2014,273027.745470177,186422.967595224,"[153988, 482262]","[131355, 303127]"
"1876","comuna","Casablanca",31,"Mujer",2015,273753.77063176,185753.802969939,"[173352, 371569]","[180733, 465389]"
"1877","comuna","Castro",32,"Mujer",2010,242664.787699652,140800,"[176739, 307228]","[120117, 163650]"
"1878","comuna","Castro",32,"Mujer",2011,250106.704587826,193659.33003463,"[209336, 299256]","[179894, 214127]"
"1879","comuna","Castro",32,"Mujer",2012,336999.739960529,241562.00040155,"[279781, 411898]","[197083, 302678]"
"1880","comuna","Castro",32,"Mujer",2013,387078.325056554,255148.400206071,"[308668, 491990]","[180244, 300000]"
"1881","comuna","Castro",32,"Mujer",2014,376121.243371979,249953.12207013,"[312804, 438219]","[212648, 313592]"
"1882","comuna","Castro",32,"Mujer",2015,330992.069330964,240679.411751459,"[265386, 407233]","[240000, 271000]"
"1883","comuna","Catemu",33,"Mujer",2010,222667.62528022,175563.349176021,"[174440, 275918]","[161054, 297748]"
"1884","comuna","Catemu",33,"Mujer",2011,220431.685466955,182723.663151326,"[174299, 292371]","[97907, 282796]"
"1885","comuna","Catemu",33,"Mujer",2012,258007.482042082,189780.993689508,"[182892, 377879]","[109259, 274578]"
"1886","comuna","Catemu",33,"Mujer",2013,218453.272800764,225752.262291352,"[182112, 257731]","[150988, 298867]"
"1887","comuna","Catemu",33,"Mujer",2014,220373.70357026,216545.103503836,"[182959, 271520]","[174565, 273088]"
"1888","comuna","Catemu",33,"Mujer",2015,220823.015219473,150040.591737327,"[156211, 324731]","[113880, 256355]"
"1889","comuna","Cauquenes",34,"Mujer",2010,143905.558199203,81248.6359123868,"[111485, 176595]","[60032, 113525]"
"1890","comuna","Cauquenes",34,"Mujer",2011,182825.927186742,129879.377265039,"[153271, 220813]","[105167, 180314]"
"1891","comuna","Cauquenes",34,"Mujer",2012,183151.538256497,156330,"[149148, 218633]","[105746, 184181]"
"1892","comuna","Cauquenes",34,"Mujer",2013,189835.268661541,129348.665941244,"[142993, 233904]","[99622, 191926]"
"1893","comuna","Cauquenes",34,"Mujer",2014,203659.441042135,179966.247890493,"[163396, 278910]","[113800, 198017]"
"1894","comuna","Cauquenes",34,"Mujer",2015,208721.651637837,150040.591737327,"[154380, 274297]","[97563, 193308]"
"1895","comuna","Cerrillos",35,"Mujer",2010,295969.532415494,243672.357494775,"[218817, 448829]","[139904, 399726]"
"1896","comuna","Cerrillos",35,"Mujer",2011,467091.634420394,468143.495620843,"[369834, 628384]","[256715, 654559]"
"1897","comuna","Cerrillos",35,"Mujer",2012,380075.638303247,226641.525178604,"[274881, 538954]","[170312, 431573]"
"1898","comuna","Cerrillos",35,"Mujer",2013,346908.984834766,248386.509369314,"[273250, 453619]","[233485, 398489]"
"1899","comuna","Cerrillos",35,"Mujer",2014,403736.170379631,319939.996249766,"[302123, 559196]","[253166, 479778]"
"1900","comuna","Cerrillos",35,"Mujer",2015,342674.579347371,299047.820519958,"[254796, 677869]","[250056, 385104]"
"1901","comuna","Cerro Navia",36,"Mujer",2010,253488.27128024,180784.892876454,"[165501, 446527]","[155691, 200196]"
"1902","comuna","Cerro Navia",36,"Mujer",2011,178647.690079081,180000,"[142511, 229494]","[124847, 200934]"
"1903","comuna","Cerro Navia",36,"Mujer",2012,219667.554197891,200902.06185567,"[183530, 296616]","[186960, 241326]"
"1904","comuna","Cerro Navia",36,"Mujer",2013,260408.040960056,250338.906461818,"[216288, 313261]","[220938, 300000]"
"1905","comuna","Cerro Navia",36,"Mujer",2014,276700.426728195,270309.565284998,"[238951, 323847]","[223572, 301065]"
"1906","comuna","Cerro Navia",36,"Mujer",2015,258561.537676639,242340.582022614,"[206189, 318208]","[191331, 286161]"
"1907","comuna","Chañaral",39,"Mujer",2010,200771.608966566,128459.926015701,"[87370, 305447]","[53734, 209856]"
"1908","comuna","Chañaral",39,"Mujer",2011,400500.536753652,215346.113031854,"[221987, 669302]","[100483, 397059]"
"1909","comuna","Chañaral",39,"Mujer",2012,454780.187178941,342079.724288331,"[294776, 807852]","[201124, 660057]"
"1910","comuna","Chañaral",39,"Mujer",2013,510607.791807957,264308.490150228,"[217698, 1056389]","[197009, 405645]"
"1911","comuna","Chañaral",39,"Mujer",2014,414463.728838236,300291.958683954,"[232362, 654451]","[182873, 316241]"
"1912","comuna","Chañaral",39,"Mujer",2015,676012.253709915,493939.929431835,"[433006, 1024297]","[324865, 612604]"
"1913","comuna","Chanco",38,"Mujer",2010,149833.752913497,132146.873693874,"[110999, 195377]","[75406, 199863]"
"1914","comuna","Chanco",38,"Mujer",2011,180071.053687361,147708.155044247,"[131181, 223272]","[88497, 201899]"
"1915","comuna","Chanco",38,"Mujer",2012,274839.386338781,197016.131858014,"[183150, 388282]","[123699, 240731]"
"1916","comuna","Chanco",38,"Mujer",2013,262399.157945811,160598.316765784,"[187510, 338576]","[112013, 218185]"
"1917","comuna","Chanco",38,"Mujer",2014,246062.577888848,159318.81369208,"[169478, 347389]","[80695, 308596]"
"1918","comuna","Chanco",38,"Mujer",2015,325469.104762688,248332.146973009,"[253173, 421724]","[172300, 306149]"
"1919","comuna","Chépica",40,"Mujer",2010,111532.199632216,69079.5390426654,"[46186, 199241]","[30029, 252427]"
"1920","comuna","Chépica",40,"Mujer",2011,212805.168516387,184495.86811446,"[100386, 343702]","[78972, 370277]"
"1921","comuna","Chépica",40,"Mujer",2012,210773.910145837,104488.056703905,"[43863, 451694]","[22571, 591127]"
"1922","comuna","Chépica",40,"Mujer",2013,540676.442284891,240000,"[157884, 1275731]","[85593, 358737]"
"1923","comuna","Chépica",40,"Mujer",2014,297583.426647843,198003.170577045,"[182817, 450595]","[50521, 488447]"
"1924","comuna","Chépica",40,"Mujer",2015,527895.267233367,400000,"[234015, 860654]","[202750, 652648]"
"1925","comuna","Chiguayante",41,"Mujer",2010,225914.116563847,161706.42154399,"[173276, 288785]","[122873, 199863]"
"1926","comuna","Chiguayante",41,"Mujer",2011,258524.567886455,200381.34096541,"[215693, 322613]","[170000, 228317]"
"1927","comuna","Chiguayante",41,"Mujer",2012,262818.812387604,201124.216734242,"[215317, 322170]","[187399, 241877]"
"1928","comuna","Chiguayante",41,"Mujer",2013,259508.670762526,220627.011686566,"[217843, 307248]","[199511, 260000]"
"1929","comuna","Chiguayante",41,"Mujer",2014,340734.867320929,262083.736496579,"[273478, 410799]","[225260, 312066]"
"1930","comuna","Chiguayante",41,"Mujer",2015,356538.379237856,276444.703233314,"[289468, 430313]","[240011, 310059]"
"1931","comuna","Chile Chico",42,"Mujer",2010,244926.564718305,134131.141123507,"[115172, 407584]","[27486, 329981]"
"1932","comuna","Chile Chico",42,"Mujer",2011,555426.914265858,531824.052122819,"[223986, 897456]","[68806, 1017006]"
"1933","comuna","Chile Chico",42,"Mujer",2012,572198.396608919,503816.162919276,"[251305, 847795]","[105590, 1082300]"
"1934","comuna","Chile Chico",42,"Mujer",2013,554728.365770901,300519.139558701,"[247192, 861189]","[151605, 1001356]"
"1935","comuna","Chile Chico",42,"Mujer",2014,504167.401535198,463670.182957864,"[244719, 785147]","[111146, 942637]"
"1936","comuna","Chile Chico",42,"Mujer",2015,297868.84176016,246564.320581654,"[172005, 416756]","[101185, 500135]"
"1937","comuna","Chillán",43,"Mujer",2010,271432.35211136,161588.406180538,"[214571, 341727]","[138135, 200369]"
"1938","comuna","Chillán",43,"Mujer",2011,306311.201575044,174964.450592078,"[250259, 376421]","[150964, 206739]"
"1939","comuna","Chillán",43,"Mujer",2012,442792.43858503,212334.748482196,"[336791, 547399]","[190903, 277406]"
"1940","comuna","Chillán",43,"Mujer",2013,397876.047562474,231178.684622582,"[313394, 469095]","[209207, 282951]"
"1941","comuna","Chillán",43,"Mujer",2014,419436.634072014,300000,"[355566, 519910]","[227775, 353410]"
"1942","comuna","Chillán",43,"Mujer",2015,507681.102541999,300000,"[395047, 645377]","[253615, 340092]"
"1943","comuna","Chillán Viejo",44,"Mujer",2010,186187.0735987,150000,"[149976, 240648]","[136133, 199890]"
"1944","comuna","Chillán Viejo",44,"Mujer",2011,213662.176072114,183047.755054111,"[169371, 258323]","[142471, 224902]"
"1945","comuna","Chillán Viejo",44,"Mujer",2012,190501.121463203,168853.042594701,"[152128, 221900]","[150000, 192685]"
"1946","comuna","Chillán Viejo",44,"Mujer",2013,208773.977017902,200271.125169454,"[171515, 242103]","[168227, 230312]"
"1947","comuna","Chillán Viejo",44,"Mujer",2014,209212.506525218,168995.500798948,"[169359, 256618]","[130000, 195344]"
"1948","comuna","Chillán Viejo",44,"Mujer",2015,298743.978992337,243117.265478159,"[229678, 365831]","[217414, 305962]"
"1949","comuna","Chimbarongo",45,"Mujer",2010,164869.271511454,161134.532091971,"[142009, 193993]","[140023, 194272]"
"1950","comuna","Chimbarongo",45,"Mujer",2011,173582.896794807,179982.134753645,"[132579, 210049]","[126992, 212307]"
"1951","comuna","Chimbarongo",45,"Mujer",2012,191431.569323803,193870.489690722,"[142668, 231075]","[150677, 210947]"
"1952","comuna","Chimbarongo",45,"Mujer",2013,258264.419557275,218394.450521716,"[204697, 345731]","[178687, 298867]"
"1953","comuna","Chimbarongo",45,"Mujer",2014,242594.9299151,224957.809863117,"[196392, 282836]","[180278, 251914]"
"1954","comuna","Chimbarongo",45,"Mujer",2015,251592.299757122,241000,"[214677, 289058]","[195594, 246900]"
"1955","comuna","Chonchi",47,"Mujer",2010,139126.583952639,124030.970323989,"[95952, 176673]","[72468, 180082]"
"1956","comuna","Chonchi",47,"Mujer",2011,119141.459694946,91189.1515967938,"[96642, 152907]","[52282, 166017]"
"1957","comuna","Chonchi",47,"Mujer",2012,131290.964866024,85688.7202522403,"[83969, 186274]","[38104, 166713]"
"1958","comuna","Chonchi",47,"Mujer",2013,232994.006907502,209426.578872841,"[164561, 298072]","[110927, 297500]"
"1959","comuna","Chonchi",47,"Mujer",2014,297166.308918413,206276.988853475,"[178501, 419039]","[80000, 400000]"
"1960","comuna","Chonchi",47,"Mujer",2015,353264.684700673,163633.964707903,"[206449, 526208]","[115000, 406683]"
"1961","comuna","Cisnes",48,"Mujer",2010,340757.978815713,219942.065524981,"[234172, 491237]","[169117, 355352]"
"1962","comuna","Cisnes",48,"Mujer",2011,380073.362908175,219550.02396228,"[278430, 525732]","[191940, 330000]"
"1963","comuna","Cisnes",48,"Mujer",2012,376336.349974648,283200.894339461,"[274738, 524441]","[204701, 333866]"
"1964","comuna","Cisnes",48,"Mujer",2013,320565.342218674,268340.599768607,"[226214, 474385]","[188575, 329681]"
"1965","comuna","Cisnes",48,"Mujer",2014,269534.845216761,278689.328402671,"[208265, 319350]","[177342, 354453]"
"1966","comuna","Cisnes",48,"Mujer",2015,381470.624858963,300972.936542549,"[251149, 544085]","[188320, 432239]"
"1967","comuna","Cochrane",51,"Mujer",2010,461386.134914475,385138.590312769,"[346252, 605688]","[179877, 656484]"
"1968","comuna","Cochrane",51,"Mujer",2011,349621.082252838,255064.895496821,"[242795, 466035]","[149662, 449558]"
"1969","comuna","Cochrane",51,"Mujer",2012,370225.11748406,281233.104177684,"[235413, 573822]","[193000, 499034]"
"1970","comuna","Cochrane",51,"Mujer",2013,358833.333333333,300000,"[236283, 532700]","[143438, 639000]"
"1971","comuna","Cochrane",51,"Mujer",2014,351500,289500,"[185358, 580021]","[150000, 650000]"
"1972","comuna","Codegua",52,"Mujer",2010,212474.554149438,184740.097717616,"[157128, 269818]","[130000, 248529]"
"1973","comuna","Codegua",52,"Mujer",2011,295410.359909447,254638.085135346,"[228860, 425701]","[217101, 301560]"
"1974","comuna","Codegua",52,"Mujer",2012,312584.477651694,232234.888781431,"[225810, 490967]","[200000, 323409]"
"1975","comuna","Codegua",52,"Mujer",2013,313240.088945295,268004.483852964,"[243571, 420787]","[210138, 306577]"
"1976","comuna","Codegua",52,"Mujer",2014,321352.050788773,284372.978655055,"[275042, 380602]","[250000, 399998]"
"1977","comuna","Codegua",52,"Mujer",2015,274469.502292898,200005.082504218,"[196992, 373261]","[128655, 360046]"
"1978","comuna","Coelemu",53,"Mujer",2010,522723.067254516,183648.316130339,"[249371, 829037]","[90088, 550538]"
"1979","comuna","Coelemu",53,"Mujer",2011,307232.673663862,111143.602519507,"[80307, 843229]","[60290, 244736]"
"1980","comuna","Coelemu",53,"Mujer",2012,131977.838908159,107580.717666066,"[64799, 184792]","[50256, 222855]"
"1981","comuna","Coelemu",53,"Mujer",2013,252216.149837153,300406.687754181,"[176063, 324008]","[145925, 329042]"
"1982","comuna","Coelemu",53,"Mujer",2014,312860.964689335,316160.028398805,"[212251, 417603]","[195630, 404169]"
"1983","comuna","Coelemu",53,"Mujer",2015,595789.066480735,555298.500196072,"[325709, 808987]","[227530, 1004075]"
"1984","comuna","Coihueco",55,"Mujer",2010,225983.377773096,200547.461969555,"[134153, 344482]","[137806, 230739]"
"1985","comuna","Coihueco",55,"Mujer",2011,146684.313214672,97145.0579074821,"[100770, 192139]","[71425, 224694]"
"1986","comuna","Coihueco",55,"Mujer",2012,189039.890624955,166462.812615422,"[100767, 278209]","[69949, 266195]"
"1987","comuna","Coihueco",55,"Mujer",2013,188836.013329356,170330.591956621,"[157152, 221910]","[165848, 207215]"
"1988","comuna","Coihueco",55,"Mujer",2014,178204.629041662,188081.454028482,"[130301, 220192]","[109264, 248706]"
"1989","comuna","Coihueco",55,"Mujer",2015,429949.524765236,378061.472105997,"[261450, 612720]","[68627, 600162]"
"1990","comuna","Colbún",57,"Mujer",2010,119719.51077718,120892.793047255,"[80886, 172166]","[50049, 174196]"
"1991","comuna","Colbún",57,"Mujer",2011,184334.704524786,180281.027494841,"[131615, 243338]","[72482, 210000]"
"1992","comuna","Colbún",57,"Mujer",2012,264357.763740489,228436.978162709,"[185679, 374347]","[96820, 379505]"
"1993","comuna","Colbún",57,"Mujer",2013,173921.528198972,121498.187172451,"[107413, 265343]","[40024, 223493]"
"1994","comuna","Colbún",57,"Mujer",2014,239345.910399562,200675.206070211,"[149792, 338999]","[82000, 277008]"
"1995","comuna","Colbún",57,"Mujer",2015,240091.497403969,234208.196278465,"[159578, 342276]","[121633, 300685]"
"1996","comuna","Colina",59,"Mujer",2010,218294.063378261,179876.893014167,"[182933, 263729]","[163974, 192252]"
"1997","comuna","Colina",59,"Mujer",2011,450106.582892387,235284.570167672,"[329785, 611114]","[200124, 294148]"
