"","sex","company_size","geography_name","geography_id","year","weighted_median"
"354","Hombre","Menos de 5","Corral",71,2013,80048.9056266322
"355","Hombre","Menos de 5","Corral",71,2014,200000
"356","Hombre","Menos de 5","Corral",71,2015,177174.250625353
"357","Hombre","Menos de 5","Coyhaique",54,2013,250338.906461818
"358","Hombre","Menos de 5","Coyhaique",54,2014,297116.524086937
"359","Hombre","Menos de 5","Coyhaique",54,2015,376581.855046959
"360","Hombre","Menos de 5","Cunco",72,2011,220000
"361","Hombre","Menos de 5","Cunco",72,2012,197500
"362","Hombre","Menos de 5","Cunco",72,2013,208000
"363","Hombre","Menos de 5","Cunco",72,2014,167078.796315192
"364","Hombre","Menos de 5","Cunco",72,2015,146120.396480892
"365","Hombre","Menos de 5","Curacautín",73,2010,122270.461507713
"366","Hombre","Menos de 5","Curacautín",73,2011,109992.864819677
"367","Hombre","Menos de 5","Curacautín",73,2012,185319.243181631
"368","Hombre","Menos de 5","Curacautín",73,2013,157702.329535062
"369","Hombre","Menos de 5","Curacautín",73,2014,202327.897525673
"370","Hombre","Menos de 5","Curacautín",73,2015,234233.731855913
"371","Hombre","Menos de 5","Curacaví",74,2010,220000
"372","Hombre","Menos de 5","Curacaví",74,2011,130000
"373","Hombre","Menos de 5","Curacaví",74,2012,362500
"374","Hombre","Menos de 5","Curaco de Vélez",75,2010,91857.5720231621
"375","Hombre","Menos de 5","Curaco de Vélez",75,2011,169442.579050587
"376","Hombre","Menos de 5","Curaco de Vélez",75,2012,154073.989443618
"377","Hombre","Menos de 5","Curaco de Vélez",75,2013,173550.288911091
"378","Hombre","Menos de 5","Curaco de Vélez",75,2014,154938.866790225
"379","Hombre","Menos de 5","Curaco de Vélez",75,2015,190061.575081622
"380","Hombre","Menos de 5","Curanilahue",76,2010,200195.73302016
"381","Hombre","Menos de 5","Curanilahue",76,2011,155361.635038979
"382","Hombre","Menos de 5","Curanilahue",76,2012,206423.863984992
"383","Hombre","Menos de 5","Curanilahue",76,2013,200088.929927349
"384","Hombre","Menos de 5","Curanilahue",76,2014,210827.837864171
"385","Hombre","Menos de 5","Curanilahue",76,2015,237020.054901305
"386","Hombre","Menos de 5","Curarrehue",77,2010,48023.1108581064
"387","Hombre","Menos de 5","Curarrehue",77,2011,60995
"388","Hombre","Menos de 5","Curarrehue",77,2012,85149
"389","Hombre","Menos de 5","Curarrehue",77,2013,140273
"390","Hombre","Menos de 5","Curarrehue",77,2014,85571.5305156254
"391","Hombre","Menos de 5","Curarrehue",77,2015,60193.697616093
"392","Hombre","Menos de 5","Curicó",79,2010,200195.73302016
"393","Hombre","Menos de 5","Curicó",79,2011,198814.598213954
"394","Hombre","Menos de 5","Curicó",79,2012,201124.216734242
"395","Hombre","Menos de 5","Curicó",79,2013,283067.886251385
"396","Hombre","Menos de 5","Curicó",79,2014,252175.324020962
"397","Hombre","Menos de 5","Curicó",79,2015,317022.120371123
"398","Hombre","Menos de 5","Dalcahue",80,2010,47802.653709587
"399","Hombre","Menos de 5","Dalcahue",80,2011,150000
"400","Hombre","Menos de 5","Dalcahue",80,2012,85000
"401","Hombre","Menos de 5","Dalcahue",80,2013,110000
