"","sex","work_day","comuna_name","comuna_datachile_id","year","FUN"
"4732","Mujer","Completa","San Pedro de la Paz",298,2011,489914.592299503
"4733","Mujer","Completa","San Pedro de la Paz",298,2012,579108.704864336
"4734","Mujer","Completa","San Pedro de la Paz",298,2013,487984.523209056
"4735","Mujer","Completa","San Pedro de la Paz",298,2014,552721.52559018
"4736","Mujer","Completa","San Pedro de la Paz",298,2015,476187.503904265
"4737","Mujer","Completa","San Ramón",300,2010,221376.724802118
"4738","Mujer","Completa","San Ramón",300,2011,216166.378495351
"4739","Mujer","Completa","San Ramón",300,2012,260061.328317053
"4740","Mujer","Completa","San Ramón",300,2013,312648.792369338
"4741","Mujer","Completa","San Ramón",300,2014,297459.498422359
"4742","Mujer","Completa","San Ramón",300,2015,344803.338337228
"4743","Mujer","Completa","San Vicente",302,2010,189688.626098855
"4744","Mujer","Completa","San Vicente",302,2011,173923.875504185
"4745","Mujer","Completa","San Vicente",302,2012,181517.325306046
"4746","Mujer","Completa","San Vicente",302,2013,200451.591828519
"4747","Mujer","Completa","San Vicente",302,2014,271640.271607927
"4748","Mujer","Completa","San Vicente",302,2015,357824.406819782
"4749","Mujer","Completa","Santa Bárbara",303,2010,143500
"4750","Mujer","Completa","Santa Bárbara",303,2014,348595.79306424
"4751","Mujer","Completa","Santa Bárbara",303,2015,347008.185440059
"4752","Mujer","Completa","Santa Cruz",304,2010,184400.567965597
"4753","Mujer","Completa","Santa Cruz",304,2011,231051.78315985
"4754","Mujer","Completa","Santa Cruz",304,2012,257276.008941514
"4755","Mujer","Completa","Santa Cruz",304,2013,261020.736339549
"4756","Mujer","Completa","Santa Cruz",304,2014,305942.895545441
"4757","Mujer","Completa","Santa Cruz",304,2015,354842.757540619
"4758","Mujer","Completa","Santa Juana",305,2010,160361.378434301
"4759","Mujer","Completa","Santa Juana",305,2011,249735.363953828
"4760","Mujer","Completa","Santa Juana",305,2012,278725.402977955
"4761","Mujer","Completa","Santa Juana",305,2013,345405.161385445
"4762","Mujer","Completa","Santa Juana",305,2014,217361.742054186
"4763","Mujer","Completa","Santa Juana",305,2015,226669.480878982
"4764","Mujer","Completa","Santa María",306,2010,325318.06615776
"4765","Mujer","Completa","Santa María",306,2013,327743.696339812
"4766","Mujer","Completa","Santa María",306,2014,304137.199166192
"4767","Mujer","Completa","Santa María",306,2015,573364.004459437
"4768","Mujer","Completa","Santiago",307,2010,502725.408965459
"4769","Mujer","Completa","Santiago",307,2011,386468.010403257
"4770","Mujer","Completa","Santiago",307,2012,378766.348398344
"4771","Mujer","Completa","Santiago",307,2013,530006.603767896
"4772","Mujer","Completa","Santiago",307,2014,503894.642382844
"4773","Mujer","Completa","Santiago",307,2015,500756.078582154
"4774","Mujer","Completa","Sierra Gorda",309,2011,743002.382757498
"4775","Mujer","Completa","Sierra Gorda",309,2012,416103.657287954
"4776","Mujer","Completa","Sierra Gorda",309,2013,403295.978309988
"4777","Mujer","Completa","Talagante",310,2010,325598.637086201
"4778","Mujer","Completa","Talagante",310,2011,373570.505937998
"4779","Mujer","Completa","Talagante",310,2012,371379.892631865
"4780","Mujer","Completa","Talagante",310,2013,457964.763993366
"4781","Mujer","Completa","Talagante",310,2014,541598.608715982
"4782","Mujer","Completa","Talagante",310,2015,645388.756739875
"4783","Mujer","Completa","Talca",311,2010,276207.492324836
"4784","Mujer","Completa","Talca",311,2011,340585.125698487
"4785","Mujer","Completa","Talca",311,2012,316341.956012775
"4786","Mujer","Completa","Talca",311,2013,405962.724369326
"4787","Mujer","Completa","Talca",311,2014,408502.278070876
"4788","Mujer","Completa","Talca",311,2015,448201.449911671
"4789","Mujer","Completa","Talcahuano",312,2013,391908.199262733
"4790","Mujer","Completa","Talcahuano",312,2014,319099.550232252
"4791","Mujer","Completa","Talcahuano",312,2015,370404.594679106
"4792","Mujer","Completa","TALCAHUANO",NA,2010,278620.437808956
"4793","Mujer","Completa","TALCAHUANO",NA,2011,323810.283443802
"4794","Mujer","Completa","TALCAHUANO",NA,2012,306933.3990147
"4795","Mujer","Completa","Taltal",313,2010,257448.131331149
"4796","Mujer","Completa","Taltal",313,2011,442788.563082741
"4797","Mujer","Completa","Taltal",313,2012,373264.340391607
"4798","Mujer","Completa","Taltal",313,2013,269317.672804716
"4799","Mujer","Completa","Taltal",313,2014,290086.741641016
"4800","Mujer","Completa","Taltal",313,2015,413322.742032642
"4801","Mujer","Completa","Temuco",314,2010,332582.867548183
"4802","Mujer","Completa","Temuco",314,2011,304261.206849365
"4803","Mujer","Completa","Temuco",314,2012,398868.848894552
"4804","Mujer","Completa","Temuco",314,2013,387720.36415424
"4805","Mujer","Completa","Temuco",314,2014,425940.862497597
"4806","Mujer","Completa","Temuco",314,2015,534173.77822323
"4807","Mujer","Completa","Teno",315,2010,190433.463354592
"4808","Mujer","Completa","Teno",315,2011,239397.072110494
"4809","Mujer","Completa","Teno",315,2012,235746.359336332
"4810","Mujer","Completa","Teno",315,2013,266376.794569811
"4811","Mujer","Completa","Teno",315,2014,218038.332226846
"4812","Mujer","Completa","Teno",315,2015,213670.162575106
"4813","Mujer","Completa","Teodoro Schmidt",316,2012,257782.896056026
"4814","Mujer","Completa","Teodoro Schmidt",316,2013,62785.948486218
"4815","Mujer","Completa","Teodoro Schmidt",316,2014,197072.117371299
"4816","Mujer","Completa","Teodoro Schmidt",316,2015,93273.2385824529
"4817","Mujer","Completa","Tierra Amarilla",317,2010,219253.581449415
"4818","Mujer","Completa","Tierra Amarilla",317,2011,193864.777107744
"4819","Mujer","Completa","Tierra Amarilla",317,2012,364106.660177255
"4820","Mujer","Completa","Tierra Amarilla",317,2013,394645.750685878
"4821","Mujer","Completa","Tierra Amarilla",317,2014,291167.27969757
"4822","Mujer","Completa","Tierra Amarilla",317,2015,436596.542442152
"4823","Mujer","Completa","Tiltil",318,2010,232279.105753225
"4824","Mujer","Completa","Tiltil",318,2011,201908.768138285
"4825","Mujer","Completa","Tiltil",318,2012,258816.557393951
"4826","Mujer","Completa","Tiltil",318,2013,318704.737788245
"4827","Mujer","Completa","Tiltil",318,2014,332995.031964623
"4828","Mujer","Completa","Tiltil",318,2015,460443.186542053
"4829","Mujer","Completa","Tirúa",320,2010,288667.339479445
"4830","Mujer","Completa","Tirúa",320,2011,341122.03258857
"4831","Mujer","Completa","Tocopilla",321,2010,369061.604714916
"4832","Mujer","Completa","Tocopilla",321,2011,425382.659467716
"4833","Mujer","Completa","Tocopilla",321,2012,359928.905432785
"4834","Mujer","Completa","Tocopilla",321,2013,280911.695762743
"4835","Mujer","Completa","Tocopilla",321,2014,416150.554346113
"4836","Mujer","Completa","Tocopilla",321,2015,425813.744063296
"4837","Mujer","Completa","Tomé",323,2010,202791.67006365
"4838","Mujer","Completa","Tomé",323,2011,224753.111452299
"4839","Mujer","Completa","Tomé",323,2012,236164.013317799
"4840","Mujer","Completa","Tomé",323,2013,314146.907567216
"4841","Mujer","Completa","Tomé",323,2014,293765.890986255
"4842","Mujer","Completa","Tomé",323,2015,311670.82714336
"4843","Mujer","Completa","TRAIGUEN",NA,2010,175465.190931973
"4844","Mujer","Completa","TRAIGUEN",NA,2011,174426.908821708
"4845","Mujer","Completa","TRAIGUEN",NA,2012,182212.500940325
"4846","Mujer","Completa","Traiguén",326,2013,288672.868523334
"4847","Mujer","Completa","Traiguén",326,2014,288277.480908995
"4848","Mujer","Completa","Traiguén",326,2015,258389.741505794
"4849","Mujer","Completa","Tucapel",328,2010,207429.682398135
"4850","Mujer","Completa","Tucapel",328,2011,198266.574149931
"4851","Mujer","Completa","Tucapel",328,2012,178152.780036697
"4852","Mujer","Completa","Valdivia",329,2010,327302.193817695
"4853","Mujer","Completa","Valdivia",329,2011,393486.112421017
"4854","Mujer","Completa","Valdivia",329,2012,422640.012148882
"4855","Mujer","Completa","Valdivia",329,2013,392404.944487394
"4856","Mujer","Completa","Valdivia",329,2014,488125.64884475
"4857","Mujer","Completa","Valdivia",329,2015,580298.262359096
"4858","Mujer","Completa","Vallenar",330,2010,276422.117081178
"4859","Mujer","Completa","Vallenar",330,2011,296911.826428225
"4860","Mujer","Completa","Vallenar",330,2012,334549.845097336
"4861","Mujer","Completa","Vallenar",330,2013,284144.358158241
"4862","Mujer","Completa","Vallenar",330,2014,302431.268018016
"4863","Mujer","Completa","Vallenar",330,2015,379012.719101965
"4864","Mujer","Completa","Valparaíso",331,2010,323763.427223134
"4865","Mujer","Completa","Valparaíso",331,2011,294154.917214381
"4866","Mujer","Completa","Valparaíso",331,2012,346081.57786804
"4867","Mujer","Completa","Valparaíso",331,2013,431199.369771017
"4868","Mujer","Completa","Valparaíso",331,2014,591574.438700938
"4869","Mujer","Completa","Valparaíso",331,2015,488899.205818758
"4870","Mujer","Completa","Vichuquén",332,2010,191369.027845628
"4871","Mujer","Completa","Vichuquén",332,2011,147028.532480963
"4872","Mujer","Completa","Victoria",333,2010,263451.431075025
"4873","Mujer","Completa","Victoria",333,2011,267955.550422311
"4874","Mujer","Completa","Victoria",333,2012,325339.487874136
"4875","Mujer","Completa","Victoria",333,2013,413366.698343814
"4876","Mujer","Completa","Victoria",333,2014,357596.365609268
"4877","Mujer","Completa","Victoria",333,2015,358244.482560837
"4878","Mujer","Completa","Vicuña",334,2010,195252.321641365
"4879","Mujer","Completa","Vicuña",334,2011,187307.892861914
"4880","Mujer","Completa","Vicuña",334,2012,239929.362150029
"4881","Mujer","Completa","Vicuña",334,2013,296476.403398234
"4882","Mujer","Completa","Vicuña",334,2014,433567.20210396
"4883","Mujer","Completa","Vicuña",334,2015,345894.638271077
"4884","Mujer","Completa","Villa Alegre",336,2010,175025
"4885","Mujer","Completa","Villa Alegre",336,2011,144974.169712366
"4886","Mujer","Completa","Villa Alegre",336,2012,169039.415838484
"4887","Mujer","Completa","Villa Alegre",336,2013,287625
"4888","Mujer","Completa","Villa Alegre",336,2014,209314.661327266
"4889","Mujer","Completa","Villa Alemana",337,2010,287225.150150507
"4890","Mujer","Completa","Villa Alemana",337,2011,288826.876013976
"4891","Mujer","Completa","Villa Alemana",337,2012,339037.092438896
"4892","Mujer","Completa","Villa Alemana",337,2013,373942.81971046
"4893","Mujer","Completa","Villa Alemana",337,2014,470151.220665938
"4894","Mujer","Completa","Villa Alemana",337,2015,430263.390153029
"4895","Mujer","Completa","Villarrica",338,2013,456269.899001884
"4896","Mujer","Completa","Villarrica",338,2014,470539.646603786
"4897","Mujer","Completa","Villarrica",338,2015,367160.236117469
"4898","Mujer","Completa","VILLARRICA",NA,2010,226872.95388028
"4899","Mujer","Completa","VILLARRICA",NA,2011,133217.621035027
"4900","Mujer","Completa","VILLARRICA",NA,2012,319362.36126599
"4901","Mujer","Completa","Viña del Mar",339,2010,293925.091971913
"4902","Mujer","Completa","Viña del Mar",339,2011,339535.895365766
"4903","Mujer","Completa","Viña del Mar",339,2012,463760.575251484
"4904","Mujer","Completa","Viña del Mar",339,2013,502381.725815735
"4905","Mujer","Completa","Viña del Mar",339,2014,608109.950988805
"4906","Mujer","Completa","Viña del Mar",339,2015,583439.567606864
"4907","Mujer","Completa","Vitacura",340,2010,758286.9573637
"4908","Mujer","Completa","Vitacura",340,2011,758223.805875725
"4909","Mujer","Completa","Vitacura",340,2012,854817.085596605
"4910","Mujer","Completa","Vitacura",340,2013,822393.731831892
"4911","Mujer","Completa","Vitacura",340,2014,953832.816024539
"4912","Mujer","Completa","Vitacura",340,2015,949522.535154956
"4913","Mujer","Completa","Yerbas Buenas",341,2010,223957.835314552
"4914","Mujer","Completa","Yerbas Buenas",341,2011,88217.1194885777
"4915","Mujer","Completa","Yerbas Buenas",341,2012,206929.12371134
"4916","Mujer","Completa","Yerbas Buenas",341,2013,209206.977162381
"4917","Mujer","Completa","Yerbas Buenas",341,2014,269282.830176886
"4918","Mujer","Completa","Yerbas Buenas",341,2015,241065.217391305
"4919","Mujer","Completa","Yumbel",342,2010,285673.40120819
"4920","Mujer","Completa","Yumbel",342,2011,277097.623943071
"4921","Mujer","Completa","Yumbel",342,2012,408089.667458797
"4922","Mujer","Completa","Yumbel",342,2013,384000
"4923","Mujer","Completa","Yumbel",342,2014,700000
"4924","Mujer","Completa","Yumbel",342,2015,380000
"4925","Mujer","Completa","Yungay",343,2013,304400.344328967
"4926","Mujer","Completa","Yungay",343,2014,392755.049270418
"4927","Mujer","Completa","Yungay",343,2015,345903.703368346
"4928","Mujer","Completa","Zapallar",344,2014,313231.00246352
"4929","Mujer","Completa","Zapallar",344,2015,258543.629339677
"4930","Mujer","Parcial","Aisén",NA,2010,266331.080732439
"4931","Mujer","Parcial","Aisén",NA,2011,158452.501764763
"4932","Mujer","Parcial","Aisén",NA,2012,146045.350692139
"4933","Mujer","Parcial","Algarrobo",1,2012,234309.712495392
"4934","Mujer","Parcial","Algarrobo",1,2013,80108.4500677816
"4935","Mujer","Parcial","Algarrobo",1,2014,111550.653780557
"4936","Mujer","Parcial","Algarrobo",1,2015,702852.227453824
"4937","Mujer","Parcial","Alhué",2,2011,115220.874399798
"4938","Mujer","Parcial","Alhué",2,2012,265483.9660892
"4939","Mujer","Parcial","Alhué",2,2013,225305.015815636
"4940","Mujer","Parcial","Alto del Carmen",4,2010,59392.12595737
"4941","Mujer","Parcial","Alto del Carmen",4,2011,121622.065703563
"4942","Mujer","Parcial","Alto del Carmen",4,2012,70000
"4943","Mujer","Parcial","Alto del Carmen",4,2013,2002
"4944","Mujer","Parcial","Alto del Carmen",4,2014,229542.76578827
"4945","Mujer","Parcial","Alto del Carmen",4,2015,60847.812890468
"4946","Mujer","Parcial","Alto Hospicio",5,2010,86929.3284939281
"4947","Mujer","Parcial","Alto Hospicio",5,2011,119773.116733526
"4948","Mujer","Parcial","Alto Hospicio",5,2012,117221.986004392
"4949","Mujer","Parcial","Alto Hospicio",5,2013,104589.007460235
"4950","Mujer","Parcial","Alto Hospicio",5,2014,117623.438631404
"4951","Mujer","Parcial","Alto Hospicio",5,2015,194603.917613779
"4952","Mujer","Parcial","Ancud",6,2010,93196.5551268804
"4953","Mujer","Parcial","Ancud",6,2011,65161.8902537062
"4954","Mujer","Parcial","Ancud",6,2012,201897.464822461
"4955","Mujer","Parcial","Ancud",6,2013,93444.4443483902
"4956","Mujer","Parcial","Ancud",6,2014,125978.786681211
"4957","Mujer","Parcial","Ancud",6,2015,123112.769347346
"4958","Mujer","Parcial","Andacollo",7,2010,89087.101193971
"4959","Mujer","Parcial","Andacollo",7,2011,80386.6565579986
"4960","Mujer","Parcial","Andacollo",7,2012,30671.4430519719
"4961","Mujer","Parcial","Andacollo",7,2013,20928.8159650948
"4962","Mujer","Parcial","Andacollo",7,2014,20208.45177184
"4963","Mujer","Parcial","Andacollo",7,2015,90497.3397852761
"4964","Mujer","Parcial","Angol",8,2010,91550.1413931126
"4965","Mujer","Parcial","Angol",8,2011,86978.2081771184
"4966","Mujer","Parcial","Angol",8,2012,122923.95518669
"4967","Mujer","Parcial","Angol",8,2013,102229.478689115
"4968","Mujer","Parcial","Angol",8,2014,104902.271743765
"4969","Mujer","Parcial","Angol",8,2015,92323.7482506754
"4970","Mujer","Parcial","Antofagasta",9,2010,92724.4540485509
"4971","Mujer","Parcial","Antofagasta",9,2011,263379.238961611
"4972","Mujer","Parcial","Antofagasta",9,2012,148492.592878254
"4973","Mujer","Parcial","Antofagasta",9,2013,150180.939027102
"4974","Mujer","Parcial","Antofagasta",9,2014,223875.122806781
"4975","Mujer","Parcial","Antofagasta",9,2015,197433.51733656
"4976","Mujer","Parcial","Antuco",10,2010,54962.383976551
"4977","Mujer","Parcial","Antuco",10,2012,20000
"4978","Mujer","Parcial","Antuco",10,2013,50000
"4979","Mujer","Parcial","Antuco",10,2014,130832.14305239
"4980","Mujer","Parcial","Antuco",10,2015,96313.5808678128
"4981","Mujer","Parcial","Arauco",11,2010,45335.6492847248
"4982","Mujer","Parcial","Arauco",11,2011,37084.2036115243
"4983","Mujer","Parcial","Arauco",11,2012,52339.0609117198
"4984","Mujer","Parcial","Arauco",11,2013,34898.3937820859
"4985","Mujer","Parcial","Arauco",11,2014,120067.572931595
"4986","Mujer","Parcial","Arauco",11,2015,48711.684862468
"4987","Mujer","Parcial","Arica",12,2010,114211.105419845
"4988","Mujer","Parcial","Arica",12,2011,96449.0696325001
"4989","Mujer","Parcial","Arica",12,2012,126205.076970553
"4990","Mujer","Parcial","Arica",12,2013,116004.748297912
"4991","Mujer","Parcial","Arica",12,2014,144630.749094205
"4992","Mujer","Parcial","Arica",12,2015,141563.379874848
"4993","Mujer","Parcial","Aysén",13,2013,217029.772201302
"4994","Mujer","Parcial","Aysén",13,2014,105359.421620748
"4995","Mujer","Parcial","Aysén",13,2015,186228.794027256
"4996","Mujer","Parcial","Buin",14,2010,302703.332343581
"4997","Mujer","Parcial","Buin",14,2011,209723.15859847
"4998","Mujer","Parcial","Buin",14,2012,132268.971597024
"4999","Mujer","Parcial","Buin",14,2013,286303.614414683
"5000","Mujer","Parcial","Buin",14,2014,202559.69808803
"5001","Mujer","Parcial","Buin",14,2015,228290.902926262
"5002","Mujer","Parcial","Bulnes",15,2010,82436.9847668437
"5003","Mujer","Parcial","Bulnes",15,2011,114512.425068428
"5004","Mujer","Parcial","Bulnes",15,2012,239356.534035113
"5005","Mujer","Parcial","Bulnes",15,2013,110866.42378535
"5006","Mujer","Parcial","Bulnes",15,2014,166532.802314519
"5007","Mujer","Parcial","Bulnes",15,2015,257580.875863286
"5008","Mujer","Parcial","Cabildo",16,2010,82943.5330383085
"5009","Mujer","Parcial","Cabildo",16,2011,100508.05626863
"5010","Mujer","Parcial","Cabildo",16,2012,600000
"5011","Mujer","Parcial","Cabildo",16,2013,60081.3375508362
"5012","Mujer","Parcial","Cabildo",16,2014,126943.633093484
"5013","Mujer","Parcial","Cabildo",16,2015,162562.337524147
"5014","Mujer","Parcial","Cabrero",18,2010,20019.573302016
"5015","Mujer","Parcial","Cabrero",18,2011,28135.3297952994
"5016","Mujer","Parcial","Cabrero",18,2012,82508.1910115394
"5017","Mujer","Parcial","Cabrero",18,2013,124527.962596655
"5018","Mujer","Parcial","Cabrero",18,2014,35587.8120896369
"5019","Mujer","Parcial","Cabrero",18,2015,65017.5897528417
"5020","Mujer","Parcial","Calama",19,2010,91658.6570927134
"5021","Mujer","Parcial","Calama",19,2011,149053.078046289
"5022","Mujer","Parcial","Calama",19,2012,136438.77294193
"5023","Mujer","Parcial","Calama",19,2013,213035.401322162
"5024","Mujer","Parcial","Calama",19,2014,238303.819642252
"5025","Mujer","Parcial","Calama",19,2015,259242.987969974
"5026","Mujer","Parcial","Calbuco",20,2010,73352.9704128167
"5027","Mujer","Parcial","Calbuco",20,2011,92241.5627612371
"5028","Mujer","Parcial","Calbuco",20,2012,81993.9480033071
"5029","Mujer","Parcial","Calbuco",20,2013,19870.0648636912
"5030","Mujer","Parcial","Calbuco",20,2014,81346.6215768864
"5031","Mujer","Parcial","Calbuco",20,2015,79185.858070924
"5032","Mujer","Parcial","Caldera",21,2010,52448.8195272134
"5033","Mujer","Parcial","Caldera",21,2011,16834.9415540014
"5034","Mujer","Parcial","Caldera",21,2012,96447.0443933722
"5035","Mujer","Parcial","Caldera",21,2013,168917.480549029
"5036","Mujer","Parcial","Caldera",21,2014,30324.6451048829
"5037","Mujer","Parcial","Caldera",21,2015,89024.0844308139
"5038","Mujer","Parcial","Calera",22,2010,77981.3237976733
"5039","Mujer","Parcial","Calera",22,2011,85900.1557760136
"5040","Mujer","Parcial","Calera",22,2012,89877.5759878226
"5041","Mujer","Parcial","Calera",22,2013,109779.734779925
"5042","Mujer","Parcial","Calera",22,2014,199253.741790511
"5043","Mujer","Parcial","Calera",22,2015,130303.108254555
"5044","Mujer","Parcial","Calera de Tango",23,2010,124121.354472499
"5045","Mujer","Parcial","Calera de Tango",23,2011,160773.313115997
"5046","Mujer","Parcial","Calera de Tango",23,2012,319787.504607445
"5047","Mujer","Parcial","Calera de Tango",23,2013,107645.729778582
"5048","Mujer","Parcial","Calera de Tango",23,2014,129563.723621497
"5049","Mujer","Parcial","Calera de Tango",23,2015,1154406.65713228
"5050","Mujer","Parcial","Calle Larga",24,2010,59505.254197132
"5051","Mujer","Parcial","Calle Larga",24,2011,134359.423079608
"5052","Mujer","Parcial","Calle Larga",24,2012,167963.524332929
"5053","Mujer","Parcial","Calle Larga",24,2013,150895.669085283
"5054","Mujer","Parcial","Calle Larga",24,2014,138109.068657002
"5055","Mujer","Parcial","Calle Larga",24,2015,194750.713656789
"5056","Mujer","Parcial","Camarones",25,2010,129358.74801048
"5057","Mujer","Parcial","Camarones",25,2011,96553.201461162
"5058","Mujer","Parcial","Camarones",25,2012,87513.9678615574
"5059","Mujer","Parcial","Camarones",25,2013,140189.787618617
"5060","Mujer","Parcial","Camiña",26,2011,78710.3244882484
"5061","Mujer","Parcial","Camiña",26,2012,122213.686693696
"5062","Mujer","Parcial","Camiña",26,2013,90122.0063262543
"5063","Mujer","Parcial","Camiña",26,2014,63666.6666666667
"5064","Mujer","Parcial","Camiña",26,2015,114250
"5065","Mujer","Parcial","Canela",27,2010,113157.759792609
"5066","Mujer","Parcial","Canela",27,2011,80369.9185508289
"5067","Mujer","Parcial","Canela",27,2012,60939.2639436709
"5068","Mujer","Parcial","Canela",27,2013,99234.7707570955
"5069","Mujer","Parcial","Canela",27,2014,111955.299881178
"5070","Mujer","Parcial","Canela",27,2015,89158.1971725382
"5071","Mujer","Parcial","Cañete",28,2010,47488.0226533812
"5072","Mujer","Parcial","Cañete",28,2011,38412.0810332106
"5073","Mujer","Parcial","Cañete",28,2012,71172.1687158455
"5074","Mujer","Parcial","Cañete",28,2013,66335.134249013
"5075","Mujer","Parcial","Cañete",28,2014,69812.1344947944
"5076","Mujer","Parcial","Cañete",28,2015,125216.674074116
"5077","Mujer","Parcial","Carahue",29,2010,29127.6708651026
"5078","Mujer","Parcial","Carahue",29,2011,24541.8193296188
"5079","Mujer","Parcial","Carahue",29,2012,32459.363603214
"5080","Mujer","Parcial","Carahue",29,2013,21513.5461336864
"5081","Mujer","Parcial","Carahue",29,2014,68667.7047314166
"5082","Mujer","Parcial","Carahue",29,2015,46539.9561708914
"5083","Mujer","Parcial","Cartagena",30,2010,42281.7772667964
"5084","Mujer","Parcial","Cartagena",30,2011,115629.218764689
"5085","Mujer","Parcial","Cartagena",30,2012,203580.756013746
"5086","Mujer","Parcial","Cartagena",30,2013,318791.584247437
"5087","Mujer","Parcial","Cartagena",30,2014,149971.873242078
"5088","Mujer","Parcial","Cartagena",30,2015,30008.1183474654
"5089","Mujer","Parcial","Casablanca",31,2010,39972.6428920371
"5090","Mujer","Parcial","Casablanca",31,2014,90264.4179142187
"5091","Mujer","Parcial","Casablanca",31,2015,140570.445490765
"5092","Mujer","Parcial","Castro",32,2010,66628.1913180879
"5093","Mujer","Parcial","Castro",32,2011,129489.796025365
"5094","Mujer","Parcial","Castro",32,2012,107343.567358023
"5095","Mujer","Parcial","Castro",32,2013,168438.009730005
"5096","Mujer","Parcial","Castro",32,2014,150548.315188832
"5097","Mujer","Parcial","Castro",32,2015,129513.201713642
"5098","Mujer","Parcial","Catemu",33,2010,196967.149660431
"5099","Mujer","Parcial","Catemu",33,2011,38219.1825031203
"5100","Mujer","Parcial","Catemu",33,2012,127574.590242179
"5101","Mujer","Parcial","Catemu",33,2013,134475.935029508
"5102","Mujer","Parcial","Catemu",33,2014,79331.9931664259
"5103","Mujer","Parcial","Catemu",33,2015,134188.066837635
"5104","Mujer","Parcial","Cauquenes",34,2010,41067.1786259812
"5105","Mujer","Parcial","Cauquenes",34,2011,70818.1311281318
"5106","Mujer","Parcial","Cauquenes",34,2012,106399.7090739
"5107","Mujer","Parcial","Cauquenes",34,2013,57979.9747099913
"5108","Mujer","Parcial","Cauquenes",34,2014,47865.906816706
"5109","Mujer","Parcial","Cauquenes",34,2015,55072.0483574818
"5110","Mujer","Parcial","Cerrillos",35,2010,106703.986564418
"5111","Mujer","Parcial","Cerrillos",35,2011,101322.715950919
"5112","Mujer","Parcial","Cerrillos",35,2012,91844.0160170729
"5113","Mujer","Parcial","Cerrillos",35,2013,137297.113583168
"5114","Mujer","Parcial","Cerrillos",35,2014,229813.074026135
"5115","Mujer","Parcial","Cerrillos",35,2015,374843.582345062
"5116","Mujer","Parcial","Cerro Navia",36,2010,33085.7951698507
"5117","Mujer","Parcial","Cerro Navia",36,2011,49450.7496072099
"5118","Mujer","Parcial","Cerro Navia",36,2012,63336.7697795413
"5119","Mujer","Parcial","Cerro Navia",36,2013,117460.698952544
"5120","Mujer","Parcial","Cerro Navia",36,2014,145089.199070113
"5121","Mujer","Parcial","Cerro Navia",36,2015,107659.064265904
"5122","Mujer","Parcial","Chañaral",39,2010,70059.5669440005
"5123","Mujer","Parcial","Chañaral",39,2011,97202.7865431917
"5124","Mujer","Parcial","Chañaral",39,2012,244096.064701385
"5125","Mujer","Parcial","Chañaral",39,2013,202946.2248159
"5126","Mujer","Parcial","Chañaral",39,2014,122771.295708323
"5127","Mujer","Parcial","Chanco",38,2010,39972.6428920371
"5128","Mujer","Parcial","Chanco",38,2011,61351.3962830621
"5129","Mujer","Parcial","Chanco",38,2012,457700.581506342
"5130","Mujer","Parcial","Chanco",38,2013,66212.3604899624
"5131","Mujer","Parcial","Chanco",38,2014,34830.22166968
"5132","Mujer","Parcial","Chanco",38,2015,99304.4874411373
"5133","Mujer","Parcial","Chépica",40,2010,47592.6566969236
"5134","Mujer","Parcial","Chépica",40,2011,20096.6641394996
"5135","Mujer","Parcial","Chépica",40,2012,16089.9373387394
"5136","Mujer","Parcial","Chépica",40,2013,794858.061912508
"5137","Mujer","Parcial","Chépica",40,2014,172688.815277289
"5138","Mujer","Parcial","Chépica",40,2015,244242.230001387
"5139","Mujer","Parcial","Chiguayante",41,2010,241896.009574218
"5140","Mujer","Parcial","Chiguayante",41,2011,132003.611462199
"5141","Mujer","Parcial","Chiguayante",41,2012,73010.6799994566
"5142","Mujer","Parcial","Chiguayante",41,2013,137410.979126917
"5143","Mujer","Parcial","Chiguayante",41,2014,183620.340427853
"5144","Mujer","Parcial","Chiguayante",41,2015,155376.606080921
"5145","Mujer","Parcial","Chile Chico",42,2010,86824.1838537806
"5146","Mujer","Parcial","Chile Chico",42,2011,49236.827141774
"5147","Mujer","Parcial","Chile Chico",42,2012,100562.108367121
"5148","Mujer","Parcial","Chile Chico",42,2013,69213.9762606379
"5149","Mujer","Parcial","Chile Chico",42,2014,263662.716155217
"5150","Mujer","Parcial","Chile Chico",42,2015,221642.693714833
"5151","Mujer","Parcial","Chillán",43,2010,67825.0680052925
"5152","Mujer","Parcial","Chillán",43,2011,97436.0919619741
"5153","Mujer","Parcial","Chillán",43,2012,184348.714148806
"5154","Mujer","Parcial","Chillán",43,2013,189926.640481653
"5155","Mujer","Parcial","Chillán",43,2014,199512.59970545
"5156","Mujer","Parcial","Chillán",43,2015,222241.672487832
"5157","Mujer","Parcial","Chillán Viejo",44,2010,67264.6844214703
"5158","Mujer","Parcial","Chillán Viejo",44,2011,76294.5008947916
"5159","Mujer","Parcial","Chillán Viejo",44,2012,66124.0098698951
"5160","Mujer","Parcial","Chillán Viejo",44,2013,98774.745882983
"5161","Mujer","Parcial","Chillán Viejo",44,2014,104920.54839735
"5162","Mujer","Parcial","Chillán Viejo",44,2015,153019.3119313
"5163","Mujer","Parcial","Chimbarongo",45,2010,77688.984935644
"5164","Mujer","Parcial","Chimbarongo",45,2011,85440.0910734417
"5165","Mujer","Parcial","Chimbarongo",45,2012,100333.024326746
"5166","Mujer","Parcial","Chimbarongo",45,2013,106205.822343204
"5167","Mujer","Parcial","Chimbarongo",45,2014,165068.051133452
"5168","Mujer","Parcial","Chimbarongo",45,2015,186760.502913712
