"","sex","geography_name","geography_id","year","ub_weighted_median"
"1850","Mujer","Canela",27,2012,298277
"1851","Mujer","Canela",27,2013,250339
"1852","Mujer","Canela",27,2014,287170
"1853","Mujer","Canela",27,2015,457291
"1854","Mujer","Cañete",28,2010,175033
"1855","Mujer","Cañete",28,2011,168668
"1856","Mujer","Cañete",28,2012,165697
"1857","Mujer","Cañete",28,2013,179320
"1858","Mujer","Cañete",28,2014,211501
"1859","Mujer","Cañete",28,2015,200054
"1860","Mujer","Carahue",29,2010,122486
"1861","Mujer","Carahue",29,2011,97796
"1862","Mujer","Carahue",29,2012,64957
"1863","Mujer","Carahue",29,2013,50294
"1864","Mujer","Carahue",29,2014,172100
"1865","Mujer","Carahue",29,2015,252541
"1866","Mujer","Cartagena",30,2010,221848
"1867","Mujer","Cartagena",30,2011,179425
"1868","Mujer","Cartagena",30,2012,426917
"1869","Mujer","Cartagena",30,2013,368603
"1870","Mujer","Cartagena",30,2014,419921
"1871","Mujer","Cartagena",30,2015,350095
"1872","Mujer","Casablanca",31,2010,349761
"1873","Mujer","Casablanca",31,2011,249201
"1874","Mujer","Casablanca",31,2012,251128
"1875","Mujer","Casablanca",31,2014,303127
"1876","Mujer","Casablanca",31,2015,465389
"1877","Mujer","Castro",32,2010,163650
"1878","Mujer","Castro",32,2011,214127
"1879","Mujer","Castro",32,2012,302678
"1880","Mujer","Castro",32,2013,300000
"1881","Mujer","Castro",32,2014,313592
"1882","Mujer","Castro",32,2015,271000
"1883","Mujer","Catemu",33,2010,297748
"1884","Mujer","Catemu",33,2011,282796
"1885","Mujer","Catemu",33,2012,274578
"1886","Mujer","Catemu",33,2013,298867
"1887","Mujer","Catemu",33,2014,273088
"1888","Mujer","Catemu",33,2015,256355
"1889","Mujer","Cauquenes",34,2010,113525
"1890","Mujer","Cauquenes",34,2011,180314
"1891","Mujer","Cauquenes",34,2012,184181
"1892","Mujer","Cauquenes",34,2013,191926
"1893","Mujer","Cauquenes",34,2014,198017
"1894","Mujer","Cauquenes",34,2015,193308
"1895","Mujer","Cerrillos",35,2010,399726
"1896","Mujer","Cerrillos",35,2011,654559
"1897","Mujer","Cerrillos",35,2012,431573
"1898","Mujer","Cerrillos",35,2013,398489
"1899","Mujer","Cerrillos",35,2014,479778
"1900","Mujer","Cerrillos",35,2015,385104
"1901","Mujer","Cerro Navia",36,2010,200196
"1902","Mujer","Cerro Navia",36,2011,200934
"1903","Mujer","Cerro Navia",36,2012,241326
"1904","Mujer","Cerro Navia",36,2013,300000
"1905","Mujer","Cerro Navia",36,2014,301065
"1906","Mujer","Cerro Navia",36,2015,286161
"1907","Mujer","Chañaral",39,2010,209856
"1908","Mujer","Chañaral",39,2011,397059
"1909","Mujer","Chañaral",39,2012,660057
"1910","Mujer","Chañaral",39,2013,405645
"1911","Mujer","Chañaral",39,2014,316241
"1912","Mujer","Chañaral",39,2015,612604
"1913","Mujer","Chanco",38,2010,199863
"1914","Mujer","Chanco",38,2011,201899
"1915","Mujer","Chanco",38,2012,240731
"1916","Mujer","Chanco",38,2013,218185
"1917","Mujer","Chanco",38,2014,308596
"1918","Mujer","Chanco",38,2015,306149
"1919","Mujer","Chépica",40,2010,252427
"1920","Mujer","Chépica",40,2011,370277
"1921","Mujer","Chépica",40,2012,591127
"1922","Mujer","Chépica",40,2013,358737
"1923","Mujer","Chépica",40,2014,488447
"1924","Mujer","Chépica",40,2015,652648
"1925","Mujer","Chiguayante",41,2010,199863
"1926","Mujer","Chiguayante",41,2011,228317
"1927","Mujer","Chiguayante",41,2012,241877
"1928","Mujer","Chiguayante",41,2013,260000
"1929","Mujer","Chiguayante",41,2014,312066
"1930","Mujer","Chiguayante",41,2015,310059
"1931","Mujer","Chile Chico",42,2010,329981
"1932","Mujer","Chile Chico",42,2011,1017006
"1933","Mujer","Chile Chico",42,2012,1082300
"1934","Mujer","Chile Chico",42,2013,1001356
"1935","Mujer","Chile Chico",42,2014,942637
"1936","Mujer","Chile Chico",42,2015,500135
"1937","Mujer","Chillán",43,2010,200369
"1938","Mujer","Chillán",43,2011,206739
"1939","Mujer","Chillán",43,2012,277406
"1940","Mujer","Chillán",43,2013,282951
"1941","Mujer","Chillán",43,2014,353410
"1942","Mujer","Chillán",43,2015,340092
"1943","Mujer","Chillán Viejo",44,2010,199890
"1944","Mujer","Chillán Viejo",44,2011,224902
"1945","Mujer","Chillán Viejo",44,2012,192685
"1946","Mujer","Chillán Viejo",44,2013,230312
"1947","Mujer","Chillán Viejo",44,2014,195344
"1948","Mujer","Chillán Viejo",44,2015,305962
"1949","Mujer","Chimbarongo",45,2010,194272
"1950","Mujer","Chimbarongo",45,2011,212307
"1951","Mujer","Chimbarongo",45,2012,210947
"1952","Mujer","Chimbarongo",45,2013,298867
"1953","Mujer","Chimbarongo",45,2014,251914
"1954","Mujer","Chimbarongo",45,2015,246900
"1955","Mujer","Chonchi",47,2010,180082
"1956","Mujer","Chonchi",47,2011,166017
"1957","Mujer","Chonchi",47,2012,166713
"1958","Mujer","Chonchi",47,2013,297500
"1959","Mujer","Chonchi",47,2014,400000
"1960","Mujer","Chonchi",47,2015,406683
"1961","Mujer","Cisnes",48,2010,355352
"1962","Mujer","Cisnes",48,2011,330000
"1963","Mujer","Cisnes",48,2012,333866
"1964","Mujer","Cisnes",48,2013,329681
"1965","Mujer","Cisnes",48,2014,354453
"1966","Mujer","Cisnes",48,2015,432239
"1967","Mujer","Cochrane",51,2010,656484
"1968","Mujer","Cochrane",51,2011,449558
"1969","Mujer","Cochrane",51,2012,499034
"1970","Mujer","Cochrane",51,2013,639000
"1971","Mujer","Cochrane",51,2014,650000
"1972","Mujer","Codegua",52,2010,248529
"1973","Mujer","Codegua",52,2011,301560
"1974","Mujer","Codegua",52,2012,323409
"1975","Mujer","Codegua",52,2013,306577
"1976","Mujer","Codegua",52,2014,399998
"1977","Mujer","Codegua",52,2015,360046
"1978","Mujer","Coelemu",53,2010,550538
"1979","Mujer","Coelemu",53,2011,244736
"1980","Mujer","Coelemu",53,2012,222855
"1981","Mujer","Coelemu",53,2013,329042
"1982","Mujer","Coelemu",53,2014,404169
"1983","Mujer","Coelemu",53,2015,1004075
"1984","Mujer","Coihueco",55,2010,230739
"1985","Mujer","Coihueco",55,2011,224694
"1986","Mujer","Coihueco",55,2012,266195
"1987","Mujer","Coihueco",55,2013,207215
"1988","Mujer","Coihueco",55,2014,248706
"1989","Mujer","Coihueco",55,2015,600162
"1990","Mujer","Colbún",57,2010,174196
"1991","Mujer","Colbún",57,2011,210000
"1992","Mujer","Colbún",57,2012,379505
"1993","Mujer","Colbún",57,2013,223493
"1994","Mujer","Colbún",57,2014,277008
"1995","Mujer","Colbún",57,2015,300685
"1996","Mujer","Colina",59,2010,192252
"1997","Mujer","Colina",59,2011,294148
"1998","Mujer","Colina",59,2012,280387
"1999","Mujer","Colina",59,2013,288015
"2000","Mujer","Colina",59,2014,296281
"2001","Mujer","Colina",59,2015,301222
"2002","Mujer","Collipulli",60,2010,403044
"2003","Mujer","Collipulli",60,2011,231947
"2004","Mujer","Collipulli",60,2012,154394
"2005","Mujer","Collipulli",60,2013,158673
"2006","Mujer","Collipulli",60,2014,268772
"2007","Mujer","Collipulli",60,2015,111433
"2008","Mujer","Coltauco",61,2014,286000
"2009","Mujer","Coltauco",61,2015,298425
"2010","Mujer","Combarbalá",62,2010,179877
"2011","Mujer","Combarbalá",62,2011,196448
"2012","Mujer","Combarbalá",62,2012,243091
"2013","Mujer","Combarbalá",62,2013,248417
"2014","Mujer","Combarbalá",62,2014,290109
"2015","Mujer","Combarbalá",62,2015,352361
"2016","Mujer","Concepción",64,2010,249919
"2017","Mujer","Concepción",64,2011,209350
"2018","Mujer","Concepción",64,2012,251128
"2019","Mujer","Concepción",64,2013,259232
"2020","Mujer","Concepción",64,2014,276347
"2021","Mujer","Concepción",64,2015,330035
"2022","Mujer","Conchalí",65,2010,242876
"2023","Mujer","Conchalí",65,2011,233715
"2024","Mujer","Conchalí",65,2012,326050
"2025","Mujer","Conchalí",65,2013,298898
"2026","Mujer","Conchalí",65,2014,305620
"2027","Mujer","Conchalí",65,2015,390783
"2028","Mujer","Concón",63,2010,297046
"2029","Mujer","Concón",63,2011,268101
"2030","Mujer","Concón",63,2012,301686
"2031","Mujer","Concón",63,2013,486030
"2032","Mujer","Concón",63,2014,599887
"2033","Mujer","Concón",63,2015,525996
"2034","Mujer","Constitución",66,2010,175000
"2035","Mujer","Constitución",66,2011,219297
"2036","Mujer","Constitución",66,2012,240505
"2037","Mujer","Constitución",66,2013,249716
"2038","Mujer","Constitución",66,2014,235287
"2039","Mujer","Constitución",66,2015,255155
"2040","Mujer","Copiapó",68,2010,252268
"2041","Mujer","Copiapó",68,2011,280568
"2042","Mujer","Copiapó",68,2012,281736
"2043","Mujer","Copiapó",68,2013,359726
"2044","Mujer","Copiapó",68,2014,339967
"2045","Mujer","Copiapó",68,2015,398925
"2046","Mujer","Coquimbo",69,2010,209932
"2047","Mujer","Coquimbo",69,2011,208682
"2048","Mujer","Coquimbo",69,2012,244255
"2049","Mujer","Coquimbo",69,2013,250000
"2050","Mujer","Coquimbo",69,2014,281200
"2051","Mujer","Coquimbo",69,2015,300081
"2052","Mujer","Coronel",70,2010,191020
"2053","Mujer","Coronel",70,2011,187380
"2054","Mujer","Coronel",70,2012,199378
"2055","Mujer","Coronel",70,2013,204261
"2056","Mujer","Coronel",70,2014,239994
"2057","Mujer","Coronel",70,2015,230520
"2058","Mujer","Corral",71,2010,110448
"2059","Mujer","Corral",71,2011,300000
"2060","Mujer","Corral",71,2012,215947
"2061","Mujer","Corral",71,2013,250000
"2062","Mujer","Corral",71,2014,237395
"2063","Mujer","Corral",71,2015,322087
"2064","Mujer","Coyhaique",54,2010,248620
"2065","Mujer","Coyhaique",54,2011,270151
"2066","Mujer","Coyhaique",54,2012,248857
"2067","Mujer","Coyhaique",54,2013,290393
"2068","Mujer","Coyhaique",54,2014,330185
"2069","Mujer","Coyhaique",54,2015,401630
"2070","Mujer","Cunco",72,2011,500000
"2071","Mujer","Cunco",72,2012,83334
"2072","Mujer","Cunco",72,2013,220000
"2073","Mujer","Cunco",72,2014,66541
"2074","Mujer","Cunco",72,2015,78676
"2075","Mujer","Curacautín",73,2010,176806
"2076","Mujer","Curacautín",73,2011,153426
"2077","Mujer","Curacautín",73,2012,264287
"2078","Mujer","Curacautín",73,2013,292567
"2079","Mujer","Curacautín",73,2014,220000
"2080","Mujer","Curacautín",73,2015,281076
"2081","Mujer","Curacaví",74,2010,215000
"2082","Mujer","Curacaví",74,2011,209360
"2083","Mujer","Curacaví",74,2012,530000
"2084","Mujer","Curaco de Vélez",75,2010,481692
"2085","Mujer","Curaco de Vélez",75,2011,290861
"2086","Mujer","Curaco de Vélez",75,2012,204222
"2087","Mujer","Curaco de Vélez",75,2013,247695
"2088","Mujer","Curaco de Vélez",75,2014,252046
"2089","Mujer","Curaco de Vélez",75,2015,240669
"2090","Mujer","Curanilahue",76,2010,168635
"2091","Mujer","Curanilahue",76,2011,183806
"2092","Mujer","Curanilahue",76,2012,280824
"2093","Mujer","Curanilahue",76,2013,270269
"2094","Mujer","Curanilahue",76,2014,278410
"2095","Mujer","Curanilahue",76,2015,240034
"2096","Mujer","Curarrehue",77,2010,57101
"2097","Mujer","Curarrehue",77,2011,201646
"2098","Mujer","Curarrehue",77,2012,130229
"2099","Mujer","Curarrehue",77,2013,249056
"2100","Mujer","Curarrehue",77,2014,199962
"2101","Mujer","Curarrehue",77,2015,700189
"2102","Mujer","Curicó",79,2010,204000
"2103","Mujer","Curicó",79,2011,231433
"2104","Mujer","Curicó",79,2012,238926
"2105","Mujer","Curicó",79,2013,255116
"2106","Mujer","Curicó",79,2014,290309
"2107","Mujer","Curicó",79,2015,341226
"2108","Mujer","Dalcahue",80,2010,20000
"2109","Mujer","Dalcahue",80,2011,180000
"2110","Mujer","Dalcahue",80,2012,114187
"2111","Mujer","Dalcahue",80,2013,330000
"2112","Mujer","Dalcahue",80,2014,200000
"2113","Mujer","Dalcahue",80,2015,240000
"2114","Mujer","Diego de Almagro",81,2010,210500
"2115","Mujer","Diego de Almagro",81,2011,251208
"2116","Mujer","Diego de Almagro",81,2012,261036
"2117","Mujer","Diego de Almagro",81,2013,320555
"2118","Mujer","Diego de Almagro",81,2014,262496
"2119","Mujer","Diego de Almagro",81,2015,353816
"2120","Mujer","Doñihue",82,2010,357755
"2121","Mujer","Doñihue",82,2011,453682
"2122","Mujer","Doñihue",82,2012,1106183
"2123","Mujer","Doñihue",82,2013,427520
"2124","Mujer","Doñihue",82,2014,434482
"2125","Mujer","Doñihue",82,2015,301222
"2126","Mujer","El Bosque",83,2010,170032
"2127","Mujer","El Bosque",83,2011,245141
"2128","Mujer","El Bosque",83,2012,265000
"2129","Mujer","El Bosque",83,2013,293705
"2130","Mujer","El Bosque",83,2014,249980
"2131","Mujer","El Bosque",83,2015,300081
"2132","Mujer","El Monte",85,2010,261400
"2133","Mujer","El Monte",85,2011,256790
"2134","Mujer","El Monte",85,2012,233304
"2135","Mujer","El Monte",85,2013,225349
"2136","Mujer","El Monte",85,2014,251794
"2137","Mujer","El Monte",85,2015,280695
"2138","Mujer","El Quisco",86,2010,167664
"2139","Mujer","El Quisco",86,2011,401933
"2140","Mujer","El Quisco",86,2012,1508432
"2141","Mujer","El Quisco",86,2013,640532
"2142","Mujer","El Quisco",86,2014,808338
"2143","Mujer","El Quisco",86,2015,731845
"2144","Mujer","El Tabo",87,2010,245775
"2145","Mujer","El Tabo",87,2011,1000000
"2146","Mujer","El Tabo",87,2012,900000
"2147","Mujer","El Tabo",87,2013,447000
"2148","Mujer","El Tabo",87,2014,517000
"2149","Mujer","El Tabo",87,2015,650220
"2150","Mujer","Empedrado",88,2010,174908
"2151","Mujer","Empedrado",88,2011,348881
"2152","Mujer","Empedrado",88,2012,853148
"2153","Mujer","Empedrado",88,2013,1195468
"2154","Mujer","Empedrado",88,2014,249953
"2155","Mujer","Empedrado",88,2015,500135
"2156","Mujer","Estación Central",90,2010,250013
"2157","Mujer","Estación Central",90,2011,348881
"2158","Mujer","Estación Central",90,2012,309078
"2159","Mujer","Estación Central",90,2013,300407
"2160","Mujer","Estación Central",90,2014,303127
"2161","Mujer","Estación Central",90,2015,315597
"2162","Mujer","Florida",91,2010,149897
"2163","Mujer","Florida",91,2011,152922
"2164","Mujer","Florida",91,2012,161907
"2165","Mujer","Florida",91,2013,231614
"2166","Mujer","Florida",91,2014,320304
"2167","Mujer","Florida",91,2015,321521
"2168","Mujer","Freire",92,2010,58402
"2169","Mujer","Freire",92,2011,60000
"2170","Mujer","Freire",92,2012,145459
"2171","Mujer","Freire",92,2013,189414
"2172","Mujer","Freire",92,2014,232691
"2173","Mujer","Freire",92,2015,247997
"2174","Mujer","Freirina",93,2010,222060
"2175","Mujer","Freirina",93,2011,200000
"2176","Mujer","Freirina",93,2012,215517
"2177","Mujer","Freirina",93,2013,187625
"2178","Mujer","Freirina",93,2014,280000
"2179","Mujer","Freirina",93,2015,150490
"2180","Mujer","Fresia",94,2010,131216
"2181","Mujer","Fresia",94,2011,678262
"2182","Mujer","Fresia",94,2012,153495
"2183","Mujer","Fresia",94,2013,147328
"2184","Mujer","Fresia",94,2014,121251
"2185","Mujer","Fresia",94,2015,60000
"2186","Mujer","Frutillar",95,2010,280274
"2187","Mujer","Frutillar",95,2011,295566
"2188","Mujer","Frutillar",95,2012,305751
"2189","Mujer","Frutillar",95,2013,462626
"2190","Mujer","Frutillar",95,2014,309675
"2191","Mujer","Frutillar",95,2015,310084
"2192","Mujer","Futrono",97,2011,106319
"2193","Mujer","Galvarino",98,2010,575000
"2194","Mujer","Galvarino",98,2011,65000
"2195","Mujer","Galvarino",98,2012,37000
"2196","Mujer","Galvarino",98,2013,59203
"2197","Mujer","Galvarino",98,2014,250000
"2198","Mujer","Galvarino",98,2015,200376
"2199","Mujer","General Lagos",99,2010,90088
"2200","Mujer","General Lagos",99,2013,216000
"2201","Mujer","General Lagos",99,2014,180000
"2202","Mujer","General Lagos",99,2015,282000
"2203","Mujer","Gorbea",100,2010,185585
"2204","Mujer","Gorbea",100,2011,358849
"2205","Mujer","Gorbea",100,2012,450452
"2206","Mujer","Gorbea",100,2013,704828
"2207","Mujer","Gorbea",100,2014,292945
"2208","Mujer","Gorbea",100,2015,331980
"2209","Mujer","Graneros",101,2010,230693
"2210","Mujer","Graneros",101,2011,500000
"2211","Mujer","Graneros",101,2012,263565
"2212","Mujer","Graneros",101,2013,266939
"2213","Mujer","Graneros",101,2014,300987
"2214","Mujer","Graneros",101,2015,317032
"2215","Mujer","Hijuelas",103,2010,165370
"2216","Mujer","Hijuelas",103,2011,197345
"2217","Mujer","Hijuelas",103,2012,200119
"2218","Mujer","Hijuelas",103,2013,346545
"2219","Mujer","Hijuelas",103,2014,377513
"2220","Mujer","Hijuelas",103,2015,270743
"2221","Mujer","Hualañé",105,2010,222519
"2222","Mujer","Hualañé",105,2011,120580
"2223","Mujer","Hualañé",105,2012,135759
"2224","Mujer","Hualañé",105,2013,141191
"2225","Mujer","Hualañé",105,2014,343652
"2226","Mujer","Hualañé",105,2015,276729
"2227","Mujer","Hualpén",106,2010,210206
"2228","Mujer","Hualpén",106,2011,250310
"2229","Mujer","Hualpén",106,2012,223940
"2230","Mujer","Hualpén",106,2013,273606
"2231","Mujer","Hualpén",106,2014,298983
"2232","Mujer","Hualpén",106,2015,346406
"2233","Mujer","Hualqui",107,2010,233481
"2234","Mujer","Hualqui",107,2011,190089
"2235","Mujer","Hualqui",107,2012,249374
"2236","Mujer","Hualqui",107,2013,219694
"2237","Mujer","Hualqui",107,2014,252606
"2238","Mujer","Hualqui",107,2015,341370
"2239","Mujer","Huara",108,2010,154474
"2240","Mujer","Huara",108,2011,205342
"2241","Mujer","Huara",108,2012,180812
"2242","Mujer","Huara",108,2013,298867
"2243","Mujer","Huara",108,2014,1010423
"2244","Mujer","Huara",108,2015,491997
"2245","Mujer","Huasco",109,2010,270264
"2246","Mujer","Huasco",109,2011,237637
"2247","Mujer","Huasco",109,2012,369717
"2248","Mujer","Huasco",109,2013,326083
"2249","Mujer","Huasco",109,2014,437313
"2250","Mujer","Huasco",109,2015,327924
"2251","Mujer","Huechuraba",110,2010,474312
"2252","Mujer","Huechuraba",110,2011,359236
"2253","Mujer","Huechuraba",110,2012,242106
"2254","Mujer","Huechuraba",110,2013,427710
"2255","Mujer","Huechuraba",110,2014,454306
"2256","Mujer","Huechuraba",110,2015,494758
"2257","Mujer","Illapel",111,2010,225426
"2258","Mujer","Illapel",111,2011,258384
"2259","Mujer","Illapel",111,2012,225132
"2260","Mujer","Illapel",111,2013,349704
"2261","Mujer","Illapel",111,2014,343544
"2262","Mujer","Illapel",111,2015,319786
"2263","Mujer","Independencia",112,2010,323105
"2264","Mujer","Independencia",112,2011,393917
"2265","Mujer","Independencia",112,2012,436440
"2266","Mujer","Independencia",112,2013,361219
"2267","Mujer","Independencia",112,2014,370340
"2268","Mujer","Independencia",112,2015,546648
"2269","Mujer","Iquique",113,2010,299994
"2270","Mujer","Iquique",113,2011,350888
"2271","Mujer","Iquique",113,2012,351579
"2272","Mujer","Iquique",113,2013,390964
"2273","Mujer","Iquique",113,2014,401813
"2274","Mujer","Iquique",113,2015,421593
"2275","Mujer","Isla de Maipo",114,2010,175783
"2276","Mujer","Isla de Maipo",114,2011,227765
"2277","Mujer","Isla de Maipo",114,2012,262671
"2278","Mujer","Isla de Maipo",114,2013,253189
"2279","Mujer","Isla de Maipo",114,2014,307298
"2280","Mujer","Isla de Maipo",114,2015,343426
"2281","Mujer","La Cisterna",117,2010,500000
"2282","Mujer","La Cisterna",117,2011,328033
"2283","Mujer","La Cisterna",117,2012,245000
"2284","Mujer","La Cisterna",117,2013,512580
"2285","Mujer","La Cisterna",117,2014,486307
"2286","Mujer","La Cisterna",117,2015,349899
"2287","Mujer","La Cruz",118,2010,484684
"2288","Mujer","La Cruz",118,2011,237068
"2289","Mujer","La Cruz",118,2012,224254
"2290","Mujer","La Cruz",118,2013,282338
"2291","Mujer","La Cruz",118,2014,345362
"2292","Mujer","La Cruz",118,2015,545815
"2293","Mujer","La Estrella",119,2010,253684
"2294","Mujer","La Estrella",119,2011,199643
"2295","Mujer","La Estrella",119,2012,196246
"2296","Mujer","La Estrella",119,2013,212816
"2297","Mujer","La Estrella",119,2014,303127
"2298","Mujer","La Estrella",119,2015,220060
"2299","Mujer","La Florida",120,2010,240108
"2300","Mujer","La Florida",120,2011,322964
"2301","Mujer","La Florida",120,2012,343504
"2302","Mujer","La Florida",120,2013,400000
"2303","Mujer","La Florida",120,2014,448793
"2304","Mujer","La Florida",120,2015,401469
"2305","Mujer","La Granja",121,2010,300000
"2306","Mujer","La Granja",121,2011,210810
"2307","Mujer","La Granja",121,2012,283383
"2308","Mujer","La Granja",121,2013,350474
"2309","Mujer","La Granja",121,2014,323335
"2310","Mujer","La Granja",121,2015,410000
"2311","Mujer","La Higuera",122,2010,227308
"2312","Mujer","La Higuera",122,2011,260000
"2313","Mujer","La Higuera",122,2012,356628
"2314","Mujer","La Higuera",122,2013,443298
"2315","Mujer","La Higuera",122,2014,900000
"2316","Mujer","La Higuera",122,2015,250000
"2317","Mujer","La Ligua",123,2010,220037
"2318","Mujer","La Ligua",123,2011,219297
"2319","Mujer","La Ligua",123,2012,286078
"2320","Mujer","La Ligua",123,2013,234113
"2321","Mujer","La Ligua",123,2014,238315
"2322","Mujer","La Ligua",123,2015,315572
"2323","Mujer","La Pintana",124,2010,200172
"2324","Mujer","La Pintana",124,2011,190804
"2325","Mujer","La Pintana",124,2012,250592
"2326","Mujer","La Pintana",124,2013,259018
"2327","Mujer","La Pintana",124,2014,301134
"2328","Mujer","La Pintana",124,2015,241000
"2329","Mujer","La Reina",125,2010,923003
"2330","Mujer","La Reina",125,2011,430576
"2331","Mujer","La Reina",125,2012,1000000
"2332","Mujer","La Reina",125,2013,700762
"2333","Mujer","La Reina",125,2014,806657
"2334","Mujer","La Reina",125,2015,668019
"2335","Mujer","La Serena",126,2010,224650
"2336","Mujer","La Serena",126,2011,244649
"2337","Mujer","La Serena",126,2012,301353
"2338","Mujer","La Serena",126,2013,292941
"2339","Mujer","La Serena",126,2014,383563
"2340","Mujer","La Serena",126,2015,370741
"2341","Mujer","La Unión",127,2010,149985
"2342","Mujer","La Unión",127,2011,157731
"2343","Mujer","La Unión",127,2012,200873
"2344","Mujer","La Unión",127,2013,242085
"2345","Mujer","La Unión",127,2014,203559
"2346","Mujer","La Unión",127,2015,239379
"2347","Mujer","Lago Ranco",128,2012,630000
"2348","Mujer","Lago Ranco",128,2013,640000
"2349","Mujer","Lago Ranco",128,2014,382000
"2350","Mujer","Lago Ranco",128,2015,700000
"2351","Mujer","Lago Verde",129,2012,303508
"2352","Mujer","Lago Verde",129,2013,273179
"2353","Mujer","Lago Verde",129,2014,257458
"2354","Mujer","Lago Verde",129,2015,500942
"2355","Mujer","Laja",131,2010,330000
"2356","Mujer","Laja",131,2011,209005
"2357","Mujer","Laja",131,2012,349285
"2358","Mujer","Laja",131,2013,280380
"2359","Mujer","Laja",131,2014,381771
"2360","Mujer","Laja",131,2015,379938
"2361","Mujer","Lampa",346,2010,280000
"2362","Mujer","Lampa",346,2011,195229
"2363","Mujer","Lampa",346,2012,265191
"2364","Mujer","Lampa",346,2013,221073
"2365","Mujer","Lampa",346,2014,300772
"2366","Mujer","Lampa",346,2015,316123
"2367","Mujer","Lanco",132,2010,15015
"2368","Mujer","Lanco",132,2011,120580
"2369","Mujer","Lanco",132,2012,117268
"2370","Mujer","Lanco",132,2013,28043
"2371","Mujer","Lanco",132,2014,127313
"2372","Mujer","Lanco",132,2015,50204
"2373","Mujer","Las Cabras",133,2010,199790
"2374","Mujer","Las Cabras",133,2011,245084
"2375","Mujer","Las Cabras",133,2012,210719
"2376","Mujer","Las Cabras",133,2013,210625
"2377","Mujer","Las Cabras",133,2014,264659
"2378","Mujer","Las Cabras",133,2015,250135
"2379","Mujer","Las Condes",134,2010,600189
"2380","Mujer","Las Condes",134,2011,600000
"2381","Mujer","Las Condes",134,2012,687385
"2382","Mujer","Las Condes",134,2013,597734
"2383","Mujer","Las Condes",134,2014,774321
"2384","Mujer","Las Condes",134,2015,800570
"2385","Mujer","Lautaro",135,2010,447938
"2386","Mujer","Lautaro",135,2011,269555
"2387","Mujer","Lautaro",135,2012,168764
"2388","Mujer","Lautaro",135,2013,229131
"2389","Mujer","Lautaro",135,2014,726266
"2390","Mujer","Lautaro",135,2015,625169
"2391","Mujer","Lebu",136,2010,135909
"2392","Mujer","Lebu",136,2011,117900
"2393","Mujer","Lebu",136,2012,200087
"2394","Mujer","Lebu",136,2013,216267
"2395","Mujer","Lebu",136,2014,260213
"2396","Mujer","Lebu",136,2015,300000
"2397","Mujer","Licantén",137,2010,700000
"2398","Mujer","Licantén",137,2011,375575
"2399","Mujer","Licantén",137,2012,339495
"2400","Mujer","Licantén",137,2013,499029
"2401","Mujer","Licantén",137,2014,643996
"2402","Mujer","Licantén",137,2015,558357
"2403","Mujer","Limache",138,2010,243222
"2404","Mujer","Limache",138,2011,190918
"2405","Mujer","Limache",138,2012,193870
"2406","Mujer","Limache",138,2013,202839
"2407","Mujer","Limache",138,2014,277448
"2408","Mujer","Limache",138,2015,270307
"2409","Mujer","Linares",139,2010,200000
"2410","Mujer","Linares",139,2011,229100
"2411","Mujer","Linares",139,2012,231037
"2412","Mujer","Linares",139,2013,220298
"2413","Mujer","Linares",139,2014,244801
"2414","Mujer","Linares",139,2015,274806
"2415","Mujer","Litueche",140,2010,200575
"2416","Mujer","Litueche",140,2011,250000
"2417","Mujer","Litueche",140,2012,193870
"2418","Mujer","Litueche",140,2013,249056
"2419","Mujer","Litueche",140,2014,409923
"2420","Mujer","Litueche",140,2015,250036
"2421","Mujer","Llaillay",142,2010,223000
"2422","Mujer","Llaillay",142,2011,218415
"2423","Mujer","Llaillay",142,2012,269581
"2424","Mujer","Llaillay",142,2013,373910
"2425","Mujer","Llaillay",142,2014,464200
"2426","Mujer","Llaillay",142,2015,346795
"2427","Mujer","Llanquihue",141,2010,299795
"2428","Mujer","Llanquihue",141,2011,380706
"2429","Mujer","Llanquihue",141,2012,548495
"2430","Mujer","Llanquihue",141,2013,589022
"2431","Mujer","Llanquihue",141,2014,301711
"2432","Mujer","Llanquihue",141,2015,368100
"2433","Mujer","Lo Barnechea",143,2010,299805
"2434","Mujer","Lo Barnechea",143,2011,498402
"2435","Mujer","Lo Barnechea",143,2012,600980
"2436","Mujer","Lo Barnechea",143,2013,450000
"2437","Mujer","Lo Barnechea",143,2014,404169
"2438","Mujer","Lo Barnechea",143,2015,1018031
"2439","Mujer","Lo Espejo",144,2010,200196
"2440","Mujer","Lo Espejo",144,2011,224429
"2441","Mujer","Lo Espejo",144,2012,229339
"2442","Mujer","Lo Espejo",144,2013,265643
"2443","Mujer","Lo Espejo",144,2014,284160
"2444","Mujer","Lo Espejo",144,2015,280054
"2445","Mujer","Lo Prado",145,2010,210000
"2446","Mujer","Lo Prado",145,2011,353116
"2447","Mujer","Lo Prado",145,2012,356116
"2448","Mujer","Lo Prado",145,2013,251929
"2449","Mujer","Lo Prado",145,2014,288606
"2450","Mujer","Lo Prado",145,2015,279087
"2451","Mujer","Lolol",146,2010,350343
"2452","Mujer","Lolol",146,2011,433271
"2453","Mujer","Lolol",146,2012,285560
"2454","Mujer","Lolol",146,2013,357425
"2455","Mujer","Lolol",146,2014,383961
"2456","Mujer","Lolol",146,2015,495611
"2457","Mujer","Loncoche",147,2010,137000
"2458","Mujer","Loncoche",147,2011,100000
"2459","Mujer","Loncoche",147,2012,15000
