"","sex","company_size","geography_name","geography_id","year","weighted_median"
"219","Hombre","Entre 11 y 49","Bíobío",8,2012,240132.073745467
"220","Hombre","Entre 11 y 49","Bíobío",8,2013,280267.444748354
"221","Hombre","Entre 11 y 49","Bíobío",8,2014,262709.87303392
"222","Hombre","Entre 11 y 49","Bíobío",8,2015,350000
"223","Hombre","Entre 11 y 49","Coquimbo",4,2010,218221.262832372
"224","Hombre","Entre 11 y 49","Coquimbo",4,2011,209004.927613894
"225","Hombre","Entre 11 y 49","Coquimbo",4,2012,290643.34499448
"226","Hombre","Entre 11 y 49","Coquimbo",4,2013,301949.116425389
"227","Hombre","Entre 11 y 49","Coquimbo",4,2014,323208.903987388
"228","Hombre","Entre 11 y 49","Coquimbo",4,2015,308954.623382838
"229","Hombre","Entre 11 y 49","Los Lagos",10,2010,220075.404973772
"230","Hombre","Entre 11 y 49","Los Lagos",10,2011,265189.670662475
"231","Hombre","Entre 11 y 49","Los Lagos",10,2012,266489.587172871
"232","Hombre","Entre 11 y 49","Los Lagos",10,2013,290253.066016223
"233","Hombre","Entre 11 y 49","Los Lagos",10,2014,308882.32850641
"234","Hombre","Entre 11 y 49","Los Lagos",10,2015,350094.714053763
"235","Hombre","Entre 11 y 49","Los Ríos",14,2010,199882.354782036
"236","Hombre","Entre 11 y 49","Los Ríos",14,2011,221862.793411975
"237","Hombre","Entre 11 y 49","Los Ríos",14,2012,228674.290419284
"238","Hombre","Entre 11 y 49","Los Ríos",14,2013,250248.549903214
"239","Hombre","Entre 11 y 49","Los Ríos",14,2014,258256.922323871
"240","Hombre","Entre 11 y 49","Los Ríos",14,2015,360135.033554382
"241","Hombre","Entre 11 y 49","Magallanes",12,2010,390739.352666981
"242","Hombre","Entre 11 y 49","Magallanes",12,2011,301140.722093864
"243","Hombre","Entre 11 y 49","Magallanes",12,2012,288140.37888488
"244","Hombre","Entre 11 y 49","Magallanes",12,2013,455427.116654063
"245","Hombre","Entre 11 y 49","Magallanes",12,2014,430465.127426976
"246","Hombre","Entre 11 y 49","Magallanes",12,2015,405922.185723773
"247","Hombre","Entre 11 y 49","Maule",7,2010,184873.473375672
"248","Hombre","Entre 11 y 49","Maule",7,2011,185976.434695844
"249","Hombre","Entre 11 y 49","Maule",7,2012,213164.917342051
"250","Hombre","Entre 11 y 49","Maule",7,2013,249055.92519331
