"","geography_level","geography_name","geography_id","year","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"2236","comuna","Valdivia","329",1998,"Mujer",176141,102483,"[144386, 205412]","[90360, 120480]"
"2237","comuna","Vallenar","330",1998,"Hombre",192961,150600,"[171194, 218308]","[136256, 175950]"
"2238","comuna","Vallenar","330",1998,"Mujer",151241,100400,"[121626, 185732]","[82711, 125751]"
"2239","comuna","Valparaíso","331",1998,"Hombre",212648,150600,"[180310, 248842]","[120764, 158626]"
"2240","comuna","Valparaíso","331",1998,"Mujer",140490,117300,"[116010, 164719]","[85340, 120480]"
"2241","comuna","Victoria","333",1998,"Hombre",138966,85340,"[111091, 165128]","[80822, 97630]"
"2242","comuna","Victoria","333",1998,"Mujer",132950,85340,"[96466, 199529]","[80320, 100400]"
"2243","comuna","Villa Alegre","336",1998,"Hombre",155876,98725,"[117868, 205318]","[80822, 157533]"
"2244","comuna","Villa Alegre","336",1998,"Mujer",128800,102225,"[103246, 168595]","[80822, 175651]"
"2245","comuna","Villa Alemana","337",1998,"Hombre",280827,180720,"[238449, 328187]","[150600, 196611]"
"2246","comuna","Villa Alemana","337",1998,"Mujer",172722,120406,"[148604, 212999]","[100400, 147948]"
"2247","comuna","Villarrica","338",1998,"Hombre",168515,100400,"[145137, 212162]","[97750, 117300]"
"2248","comuna","Villarrica","338",1998,"Mujer",128839,99030,"[110612, 146867]","[90360, 103336]"
"2249","comuna","Viña del Mar","339",1998,"Hombre",375093,221088,"[310574, 432357]","[180720, 255011]"
"2250","comuna","Viña del Mar","339",1998,"Mujer",262441,143104,"[218557, 323139]","[127318, 175950]"
"2436","comuna","Alhué","2",2000,"Hombre",202447,120000,"[153753, 275135]","[110000, 120000]"
"2437","comuna","Alhué","2",2000,"Mujer",117553,82085,"[100415, 135512]","[80000, 94937]"
"2438","comuna","Andacollo","7",2000,"Hombre",137534,109560,"[121793, 160344]","[100000, 120000]"
"2439","comuna","Andacollo","7",2000,"Mujer",112840,90289,"[86812, 145596]","[70000, 120000]"
"2440","comuna","Angol","8",2000,"Hombre",199351,110000,"[164265, 232942]","[100000, 146080]"
"2441","comuna","Angol","8",2000,"Mujer",133994,87821,"[108851, 160221]","[75000, 118210]"
"2442","comuna","Antofagasta","9",2000,"Hombre",524190,252414,"[424407, 676252]","[200000, 300000]"
"2443","comuna","Antofagasta","9",2000,"Mujer",232298,150000,"[187987, 273992]","[130934, 177696]"
"2444","comuna","Arica","12",2000,"Hombre",301959,149951,"[220511, 401266]","[129708, 180000]"
"2445","comuna","Arica","12",2000,"Mujer",159920,109560,"[124826, 217000]","[94280, 124003]"
"2446","comuna","Aysén","13",2000,"Hombre",277214,130000,"[181461, 451707]","[120000, 150033]"
"2447","comuna","Aysén","13",2000,"Mujer",192828,130333,"[150593, 239676]","[100000, 158461]"
"2448","comuna","Buin","14",2000,"Hombre",240573,130000,"[200625, 282725]","[120000, 146080]"
"2449","comuna","Buin","14",2000,"Mujer",162231,109560,"[139034, 191965]","[100000, 132536]"
"2450","comuna","Bulnes","15",2000,"Hombre",234451,100000,"[147323, 330566]","[100000, 109194]"
"2451","comuna","Bulnes","15",2000,"Mujer",148828,70000,"[104616, 205655]","[50950, 115654]"
"2452","comuna","Calama","19",2000,"Hombre",426871,300000,"[371496, 468996]","[275048, 350000]"
"2453","comuna","Calama","19",2000,"Mujer",243914,180000,"[185655, 329745]","[120000, 214172]"
"2454","comuna","Calera","22",2000,"Hombre",261301,180000,"[213311, 313197]","[145111, 200000]"
"2455","comuna","Calera","22",2000,"Mujer",138144,114796,"[116803, 153002]","[100000, 120000]"
"2456","comuna","Calera de Tango","23",2000,"Hombre",306723,150000,"[220455, 416925]","[140000, 154081]"
"2457","comuna","Calera de Tango","23",2000,"Mujer",186130,120000,"[159339, 221917]","[100000, 135250]"
"2458","comuna","Cartagena","30",2000,"Hombre",212779,127820,"[160924, 279083]","[109560, 156330]"
"2459","comuna","Cartagena","30",2000,"Mujer",116988,91551,"[85288, 175268]","[74114, 100394]"
"2460","comuna","Casablanca","31",2000,"Hombre",200813,150114,"[176750, 225973]","[146080, 182600]"
"2461","comuna","Casablanca","31",2000,"Mujer",122024,100000,"[105255, 147500]","[92375, 114298]"
"2462","comuna","Castro","32",2000,"Hombre",195454,150000,"[171363, 245897]","[131752, 180000]"
"2463","comuna","Castro","32",2000,"Mujer",153794,103738,"[120718, 184375]","[80500, 112210]"
"2464","comuna","Cauquenes","34",2000,"Hombre",177517,100000,"[139947, 228606]","[91300, 109855]"
"2465","comuna","Cauquenes","34",2000,"Mujer",157461,98380,"[136407, 183900]","[89730, 119942]"
"2466","comuna","Cerro Navia","36",2000,"Hombre",180973,150000,"[166981, 198585]","[140053, 165223]"
"2467","comuna","Cerro Navia","36",2000,"Mujer",142795,120000,"[131939, 154921]","[101154, 125414]"
"2468","comuna","Chañaral","39",2000,"Hombre",232627,180000,"[198184, 275869]","[150000, 200000]"
"2469","comuna","Chañaral","39",2000,"Mujer",161253,119734,"[125551, 220464]","[96455, 162278]"
"2470","comuna","Chillán","43",2000,"Hombre",231681,180000,"[168591, 334539]","[120000, 250001]"
"2471","comuna","Chillán","43",2000,"Mujer",168124,152392,"[123785, 276154]","[100365, 200000]"
"2472","comuna","Chimbarongo","45",2000,"Hombre",124304,100715,"[111623, 136578]","[100000, 106575]"
"2473","comuna","Chimbarongo","45",2000,"Mujer",83028,90000,"[74691, 90406]","[80000, 100000]"
"2474","comuna","Chonchi","47",2000,"Hombre",177933,107354,"[127554, 246825]","[100000, 111050]"
"2475","comuna","Chonchi","47",2000,"Mujer",114528,100000,"[97933, 133524]","[91462, 105065]"
"2476","comuna","Coihueco","55",2000,"Hombre",103281,90000,"[93056, 114277]","[80000, 94000]"
"2477","comuna","Coihueco","55",2000,"Mujer",133787,80000,"[85770, 191190]","[64840, 83000]"
"2478","comuna","Colina","59",2000,"Hombre",216027,146549,"[185223, 262638]","[131634, 150000]"
"2479","comuna","Colina","59",2000,"Mujer",168380,120000,"[143401, 196274]","[113030, 143867]"
"2480","comuna","Collipulli","60",2000,"Hombre",160491,100000,"[128823, 203108]","[99919, 103218]"
"2481","comuna","Collipulli","60",2000,"Mujer",119449,106069,"[90350, 155700]","[80000, 126659]"
"2482","comuna","Combarbalá","62",2000,"Hombre",134085,120000,"[117627, 147523]","[100000, 130302]"
"2483","comuna","Combarbalá","62",2000,"Mujer",144791,111039,"[121783, 168194]","[100000, 135000]"
"2484","comuna","Concepción","64",2000,"Hombre",266053,168174,"[227208, 312319]","[150000, 187823]"
"2485","comuna","Concepción","64",2000,"Mujer",194254,146143,"[168371, 223661]","[110000, 157748]"
"2486","comuna","Conchalí","65",2000,"Hombre",280611,182600,"[244707, 329056]","[160000, 203411]"
"2487","comuna","Conchalí","65",2000,"Mujer",195108,151887,"[173738, 217288]","[146080, 179879]"
"2488","comuna","Constitución","66",2000,"Hombre",182220,130000,"[154564, 232032]","[109765, 148781]"
"2489","comuna","Constitución","66",2000,"Mujer",144076,98247,"[111781, 194771]","[75535, 116050]"
"2490","comuna","Copiapó","68",2000,"Hombre",256189,180285,"[223119, 293812]","[160000, 200000]"
"2491","comuna","Copiapó","68",2000,"Mujer",179627,120000,"[139459, 236772]","[100000, 143150]"
"2492","comuna","Coquimbo","69",2000,"Hombre",225010,160680,"[203121, 252859]","[141346, 182600]"
"2493","comuna","Coquimbo","69",2000,"Mujer",168684,120000,"[149333, 195527]","[109560, 150000]"
"2494","comuna","Coronel","70",2000,"Hombre",180677,146080,"[167961, 200886]","[127949, 150000]"
"2495","comuna","Coronel","70",2000,"Mujer",137228,100000,"[113919, 157164]","[80000, 111544]"
"2496","comuna","Coyhaique","54",2000,"Hombre",328563,195000,"[271619, 419794]","[155593, 220677]"
"2497","comuna","Coyhaique","54",2000,"Mujer",214695,120000,"[163890, 268473]","[100000, 140000]"
"2498","comuna","Curacautín","73",2000,"Hombre",123316,100000,"[109915, 139270]","[90000, 100000]"
"2499","comuna","Curacautín","73",2000,"Mujer",113586,91300,"[88919, 140977]","[67714, 112366]"
"2500","comuna","Curacaví","74",2000,"Hombre",251829,150000,"[200776, 321261]","[140000, 160000]"
"2501","comuna","Curacaví","74",2000,"Mujer",228612,125000,"[176202, 286951]","[119070, 148621]"
"2502","comuna","Curanilahue","76",2000,"Hombre",151828,115982,"[135804, 168957]","[100000, 120000]"
"2503","comuna","Curanilahue","76",2000,"Mujer",138665,100000,"[108005, 164048]","[81140, 111904]"
"2504","comuna","Curicó","79",2000,"Hombre",549809,146080,"[354885, 810693]","[130000, 162278]"
"2505","comuna","Curicó","79",2000,"Mujer",193976,120000,"[150571, 243639]","[100000, 151006]"
"2506","comuna","Diego de Almagro","81",2000,"Hombre",329194,236700,"[287562, 403227]","[200000, 300000]"
"2507","comuna","Diego de Almagro","81",2000,"Mujer",173195,120000,"[127038, 215559]","[100000, 150050]"
"2508","comuna","Doñihue","82",2000,"Hombre",190407,160000,"[160994, 229122]","[127820, 200000]"
"2509","comuna","Doñihue","82",2000,"Mujer",97790,102500,"[72410, 122248]","[80000, 127509]"
"2510","comuna","El Monte","85",2000,"Hombre",212009,130000,"[170996, 288294]","[120000, 150000]"
"2511","comuna","El Monte","85",2000,"Mujer",160574,102720,"[131157, 200070]","[100000, 127683]"
"2512","comuna","Estación Central","90",2000,"Hombre",302328,200000,"[262884, 350995]","[180000, 220000]"
"2513","comuna","Estación Central","90",2000,"Mujer",175080,120000,"[149174, 203029]","[120000, 144540]"
"2514","comuna","Freirina","93",2000,"Hombre",148269,120000,"[130921, 177082]","[100000, 142450]"
"2515","comuna","Freirina","93",2000,"Mujer",127864,88500,"[98349, 162198]","[60000, 112000]"
"2516","comuna","Fresia","94",2000,"Hombre",196912,120000,"[167288, 237175]","[116376, 130000]"
"2517","comuna","Fresia","94",2000,"Mujer",156970,116864,"[115854, 205106]","[77808, 182600]"
"2518","comuna","Hualañé","105",2000,"Hombre",176674,100000,"[149116, 207312]","[99948, 116718]"
"2519","comuna","Hualañé","105",2000,"Mujer",140185,104000,"[114171, 177099]","[90062, 150000]"
"2520","comuna","Hualqui","107",2000,"Hombre",140198,120000,"[124964, 161623]","[97638, 140000]"
"2521","comuna","Hualqui","107",2000,"Mujer",111120,100000,"[96726, 131144]","[90000, 109845]"
"2522","comuna","Huasco","109",2000,"Hombre",223150,159700,"[179561, 259768]","[146080, 178698]"
"2523","comuna","Huasco","109",2000,"Mujer",152662,112443,"[129283, 170931]","[94985, 162498]"
"2524","comuna","Illapel","111",2000,"Hombre",196793,116750,"[148093, 296704]","[100000, 140000]"
"2525","comuna","Illapel","111",2000,"Mujer",126833,100000,"[102500, 152152]","[80000, 117839]"
"2526","comuna","Iquique","113",2000,"Hombre",294094,200000,"[264431, 325991]","[175090, 234835]"
"2527","comuna","Iquique","113",2000,"Mujer",180954,120000,"[161547, 213370]","[117914, 150000]"
"2528","comuna","Isla de Maipo","114",2000,"Hombre",184659,120000,"[149042, 233957]","[113924, 120000]"
"2529","comuna","Isla de Maipo","114",2000,"Mujer",129375,100000,"[110394, 160188]","[98569, 120000]"
"2530","comuna","La Cisterna","117",2000,"Hombre",395025,271958,"[326675, 456118]","[200000, 300459]"
"2531","comuna","La Cisterna","117",2000,"Mujer",217805,160000,"[186760, 261854]","[133233, 200000]"
"2532","comuna","La Florida","120",2000,"Hombre",370329,228017,"[316144, 423711]","[200000, 276180]"
"2533","comuna","La Florida","120",2000,"Mujer",234312,131708,"[197925, 283845]","[117042, 162301]"
"2534","comuna","La Granja","121",2000,"Hombre",218744,160000,"[195518, 245330]","[150000, 180532]"
"2535","comuna","La Granja","121",2000,"Mujer",152864,120000,"[135824, 175151]","[109174, 149050]"
"2536","comuna","La Ligua","123",2000,"Hombre",200521,120000,"[169653, 250683]","[109029, 129512]"
"2537","comuna","La Ligua","123",2000,"Mujer",134181,90000,"[105447, 174380]","[80000, 100000]"
"2538","comuna","La Pintana","124",2000,"Hombre",175622,150000,"[159560, 195977]","[146080, 155250]"
"2539","comuna","La Pintana","124",2000,"Mujer",119062,100000,"[107070, 132573]","[92881, 120000]"
"2540","comuna","La Reina","125",2000,"Hombre",1058128,800000,"[882934, 1254142]","[519900, 995762]"
"2541","comuna","La Reina","125",2000,"Mujer",438898,300000,"[361889, 512524]","[279604, 350000]"
"2542","comuna","La Serena","126",2000,"Hombre",323932,173323,"[274401, 373358]","[150000, 183892]"
"2543","comuna","La Serena","126",2000,"Mujer",222651,120000,"[174635, 266415]","[109560, 148602]"
"2544","comuna","La Unión","127",2000,"Hombre",241380,120000,"[184911, 300957]","[102619, 150000]"
"2545","comuna","La Unión","127",2000,"Mujer",175497,100000,"[126107, 258154]","[82036, 170000]"
"2546","comuna","Lampa","346",2000,"Hombre",179837,130000,"[150485, 207879]","[120000, 140000]"
"2547","comuna","Lampa","346",2000,"Mujer",137220,109218,"[119327, 156515]","[100000, 121050]"
"2548","comuna","Las Condes","134",2000,"Hombre",1617765,1095600,"[1277422, 1979109]","[983470, 1329607]"
"2549","comuna","Las Condes","134",2000,"Mujer",562279,400000,"[448482, 719511]","[318476, 462666]"
"2550","comuna","Lebu","136",2000,"Hombre",154734,100000,"[127369, 192396]","[90618, 120000]"
"2551","comuna","Lebu","136",2000,"Mujer",139711,100000,"[113037, 171842]","[64482, 133811]"
"2552","comuna","Linares","139",2000,"Hombre",219637,120000,"[184540, 257965]","[108761, 130319]"
"2553","comuna","Linares","139",2000,"Mujer",162582,103665,"[137828, 185100]","[100000, 140000]"
"2556","comuna","Lo Prado","145",2000,"Hombre",208263,160000,"[187634, 240187]","[150000, 179734]"
"2557","comuna","Lo Prado","145",2000,"Mujer",161436,130000,"[141332, 194595]","[104554, 140000]"
"2558","comuna","Longaví","148",2000,"Hombre",131258,100000,"[120355, 144515]","[100000, 104891]"
"2559","comuna","Longaví","148",2000,"Mujer",100868,80403,"[79010, 126418]","[60000, 100000]"
"2560","comuna","Los Álamos","150",2000,"Hombre",147625,120000,"[122938, 198818]","[100000, 130000]"
"2561","comuna","Los Álamos","150",2000,"Mujer",186726,150000,"[141981, 267010]","[79866, 216022]"
"2562","comuna","Los Andes","151",2000,"Hombre",338022,180000,"[266108, 413977]","[150000, 216868]"
"2563","comuna","Los Andes","151",2000,"Mujer",211441,130000,"[151471, 291603]","[110056, 148732]"
"2564","comuna","Los Ángeles","152",2000,"Hombre",1296765,209527,"[840372, 2497545]","[102375, 640486]"
"2565","comuna","Los Ángeles","152",2000,"Mujer",197932,120000,"[160982, 231418]","[100000, 150000]"
"2566","comuna","Los Vilos","156",2000,"Hombre",205850,180589,"[176282, 236888]","[149372, 200000]"
"2567","comuna","Los Vilos","156",2000,"Mujer",241471,114167,"[139430, 316418]","[90000, 165000]"
"2568","comuna","Lota","157",2000,"Hombre",141169,120000,"[130853, 155575]","[109355, 123216]"
"2569","comuna","Lota","157",2000,"Mujer",110128,100000,"[90580, 135864]","[80000, 101253]"
"2570","comuna","Machalí","159",2000,"Hombre",242777,149833,"[199785, 303898]","[131167, 180000]"
"2571","comuna","Machalí","159",2000,"Mujer",136623,100000,"[113963, 158722]","[94106, 101482]"
"2572","comuna","Macul","160",2000,"Hombre",289744,200000,"[259674, 335194]","[182600, 235037]"
"2573","comuna","Macul","160",2000,"Mujer",222503,182261,"[196906, 250531]","[150000, 200000]"
"2574","comuna","Maipú","162",2000,"Hombre",280777,243349,"[244713, 350277]","[200000, 300000]"
"2575","comuna","Maipú","162",2000,"Mujer",177252,150000,"[140231, 226329]","[100000, 196762]"
"2576","comuna","María Pinto","166",2000,"Hombre",133073,100000,"[119494, 159064]","[100000, 101000]"
"2577","comuna","María Pinto","166",2000,"Mujer",124265,100000,"[110988, 137438]","[95073, 114000]"
"2580","comuna","Maullín","169",2000,"Hombre",164598,109560,"[137346, 214486]","[91300, 127110]"
"2581","comuna","Maullín","169",2000,"Mujer",117437,87097,"[88927, 152914]","[54780, 180000]"
"2582","comuna","Mejillones","170",2000,"Hombre",301323,200000,"[234324, 374137]","[180000, 230000]"
"2583","comuna","Mejillones","170",2000,"Mujer",189305,111667,"[137533, 250882]","[100000, 150000]"
"2584","comuna","Melipilla","172",2000,"Hombre",194446,140000,"[173010, 226779]","[120874, 150000]"
"2585","comuna","Melipilla","172",2000,"Mujer",159158,100000,"[128981, 197035]","[100000, 120000]"
"2586","comuna","Molina","173",2000,"Hombre",205521,130000,"[171152, 243922]","[110000, 150000]"
"2587","comuna","Molina","173",2000,"Mujer",120052,100000,"[106616, 140191]","[96598, 110885]"
"2588","comuna","Mostazal","175",2000,"Hombre",153568,109965,"[130561, 185747]","[104243, 120000]"
"2589","comuna","Mostazal","175",2000,"Mujer",127944,100000,"[103097, 166806]","[90000, 120000]"
"2590","comuna","Mulchén","176",2000,"Hombre",163796,100785,"[139521, 197388]","[100000, 120000]"
"2591","comuna","Mulchén","176",2000,"Mujer",121555,98193,"[105155, 145032]","[79114, 104221]"
"2592","comuna","Natales","179",2000,"Hombre",236900,150000,"[191680, 302431]","[150000, 180000]"
"2593","comuna","Natales","179",2000,"Mujer",160011,109780,"[123519, 201244]","[96010, 126914]"
"2594","comuna","Nogales","183",2000,"Hombre",190236,150000,"[168234, 215232]","[130000, 180000]"
"2595","comuna","Nogales","183",2000,"Mujer",172489,109685,"[127249, 239826]","[100000, 123100]"
"2596","comuna","Ñuñoa","186",2000,"Hombre",786559,600000,"[660208, 940621]","[507730, 700416]"
"2597","comuna","Ñuñoa","186",2000,"Mujer",434073,296627,"[371748, 570288]","[254928, 327926]"
"2598","comuna","Osorno","191",2000,"Hombre",260019,120000,"[226657, 299975]","[110000, 130000]"
"2599","comuna","Osorno","191",2000,"Mujer",219428,110000,"[161952, 276371]","[95432, 125037]"
"2600","comuna","Ovalle","192",2000,"Hombre",234163,130000,"[201237, 277696]","[120000, 146080]"
"2601","comuna","Ovalle","192",2000,"Mujer",232324,100000,"[134229, 329093]","[95292, 120000]"
"2604","comuna","Paine","197",2000,"Hombre",228442,142640,"[194357, 260993]","[122232, 150000]"
"2605","comuna","Paine","197",2000,"Mujer",141634,110000,"[121599, 168626]","[100000, 130000]"
"2606","comuna","Paredones","203",2000,"Hombre",134154,100000,"[119207, 149410]","[100000, 113000]"
"2607","comuna","Paredones","203",2000,"Mujer",182487,130000,"[140545, 245936]","[100000, 177622]"
"2608","comuna","Parral","204",2000,"Hombre",161190,100000,"[133723, 196498]","[98454, 102514]"
"2609","comuna","Parral","204",2000,"Mujer",128716,90730,"[107143, 158643]","[80000, 118972]"
"2610","comuna","Pelarco","206",2000,"Hombre",152932,100000,"[119986, 188403]","[100000, 100000]"
"2611","comuna","Pelarco","206",2000,"Mujer",109462,80000,"[89466, 137670]","[70000, 90102]"
"2612","comuna","Pelluhue","207",2000,"Hombre",130860,100000,"[109999, 150148]","[89824, 121808]"
"2613","comuna","Pelluhue","207",2000,"Mujer",130034,100000,"[96868, 162893]","[75070, 134181]"
