"","geography_level","geography_name","geography_id","year","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"4625","comuna","San Fernando","286","2011","Mujer",268800,199108,"[226033, 330931]","[196218, 240680]"
"4626","comuna","San Joaquín","290","2011","Hombre",344618,249874,"[289351, 431677]","[218800, 273500]"
"4627","comuna","San Joaquín","290","2011","Mujer",239851,205400,"[213756, 268666]","[202390, 218800]"
"4628","comuna","San José de Maipo","291","2011","Hombre",436698,347295,"[302615, 623456]","[196920, 445056]"
"4629","comuna","San José de Maipo","291","2011","Mujer",272771,205665,"[209287, 336923]","[177647, 257185]"
"4630","comuna","San Miguel","293","2011","Hombre",443045,328200,"[357517, 536684]","[279023, 410800]"
"4631","comuna","San Miguel","293","2011","Mujer",361677,251408,"[289790, 461818]","[207860, 308100]"
"4632","comuna","San Nicolás","294","2011","Hombre",212968,196920,"[176664, 261852]","[153943, 202390]"
"4633","comuna","San Nicolás","294","2011","Mujer",172649,119798,"[107646, 226895]","[71890, 190286]"
"4634","comuna","San Pedro","296","2011","Hombre",285599,306320,"[210166, 362394]","[183833, 369720]"
"4635","comuna","San Pedro","296","2011","Mujer",142670,120428,"[62082, 213414]","[41080, 223064]"
"4636","comuna","San Ramón","300","2011","Hombre",377624,327638,"[327605, 436550]","[262914, 370818]"
"4637","comuna","San Ramón","300","2011","Mujer",319620,251620,"[260372, 392882]","[212872, 292998]"
"4638","comuna","San Vicente","302","2011","Hombre",303703,262560,"[274233, 333790]","[224306, 279243]"
"4639","comuna","San Vicente","302","2011","Mujer",251366,201347,"[221884, 292692]","[196920, 204578]"
"4640","comuna","Santa Cruz","304","2011","Hombre",411484,218800,"[336251, 528593]","[199108, 273500]"
"4641","comuna","Santa Cruz","304","2011","Mujer",366849,199108,"[297687, 471916]","[164210, 401722]"
"4642","comuna","Santiago","307","2011","Hombre",707381,525120,"[625849, 805311]","[412526, 590556]"
"4643","comuna","Santiago","307","2011","Mujer",507486,382900,"[433364, 568130]","[287192, 532011]"
"4644","comuna","Sierra Gorda","309","2011","Hombre",469604,393840,"[339358, 675797]","[273500, 517041]"
"4645","comuna","Sierra Gorda","309","2011","Mujer",329899,273500,"[260294, 432816]","[240185, 365000]"
"4646","comuna","Talagante","310","2011","Hombre",552004,410800,"[429972, 722561]","[246686, 522544]"
"4647","comuna","Talagante","310","2011","Mujer",296546,199552,"[198817, 585597]","[196920, 218800]"
"4648","comuna","Talca","311","2011","Hombre",417361,273500,"[381458, 457677]","[262560, 308100]"
"4649","comuna","Talca","311","2011","Mujer",280565,199108,"[243745, 323404]","[196920, 203603]"
"4650","comuna","Talcahuano","312","2011","Hombre",414525,328200,"[371746, 488282]","[273500, 382900]"
"4651","comuna","Talcahuano","312","2011","Mujer",380142,251620,"[320079, 458253]","[218800, 297224]"
"4652","comuna","Temuco","314","2011","Hombre",469506,247472,"[381811, 688618]","[202846, 369720]"
"4653","comuna","Temuco","314","2011","Mujer",492106,240680,"[396706, 660106]","[201296, 328200]"
"4654","comuna","Teno","315","2011","Hombre",311766,202390,"[261457, 374769]","[199172, 210705]"
"4655","comuna","Teno","315","2011","Mujer",251954,202390,"[221738, 297601]","[197706, 214072]"
"4656","comuna","Teodoro Schmidt","316","2011","Hombre",255786,178485,"[197409, 314679]","[164100, 205400]"
"4657","comuna","Teodoro Schmidt","316","2011","Mujer",228300,142888,"[155127, 301175]","[94643, 225069]"
"4658","comuna","Tierra Amarilla","317","2011","Hombre",442803,358250,"[373600, 520852]","[328200, 413383]"
"4659","comuna","Tierra Amarilla","317","2011","Mujer",234853,205202,"[213858, 268872]","[199108, 235247]"
"4660","comuna","Tiltil","318","2011","Hombre",323328,210036,"[264529, 407539]","[196920, 298166]"
"4661","comuna","Tiltil","318","2011","Mujer",268852,218800,"[195415, 364065]","[175040, 314106]"
"4662","comuna","Tocopilla","321","2011","Hombre",481189,405469,"[421241, 539125]","[328200, 437600]"
"4663","comuna","Tocopilla","321","2011","Mujer",405459,308100,"[334985, 484010]","[235225, 332441]"
"4664","comuna","Toltén","322","2011","Hombre",213024,196920,"[165607, 263057]","[158218, 205400]"
"4665","comuna","Toltén","322","2011","Mujer",313120,200983,"[225480, 467387]","[142220, 317260]"
"4666","comuna","Tomé","323","2011","Hombre",263458,202738,"[206854, 349077]","[196920, 273500]"
"4667","comuna","Tomé","323","2011","Mujer",225247,189035,"[186418, 272084]","[158502, 200734]"
"4668","comuna","Traiguén","326","2011","Hombre",310079,198369,"[216085, 414591]","[196920, 252869]"
"4669","comuna","Traiguén","326","2011","Mujer",345109,202164,"[255877, 446167]","[142220, 500783]"
"4670","comuna","Valdivia","329","2011","Hombre",457278,284440,"[416853, 502080]","[273500, 328200]"
"4671","comuna","Valdivia","329","2011","Mujer",368696,218800,"[333518, 398074]","[205400, 218800]"
"4672","comuna","Vallenar","330","2011","Hombre",450346,328200,"[400856, 496735]","[286355, 350080]"
"4673","comuna","Vallenar","330","2011","Mujer",278487,199108,"[234971, 345424]","[199108, 205400]"
"4674","comuna","Valparaíso","331","2011","Hombre",374986,265497,"[327718, 435324]","[218800, 308100]"
"4675","comuna","Valparaíso","331","2011","Mujer",333080,205400,"[266676, 444943]","[196920, 262109]"
"4676","comuna","Victoria","333","2011","Hombre",321330,196920,"[244619, 392715]","[196920, 199108]"
"4677","comuna","Victoria","333","2011","Mujer",244451,196920,"[195967, 323909]","[164580, 261211]"
"4678","comuna","Villa Alegre","336","2011","Hombre",224640,199108,"[203764, 266982]","[196920, 204864]"
"4679","comuna","Villa Alegre","336","2011","Mujer",185652,164100,"[151492, 224570]","[138536, 196920]"
"4680","comuna","Villa Alemana","337","2011","Hombre",458384,273500,"[372482, 557883]","[218800, 341256]"
"4681","comuna","Villa Alemana","337","2011","Mujer",276647,199108,"[239951, 327302]","[196920, 218800]"
"4682","comuna","Villarrica","338","2011","Hombre",323121,204642,"[273856, 378561]","[199108, 273500]"
"4683","comuna","Villarrica","338","2011","Mujer",374155,199108,"[257377, 538888]","[180510, 218409]"
"4684","comuna","Viña del Mar","339","2011","Hombre",525912,295380,"[416889, 634708]","[267020, 328200]"
"4685","comuna","Viña del Mar","339","2011","Mujer",369061,218800,"[298397, 494991]","[204773, 246480]"
"4871","comuna","Alhué","2","2013","Hombre",364616,275172,"[318836, 419123]","[250000, 323164]"
"4872","comuna","Alhué","2","2013","Mujer",322526,259677,"[258833, 392094]","[201875, 300000]"
"4873","comuna","Andacollo","7","2013","Hombre",405750,360000,"[344474, 468372]","[300000, 424665]"
"4874","comuna","Andacollo","7","2013","Mujer",245779,208163,"[192274, 318302]","[172021, 350000]"
"4875","comuna","Angol","8","2013","Hombre",390957,300000,"[348208, 481280]","[258000, 390000]"
"4876","comuna","Angol","8","2013","Mujer",283429,210000,"[248119, 326070]","[200000, 259000]"
"4877","comuna","Antofagasta","9","2013","Hombre",661651,500000,"[625178, 721010]","[466813, 500000]"
"4878","comuna","Antofagasta","9","2013","Mujer",402714,300000,"[370523, 432821]","[280000, 300000]"
"4879","comuna","Arica","12","2013","Hombre",383999,300000,"[364967, 404271]","[280542, 300000]"
"4880","comuna","Arica","12","2013","Mujer",277051,210000,"[262321, 293468]","[200000, 210000]"
"4881","comuna","Aysén","13","2013","Hombre",419208,300000,"[380627, 481803]","[300000, 347625]"
"4882","comuna","Aysén","13","2013","Mujer",338744,250000,"[298468, 382689]","[210738, 300000]"
"4883","comuna","Buin","14","2013","Hombre",468975,300000,"[371561, 567917]","[250000, 333384]"
"4884","comuna","Buin","14","2013","Mujer",342842,236827,"[270953, 467955]","[210000, 297447]"
"4885","comuna","Bulnes","15","2013","Hombre",194963,178478,"[165344, 244577]","[161079, 190000]"
"4886","comuna","Bulnes","15","2013","Mujer",204048,182330,"[150839, 271959]","[119278, 210000]"
"4887","comuna","Calama","19","2013","Hombre",521996,400000,"[446192, 651215]","[300000, 496675]"
"4888","comuna","Calama","19","2013","Mujer",343854,250000,"[281397, 476787]","[223000, 300000]"
"4889","comuna","Calera","22","2013","Hombre",367567,240000,"[316128, 428742]","[220000, 280000]"
"4890","comuna","Calera","22","2013","Mujer",237305,210000,"[211505, 267223]","[200000, 220000]"
"4891","comuna","Calera de Tango","23","2013","Hombre",274772,250000,"[236353, 322690]","[210000, 280000]"
"4892","comuna","Calera de Tango","23","2013","Mujer",368971,300000,"[271469, 473906]","[210621, 476755]"
"4893","comuna","Cartagena","30","2013","Hombre",261512,210109,"[207716, 340605]","[190000, 300000]"
"4894","comuna","Cartagena","30","2013","Mujer",201369,189338,"[152815, 256983]","[142585, 220898]"
"4895","comuna","Casablanca","31","2013","Hombre",301485,210000,"[232922, 429958]","[200000, 262168]"
"4896","comuna","Casablanca","31","2013","Mujer",203613,200000,"[158775, 264708]","[192269, 210000]"
"4897","comuna","Castro","32","2013","Hombre",313004,250000,"[275221, 358433]","[222375, 300000]"
"4898","comuna","Castro","32","2013","Mujer",258420,210000,"[226121, 309788]","[198000, 220000]"
"4899","comuna","Cauquenes","34","2013","Hombre",266297,216715,"[231687, 326036]","[210000, 230000]"
"4900","comuna","Cauquenes","34","2013","Mujer",276902,209426,"[217872, 381636]","[182770, 291462]"
"4901","comuna","Cerro Navia","36","2013","Hombre",312726,299609,"[291553, 339900]","[260000, 300000]"
"4902","comuna","Cerro Navia","36","2013","Mujer",243594,220000,"[223357, 269808]","[210876, 233603]"
"4903","comuna","Chañaral","39","2013","Hombre",405804,313913,"[344279, 506735]","[280000, 400000]"
"4904","comuna","Chañaral","39","2013","Mujer",240421,210000,"[196399, 307468]","[159000, 230636]"
"4905","comuna","Chillán","43","2013","Hombre",346181,233128,"[319147, 379751]","[220000, 250000]"
"4906","comuna","Chillán","43","2013","Mujer",258566,210000,"[232492, 286169]","[193459, 210000]"
"4907","comuna","Chimbarongo","45","2013","Hombre",265896,210000,"[226551, 369505]","[210000, 220000]"
"4908","comuna","Chimbarongo","45","2013","Mujer",212491,210000,"[185119, 246402]","[181012, 210000]"
"4909","comuna","Chonchi","47","2013","Hombre",229288,210000,"[198360, 267922]","[200443, 210000]"
"4910","comuna","Chonchi","47","2013","Mujer",197149,197889,"[152315, 244942]","[135220, 210000]"
"4911","comuna","Coihueco","55","2013","Hombre",306527,200000,"[186977, 606945]","[190000, 210000]"
"4912","comuna","Coihueco","55","2013","Mujer",208282,129730,"[141038, 289534]","[103472, 165216]"
"4913","comuna","Colina","59","2013","Hombre",273934,223535,"[230729, 324971]","[210000, 300000]"
"4914","comuna","Colina","59","2013","Mujer",221720,200000,"[187765, 293573]","[198473, 210000]"
"4915","comuna","Collipulli","60","2013","Hombre",319818,210000,"[222958, 499365]","[197276, 250000]"
"4916","comuna","Collipulli","60","2013","Mujer",274490,182439,"[189539, 400720]","[131027, 230000]"
"4917","comuna","Combarbalá","62","2013","Hombre",316436,225000,"[253241, 396928]","[210000, 300000]"
"4918","comuna","Combarbalá","62","2013","Mujer",177506,92137,"[114092, 254372]","[74110, 166466]"
"4919","comuna","Concepción","64","2013","Hombre",427886,300000,"[386990, 496803]","[295762, 369259]"
"4920","comuna","Concepción","64","2013","Mujer",349679,260000,"[302259, 389039]","[243822, 300000]"
"4921","comuna","Conchalí","65","2013","Hombre",324333,280000,"[291681, 362078]","[250000, 300000]"
"4922","comuna","Conchalí","65","2013","Mujer",245211,246319,"[224367, 266310]","[210000, 250000]"
"4923","comuna","Constitución","66","2013","Hombre",401333,300000,"[319991, 504479]","[250000, 300000]"
"4924","comuna","Constitución","66","2013","Mujer",271799,210000,"[194495, 378920]","[192622, 280000]"
"4925","comuna","Copiapó","68","2013","Hombre",521278,400000,"[480937, 610194]","[350000, 400000]"
"4926","comuna","Copiapó","68","2013","Mujer",377210,290000,"[338877, 437548]","[250000, 300000]"
"4927","comuna","Coquimbo","69","2013","Hombre",404764,300000,"[376296, 433928]","[300000, 340000]"
"4928","comuna","Coquimbo","69","2013","Mujer",281293,220000,"[259423, 307730]","[210000, 239525]"
"4929","comuna","Coronel","70","2013","Hombre",317868,245000,"[290989, 346171]","[220000, 290249]"
"4930","comuna","Coronel","70","2013","Mujer",228428,200000,"[210358, 261865]","[179987, 210000]"
"4931","comuna","Coyhaique","54","2013","Hombre",512979,300000,"[466882, 569704]","[300000, 320000]"
"4932","comuna","Coyhaique","54","2013","Mujer",379977,220000,"[351314, 422400]","[210000, 232025]"
"4933","comuna","Curacautín","73","2013","Hombre",260195,200000,"[199500, 306655]","[180000, 210272]"
"4934","comuna","Curacautín","73","2013","Mujer",319919,173413,"[197450, 473027]","[150000, 200000]"
"4935","comuna","Curacaví","74","2013","Hombre",309312,242402,"[245872, 386508]","[210000, 280000]"
"4936","comuna","Curacaví","74","2013","Mujer",214275,210000,"[185505, 249337]","[183379, 217877]"
"4937","comuna","Curanilahue","76","2013","Hombre",372421,250000,"[302219, 450615]","[210000, 300000]"
"4938","comuna","Curanilahue","76","2013","Mujer",344588,209112,"[278189, 438076]","[175315, 250000]"
"4939","comuna","Curicó","79","2013","Hombre",344037,240000,"[312391, 383750]","[210000, 250000]"
"4940","comuna","Curicó","79","2013","Mujer",284698,210000,"[255792, 314114]","[210000, 210000]"
"4941","comuna","Diego de Almagro","81","2013","Hombre",638740,500000,"[543152, 762736]","[400000, 600000]"
"4942","comuna","Diego de Almagro","81","2013","Mujer",461919,350000,"[362117, 568742]","[299942, 500000]"
"4943","comuna","Doñihue","82","2013","Hombre",377853,300000,"[296038, 482914]","[240000, 320000]"
"4944","comuna","Doñihue","82","2013","Mujer",212845,206094,"[181825, 254002]","[183962, 244201]"
"4945","comuna","El Monte","85","2013","Hombre",341161,250000,"[286736, 405081]","[214750, 302129]"
"4946","comuna","El Monte","85","2013","Mujer",253133,210000,"[199237, 333553]","[195601, 244594]"
"4947","comuna","Estación Central","90","2013","Hombre",336280,250000,"[261322, 499212]","[210000, 292975]"
"4948","comuna","Estación Central","90","2013","Mujer",270161,210000,"[216560, 382913]","[186766, 210000]"
"4949","comuna","Freirina","93","2013","Hombre",422042,351379,"[367576, 501435]","[300000, 400000]"
"4950","comuna","Freirina","93","2013","Mujer",205382,191500,"[171837, 237195]","[179400, 230000]"
"4951","comuna","Fresia","94","2013","Hombre",207280,197803,"[181369, 228205]","[180000, 210000]"
"4952","comuna","Fresia","94","2013","Mujer",184208,180000,"[143050, 254964]","[120821, 200000]"
"4953","comuna","Hualañé","105","2013","Hombre",282318,213088,"[221460, 357882]","[210000, 250000]"
"4954","comuna","Hualañé","105","2013","Mujer",254159,208038,"[158845, 416735]","[120000, 210000]"
"4955","comuna","Hualqui","107","2013","Hombre",292464,220000,"[230257, 352360]","[205000, 271518]"
"4956","comuna","Hualqui","107","2013","Mujer",210117,200000,"[153615, 264323]","[139562, 205581]"
"4957","comuna","Huasco","109","2013","Hombre",471638,374688,"[397712, 554236]","[350000, 446683]"
"4958","comuna","Huasco","109","2013","Mujer",255340,210000,"[189796, 357035]","[153409, 276250]"
"4959","comuna","Illapel","111","2013","Hombre",332580,252781,"[281773, 384136]","[210000, 299405]"
"4960","comuna","Illapel","111","2013","Mujer",290746,210000,"[249870, 340143]","[200000, 227916]"
"4961","comuna","Iquique","113","2013","Hombre",645067,450000,"[600719, 686401]","[400000, 500000]"
"4962","comuna","Iquique","113","2013","Mujer",442172,300000,"[410269, 476463]","[270570, 300000]"
"4963","comuna","Isla de Maipo","114","2013","Hombre",501928,300000,"[352134, 725655]","[246329, 354455]"
"4964","comuna","Isla de Maipo","114","2013","Mujer",286096,189175,"[215638, 344054]","[157085, 221678]"
"4965","comuna","La Cisterna","117","2013","Hombre",497433,400000,"[425060, 596409]","[320000, 500000]"
"4966","comuna","La Cisterna","117","2013","Mujer",466883,349365,"[374501, 570186]","[283473, 413516]"
"4967","comuna","La Florida","120","2013","Hombre",489245,350000,"[433836, 575600]","[320000, 400000]"
"4968","comuna","La Florida","120","2013","Mujer",344964,250433,"[307444, 400451]","[230938, 300000]"
"4969","comuna","La Granja","121","2013","Hombre",309589,280000,"[279596, 339671]","[234750, 300000]"
"4970","comuna","La Granja","121","2013","Mujer",241935,210000,"[219389, 274021]","[200000, 220000]"
"4971","comuna","La Ligua","123","2013","Hombre",278891,250000,"[234619, 321154]","[210000, 251729]"
"4972","comuna","La Ligua","123","2013","Mujer",233949,208589,"[192860, 283325]","[190045, 210000]"
"4973","comuna","La Pintana","124","2013","Hombre",338155,270316,"[294809, 396205]","[250000, 291276]"
"4974","comuna","La Pintana","124","2013","Mujer",220705,210000,"[199920, 238892]","[200000, 210000]"
"4975","comuna","La Reina","125","2013","Hombre",1372010,800000,"[1132873, 1703117]","[539031, 1200000]"
"4976","comuna","La Reina","125","2013","Mujer",738847,548614,"[535530, 998762]","[400000, 600000]"
"4977","comuna","La Serena","126","2013","Hombre",478930,300000,"[410265, 639964]","[280000, 350000]"
"4978","comuna","La Serena","126","2013","Mujer",265192,210000,"[214098, 314682]","[192731, 230500]"
"4979","comuna","La Unión","127","2013","Hombre",522356,250000,"[348944, 729230]","[210000, 300000]"
"4980","comuna","La Unión","127","2013","Mujer",321618,210000,"[252995, 475708]","[168509, 230815]"
"4981","comuna","Lampa","346","2013","Hombre",355376,302790,"[318966, 390601]","[269544, 350000]"
"4982","comuna","Lampa","346","2013","Mujer",288623,260000,"[251933, 334374]","[219001, 300000]"
"4983","comuna","Las Condes","134","2013","Hombre",1828065,1200000,"[1605703, 2034734]","[1000000, 1500000]"
"4984","comuna","Las Condes","134","2013","Mujer",921517,500000,"[791495, 1079763]","[474142, 713538]"
"4985","comuna","Lebu","136","2013","Hombre",333595,200093,"[234276, 438488]","[180000, 213191]"
"4986","comuna","Lebu","136","2013","Mujer",202643,179611,"[154811, 245145]","[152558, 200000]"
"4987","comuna","Linares","139","2013","Hombre",334064,240000,"[298689, 386047]","[215031, 250000]"
"4988","comuna","Linares","139","2013","Mujer",234316,210000,"[200003, 271014]","[200000, 210000]"
"4989","comuna","Llanquihue","141","2013","Hombre",335337,210000,"[256628, 463552]","[200000, 252047]"
"4990","comuna","Llanquihue","141","2013","Mujer",302787,200000,"[189269, 468878]","[180000, 211949]"
"4991","comuna","Lo Prado","145","2013","Hombre",335908,300000,"[305887, 360620]","[272563, 300000]"
"4992","comuna","Lo Prado","145","2013","Mujer",261890,250000,"[234071, 286251]","[204750, 250000]"
"4993","comuna","Longaví","148","2013","Hombre",236818,210000,"[206832, 282392]","[210000, 225898]"
"4994","comuna","Longaví","148","2013","Mujer",164049,154527,"[136612, 205476]","[121900, 194822]"
"4995","comuna","Los Álamos","150","2013","Hombre",282048,280758,"[242686, 311659]","[201998, 300000]"
"4996","comuna","Los Álamos","150","2013","Mujer",234794,183749,"[182917, 302299]","[175325, 210000]"
"4997","comuna","Los Andes","151","2013","Hombre",409554,300000,"[353953, 467981]","[271711, 314247]"
"4998","comuna","Los Andes","151","2013","Mujer",260159,210000,"[234412, 303151]","[210000, 215549]"
"4999","comuna","Los Ángeles","152","2013","Hombre",344159,250000,"[295875, 466011]","[210000, 340000]"
"5000","comuna","Los Ángeles","152","2013","Mujer",305788,210000,"[251051, 435388]","[210000, 220000]"
"5001","comuna","Los Vilos","156","2013","Hombre",350799,300000,"[296472, 435789]","[219853, 300000]"
"5002","comuna","Los Vilos","156","2013","Mujer",206531,180000,"[165018, 278424]","[97635, 207000]"
"5003","comuna","Lota","157","2013","Hombre",298554,230000,"[263773, 329949]","[210000, 250000]"
"5004","comuna","Lota","157","2013","Mujer",273380,210000,"[231458, 325292]","[208399, 246323]"
"5005","comuna","Machalí","159","2013","Hombre",878380,500000,"[698860, 1079278]","[353442, 700000]"
"5006","comuna","Machalí","159","2013","Mujer",450746,265734,"[327390, 621518]","[216223, 329445]"
"5007","comuna","Macul","160","2013","Hombre",634638,500000,"[543314, 765315]","[401618, 600000]"
"5008","comuna","Macul","160","2013","Mujer",493017,350000,"[414344, 572272]","[275852, 400000]"
"5009","comuna","Maipú","162","2013","Hombre",511439,380000,"[460000, 571512]","[330000, 400000]"
"5010","comuna","Maipú","162","2013","Mujer",326800,250000,"[301064, 361517]","[247434, 300000]"
"5011","comuna","María Pinto","166","2013","Hombre",374029,298122,"[271906, 561500]","[213084, 301750]"
"5012","comuna","María Pinto","166","2013","Mujer",303203,210000,"[206156, 428390]","[173826, 459403]"
"5013","comuna","Mariquina","167","2013","Hombre",247759,210000,"[217174, 272672]","[210000, 219444]"
"5014","comuna","Mariquina","167","2013","Mujer",204594,195094,"[173404, 237178]","[175361, 210000]"
"5015","comuna","Maullín","169","2013","Hombre",266695,200000,"[214998, 320845]","[183969, 210000]"
"5016","comuna","Maullín","169","2013","Mujer",241118,199126,"[191669, 291292]","[147993, 223450]"
"5017","comuna","Mejillones","170","2013","Hombre",461821,400000,"[387661, 526466]","[314310, 500000]"
"5018","comuna","Mejillones","170","2013","Mujer",338381,340000,"[285743, 406817]","[300000, 400000]"
"5019","comuna","Melipilla","172","2013","Hombre",282921,231605,"[256051, 307987]","[210000, 298526]"
"5020","comuna","Melipilla","172","2013","Mujer",250153,210000,"[207394, 302217]","[200000, 237976]"
"5021","comuna","Molina","173","2013","Hombre",297052,228776,"[268935, 327736]","[210000, 259771]"
"5022","comuna","Molina","173","2013","Mujer",215391,210000,"[190440, 241996]","[210000, 210000]"
"5023","comuna","Mostazal","175","2013","Hombre",319401,231328,"[285887, 358815]","[217328, 250000]"
"5024","comuna","Mostazal","175","2013","Mujer",242799,210000,"[209602, 284432]","[199995, 210000]"
"5025","comuna","Mulchén","176","2013","Hombre",279582,210000,"[249129, 316784]","[210000, 221474]"
"5026","comuna","Mulchén","176","2013","Mujer",239354,210000,"[198273, 290480]","[184755, 219384]"
"5027","comuna","Natales","179","2013","Hombre",530625,300000,"[392345, 1230941]","[250000, 400000]"
"5028","comuna","Natales","179","2013","Mujer",454672,250000,"[362092, 616674]","[210000, 300000]"
"5029","comuna","Nogales","183","2013","Hombre",397899,300000,"[313975, 503181]","[210000, 500000]"
"5030","comuna","Nogales","183","2013","Mujer",403361,210000,"[197525, 692483]","[107288, 380000]"
"5031","comuna","Ñuñoa","186","2013","Hombre",1224181,1000000,"[1063347, 1414311]","[700000, 1152500]"
"5032","comuna","Ñuñoa","186","2013","Mujer",815209,700000,"[712681, 940313]","[600000, 800000]"
"5033","comuna","Osorno","191","2013","Hombre",412143,239679,"[358006, 484794]","[212035, 250000]"
"5034","comuna","Osorno","191","2013","Mujer",305652,210000,"[274780, 351544]","[200000, 230000]"
"5035","comuna","Ovalle","192","2013","Hombre",377728,250000,"[330000, 434835]","[220000, 284266]"
"5036","comuna","Ovalle","192","2013","Mujer",289863,220000,"[245817, 343436]","[210000, 278748]"
"5037","comuna","Paillaco","196","2013","Hombre",273093,203766,"[233166, 311282]","[200000, 216965]"
"5038","comuna","Paillaco","196","2013","Mujer",227586,200000,"[185500, 286250]","[164679, 210000]"
"5039","comuna","Paine","197","2013","Hombre",328154,250000,"[269171, 390309]","[210000, 281776]"
"5040","comuna","Paine","197","2013","Mujer",270086,210000,"[228131, 310215]","[202584, 230023]"
"5041","comuna","Paredones","203","2013","Hombre",292925,210000,"[218191, 422367]","[195000, 211167]"
"5042","comuna","Paredones","203","2013","Mujer",381653,400000,"[288976, 505762]","[187618, 600000]"
"5043","comuna","Parral","204","2013","Hombre",232486,205000,"[188541, 280545]","[165561, 205000]"
"5044","comuna","Parral","204","2013","Mujer",247821,201727,"[191246, 304548]","[170000, 210000]"
"5045","comuna","Pelarco","206","2013","Hombre",234929,210000,"[206975, 274233]","[210000, 213262]"
"5046","comuna","Pelarco","206","2013","Mujer",228332,210000,"[188278, 271323]","[186463, 300000]"
"5047","comuna","Pelluhue","207","2013","Hombre",238118,210000,"[209280, 274873]","[200104, 242912]"
"5048","comuna","Pelluhue","207","2013","Mujer",146172,107677,"[106959, 190208]","[81919, 201000]"
"5049","comuna","Peñaflor","211","2013","Hombre",457452,311417,"[347191, 672707]","[280000, 376174]"
"5050","comuna","Peñaflor","211","2013","Mujer",320186,250000,"[271801, 382913]","[210000, 300000]"
"5051","comuna","Peñalolén","212","2013","Hombre",374878,300000,"[326183, 445476]","[266112, 300000]"
"5052","comuna","Peñalolén","212","2013","Mujer",249113,211441,"[226216, 280861]","[210000, 235250]"
"5053","comuna","Penco","210","2013","Hombre",350736,300000,"[305700, 407921]","[250000, 400000]"
"5054","comuna","Penco","210","2013","Mujer",211472,176370,"[177309, 254257]","[150000, 206969]"
"5055","comuna","Pica","217","2013","Hombre",301987,273529,"[251063, 354753]","[200000, 300000]"
"5056","comuna","Pica","217","2013","Mujer",225745,200000,"[170210, 271490]","[159000, 220000]"
"5057","comuna","Pirque","221","2013","Hombre",413312,300000,"[311171, 536629]","[219596, 329398]"
"5058","comuna","Pirque","221","2013","Mujer",521784,295517,"[339674, 887753]","[210000, 442001]"
"5059","comuna","Pitrufquén","222","2013","Hombre",300483,240000,"[249926, 352862]","[210000, 297150]"
"5060","comuna","Pitrufquén","222","2013","Mujer",283773,232342,"[242569, 322609]","[193245, 309307]"
"5061","comuna","Porvenir","225","2013","Hombre",449858,300001,"[373181, 535146]","[285000, 360950]"
"5062","comuna","Porvenir","225","2013","Mujer",355981,283523,"[282708, 469766]","[250000, 330000]"
"5063","comuna","Pozo Almonte","226","2013","Hombre",433824,400000,"[372874, 500526]","[350000, 500000]"
"5064","comuna","Pozo Almonte","226","2013","Mujer",341705,300000,"[291644, 420924]","[250000, 400000]"
"5065","comuna","Providencia","228","2013","Hombre",1228707,1000000,"[980272, 1682083]","[700000, 1252500]"
"5066","comuna","Providencia","228","2013","Mujer",784123,500000,"[633027, 980991]","[376000, 800000]"
"5067","comuna","Pucón","230","2013","Hombre",380272,250000,"[305581, 458531]","[212890, 270368]"
"5068","comuna","Pucón","230","2013","Mujer",251838,210000,"[200069, 289893]","[200000, 210000]"
"5069","comuna","Pudahuel","231","2013","Hombre",326845,290000,"[296176, 363884]","[250000, 300000]"
"5070","comuna","Pudahuel","231","2013","Mujer",237044,210000,"[215317, 263795]","[204750, 232711]"
"5071","comuna","Puente Alto","232","2013","Hombre",353328,300000,"[327090, 386545]","[280000, 300000]"
"5072","comuna","Puente Alto","232","2013","Mujer",252012,210000,"[230137, 278836]","[210000, 250000]"
"5073","comuna","Puerto Montt","233","2013","Hombre",391881,300000,"[356157, 448451]","[270000, 300000]"
"5074","comuna","Puerto Montt","233","2013","Mujer",320644,220000,"[282662, 363904]","[210000, 250000]"
"5075","comuna","Puerto Octay","234","2013","Hombre",299544,218095,"[250162, 370513]","[210000, 250000]"
"5076","comuna","Puerto Octay","234","2013","Mujer",240195,210000,"[200612, 309960]","[177649, 245804]"
"5077","comuna","Puerto Varas","235","2013","Hombre",626449,305108,"[477459, 836098]","[250000, 406213]"
"5078","comuna","Puerto Varas","235","2013","Mujer",381233,250000,"[293893, 496158]","[246517, 293558]"
"5079","comuna","Punta Arenas","238","2013","Hombre",522983,400000,"[497769, 553940]","[364486, 400000]"
"5080","comuna","Punta Arenas","238","2013","Mujer",363195,250000,"[341011, 386845]","[250000, 280000]"
"5081","comuna","Purranque","241","2013","Hombre",330723,210000,"[284799, 381176]","[210000, 300000]"
"5082","comuna","Purranque","241","2013","Mujer",330375,250000,"[259178, 400299]","[208526, 300000]"
"5083","comuna","Quilicura","249","2013","Hombre",584225,320000,"[505707, 674521]","[294047, 350000]"
"5084","comuna","Quilicura","249","2013","Mujer",414321,250000,"[336037, 483286]","[211207, 277586]"
"5085","comuna","Quillón","251","2013","Hombre",253169,210000,"[225073, 292190]","[210000, 251050]"
"5086","comuna","Quillón","251","2013","Mujer",233685,210000,"[164386, 326913]","[116234, 429811]"
"5087","comuna","Quillota","252","2013","Hombre",405656,300000,"[349416, 465544]","[234750, 300000]"
