"","geography_level","geography_name","geography_id","year","sexo","mean_income","median_income","ci_mean_income","ci_median_income"
"1102","provincia","Última Esperanza","p124","2015","Hombre",538162,350000,"[472745, 618145]","[330000, 4e+05]"
"1103","provincia","Valdivia","p141","2015","Hombre",336245,250000,"[325372, 351387]","[250000, 250000]"
"1104","provincia","Valparaíso","p51","2015","Hombre",538073,322000,"[510821, 571546]","[3e+05, 350000]"
"1105","provincia","Antofagasta","p21","2015","Mujer",452317,3e+05,"[395817, 514965]","[3e+05, 320000]"
"1106","provincia","Arauco","p82","2015","Mujer",292992,210000,"[276893, 312747]","[2e+05, 225000]"
"1107","provincia","Arica","p151","2015","Mujer",323272,240000,"[295940, 356427]","[220000, 244050]"
"1108","provincia","Aysén","p112","2015","Mujer",382531,284000,"[350842, 422374]","[250000, 3e+05]"
"1109","provincia","Bíobío","p83","2015","Mujer",306787,241000,"[295342, 322086]","[241000, 243100]"
"1110","provincia","Cachapoal","p61","2015","Mujer",323646,250000,"[315305, 333523]","[250000, 250000]"
"1111","provincia","Cardenal Caro","p62","2015","Mujer",268806,240000,"[248822, 291210]","[240000, 243518]"
"1112","provincia","Cauquenes","p72","2015","Mujer",281899,240500,"[252012, 318642]","[214875, 243783]"
"1113","provincia","Cautín","p91","2015","Mujer",294751,240000,"[278395, 306652]","[240000, 241000]"
"1114","provincia","Chacabuco","p133","2015","Mujer",305908,250000,"[284702, 329805]","[246475, 270000]"
"1115","provincia","Chañaral","p32","2015","Mujer",360379,3e+05,"[332132, 393557]","[260000, 3e+05]"
"1116","provincia","Chiloé","p102","2015","Mujer",325113,241000,"[305970, 342182]","[241000, 250000]"
"1117","provincia","Choapa","p42","2015","Mujer",294686,240000,"[261087, 326359]","[240000, 245725]"
"1118","provincia","Colchagua","p63","2015","Mujer",303813,250000,"[282739, 322112]","[241000, 250000]"
"1119","provincia","Concepción","p81","2015","Mujer",335380,250000,"[323543, 348989]","[243950, 250000]"
"1120","provincia","Copiapó","p31","2015","Mujer",415874,3e+05,"[394471, 440177]","[3e+05, 3e+05]"
"1121","provincia","Cordillera","p152","2015","Mujer",347781,280000,"[334190, 365284]","[269475, 3e+05]"
"1122","provincia","Coyhaique","p111","2015","Mujer",442068,3e+05,"[406049, 486908]","[291075, 350000]"
"1123","provincia","Curicó","p73","2015","Mujer",299145,241000,"[286870, 323656]","[241000, 241000]"
"1124","provincia","El Loa","p22","2015","Mujer",432912,320000,"[399345, 480143]","[3e+05, 350000]"
"1125","provincia","Elqui","p41","2015","Mujer",325456,250000,"[309919, 343234]","[245000, 250000]"
"1126","provincia","Huasco","p33","2015","Mujer",287106,250000,"[269114, 318024]","[247638, 270500]"
"1127","provincia","Iquique","p11","2015","Mujer",381826,3e+05,"[364250, 400565]","[280000, 3e+05]"
"1128","provincia","Limarí","p43","2015","Mujer",267024,240000,"[245001, 294130]","[227375, 241000]"
"1129","provincia","Linares","p74","2015","Mujer",255403,240000,"[243323, 266821]","[235143, 241000]"
"1130","provincia","Llanquihue","p101","2015","Mujer",323191,250000,"[297570, 345076]","[241000, 250000]"
"1131","provincia","Los Andes","p53","2015","Mujer",347375,250000,"[316464, 393067]","[250000, 280000]"
"1132","provincia","Magallanes","p121","2015","Mujer",433339,3e+05,"[402413, 467048]","[3e+05, 324887]"
"1133","provincia","Maipo","p134","2015","Mujer",350042,250000,"[303221, 403724]","[250000, 260000]"
"1134","provincia","Malleco","p92","2015","Mujer",290596,240000,"[272559, 312271]","[220000, 241000]"
"1135","provincia","Marga Marga","p58","2015","Mujer",339280,250000,"[324348, 356582]","[247375, 260000]"
"1136","provincia","Melipilla","p135","2015","Mujer",316902,280000,"[297460, 335618]","[250000, 3e+05]"
"1137","provincia","Ñuble","p84","2015","Mujer",282617,224000,"[265842, 300209]","[213464, 240000]"
"1138","provincia","Osorno","p103","2015","Mujer",280854,230000,"[262312, 304739]","[214212, 241000]"
"1139","provincia","Petorca","p54","2015","Mujer",266799,241000,"[251251, 286047]","[240738, 244050]"
"1140","provincia","Quillota","p55","2015","Mujer",269611,241000,"[251025, 287878]","[240000, 245000]"
"1141","provincia","Ranco","p142","2015","Mujer",251709,215188,"[229408, 275148]","[2e+05, 230000]"
"1142","provincia","San Antonio","p56","2015","Mujer",301668,241000,"[281946, 321806]","[240000, 250000]"
"1143","provincia","San Felipe","p57","2015","Mujer",291831,250000,"[275970, 304792]","[245000, 250000]"
"1144","provincia","Santiago","p131","2015","Mujer",505347,3e+05,"[494920, 516436]","[3e+05, 315000]"
"1145","provincia","Talagante","p136","2015","Mujer",339995,250000,"[315388, 372490]","[245000, 265387]"
"1146","provincia","Talca","p71","2015","Mujer",314399,241000,"[291441, 336052]","[241000, 241000]"
"1147","provincia","Tamarugal","p12","2015","Mujer",291832,250000,"[274608, 309812]","[250000, 250000]"
"1148","provincia","Tierra del Fuego","p123","2015","Mujer",470875,346000,"[420902, 529221]","[3e+05, 380000]"
"1149","provincia","Tocopilla","p23","2015","Mujer",352700,265000,"[306711, 398253]","[242375, 3e+05]"
"1150","provincia","Última Esperanza","p124","2015","Mujer",414134,3e+05,"[363101, 498858]","[268525, 3e+05]"
"1151","provincia","Valdivia","p141","2015","Mujer",286230,240000,"[270991, 299582]","[240000, 241000]"
"1152","provincia","Valparaíso","p51","2015","Mujer",360753,250000,"[343433, 378875]","[250000, 250000]"
