"","sexo","oficio","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"1714","Mujer","Técnicos y Profesionales de Nivel Medio","Ovalle",44412,104642,95396,131584,305904,NA,184857,234429,316406,324325,318889,365341
"1715","Mujer","Trabajadores Agropecuarios y Pesqueros","Ovalle",31557,40238,38760,68100,47246,119682,125500,273937,102700,199655,234500,156769
"1716","Mujer","Trabajadores de Artes Mecánicas y Otros","Ovalle",117664,31190,20921,34731,62733,96535,116360,188380,236947,207955,145000,149900
"1717","Mujer","Trabajadores de Servicios y Vendedores","Ovalle",41555,95716,59819,91986,87596,113934,121417,155080,208529,203664,180718,210553
"1718","Mujer","Empleados de Oficina","Paillaco",37369,71321,41234,NA,NA,NA,139127,136273,261664,254365,218889,275455
"1719","Mujer","Fuerzas Armadas","Paillaco",36723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","Mujer","Profesionales, Científicos e Intelectuales","Paillaco",57827,NA,246330,NA,NA,NA,407000,258055,492830,425840,749778,810000
"1721","Mujer","Técnicos y Profesionales de Nivel Medio","Paillaco",30200,69745,123053,NA,NA,NA,123333,252500,244809,285534,255714,333917
"1722","Mujer","Trabajadores Agropecuarios y Pesqueros","Paillaco",41070,978500,37825,NA,NA,NA,NA,130067,111518,282425,266750,80000
"1723","Mujer","Trabajadores de Artes Mecánicas y Otros","Paillaco",23918,77106,78172,NA,NA,NA,102133,122018,308100,202390,138000,80000
"1724","Mujer","Empleados de Oficina","Paine",31853,62234,74622,113333,173549,142047,186944,184311,251948,300850,249274,358921
"1725","Mujer","Fuerzas Armadas","Paine",60853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726","Mujer","Profesionales, Científicos e Intelectuales","Paine",61414,86555,42840,127000,357424,264000,316714,299083,461517,420825,701000,450000
"1727","Mujer","Técnicos y Profesionales de Nivel Medio","Paine",36844,137188,82253,74500,128231,290727,159760,265832,358166,310878,295667,343333
"1728","Mujer","Trabajadores Agropecuarios y Pesqueros","Paine",33186,45066,97362,90516,115317,NA,120303,365512,182325,190203,225833,229333
"1729","Mujer","Trabajadores de Artes Mecánicas y Otros","Paine",26818,40130,41608,NA,90541,242600,100333,164898,83417,199680,214590,177930
"1730","Mujer","Trabajadores de Servicios y Vendedores","Paine",38294,90747,102016,102305,172518,100504,159682,156995,258352,245269,211304,267909
"1731","Mujer","Empleados de Oficina","Paredones",28388,53650,85144,NA,NA,112500,NA,106387,234520,327106,5e+05,240000
"1732","Mujer","Fuerzas Armadas","Paredones",58180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","Mujer","Profesionales, Científicos e Intelectuales","Paredones",53595,77792,139230,NA,NA,211732,NA,358045,486200,NA,471667,480000
"1734","Mujer","Técnicos y Profesionales de Nivel Medio","Paredones",72050,86555,NA,NA,NA,137500,NA,394198,NA,NA,524000,362000
"1735","Mujer","Trabajadores Agropecuarios y Pesqueros","Paredones",9900,NA,90780,NA,NA,182600,NA,63083,NA,123240,465000,230000
"1736","Mujer","Trabajadores de Artes Mecánicas y Otros","Paredones",9900,NA,22695,NA,NA,27390,NA,86360,NA,102700,NA,NA
"1737","Mujer","Empleados de Oficina","Parral",35932,37555,74697,110701,208137,135250,163860,131430,208134,237861,222100,345600
"1738","Mujer","Fuerzas Armadas","Parral",48422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598484
"1739","Mujer","Profesionales, Científicos e Intelectuales","Parral",41367,118066,216200,177500,215942,255982,181667,292034,544534,433459,7e+05,638150
"1740","Mujer","Técnicos y Profesionales de Nivel Medio","Parral",60145,102416,87108,333112,154114,211667,NA,212918,470414,393293,434600,536900
"1741","Mujer","Trabajadores Agropecuarios y Pesqueros","Parral",38799,332690,107100,68348,62248,NA,95578,255470,NA,205400,19000,215750
"1742","Mujer","Empleados de Oficina","Pelarco",20657,NA,58905,NA,81560,162500,128750,177760,234226,234967,257500,257750
"1743","Mujer","Técnicos y Profesionales de Nivel Medio","Pelarco",31680,NA,NA,NA,102408,48000,180000,404000,229078,273500,370000,415667
"1744","Mujer","Empleados de Oficina","Pelluhue",70906,75110,NA,NA,NA,138000,84096,131300,165750,214632,NA,490000
"1745","Mujer","Fuerzas Armadas","Pelluhue",63420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","Mujer","Técnicos y Profesionales de Nivel Medio","Pelluhue",42570,53650,107100,NA,NA,220400,316667,260706,325111,NA,NA,619940
"1747","Mujer","Trabajadores Agropecuarios y Pesqueros","Pelluhue",3020,29355,109247,NA,39100,NA,81870,82510,66863,215778,130000,NA
"1748","Mujer","Empleados de Oficina","Peñaflor",31740,96207,119845,80000,187891,189000,180622,158255,261822,291879,334244,367000
"1749","Mujer","Fuerzas Armadas","Peñaflor",64264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Peñaflor",78520,1174200,301954,NA,117300,178634,786555,237120,592488,487363,222000,8e+05
"1751","Mujer","Profesionales, Científicos e Intelectuales","Peñaflor",79111,270158,121646,224000,345150,434203,432341,440200,580452,676092,501250,592567
"1752","Mujer","Técnicos y Profesionales de Nivel Medio","Peñaflor",60850,112713,135615,150000,180720,240928,200862,731262,497250,700789,629444,374086
"1753","Mujer","Trabajadores Agropecuarios y Pesqueros","Peñaflor",92530,NA,NA,NA,602400,128500,256854,NA,259025,205400,210000,NA
"1754","Mujer","Trabajadores de Artes Mecánicas y Otros","Peñaflor",39218,96872,66124,75528,143074,131204,155360,333562,277940,557260,338571,252500
"1755","Mujer","Trabajadores de Servicios y Vendedores","Peñaflor",61587,88194,95133,144988,161683,139078,129468,176683,200493,338791,275154,262960
"1756","Mujer","Trabajadores No Calificados","Peñaflor",9900,53489,52530,123837,104259,100599,93104,128893,139033,331364,196737,164625
"1757","Mujer","Empleados de Oficina","Peñalolén",28003,61282,99277,115600,183311,178652,195935,193541,286871,222773,284785,384966
"1758","Mujer","Fuerzas Armadas","Peñalolén",56926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759","Mujer","Profesionales, Científicos e Intelectuales","Peñalolén",68453,155585,520650,98000,473421,411382,365727,468376,630771,1108150,670682,1035231
"1760","Mujer","Técnicos y Profesionales de Nivel Medio","Peñalolén",54978,120712,157543,NA,172225,289482,280260,301324,271278,374287,295833,550227
"1761","Mujer","Trabajadores Agropecuarios y Pesqueros","Peñalolén",33382,NA,NA,NA,NA,84000,115000,106050,NA,NA,313086,218000
"1762","Mujer","Empleados de Oficina","Penco",22785,91066,197936,151000,131494,151582,174250,157072,223310,251948,245160,261239
"1763","Mujer","Fuerzas Armadas","Penco",66259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764","Mujer","Profesionales, Científicos e Intelectuales","Penco",48857,84981,278932,301056,285136,237794,309833,497310,554590,457098,448860,567727
"1765","Mujer","Técnicos y Profesionales de Nivel Medio","Penco",49906,64380,71358,175892,165506,204000,170318,193967,275399,328200,275100,274000
"1766","Mujer","Trabajadores Agropecuarios y Pesqueros","Penco",56473,NA,NA,NA,85340,NA,61148,79040,NA,NA,50000,NA
"1767","Mujer","Trabajadores de Servicios y Vendedores","Penco",37448,62705,62435,89174,99713,100137,135453,115108,155648,135485,156996,263891
"1768","Mujer","Empleados de Oficina","Pica",37776,42920,267750,81833,144325,129321,146167,159742,237400,437600,323333,303000
"1769","Mujer","Fuerzas Armadas","Pica",65131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Pica",47112,65233,30260,541395,204430,508998,375664,374568,424320,410800,233333,2e+05
"1771","Mujer","Profesionales, Científicos e Intelectuales","Pica",51582,96570,NA,205000,322396,398000,382857,381384,647214,596230,573333,1002000
"1772","Mujer","Técnicos y Profesionales de Nivel Medio","Pica",82319,NA,132001,2e+05,NA,NA,150625,216421,303932,488653,938071,450000
"1773","Mujer","Trabajadores Agropecuarios y Pesqueros","Pica",37403,152926,NA,80000,238345,143158,153480,204486,124215,143780,113333,196000
"1774","Mujer","Trabajadores de Artes Mecánicas y Otros","Pica",14185,58710,NA,127007,50200,195296,148342,122513,NA,308100,5e+05,233333
"1775","Mujer","Empleados de Oficina","Pirque",35904,75945,116380,NA,312222,206986,332317,201016,235400,285802,495250,479600
"1776","Mujer","Fuerzas Armadas","Pirque",101304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Pirque",356400,1183985,181817,NA,959771,241945,1603786,716300,630370,587404,350000,599801
"1778","Mujer","Profesionales, Científicos e Intelectuales","Pirque",136712,173826,187603,NA,429732,728187,513023,758017,1027230,568880,1075000,965556
"1779","Mujer","Técnicos y Profesionales de Nivel Medio","Pirque",52302,135777,426445,NA,848191,447233,420675,308376,384966,309498,385135,752000
"1780","Mujer","Trabajadores Agropecuarios y Pesqueros","Pirque",122739,95339,73899,NA,114930,821700,403667,161212,152122,336405,190000,230000
"1781","Mujer","Trabajadores de Artes Mecánicas y Otros","Pirque",230283,39727,60520,NA,501783,118333,119270,139868,376567,243653,111000,50000
"1782","Mujer","Trabajadores de Servicios y Vendedores","Pirque",102740,57506,112765,NA,97456,100663,131354,212916,247110,253668,186250,330778
"1783","Mujer","Empleados de Oficina","Pitrufquén",12684,130040,NA,183275,118137,135000,108522,182642,250467,161912,203000,278778
"1784","Mujer","Fuerzas Armadas","Pitrufquén",66037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","Mujer","Profesionales, Científicos e Intelectuales","Pitrufquén",41072,86555,NA,147637,155620,236956,355833,341091,388877,384758,485000,517118
"1786","Mujer","Técnicos y Profesionales de Nivel Medio","Pitrufquén",155026,94117,NA,154500,271080,210000,240000,392400,414566,268030,363250,253630
"1787","Mujer","Trabajadores Agropecuarios y Pesqueros","Pitrufquén",77430,NA,NA,102150,64906,NA,113573,122367,175218,NA,250000,499000
"1788","Mujer","Trabajadores de Artes Mecánicas y Otros","Pitrufquén",3960,NA,NA,76617,94476,129460,115000,65803,233642,NA,30000,131250
"1789","Mujer","Empleados de Oficina","Porvenir",52597,32190,128520,86667,99597,128333,212625,216429,421106,256325,242857,547846
"1790","Mujer","Fuerzas Armadas","Porvenir",24160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500000
"1791","Mujer","Técnicos y Profesionales de Nivel Medio","Porvenir",44196,84230,161900,176667,190258,252250,285667,330068,571838,606623,472000,516333
"1792","Mujer","Empleados de Oficina","Pozo Almonte",23910,NA,NA,NA,171015,120000,157660,167660,366080,268404,383333,350189
"1793","Mujer","Técnicos y Profesionales de Nivel Medio","Pozo Almonte",15167,NA,NA,3e+05,289152,198514,167410,196452,394462,229740,4e+05,358640
"1794","Mujer","Trabajadores de Artes Mecánicas y Otros","Pozo Almonte",37448,NA,NA,51075,186652,150961,65867,70148,272838,306320,80000,192533
"1795","Mujer","Empleados de Oficina","Providencia",40862,169353,284522,343333,312784,417143,355669,404101,336314,555356,417641,651396
"1796","Mujer","Fuerzas Armadas","Providencia",184258,NA,NA,NA,NA,NA,490000,NA,NA,NA,1e+06,1200000
"1797","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Providencia",398000,985089,1291736,3e+05,1305800,4e+05,2682111,598080,853515,2142420,1000850,1410415
"1798","Mujer","Operadores y Montadores de Instalaciones y Máquinas","Providencia",241600,NA,NA,NA,617739,NA,1e+05,NA,205400,NA,6e+05,755000
"1799","Mujer","Profesionales, Científicos e Intelectuales","Providencia",171391,435738,395142,700768,634060,688513,624654,766626,1036832,1332715,1180863,1247262
"1800","Mujer","Técnicos y Profesionales de Nivel Medio","Providencia",169906,170894,331772,991197,609026,556950,707864,913879,761849,910147,782645,973556
"1801","Mujer","Trabajadores Agropecuarios y Pesqueros","Providencia",31589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166660
"1802","Mujer","Trabajadores de Artes Mecánicas y Otros","Providencia",31408,251207,146981,NA,NA,NA,462864,205504,195130,102700,NA,435683
"1803","Mujer","Empleados de Oficina","Pucón",25462,52899,64260,80000,115460,114909,210150,129555,156204,269853,239091,259500
"1804","Mujer","Fuerzas Armadas","Pucón",53555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","Mujer","Profesionales, Científicos e Intelectuales","Pucón",54189,NA,NA,185500,237279,320333,581400,1073640,477329,380712,474890,686364
"1806","Mujer","Técnicos y Profesionales de Nivel Medio","Pucón",39600,112665,96390,NA,NA,2e+05,344469,122249,298649,603448,520000,285125
"1807","Mujer","Trabajadores Agropecuarios y Pesqueros","Pucón",10996,39140,NA,30645,NA,54780,NA,207240,123240,NA,150000,266000
"1808","Mujer","Empleados de Oficina","Pudahuel",26491,90871,97354,128729,211933,166961,154327,211043,226835,252276,274925,378927
"1809","Mujer","Fuerzas Armadas","Pudahuel",45175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","Mujer","Operadores y Montadores de Instalaciones y Máquinas","Pudahuel",49528,47963,104422,130838,89234,183605,195050,269983,172898,268030,220000,293917
"1811","Mujer","Profesionales, Científicos e Intelectuales","Pudahuel",53152,82836,85680,140000,227831,330680,492831,427141,602742,347222,617143,583929
"1812","Mujer","Técnicos y Profesionales de Nivel Medio","Pudahuel",32708,61934,107172,157609,180454,273403,265127,261282,261334,282428,408421,455553
"1813","Mujer","Trabajadores Agropecuarios y Pesqueros","Pudahuel",44123,NA,NA,NA,NA,98500,119012,NA,NA,196920,NA,260000
"1814","Mujer","Trabajadores de Artes Mecánicas y Otros","Pudahuel",26281,62728,35467,104520,110138,155125,262291,201798,967860,186993,183500,198643
"1815","Mujer","Trabajadores de Servicios y Vendedores","Pudahuel",36482,58702,88747,91613,127889,153023,148675,184772,216050,229338,192710,241716
"1816","Mujer","Empleados de Oficina","Puente Alto",39457,100395,115846,147508,179287,193131,219157,216381,256263,325422,301256,349008
"1817","Mujer","Fuerzas Armadas","Puente Alto",75709,NA,171360,NA,NA,NA,NA,NA,NA,NA,NA,550000
"1818","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Puente Alto",108720,367904,803496,544800,185725,221582,185744,372587,387400,581079,267933,373375
"1819","Mujer","Profesionales, Científicos e Intelectuales","Puente Alto",61378,97722,197064,273111,365205,344283,442104,503050,566181,587789,574032,666062
"1820","Mujer","Técnicos y Profesionales de Nivel Medio","Puente Alto",89390,118674,166431,164050,299733,227343,252453,291479,309359,397977,374509,471719
"1821","Mujer","Trabajadores Agropecuarios y Pesqueros","Puente Alto",70169,NA,NA,NA,NA,NA,NA,112705,182325,131280,40000,341667
"1822","Mujer","Trabajadores de Artes Mecánicas y Otros","Puente Alto",35513,57666,97816,139477,188635,162417,174861,188902,185017,144744,244143,178081
"1823","Mujer","Trabajadores No Calificados","Puente Alto",99000,33644,59140,95924,97173,99380,107867,141904,175097,206385,192384,207611
"1824","Mujer","Empleados de Oficina","Puerto Montt",28616,74720,120042,104057,144679,193029,186499,194398,317689,278640,280185,304102
"1825","Mujer","Fuerzas Armadas","Puerto Montt",71814,NA,NA,NA,NA,NA,NA,NA,NA,295380,NA,NA
"1826","Mujer","Operadores y Montadores de Instalaciones y Máquinas","Puerto Montt",54360,41489,88179,52000,124126,143600,532333,150698,232154,195998,226667,271415
"1827","Mujer","Profesionales, Científicos e Intelectuales","Puerto Montt",58606,134812,187155,302250,267290,273769,412537,497176,552387,722076,718688,932911
"1828","Mujer","Técnicos y Profesionales de Nivel Medio","Puerto Montt",65505,90914,188801,195472,207816,210211,202222,264107,418318,488557,338538,390309
"1829","Mujer","Trabajadores Agropecuarios y Pesqueros","Puerto Montt",33046,33293,416075,60000,98062,85822,135000,130640,128375,133090,128833,241333
"1830","Mujer","Trabajadores de Artes Mecánicas y Otros","Puerto Montt",36308,61878,72767,53477,119621,96195,168416,132733,115129,227472,144000,196550
"1831","Mujer","Trabajadores de Servicios y Vendedores","Puerto Montt",24348,80462,83143,122323,201293,113407,162182,163400,201966,220722,202287,243386
"1832","Mujer","Trabajadores No Calificados","Puerto Montt",24160,36305,51443,85191,70628,68414,85430,108965,162895,171053,147051,177727
"1833","Mujer","Empleados de Oficina","Puerto Octay",22122,53650,358785,NA,NA,155000,116000,126883,994500,185980,161000,266667
"1834","Mujer","Fuerzas Armadas","Puerto Octay",69158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","Mujer","Profesionales, Científicos e Intelectuales","Puerto Octay",54360,85840,NA,NA,NA,306230,367500,406810,510182,NA,5e+05,1084895
"1836","Mujer","Técnicos y Profesionales de Nivel Medio","Puerto Octay",59400,97850,NA,NA,NA,2e+05,NA,227250,423150,262560,240000,384516
"1837","Mujer","Trabajadores Agropecuarios y Pesqueros","Puerto Octay",27784,32190,72165,NA,NA,89572,101777,169106,199313,43760,NA,131000
"1838","Mujer","Empleados de Oficina","Puerto Varas",21643,66395,150609,158750,260207,172333,147591,165909,236961,282088,294450,330881
"1839","Mujer","Fuerzas Armadas","Puerto Varas",82627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","Mujer","Profesionales, Científicos e Intelectuales","Puerto Varas",84560,284560,176715,280333,444421,522667,394787,528118,637217,861724,855182,646009
"1841","Mujer","Técnicos y Profesionales de Nivel Medio","Puerto Varas",43748,138536,246100,4e+05,382425,282111,182500,297888,314925,274793,746923,484500
"1842","Mujer","Trabajadores Agropecuarios y Pesqueros","Puerto Varas",49500,NA,64260,347310,195500,15000,129000,98800,66300,110916,50000,237333
"1843","Mujer","Trabajadores de Artes Mecánicas y Otros","Puerto Varas",28911,NA,90780,NA,171062,82000,215830,179611,314947,360455,563333,362500
"1844","Mujer","Empleados de Oficina","Punta Arenas",39970,85852,133330,114588,164811,245184,227018,241364,239081,298656,349441,427952
"1845","Mujer","Fuerzas Armadas","Punta Arenas",108769,109446,NA,4e+05,NA,NA,NA,NA,NA,1531600,430000,783333
"1846","Mujer","Profesionales, Científicos e Intelectuales","Punta Arenas",73454,176265,234080,279375,351091,443635,447850,619052,522015,741151,777962,881516
