"","sexo","oficio","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"1888","Mujer","Trabajadores de Servicios y Vendedores","Quinta Normal",31166,58710,72632,106075,141738,123000,158080,159075,205400,199108,210000,285000
"1889","Mujer","Empleados de Oficina","Rancagua",24160,85840,107100,90000,130520,130000,150000,202000,221000,211689,272000,3e+05
"1890","Mujer","Fuerzas Armadas","Rancagua",66440,NA,NA,150000,NA,NA,NA,NA,NA,NA,NA,NA
"1891","Mujer","Profesionales, Científicos e Intelectuales","Rancagua",54360,104618,160650,150000,209234,255000,3e+05,479750,409164,492300,5e+05,6e+05
"1892","Mujer","Técnicos y Profesionales de Nivel Medio","Rancagua",59400,96570,107100,160000,123001,180000,225000,303000,379166,326012,280000,350000
"1893","Mujer","Trabajadores Agropecuarios y Pesqueros","Rancagua",32616,NA,NA,72000,88352,NA,69500,126250,NA,125810,210000,240000
"1894","Mujer","Trabajadores de Artes Mecánicas y Otros","Rancagua",26576,33992,57035,81720,78200,127820,118560,98800,204926,196920,1e+05,2e+05
"1895","Mujer","Trabajadores de Servicios y Vendedores","Rancagua",51944,59015,74970,93000,100400,1e+05,119000,131300,205400,199108,210000,245000
"1896","Mujer","Empleados de Oficina","Renaico",30200,32190,NA,NA,NA,138000,94000,80800,176800,NA,141500,NA
"1897","Mujer","Fuerzas Armadas","Renaico",39864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","Mujer","Técnicos y Profesionales de Nivel Medio","Renaico",257400,255549,NA,NA,NA,NA,2e+05,106050,154700,74927,258150,260500
"1899","Mujer","Trabajadores Agropecuarios y Pesqueros","Renaico",4257,NA,NA,NA,NA,90000,104040,80800,152002,71712,90000,240000
"1900","Mujer","Empleados de Oficina","Renca",31408,67062,107100,110000,130520,150000,190000,171700,221000,218800,280000,317000
"1901","Mujer","Fuerzas Armadas","Renca",42280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902","Mujer","Profesionales, Científicos e Intelectuales","Renca",42280,96570,96390,NA,510155,338047,320000,378750,552500,328200,5e+05,875633
"1903","Mujer","Técnicos y Profesionales de Nivel Medio","Renca",39600,91205,155975,612900,160640,282504,250000,252500,373838,251620,3e+05,350000
"1904","Mujer","Trabajadores Agropecuarios y Pesqueros","Renca",36361,NA,NA,NA,NA,245000,NA,NA,NA,NA,NA,230000
"1905","Mujer","Trabajadores de Artes Mecánicas y Otros","Renca",31408,53650,62390,80000,145580,90000,158080,123725,204425,180510,180000,2e+05
"1906","Mujer","Trabajadores de Servicios y Vendedores","Renca",31408,53650,96390,81720,120480,1e+05,138320,131300,219327,191450,2e+05,245000
"1907","Mujer","Empleados de Oficina","Rengo",18120,59015,96390,120000,150600,108000,132500,156550,201964,109400,305000,294444
"1908","Mujer","Fuerzas Armadas","Rengo",37448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","Mujer","Profesionales, Científicos e Intelectuales","Rengo",48320,85840,149940,166000,210740,240000,290000,252500,414375,547000,535000,6e+05
"1910","Mujer","Técnicos y Profesionales de Nivel Medio","Rengo",38656,118030,95319,110000,150600,269560,150000,171700,353600,350080,250000,353500
"1911","Mujer","Trabajadores Agropecuarios y Pesqueros","Rengo",36240,49355,NA,63000,NA,80000,55000,131300,185640,202390,210000,240000
"1912","Mujer","Trabajadores de Artes Mecánicas y Otros","Rengo",26334,52070,42976,65645,80320,56000,108966,166650,184233,200749,1e+05,250000
"1913","Mujer","Empleados de Oficina","Saavedra",13288,40774,53550,140777,NA,187000,128000,249975,265200,183792,210000,235000
"1914","Mujer","Fuerzas Armadas","Saavedra",61608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","Mujer","Profesionales, Científicos e Intelectuales","Saavedra",48924,93351,96390,2e+05,NA,48000,260000,341380,359125,420096,675000,9e+05
"1916","Mujer","Técnicos y Profesionales de Nivel Medio","Saavedra",59400,NA,NA,126075,NA,138000,110000,1048600,182325,NA,424898,4e+05
"1917","Mujer","Trabajadores Agropecuarios y Pesqueros","Saavedra",4950,16308,10087,102150,NA,54780,59280,19760,61620,NA,16000,20000
"1918","Mujer","Empleados de Oficina","San Antonio",4832,46139,85680,80000,120480,140000,122078,126250,207740,218800,245990,288000
"1919","Mujer","Fuerzas Armadas","San Antonio",48320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","Mujer","Operadores y Montadores de Instalaciones y Máquinas","San Antonio",4228,71891,77520,NA,100400,NA,NA,151500,NA,203484,2e+05,320000
"1921","Mujer","Profesionales, Científicos e Intelectuales","San Antonio",41072,94960,107636,120000,220880,3e+05,338398,375894,287300,426660,450000,660000
"1922","Mujer","Técnicos y Profesionales de Nivel Medio","San Antonio",39600,107300,160650,180000,193270,323928,132000,287850,232050,311790,360845,317500
"1923","Mujer","Trabajadores Agropecuarios y Pesqueros","San Antonio",26730,596328,NA,64758,NA,82000,39520,136350,69615,131280,105000,270000
"1924","Mujer","Trabajadores de Servicios y Vendedores","San Antonio",59400,55796,85680,95000,90360,80000,1e+05,117847,176651,201296,203047,240000
"1925","Mujer","Empleados de Oficina","San Bernardo",36240,64380,126150,120000,150600,185000,175000,181800,221000,224270,260000,305000
"1926","Mujer","Fuerzas Armadas","San Bernardo",61004,NA,NA,120000,622480,NA,NA,NA,NA,NA,611129,NA
"1927","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","San Bernardo",188100,84151,378250,306450,160640,403778,206104,296400,NA,472200,3e+05,250000
"1928","Mujer","Profesionales, Científicos e Intelectuales","San Bernardo",45300,96570,160650,160000,170680,3e+05,270000,404000,309400,547000,450000,6e+05
"1929","Mujer","Técnicos y Profesionales de Nivel Medio","San Bernardo",35504,49358,99068,160000,120982,175000,2e+05,136350,232050,306320,390000,4e+05
"1930","Mujer","Trabajadores Agropecuarios y Pesqueros","San Bernardo",36979,NA,NA,NA,73794,NA,33640,NA,NA,175040,492500,4e+05
"1931","Mujer","Trabajadores de Artes Mecánicas y Otros","San Bernardo",77312,90833,75650,122580,90360,1e+05,98800,136350,294691,196920,155000,70000
"1932","Mujer","Trabajadores de Servicios y Vendedores","San Bernardo",44213,40774,96390,95000,105792,148040,120000,150876,203602,196920,2e+05,240000
"1933","Mujer","Empleados de Oficina","San Clemente",18120,34497,64260,118990,125500,80000,140000,151500,176800,218800,230000,280000
"1934","Mujer","Profesionales, Científicos e Intelectuales","San Clemente",25489,NA,128520,160000,240960,NA,360000,353500,370175,421190,490000,5e+05
"1935","Mujer","Técnicos y Profesionales de Nivel Medio","San Clemente",69300,NA,80325,90000,120480,130000,120000,151500,221000,179963,330000,4e+05
"1936","Mujer","Trabajadores Agropecuarios y Pesqueros","San Clemente",39464,33660,39584,NA,NA,94952,59472,136350,108940,109400,210000,241000
"1937","Mujer","Trabajadores de Artes Mecánicas y Otros","San Clemente",5108,NA,30260,NA,13950,54780,87140,103020,205400,201160,160000,NA
"1938","Mujer","Empleados de Oficina","San Felipe",24160,42920,85680,1e+05,100916,120000,131000,154025,182325,218800,245000,3e+05
"1939","Mujer","Fuerzas Armadas","San Felipe",57380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","Mujer","Profesionales, Científicos e Intelectuales","San Felipe",53735,79402,374850,186000,281120,312500,364000,252500,392275,536060,525000,496500
"1941","Mujer","Técnicos y Profesionales de Nivel Medio","San Felipe",59400,NA,128520,180000,158632,144000,165000,502011,276250,382900,340000,405830
"1942","Mujer","Trabajadores Agropecuarios y Pesqueros","San Felipe",33160,42920,81923,59000,80822,225000,138320,131300,205400,185980,220000,290000
"1943","Mujer","Trabajadores de Servicios y Vendedores","San Felipe",50155,75110,55692,122580,100400,82000,115000,138875,182325,196920,210000,247500
"1944","Mujer","Empleados de Oficina","San Fernando",18120,53650,128520,150000,123548,145000,160000,180285,182325,202390,290400,3e+05
"1945","Mujer","Fuerzas Armadas","San Fernando",60400,NA,NA,NA,NA,NA,NA,NA,NA,NA,297500,NA
"1946","Mujer","Profesionales, Científicos e Intelectuales","San Fernando",45300,99252,214200,152000,240860,302500,360000,378750,605739,485480,5e+05,6e+05
"1947","Mujer","Técnicos y Profesionales de Nivel Medio","San Fernando",36240,75110,64260,1e+05,130520,325000,226147,181800,276250,257090,285000,385000
"1948","Mujer","Trabajadores Agropecuarios y Pesqueros","San Fernando",24750,NA,NA,NA,NA,96000,77000,98800,165750,196920,205000,80000
"1949","Mujer","Trabajadores de Artes Mecánicas y Otros","San Fernando",40278,58454,83215,81720,74505,104780,115000,128775,182602,163006,94500,145000
"1950","Mujer","Trabajadores de Servicios y Vendedores","San Fernando",44696,45602,91375,82500,100400,1e+05,140000,141400,182325,199108,2e+05,250000
"1951","Mujer","Empleados de Oficina","San Joaquín",30200,103804,126150,NA,160640,158500,194121,181800,254150,199108,3e+05,314000
"1952","Mujer","Fuerzas Armadas","San Joaquín",43029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953","Mujer","Profesionales, Científicos e Intelectuales","San Joaquín",45300,101935,128520,NA,340466,347429,280000,282800,480675,164100,5e+05,638932
"1954","Mujer","Técnicos y Profesionales de Nivel Medio","San Joaquín",33824,99252,74970,NA,147644,3e+05,2e+05,191900,309400,322730,350000,386284
"1955","Mujer","Trabajadores Agropecuarios y Pesqueros","San Joaquín",39600,NA,NA,NA,104058,NA,NA,NA,331500,NA,NA,NA
"1956","Mujer","Trabajadores de Artes Mecánicas y Otros","San Joaquín",34056,55796,84288,NA,117300,105000,117000,156550,165035,174590,176655,160000
"1957","Mujer","Trabajadores de Servicios y Vendedores","San Joaquín",32012,85840,107100,NA,120480,160000,146500,151500,198348,229740,2e+05,220000
"1958","Mujer","Empleados de Oficina","San José de Maipo",26576,107300,101745,NA,160640,140000,150000,171700,226574,NA,282267,3e+05
"1959","Mujer","Fuerzas Armadas","San José de Maipo",38656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","Mujer","Profesionales, Científicos e Intelectuales","San José de Maipo",48320,160950,302600,NA,451800,270000,397600,393900,552500,758142,355000,760000
"1961","Mujer","Técnicos y Profesionales de Nivel Medio","San José de Maipo",19800,128760,214200,NA,180720,106000,3e+05,203234,302770,266855,4e+05,4e+05
"1962","Mujer","Trabajadores Agropecuarios y Pesqueros","San José de Maipo",12771,26825,NA,NA,27664,123000,27664,355680,NA,NA,NA,NA
"1963","Mujer","Trabajadores de Artes Mecánicas y Otros","San José de Maipo",32786,39140,85680,NA,185725,123040,125000,118560,198900,513500,230000,98000
"1964","Mujer","Trabajadores No Calificados","San José de Maipo",51944,40707,53550,NA,70280,85000,1e+05,121200,163912,177716,186500,2e+05
"1965","Mujer","Empleados de Oficina","San Miguel",29950,85840,128520,160000,177242,2e+05,175000,222200,243100,235210,240000,4e+05
"1966","Mujer","Fuerzas Armadas","San Miguel",51340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967","Mujer","Profesionales, Científicos e Intelectuales","San Miguel",48320,150220,143514,286020,311240,463441,4e+05,484800,613985,779388,650000,833078
"1968","Mujer","Técnicos y Profesionales de Nivel Medio","San Miguel",39260,160950,128520,180000,150600,206010,315040,343400,403325,317260,490000,5e+05
"1969","Mujer","Trabajadores Agropecuarios y Pesqueros","San Miguel",39600,NA,NA,306450,NA,NA,NA,NA,NA,NA,250000,NA
"1970","Mujer","Trabajadores de Artes Mecánicas y Otros","San Miguel",32616,73744,56738,120000,137620,117733,158080,197600,292175,82160,190000,225000
"1971","Mujer","Trabajadores de Servicios y Vendedores","San Miguel",255420,85840,93585,120000,117300,110808,143124,193920,233740,218800,240000,280000
"1972","Mujer","Profesionales, Científicos e Intelectuales","San Nicolás",33001,55796,137088,NA,NA,150000,NA,323200,373490,492300,6e+05,585000
"1973","Mujer","Trabajadores Agropecuarios y Pesqueros","San Nicolás",9900,99740,NA,NA,NA,70000,69490,22725,NA,47466,2e+05,240000
"1974","Mujer","Empleados de Oficina","San Pedro",31408,72428,85680,NA,120480,165000,305390,151500,221000,NA,NA,NA
"1975","Mujer","Fuerzas Armadas","San Pedro",48320,NA,NA,NA,100400,NA,NA,NA,NA,NA,NA,NA
"1976","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","San Pedro",72480,NA,486030,NA,234600,149732,247000,211392,460201,NA,150000,350000
"1977","Mujer","Profesionales, Científicos e Intelectuales","San Pedro",24160,158993,214200,NA,221988,290000,240000,393900,552500,382900,NA,NA
"1978","Mujer","Técnicos y Profesionales de Nivel Medio","San Pedro",28314,30902,107100,NA,175700,70000,110000,303000,254150,NA,NA,293000
"1979","Mujer","Trabajadores Agropecuarios y Pesqueros","San Pedro",18018,NA,101354,NA,120600,60000,144160,121200,213980,NA,65000,190000
"1980","Mujer","Empleados de Oficina","San Ramón",35032,64380,101745,150000,124796,160000,140000,169175,209780,237560,245000,3e+05
"1981","Mujer","Fuerzas Armadas","San Ramón",36240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982","Mujer","Profesionales, Científicos e Intelectuales","San Ramón",39600,96570,159562,190000,180720,2e+05,327200,161600,442000,557940,526775,5e+05
"1983","Mujer","Técnicos y Profesionales de Nivel Medio","San Ramón",33824,96570,69080,120000,140560,120000,220000,202000,276250,317260,3e+05,750000
"1984","Mujer","Trabajadores Agropecuarios y Pesqueros","San Ramón",38656,NA,NA,NA,NA,90000,NA,NA,NA,NA,NA,NA
"1985","Mujer","Trabajadores de Artes Mecánicas y Otros","San Ramón",36240,53650,102128,80000,118890,1e+05,130000,164125,198900,221443,210640,285000
"1986","Mujer","Trabajadores de Servicios y Vendedores","San Ramón",100340,40774,64260,102150,110440,120000,130000,151500,185250,196920,205000,240000
"1987","Mujer","Empleados de Oficina","San Vicente",26576,43456,62118,135000,105420,130000,117500,151500,212712,203484,230000,242000
"1988","Mujer","Fuerzas Armadas","San Vicente",30200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989","Mujer","Técnicos y Profesionales de Nivel Medio","San Vicente",36240,NA,80325,105000,170680,2e+05,160000,247450,193375,328200,3e+05,406000
"1990","Mujer","Trabajadores Agropecuarios y Pesqueros","San Vicente",36240,61161,NA,133197,NA,NA,115000,123725,182325,102700,210000,244415
"1991","Mujer","Trabajadores de Artes Mecánicas y Otros","San Vicente",42280,NA,38122,65822,113014,130000,124520,161600,201110,192544,190000,73560
"1992","Mujer","Empleados de Oficina","Santa Cruz",16228,48285,128520,1e+05,120480,147500,134000,151500,187850,273500,280000,245000
"1993","Mujer","Fuerzas Armadas","Santa Cruz",46357,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,NA
"1994","Mujer","Técnicos y Profesionales de Nivel Medio","Santa Cruz",36712,NA,171360,151478,152012,216950,2e+05,186850,182325,547000,290000,345000
"1995","Mujer","Trabajadores Agropecuarios y Pesqueros","Santa Cruz",36240,58710,NA,NA,114283,82000,46000,105040,182325,163006,210000,230000
"1996","Mujer","Empleados de Oficina","Santiago",30804,85840,160650,180000,200800,237261,2e+05,181800,331500,355550,350000,385000
"1997","Mujer","Fuerzas Armadas","Santiago",63420,NA,NA,NA,NA,NA,NA,NA,NA,933182,NA,NA
"1998","Mujer","Profesionales, Científicos e Intelectuales","Santiago",60400,160950,214200,287500,351400,4e+05,4e+05,454500,607750,765800,8e+05,7e+05
"1999","Mujer","Técnicos y Profesionales de Nivel Medio","Santiago",64900,79402,139230,2e+05,266060,325000,3e+05,318150,342147,508710,6e+05,4e+05
"2000","Mujer","Trabajadores Agropecuarios y Pesqueros","Santiago",42436,NA,NA,2e+05,NA,NA,NA,NA,276250,NA,NA,NA
"2001","Mujer","Trabajadores de Servicios y Vendedores","Santiago",42280,78280,91035,124500,150600,150000,140000,141400,219327,202254,289500,280000
"2002","Mujer","Empleados de Oficina","Sierra Gorda",29950,56869,64260,95000,191805,1e+05,150000,171700,207740,235210,3e+05,375000
"2003","Mujer","Fuerzas Armadas","Sierra Gorda",31408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","Mujer","Profesionales, Científicos e Intelectuales","Sierra Gorda",46230,NA,108171,210000,183230,360000,430000,431587,243100,889343,NA,NA
"2005","Mujer","Técnicos y Profesionales de Nivel Medio","Sierra Gorda",118800,140563,40044,173240,110440,139500,130000,202000,270725,380712,915000,4e+05
"2006","Mujer","Empleados de Oficina","Talagante",30200,81548,107100,125719,119476,170000,170000,181800,232148,175040,275030,650000
"2007","Mujer","Fuerzas Armadas","Talagante",45904,NA,80325,NA,NA,NA,190000,NA,NA,NA,NA,NA
"2008","Mujer","Profesionales, Científicos e Intelectuales","Talagante",60277,67062,160650,150000,245980,390000,438738,419150,442000,492300,550000,6e+05
"2009","Mujer","Técnicos y Profesionales de Nivel Medio","Talagante",32821,46139,128520,150000,200800,238080,3e+05,256405,349706,308100,305000,350000
"2010","Mujer","Trabajadores Agropecuarios y Pesqueros","Talagante",31408,85840,NA,143010,115460,96000,75000,136350,NA,185980,210000,450000
"2011","Mujer","Trabajadores de Artes Mecánicas y Otros","Talagante",18180,75110,58905,50000,97388,125000,116000,193520,154700,185980,60000,220000
"2012","Mujer","Trabajadores de Servicios y Vendedores","Talagante",36240,72964,74970,101505,90360,108280,111500,136350,201805,202390,180000,244000
"2013","Mujer","Empleados de Oficina","Talca",22952,75610,96390,1e+05,114735,146080,159000,181800,182325,213330,250000,280000
"2014","Mujer","Fuerzas Armadas","Talca",63420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Talca",163080,156560,226950,117524,391000,191300,138320,375440,821600,369720,250000,2e+05
"2016","Mujer","Profesionales, Científicos e Intelectuales","Talca",47112,87986,155975,205000,200800,320000,348525,404000,442000,547000,681920,7e+05
"2017","Mujer","Técnicos y Profesionales de Nivel Medio","Talca",35636,76720,91035,80000,240960,2e+05,165000,204850,265200,311790,302000,350000
"2018","Mujer","Trabajadores Agropecuarios y Pesqueros","Talca",35640,NA,55692,65000,NA,85000,115000,79040,207454,196920,170000,220000
"2019","Mujer","Trabajadores de Artes Mecánicas y Otros","Talca",27784,41418,55692,70000,118890,74020,39520,296400,127075,164320,120000,1e+05
"2020","Mujer","Trabajadores de Servicios y Vendedores","Talca",31408,41418,60520,65000,100400,102500,110000,137335,182325,199108,2e+05,240000
"2021","Mujer","Empleados de Oficina","Talcahuano",18120,69745,99068,85000,140560,148040,160000,181800,235779,262560,270000,270000
"2022","Mujer","Fuerzas Armadas","Talcahuano",48320,NA,NA,NA,NA,NA,4e+05,NA,NA,514180,4e+05,NA
"2023","Mujer","Profesionales, Científicos e Intelectuales","Talcahuano",44696,91205,137088,190000,301200,260000,3e+05,404000,495943,547000,550000,6e+05
"2024","Mujer","Técnicos y Profesionales de Nivel Medio","Talcahuano",31408,64380,183676,130796,160640,105000,180000,252500,221000,382900,350000,350000
"2025","Mujer","Trabajadores Agropecuarios y Pesqueros","Talcahuano",31408,51504,NA,20430,261040,27390,18000,70700,151938,161912,168000,273500
"2026","Mujer","Trabajadores de Artes Mecánicas y Otros","Talcahuano",48320,53650,64260,79677,79260,90000,74520,137335,148070,177228,2e+05,1e+05
