"","sex","geography_name","geography_id","year","weighted_median"
"548","Hombre","Huechuraba",110,2012,301353.092783505
"549","Hombre","Huechuraba",110,2013,402228.925665044
"550","Hombre","Huechuraba",110,2014,382519.355281711
"551","Hombre","Huechuraba",110,2015,400064.155986838
"552","Hombre","Illapel",111,2010,199864.910431367
"553","Hombre","Illapel",111,2011,200966.641394996
"554","Hombre","Illapel",111,2012,275889.665502466
"555","Hombre","Illapel",111,2013,299576.569997962
"556","Hombre","Illapel",111,2014,349934.370898181
"557","Hombre","Illapel",111,2015,400809.026750023
"558","Hombre","Independencia",112,2010,379547.550913615
"559","Hombre","Independencia",112,2011,315489.6342885
"560","Hombre","Independencia",112,2012,301353.092783505
"561","Hombre","Independencia",112,2013,365010.401667061
"562","Hombre","Independencia",112,2014,397927.622565721
"563","Hombre","Independencia",112,2015,424139.578107767
"564","Hombre","Iquique",113,2010,330025.834508506
"565","Hombre","Iquique",113,2011,398721.44401617
"566","Hombre","Iquique",113,2012,452863.28655234
"567","Hombre","Iquique",113,2013,451760.38491192
"568","Hombre","Iquique",113,2014,533610.997109712
"569","Hombre","Iquique",113,2015,500000
"570","Hombre","Isla de Maipo",114,2010,187575.111226087
"571","Hombre","Isla de Maipo",114,2011,200379.636140289
"572","Hombre","Isla de Maipo",114,2012,244270.769825258
"573","Hombre","Isla de Maipo",114,2013,270198.928874273
"574","Hombre","Isla de Maipo",114,2014,299093.861489403
"575","Hombre","Isla de Maipo",114,2015,311840.276729349
"576","Hombre","La Cisterna",117,2010,400391.46604032
"577","Hombre","La Cisterna",117,2011,345427.749269457
"578","Hombre","La Cisterna",117,2012,300000
"579","Hombre","La Cisterna",117,2013,442437.767086997
"580","Hombre","La Cisterna",117,2014,405797.822241588
"581","Hombre","La Cisterna",117,2015,300774.147355823
"582","Hombre","La Cruz",118,2010,406332.26790221
"583","Hombre","La Cruz",118,2011,300301.524018579
"584","Hombre","La Cruz",118,2012,457326.559325411
"585","Hombre","La Cruz",118,2013,462464.883586523
"586","Hombre","La Cruz",118,2014,414888.727031812
"587","Hombre","La Cruz",118,2015,419096.047355145
"588","Hombre","La Estrella",119,2010,214132.443705071
"589","Hombre","La Estrella",119,2011,199945.61646375
"590","Hombre","La Estrella",119,2012,225332.70765892
"591","Hombre","La Estrella",119,2013,281369.38090951
"592","Hombre","La Estrella",119,2014,280365.694467511
"593","Hombre","La Estrella",119,2015,309586.476731024
"594","Hombre","La Florida",120,2010,300293.59953024
"595","Hombre","La Florida",120,2011,341597.083839406
"596","Hombre","La Florida",120,2012,400000
"597","Hombre","La Florida",120,2013,498368.491968827
"598","Hombre","La Florida",120,2014,479909.994374649
"599","Hombre","La Florida",120,2015,500000
"600","Hombre","La Granja",121,2010,226792.550218834
"601","Hombre","La Granja",121,2011,249604.796647654
"602","Hombre","La Granja",121,2012,267537.34620402
"603","Hombre","La Granja",121,2013,348618.165581821
"604","Hombre","La Granja",121,2014,349934.370898181
"605","Hombre","La Granja",121,2015,346672.077572948
"606","Hombre","La Higuera",122,2010,233045.39925197
"607","Hombre","La Higuera",122,2011,234014.158524911
"608","Hombre","La Higuera",122,2012,208109.654531614
"609","Hombre","La Higuera",122,2013,177784.739792984
"610","Hombre","La Higuera",122,2014,316713.057417663
"611","Hombre","La Higuera",122,2015,245000
"612","Hombre","La Ligua",123,2010,180000
"613","Hombre","La Ligua",123,2011,256844.177089132
"614","Hombre","La Ligua",123,2012,250691.853008302
"615","Hombre","La Ligua",123,2013,250069.258521367
"616","Hombre","La Ligua",123,2014,300000
"617","Hombre","La Ligua",123,2015,300081.183474654
"618","Hombre","La Pintana",124,2010,220000
"619","Hombre","La Pintana",124,2011,249200.902510106
"620","Hombre","La Pintana",124,2012,301353.092783505
"621","Hombre","La Pintana",124,2013,300000
"622","Hombre","La Pintana",124,2014,299952.358743131
"623","Hombre","La Pintana",124,2015,300685.986168761
"624","Hombre","La Reina",125,2010,834914.253071786
"625","Hombre","La Reina",125,2011,662297.298035649
"626","Hombre","La Reina",125,2012,1243128.04753257
"627","Hombre","La Reina",125,2013,852727.811712024
"628","Hombre","La Reina",125,2014,786764.956961032
"629","Hombre","La Reina",125,2015,952326.001503866
"630","Hombre","La Serena",126,2010,350000
"631","Hombre","La Serena",126,2011,327723.625161363
"632","Hombre","La Serena",126,2012,401804.12371134
"633","Hombre","La Serena",126,2013,441658.203661565
"634","Hombre","La Serena",126,2014,423026.303047346
"635","Hombre","La Serena",126,2015,401629.844259328
"636","Hombre","La Unión",127,2010,183389.662917981
"637","Hombre","La Unión",127,2011,181418.257027357
"638","Hombre","La Unión",127,2012,215816.026505172
"639","Hombre","La Unión",127,2013,231640.882035964
"640","Hombre","La Unión",127,2014,239954.997187324
"641","Hombre","La Unión",127,2015,270801.436731844
"642","Hombre","Lago Ranco",128,2012,225000
"643","Hombre","Lago Ranco",128,2013,550000
"644","Hombre","Lago Ranco",128,2014,200000
"645","Hombre","Lago Ranco",128,2015,300979.940211915
"646","Hombre","Lago Verde",129,2012,251405.270917803
"647","Hombre","Lago Verde",129,2013,247692.498439359
"648","Hombre","Lago Verde",129,2014,274162.342213045
"649","Hombre","Lago Verde",129,2015,386873.282190182
"650","Hombre","Laja",131,2010,213277.145435152
"651","Hombre","Laja",131,2011,200400.935504348
"652","Hombre","Laja",131,2012,245730.838063999
"653","Hombre","Laja",131,2013,294000
"654","Hombre","Laja",131,2014,577717.012871531
"655","Hombre","Laja",131,2015,351510.804597701
"656","Hombre","Lampa",346,2010,265271.073019072
"657","Hombre","Lampa",346,2011,241488.757092821
"658","Hombre","Lampa",346,2012,221648.398044312
"659","Hombre","Lampa",346,2013,244679.188780427
"660","Hombre","Lampa",346,2014,315715.48822208
"661","Hombre","Lampa",346,2015,336648.892970624
"662","Hombre","Lanco",132,2010,121118.418477197
"663","Hombre","Lanco",132,2011,181874.810462471
"664","Hombre","Lanco",132,2012,105590.213785477
"665","Hombre","Lanco",132,2013,168584.228197018
"666","Hombre","Lanco",132,2014,167730.149706272
"667","Hombre","Lanco",132,2015,243488.093082217
"668","Hombre","Las Cabras",133,2010,187396.433884619
"669","Hombre","Las Cabras",133,2011,200000
"670","Hombre","Las Cabras",133,2012,201124.216734242
"671","Hombre","Las Cabras",133,2013,240325.350203345
"672","Hombre","Las Cabras",133,2014,238323.027078729
"673","Hombre","Las Cabras",133,2015,298755.965923243
"674","Hombre","Las Condes",134,2010,999316.072300928
"675","Hombre","Las Condes",134,2011,1204822.01694769
"676","Hombre","Las Condes",134,2012,1315568.69919075
"677","Hombre","Las Condes",134,2013,1001355.62584727
"678","Hombre","Las Condes",134,2014,1224873.47153544
"679","Hombre","Las Condes",134,2015,1298233.33046108
"680","Hombre","Lautaro",135,2010,199473.686932307
"681","Hombre","Lautaro",135,2011,205293.49371343
"682","Hombre","Lautaro",135,2012,200902.06185567
"683","Hombre","Lautaro",135,2013,280946.555372748
"684","Hombre","Lautaro",135,2014,214368.716283077
"685","Hombre","Lautaro",135,2015,329766.916244445
"686","Hombre","Lebu",136,2010,150539.555206893
"687","Hombre","Lebu",136,2011,161920.199413359
"688","Hombre","Lebu",136,2012,236009.928229319
"689","Hombre","Lebu",136,2013,217503.191638144
"690","Hombre","Lebu",136,2014,229156.783745809
"691","Hombre","Lebu",136,2015,250001.037247472
"692","Hombre","Licantén",137,2010,377949.167791273
"693","Hombre","Licantén",137,2011,200000
"694","Hombre","Licantén",137,2012,200000
"695","Hombre","Licantén",137,2013,269431.257820523
"696","Hombre","Licantén",137,2014,307382.703238514
"697","Hombre","Licantén",137,2015,392092.909291542
"698","Hombre","Limache",138,2010,169883.732291158
"699","Hombre","Limache",138,2011,191414.392273673
"700","Hombre","Limache",138,2012,200902.06185567
"701","Hombre","Limache",138,2013,265279.154084251
"702","Hombre","Limache",138,2014,351740.462147781
"703","Hombre","Limache",138,2015,280799.128735363
"704","Hombre","Linares",139,2010,199863.214460186
"705","Hombre","Linares",139,2011,190530.426562394
"706","Hombre","Linares",139,2012,214197.290821968
"707","Hombre","Linares",139,2013,240000
"708","Hombre","Linares",139,2014,269806.959333538
"709","Hombre","Linares",139,2015,290031.934362064
"710","Hombre","Litueche",140,2010,169883.732291158
"711","Hombre","Litueche",140,2011,181418.257027357
"712","Hombre","Litueche",140,2012,200627.530927835
"713","Hombre","Litueche",140,2013,231110.210437912
"714","Hombre","Litueche",140,2014,247453.590849428
"715","Hombre","Litueche",140,2015,285434.352821069
"716","Hombre","Llaillay",142,2010,200471.6861109
"717","Hombre","Llaillay",142,2011,298905.331869749
"718","Hombre","Llaillay",142,2012,356899.20901543
"719","Hombre","Llaillay",142,2013,311564.895710149
"720","Hombre","Llaillay",142,2014,381112.397695849
"721","Hombre","Llaillay",142,2015,292083.526771407
"722","Hombre","Llanquihue",141,2010,249853.9622839
"723","Hombre","Llanquihue",141,2011,249200.902510106
"724","Hombre","Llanquihue",141,2012,200000
"725","Hombre","Llanquihue",141,2013,293968.964420445
"726","Hombre","Llanquihue",141,2014,262399.90812935
"727","Hombre","Llanquihue",141,2015,399453.541206871
"728","Hombre","Lo Barnechea",143,2010,1000554.61706764
"729","Hombre","Lo Barnechea",143,2011,1002724.65507928
"730","Hombre","Lo Barnechea",143,2012,1618487.7799343
"731","Hombre","Lo Barnechea",143,2013,1732988.07519267
"732","Hombre","Lo Barnechea",143,2014,749372.43192886
"733","Hombre","Lo Barnechea",143,2015,997335.359675782
"734","Hombre","Lo Espejo",144,2010,209916.416759689
"735","Hombre","Lo Espejo",144,2011,253235.525606904
"736","Hombre","Lo Espejo",144,2012,251405.270917803
"737","Hombre","Lo Espejo",144,2013,287457.985956186
"738","Hombre","Lo Espejo",144,2014,301705.268011456
"739","Hombre","Lo Espejo",144,2015,300081.183474654
"740","Hombre","Lo Prado",145,2010,282936.200392937
"741","Hombre","Lo Prado",145,2011,299041.083012127
"742","Hombre","Lo Prado",145,2012,353845.550433706
"743","Hombre","Lo Prado",145,2013,374772.330486006
"744","Hombre","Lo Prado",145,2014,301093.82721273
"745","Hombre","Lo Prado",145,2015,346558.990991292
"746","Hombre","Lolol",146,2010,200195.73302016
"747","Hombre","Lolol",146,2011,182879.643669446
"748","Hombre","Lolol",146,2012,407276.538886841
"749","Hombre","Lolol",146,2013,350474.469046545
"750","Hombre","Lolol",146,2014,280392.26833428
"751","Hombre","Lolol",146,2015,434764.306410722
"752","Hombre","Loncoche",147,2010,147354.334989838
"753","Hombre","Loncoche",147,2011,50000
"754","Hombre","Loncoche",147,2012,70168
"755","Hombre","Loncoche",147,2013,78333
"756","Hombre","Loncoche",147,2014,149680.809055809
"757","Hombre","Loncoche",147,2015,82002.7406397378
"758","Hombre","Longaví",148,2010,119938.790929464
"759","Hombre","Longaví",148,2011,151909.953277141
"760","Hombre","Longaví",148,2012,176606.465769169
"761","Hombre","Longaví",148,2013,197168.943473469
"762","Hombre","Longaví",148,2014,201714.218971666
"763","Hombre","Longaví",148,2015,257043.10032597
"764","Hombre","Lonquimay",149,2010,409719.589643381
"765","Hombre","Lonquimay",149,2011,414652.045092898
"766","Hombre","Lonquimay",149,2012,100562.108367121
"767","Hombre","Lonquimay",149,2013,85045.1607898857
"768","Hombre","Lonquimay",149,2014,107616.361110735
"769","Hombre","Lonquimay",149,2015,107009.573056863
"770","Hombre","Los Álamos",150,2010,219946.753051064
"771","Hombre","Los Álamos",150,2011,217619.052805494
"772","Hombre","Los Álamos",150,2012,252116.908105286
"773","Hombre","Los Álamos",150,2013,264636.192889254
"774","Hombre","Los Álamos",150,2014,269949.37183574
"775","Hombre","Los Álamos",150,2015,311659.997498279
"776","Hombre","Los Andes",151,2010,350342.53278528
"777","Hombre","Los Andes",151,2011,342152.401664091
"778","Hombre","Los Andes",151,2012,351578.608247422
"779","Hombre","Los Andes",151,2013,389750.725646616
"780","Hombre","Los Andes",151,2014,421373.701311796
"781","Hombre","Los Andes",151,2015,450000
"782","Hombre","Los Ángeles",152,2010,199863.214460186
"783","Hombre","Los Ángeles",152,2011,235375.164340238
"784","Hombre","Los Ángeles",152,2012,232233.854008559
"785","Hombre","Los Ángeles",152,2013,259018.162201043
"786","Hombre","Los Ángeles",152,2014,299992.27892713
"787","Hombre","Los Ángeles",152,2015,325000
"788","Hombre","Los Lagos",153,2010,200000
"789","Hombre","Los Lagos",153,2011,200000
"790","Hombre","Los Lagos",153,2012,286091.83059812
"791","Hombre","Los Lagos",153,2013,290481.472458002
"792","Hombre","Los Lagos",153,2014,262977.852998982
"793","Hombre","Los Lagos",153,2015,308918.825955137
"794","Hombre","Los Muermos",154,2010,317973.317087606
"795","Hombre","Los Muermos",154,2011,330015.148113801
"796","Hombre","Los Muermos",154,2012,320346.538602275
"797","Hombre","Los Muermos",154,2013,200008.142782465
"798","Hombre","Los Muermos",154,2014,224650.780203807
"799","Hombre","Los Muermos",154,2015,294882.605220056
"800","Hombre","Los Sauces",155,2010,92917.7026204047
"801","Hombre","Los Sauces",155,2011,61110.7897664019
"802","Hombre","Los Sauces",155,2012,77185
"803","Hombre","Los Sauces",155,2013,80156
"804","Hombre","Los Sauces",155,2014,104980.311269454
"805","Hombre","Los Sauces",155,2015,68018.4015875882
"806","Hombre","Los Vilos",156,2010,230063.494127493
"807","Hombre","Los Vilos",156,2011,241678.829174693
"808","Hombre","Los Vilos",156,2012,296598.842707648
"809","Hombre","Los Vilos",156,2013,299983.394262749
"810","Hombre","Los Vilos",156,2014,293390.153369566
"811","Hombre","Los Vilos",156,2015,200698.307688118
"812","Hombre","Lota",157,2010,206934.080815146
"813","Hombre","Lota",157,2011,239440.294789424
"814","Hombre","Lota",157,2012,257709.561902667
"815","Hombre","Lota",157,2013,270663.516291252
"816","Hombre","Lota",157,2014,300000
"817","Hombre","Lota",157,2015,300081.183474654
"818","Hombre","Lumaco",158,2010,151959.856682168
"819","Hombre","Lumaco",158,2014,283928.747394352
"820","Hombre","Lumaco",158,2015,165626.25181328
"821","Hombre","Machalí",159,2010,244545.918357575
"822","Hombre","Machalí",159,2011,248110.325905643
"823","Hombre","Macul",160,2010,205406.00155928
"824","Hombre","Macul",160,2011,299041.083012127
"825","Hombre","Macul",160,2012,330924.271334373
"826","Hombre","Macul",160,2013,440280.180933441
"827","Hombre","Macul",160,2014,445942.43556577
"828","Hombre","Macul",160,2015,481088.955250547
"829","Hombre","Máfil",161,2010,209600.795866292
"830","Hombre","Máfil",161,2011,243579.22927739
"831","Hombre","Máfil",161,2012,387164.117213416
"832","Hombre","Máfil",161,2013,245081.78942612
"833","Hombre","Máfil",161,2014,262709.87303392
"834","Hombre","Máfil",161,2015,251018.65266208
"835","Hombre","Maipú",162,2010,300137.471474742
"836","Hombre","Maipú",162,2011,328014.364688472
"837","Hombre","Maipú",162,2012,366586.821172389
"838","Hombre","Maipú",162,2013,443282.517500274
"839","Hombre","Maipú",162,2014,404169.0354368
"840","Hombre","Maipú",162,2015,450022.637479867
"841","Hombre","Malloa",163,2010,200195.73302016
"842","Hombre","Malloa",163,2011,263266.300227445
"843","Hombre","Malloa",163,2012,241349.06008109
"844","Hombre","Marchihue",164,2010,199863.214460186
"845","Hombre","Marchihue",164,2011,209490.416682594
"846","Hombre","Marchihue",164,2012,210947.164948454
"847","Hombre","Marchihue",164,2013,250185.187780955
"848","Hombre","Marchihue",164,2014,266929.411391135
"849","Hombre","Marchihue",164,2015,300081.183474654
"850","Hombre","María Elena",165,2010,411217.067970147
"851","Hombre","María Pinto",166,2010,179123.728878669
"852","Hombre","María Pinto",166,2011,248844.908998368
"853","Hombre","María Pinto",166,2012,200829.080090677
"854","Hombre","María Pinto",166,2013,328140.194703502
"855","Hombre","María Pinto",166,2014,319262.522708549
"856","Hombre","María Pinto",166,2015,367330.125646648
"857","Hombre","Mariquina",167,2010,164812.608298613
"858","Hombre","Mariquina",167,2011,166587.812765781
"859","Hombre","Mariquina",167,2012,212532.682012977
"860","Hombre","Mariquina",167,2013,236007.408423351
"861","Hombre","Mariquina",167,2014,303126.7765776
"862","Hombre","Mariquina",167,2015,200814.922129664
"863","Hombre","Maule",168,2010,184622.998598386
"864","Hombre","Maule",168,2011,182000
"865","Hombre","Maullín",169,2010,106839.164149139
"866","Hombre","Maullín",169,2011,182825.450417834
"867","Hombre","Maullín",169,2012,210587.619663605
"868","Hombre","Maullín",169,2013,298867.110231973
"869","Hombre","Maullín",169,2014,201991.911064417
"870","Hombre","Maullín",169,2015,156414.773458434
"871","Hombre","Mejillones",170,2010,325157.846277244
"872","Hombre","Mejillones",170,2011,491687.058345884
"873","Hombre","Mejillones",170,2012,500000
"874","Hombre","Mejillones",170,2013,480650.70040669
"875","Hombre","Mejillones",170,2014,571106.875281996
"876","Hombre","Mejillones",170,2015,581868.095029097
"877","Hombre","Melipilla",172,2010,197910.099728123
"878","Hombre","Melipilla",172,2011,200000
"879","Hombre","Melipilla",172,2012,236059.922680412
"880","Hombre","Melipilla",172,2013,259518.875972699
"881","Hombre","Melipilla",172,2014,299943.746484155
"882","Hombre","Melipilla",172,2015,349096.344279102
"883","Hombre","Molina",173,2010,202996.663616466
"884","Hombre","Molina",173,2011,189931.471547062
"885","Hombre","Molina",173,2012,234042.299423666
"886","Hombre","Molina",173,2013,300000
"887","Hombre","Molina",173,2014,274830.099249771
"888","Hombre","Molina",173,2015,314076.081331258
"889","Hombre","Monte Patria",174,2010,195063.917817087
"890","Hombre","Monte Patria",174,2011,202163.544118456
"891","Hombre","Monte Patria",174,2012,250747.697699585
"892","Hombre","Monte Patria",174,2013,282709.863151238
"893","Hombre","Monte Patria",174,2014,290959.337901741
"894","Hombre","Monte Patria",174,2015,256039.025715322
"895","Hombre","Mostazal",175,2012,261172.680412371
"896","Hombre","Mostazal",175,2013,263999.28070491
"897","Hombre","Mostazal",175,2014,249953.12207013
"898","Hombre","Mostazal",175,2015,270073.065127189
"899","Hombre","Mulchén",176,2010,195783.646953132
"900","Hombre","Mulchén",176,2011,281531.348275788
"901","Hombre","Mulchén",176,2012,271492.163067359
"902","Hombre","Mulchén",176,2013,302570.517832701
"903","Hombre","Mulchén",176,2014,238635.30265116
"904","Hombre","Mulchén",176,2015,306242.756247738
"905","Hombre","Nacimiento",177,2010,241436.326615489
"906","Hombre","Nacimiento",177,2011,350000
"907","Hombre","Nacimiento",177,2012,351578.608247422
"908","Hombre","Nacimiento",177,2013,435933.727170976
"909","Hombre","Nacimiento",177,2014,341521.584473786
"910","Hombre","Nacimiento",177,2015,305290.524902602
"911","Hombre","Nancagua",178,2010,200084.645177336
"912","Hombre","Nancagua",178,2011,245753.523159775
"913","Hombre","Nancagua",178,2012,219787.848525095
"914","Hombre","Nancagua",178,2013,389098.936172695
"915","Hombre","Nancagua",178,2014,278454.761319494
"916","Hombre","Nancagua",178,2015,276470.535293512
"917","Hombre","Natales",179,2010,300351.383891317
"918","Hombre","Natales",179,2011,239308.851260168
"919","Hombre","Natales",179,2012,325096.176944497
"920","Hombre","Natales",179,2013,331409.299580403
"921","Hombre","Natales",179,2014,425923.394218143
"922","Hombre","Natales",179,2015,500574.222953043
"923","Hombre","Navidad",180,2010,170151.977667001
"924","Hombre","Navidad",180,2011,273152.21482854
"925","Hombre","Navidad",180,2012,301686.325101363
"926","Hombre","Navidad",180,2013,278597.91498384
"927","Hombre","Navidad",180,2014,300000
"928","Hombre","Navidad",180,2015,310551.095907915
"929","Hombre","Negrete",181,2010,170208.337012897
"930","Hombre","Negrete",181,2011,194500
"931","Hombre","Negrete",181,2012,230000
"932","Hombre","Negrete",181,2013,210000
"933","Hombre","Negrete",181,2014,220800
"934","Hombre","Negrete",181,2015,400106.981981982
"935","Hombre","Ninhue",182,2010,151651.929025599
"936","Hombre","Ninhue",182,2011,178258.389583529
"937","Hombre","Ninhue",182,2012,117078.273195877
"938","Hombre","Ninhue",182,2013,169457.651501528
"939","Hombre","Nogales",183,2010,300000
"940","Hombre","Nogales",183,2011,240000
"941","Hombre","Nogales",183,2012,289000
"942","Hombre","Nogales",183,2013,280000
"943","Hombre","Nogales",183,2014,300000
"944","Hombre","Nogales",183,2015,200653.29347461
"945","Hombre","Nueva Imperial",184,2010,179284.567813592
"946","Hombre","Nueva Imperial",184,2011,271304.965883245
"947","Hombre","Nueva Imperial",184,2012,298342.202815485
"948","Hombre","Nueva Imperial",184,2013,286458.37581678
"949","Hombre","Nueva Imperial",184,2014,298781.408666819
"950","Hombre","Nueva Imperial",184,2015,269361.807807371
"951","Hombre","Ñuñoa",186,2010,500489.3325504
"952","Hombre","Ñuñoa",186,2011,368756.827006857
"953","Hombre","Ñuñoa",186,2012,800000
"954","Hombre","Ñuñoa",186,2013,986905.525617229
"955","Hombre","Ñuñoa",186,2014,829744.122148471
"956","Hombre","Ñuñoa",186,2015,880802.667842761
"957","Hombre","Olivar",188,2010,174880.312652662
"958","Hombre","Olivar",188,2011,289073.046911723
"959","Hombre","Olivar",188,2012,301353.092783505
"960","Hombre","Olivar",188,2013,348678.295270635
"961","Hombre","Olivar",188,2014,349934.370898181
"962","Hombre","Olivar",188,2015,340896.732956955
"963","Hombre","Olmué",190,2010,175984.503190519
"964","Hombre","Olmué",190,2011,248277.161877767
"965","Hombre","Olmué",190,2012,247399.512188681
"966","Hombre","Olmué",190,2013,267498.340520741
"967","Hombre","Olmué",190,2014,342814.225634137
"968","Hombre","Olmué",190,2015,387672.419898351
"969","Hombre","Osorno",191,2010,245678.545066367
"970","Hombre","Osorno",191,2011,269136.974710915
"971","Hombre","Osorno",191,2012,251405.270917803
"972","Hombre","Osorno",191,2013,308203.620110354
"973","Hombre","Osorno",191,2014,301392.622943538
"974","Hombre","Osorno",191,2015,351243.451005252
"975","Hombre","Ovalle",192,2010,219849.535906204
"976","Hombre","Ovalle",192,2011,219296.794208893
"977","Hombre","Ovalle",192,2012,250000
"978","Hombre","Ovalle",192,2013,300000
"979","Hombre","Ovalle",192,2014,299943.746484155
"980","Hombre","Ovalle",192,2015,281140.89098153
"981","Hombre","Padre Hurtado",193,2010,220000
"982","Hombre","Padre Hurtado",193,2011,259204.928665445
"983","Hombre","Padre Hurtado",193,2012,293836.149456601
"984","Hombre","Padre Hurtado",193,2013,300000
"985","Hombre","Padre Hurtado",193,2014,365740.867135269
"986","Hombre","Padre Hurtado",193,2015,356295.097466978
"987","Hombre","Padre Las Casas",194,2010,219874.918574329
"988","Hombre","Padre Las Casas",194,2011,269733.021379796
"989","Hombre","Padre Las Casas",194,2012,300443.990180203
"990","Hombre","Padre Las Casas",194,2013,256934.99616394
"991","Hombre","Padre Las Casas",194,2014,286442.494520015
"992","Hombre","Padre Las Casas",194,2015,281140.89098153
"993","Hombre","Paiguano",195,2010,180000
"994","Hombre","Paiguano",195,2011,281353.297952994
"995","Hombre","Paiguano",195,2012,292801.662827128
"996","Hombre","Paiguano",195,2013,253342.973339359
"997","Hombre","Paiguano",195,2014,227345.0824332
"998","Hombre","Paiguano",195,2015,274661.063361316
"999","Hombre","Paillaco",196,2010,120060.077157357
"1000","Hombre","Paillaco",196,2011,250230.497265323
"1001","Hombre","Paillaco",196,2012,232090.768391565
"1002","Hombre","Paillaco",196,2013,194923.895181868
"1003","Hombre","Paillaco",196,2014,173100.735091622
"1004","Hombre","Paillaco",196,2015,297423.733483781
"1005","Hombre","Paine",197,2010,219874.833855775
"1006","Hombre","Paine",197,2011,299609.160207085
"1007","Hombre","Paine",197,2012,221394.657533836
"1008","Hombre","Paine",197,2013,301945.739880905
"1009","Hombre","Paine",197,2014,278983.440059533
"1010","Hombre","Paine",197,2015,292230.124024538
"1011","Hombre","Palmilla",199,2010,199863.214460186
"1012","Hombre","Palmilla",199,2011,227636.967571698
"1013","Hombre","Palmilla",199,2012,210947.164948454
"1014","Hombre","Palmilla",199,2013,241031.843624505
"1015","Hombre","Palmilla",199,2014,214296.329695524
"1016","Hombre","Palmilla",199,2015,248424.749716316
"1017","Hombre","Panguipulli",200,2010,162182.47667584
"1018","Hombre","Panguipulli",200,2011,197533.726719943
"1019","Hombre","Panguipulli",200,2012,219213.186444232
"1020","Hombre","Panguipulli",200,2013,273102.578736117
"1021","Hombre","Panguipulli",200,2014,249953.12207013
"1022","Hombre","Panguipulli",200,2015,300051.34686566
"1023","Hombre","Panquehue",201,2010,212406.126936848
"1024","Hombre","Panquehue",201,2011,248972.547858226
"1025","Hombre","Panquehue",201,2012,278355.915960191
"1026","Hombre","Panquehue",201,2013,369500.225937643
"1027","Hombre","Panquehue",201,2014,333439.45423536
"1028","Hombre","Panquehue",201,2015,361466.859833395
"1029","Hombre","Papudo",202,2010,379740.107474353
"1030","Hombre","Papudo",202,2011,472271.60727824
"1031","Hombre","Papudo",202,2012,703934.758569847
"1032","Hombre","Papudo",202,2013,390528.694080435
"1033","Hombre","Papudo",202,2014,356173.96247868
"1034","Hombre","Papudo",202,2015,451833.574791744
"1035","Hombre","Paredones",203,2010,174880.312652662
"1036","Hombre","Paredones",203,2011,185000
"1037","Hombre","Paredones",203,2012,200000
"1038","Hombre","Paredones",203,2013,200271.125169454
"1039","Hombre","Paredones",203,2014,255341.252869848
"1040","Hombre","Paredones",203,2015,271688.631413532
"1041","Hombre","Parral",204,2010,168577.767198957
"1042","Hombre","Parral",204,2011,169147.386517509
"1043","Hombre","Parral",204,2012,184572.935933692
"1044","Hombre","Parral",204,2013,200000
"1045","Hombre","Parral",204,2014,229974.022294932
"1046","Hombre","Parral",204,2015,291113.319973834
"1047","Hombre","Pedro Aguirre Cerda",205,2010,230000
"1048","Hombre","Pedro Aguirre Cerda",205,2011,249778.869985772
"1049","Hombre","Pedro Aguirre Cerda",205,2012,380124.04853103
"1050","Hombre","Pedro Aguirre Cerda",205,2013,555427.028144028
"1051","Hombre","Pedro Aguirre Cerda",205,2014,240212.435249991
"1052","Hombre","Pedro Aguirre Cerda",205,2015,300071.374605245
"1053","Hombre","Pelarco",206,2010,250244.6662752
"1054","Hombre","Pelarco",206,2011,204985.974222896
"1055","Hombre","Pelluhue",207,2010,200000
"1056","Hombre","Pelluhue",207,2011,182000
"1057","Hombre","Pelluhue",207,2012,200000
"1058","Hombre","Pelluhue",207,2013,201299.909724075
"1059","Hombre","Pelluhue",207,2014,229287.713531429
"1060","Hombre","Pelluhue",207,2015,188334.677730801
"1061","Hombre","Pemuco",208,2014,242454.528408026
"1062","Hombre","Pemuco",208,2015,283076.583077757
"1063","Hombre","Peñaflor",211,2010,204715.045472288
"1064","Hombre","Peñaflor",211,2011,246331.196667933
"1065","Hombre","Peñaflor",211,2012,289055.559225143
"1066","Hombre","Peñaflor",211,2013,357298.757712226
"1067","Hombre","Peñaflor",211,2014,350000
"1068","Hombre","Peñaflor",211,2015,380082.446394157
"1069","Hombre","Peñalolén",212,2010,242804.795634979
"1070","Hombre","Peñalolén",212,2011,423105.306620799
"1071","Hombre","Peñalolén",212,2012,401804.12371134
"1072","Hombre","Peñalolén",212,2013,432351.686816998
"1073","Hombre","Peñalolén",212,2014,404169.0354368
"1074","Hombre","Peñalolén",212,2015,400108.244632872
"1075","Hombre","Pencahue",209,2010,192410.734676596
"1076","Hombre","Pencahue",209,2011,248279.342828332
"1077","Hombre","Pencahue",209,2012,184793.84586252
"1078","Hombre","Pencahue",209,2013,328753.82125517
"1079","Hombre","Pencahue",209,2014,250453.02831427
"1080","Hombre","Pencahue",209,2015,370100.126285407
"1081","Hombre","Penco",210,2010,229904.928457271
"1082","Hombre","Penco",210,2011,295493.761296999
"1083","Hombre","Penco",210,2012,238265.245737157
"1084","Hombre","Penco",210,2013,281180.458018062
"1085","Hombre","Penco",210,2014,351286.367621547
"1086","Hombre","Penco",210,2015,400100.031631499
"1087","Hombre","Peralillo",213,2010,225000
"1088","Hombre","Peralillo",213,2011,326500
"1089","Hombre","Peralillo",213,2012,255000
"1090","Hombre","Peralillo",213,2013,270000
