"","geography_level","geography_name","geography_id","sex","isic","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"2326","region","Los Lagos",10,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2015,517801.29630153,411578.256209839,"[375401, 663487]","[320712, 697081]"
"2327","region","Los Ríos",14,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2010,429796.014650057,430273.288346303,"[307703, 526703]","[278491, 600587]"
"2328","region","Los Ríos",14,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2011,338804.402103652,304197.516978024,"[244504, 437714]","[180624, 498402]"
"2329","region","Los Ríos",14,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2012,372533.001563759,227455.782181766,"[227098, 574357]","[138256, 404819]"
"2330","region","Los Ríos",14,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2013,293341.201291069,234791.46988467,"[198056, 384736]","[194181, 400784]"
"2331","region","Los Ríos",14,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2014,250113.055251637,189588.242033874,"[160793, 380533]","[120000, 371752]"
"2332","region","Los Ríos",14,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2015,171294.285962911,120645.000568832,"[110348, 249104]","[80326, 246726]"
"2333","region","Magallanes",12,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2010,346730.803077452,188518.994256555,"[181289, 532980]","[151271, 400000]"
"2334","region","Magallanes",12,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2011,261057.224321272,238850.392799336,"[199376, 355248]","[184832, 325825]"
"2335","region","Magallanes",12,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2012,366146.129953729,310707.666606369,"[245072, 531607]","[193966, 480000]"
"2336","region","Magallanes",12,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2013,476029.965307207,411149.794563191,"[246779, 804436]","[192952, 965960]"
"2337","region","Magallanes",12,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2014,660636.88294267,462344.228005962,"[297363, 1129409]","[160098, 1472233]"
"2338","region","Magallanes",12,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2015,796726.834866524,500623.598057517,"[360727, 1442368]","[270945, 819371]"
"2339","region","Maule",7,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2010,284387.646625728,185038.500004358,"[174279, 442926]","[148898, 209856]"
"2340","region","Maule",7,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2011,195851.59615135,185650.040766793,"[166150, 238460]","[179425, 220735]"
"2341","region","Maule",7,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2012,285600.310576005,204189.238510369,"[194860, 387679]","[117279, 311366]"
"2342","region","Maule",7,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2013,283980.924789463,220022.36868114,"[207845, 381149]","[200181, 291860]"
"2343","region","Maule",7,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2014,333263.038813746,250000,"[253266, 431769]","[224975, 302078]"
"2344","region","Maule",7,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2015,405683.635145249,321635.651429392,"[309159, 582503]","[281015, 384582]"
"2345","region","Metropolitana",13,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2010,456787.550408159,269815.339521251,"[388101, 553065]","[230225, 350180]"
"2346","region","Metropolitana",13,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2011,557012.30587355,351491.769165892,"[468107, 780050]","[301712, 424840]"
"2347","region","Metropolitana",13,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2012,525100.79474651,301686.325101363,"[429622, 756250]","[274205, 351649]"
"2348","region","Metropolitana",13,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2013,574744.248881609,348678.295270635,"[497227, 663403]","[300407, 400542]"
"2349","region","Metropolitana",13,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2014,621973.867966854,399924.995312207,"[541357, 732976]","[353648, 451278]"
"2350","region","Metropolitana",13,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2015,572276.926212928,381548.352046362,"[477546, 654747]","[351452, 409996]"
"2351","region","O'Higgins",6,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2010,248235.347692787,196542.705793028,"[178823, 371740]","[92191, 312269]"
"2352","region","O'Higgins",6,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2011,288993.424633118,220368.441082292,"[206315, 433008]","[187139, 274121]"
"2353","region","O'Higgins",6,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2012,298944.31521401,250687.532514752,"[182444, 444346]","[193309, 305150]"
"2354","region","O'Higgins",6,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2013,209763.564714052,199244.740154648,"[132568, 292779]","[87652, 250000]"
"2355","region","O'Higgins",6,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2014,400121.845078757,290137.284235881,"[244823, 689890]","[141819, 391061]"
"2356","region","O'Higgins",6,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2015,395376.083418063,300364.058241873,"[281541, 580509]","[241065, 405026]"
"2357","region","Tarapacá",1,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2010,344959.167453217,189405.522913014,"[202101, 568080]","[135326, 461783]"
"2358","region","Tarapacá",1,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2011,367409.850373271,288546.726661347,"[276473, 481665]","[248878, 402598]"
"2359","region","Tarapacá",1,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2012,432829.666289837,363432.60748216,"[293106, 653951]","[192733, 475361]"
"2360","region","Tarapacá",1,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2013,524649.006379291,403117.231940803,"[365524, 745479]","[240325, 581134]"
"2361","region","Tarapacá",1,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2014,437758.710773278,373324.647933584,"[315232, 587255]","[242087, 600000]"
"2362","region","Tarapacá",1,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2015,582176.707870366,398592.479526304,"[355807, 971522]","[250555, 479470]"
"2363","region","Valparaíso",5,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2010,292545.075091443,200195.73302016,"[223394, 448891]","[181746, 232167]"
"2364","region","Valparaíso",5,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2011,323498.463282015,281353.297952994,"[254206, 441326]","[182901, 373827]"
"2365","region","Valparaíso",5,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2012,376997.313112236,301686.325101363,"[310852, 496813]","[250536, 402248]"
"2366","region","Valparaíso",5,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2013,514599.076185099,313159.826961046,"[378138, 646177]","[249056, 399567]"
"2367","region","Valparaíso",5,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2014,502466.074539273,300000,"[396106, 670810]","[252745, 402502]"
"2368","region","Valparaíso",5,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2015,444673.64364796,301222.383194496,"[333963, 628693]","[290368, 381548]"
"2369","region",NA,NA,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2010,188183.98903895,188183.98903895,"[188184, 188184]","[188184, 188184]"
"2370","region",NA,NA,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2011,996803.610040425,996803.610040425,"[996804, 996804]","[996804, 996804]"
"2371","region",NA,NA,"Mujer","Actividades inmobiliarias, empresariales y de alquiler",2012,200902.06185567,200902.06185567,"[200902, 200902]","[200902, 200902]"
"2372","region","Antofagasta",2,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,378973.253539192,353067.772405854,"[317445, 476745]","[305101, 402406]"
"2373","region","Antofagasta",2,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,431766.655846688,344391.004159902,"[293921, 587911]","[245698, 383161]"
"2374","region","Antofagasta",2,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,424404.950374529,301686.325101363,"[294549, 578831]","[249976, 400000]"
"2375","region","Antofagasta",2,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,664734.27714827,556532.782579039,"[482044, 874857]","[373761, 715031]"
"2376","region","Antofagasta",2,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,694258.751297017,649920.400970274,"[541882, 858422]","[498665, 850422]"
"2377","region","Antofagasta",2,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,684882.346980911,521449.266780243,"[538617, 888402]","[396718, 903667]"
"2378","region","Araucanía",9,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,451372.586193623,404243.567925083,"[306857, 617769]","[146540, 499658]"
"2379","region","Araucanía",9,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,518060.716730343,542319.834714775,"[423206, 654427]","[335000, 600000]"
"2380","region","Araucanía",9,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,625439.590403226,425404.944890899,"[454924, 768735]","[320000, 842378]"
"2381","region","Araucanía",9,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,608116.533381403,500787.383235558,"[458020, 818971]","[351987, 796326]"
"2382","region","Araucanía",9,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,450431.439513989,298582.01067325,"[336772, 606033]","[255471, 462050]"
"2383","region","Araucanía",9,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,548411.94365577,447070.725370185,"[421379, 724375]","[280076, 782409]"
"2384","region","Arica y Parinacota",15,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,316068.419175153,199886.691604785,"[204673, 432536]","[162000, 254377]"
"2385","region","Arica y Parinacota",15,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,351994.355048482,293728.793900584,"[265133, 449742]","[155000, 416538]"
"2386","region","Arica y Parinacota",15,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,520048.092049394,425839.932606277,"[389516, 667721]","[274762, 643372]"
"2387","region","Arica y Parinacota",15,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,618475.654786215,426490.997240878,"[473204, 793589]","[399728, 677432]"
"2388","region","Arica y Parinacota",15,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,614108.711447115,400552.421032698,"[483371, 777585]","[349813, 703669]"
"2389","region","Arica y Parinacota",15,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,994347.132312192,628294.380421674,"[611643, 1553235]","[426656, 881718]"
"2390","region","Atacama",3,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,401401.223058189,374959.031524089,"[250564, 556208]","[172991, 450440]"
"2391","region","Atacama",3,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,491969.179048884,394909.356267854,"[373526, 755126]","[323980, 451011]"
"2392","region","Atacama",3,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,470800.118999528,384630.540707088,"[368734, 688119]","[276340, 502255]"
"2393","region","Atacama",3,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,725499.881617916,496301.521329071,"[536251, 963634]","[392407, 740620]"
"2394","region","Atacama",3,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,794589.648158688,520148.460063667,"[574135, 1155103]","[382930, 689871]"
"2395","region","Atacama",3,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,597398.089100776,500507.255478734,"[474229, 714315]","[400093, 586027]"
"2396","region","Aysén",11,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,449929.066448104,318660.542755089,"[358133, 571491]","[175062, 500489]"
"2397","region","Aysén",11,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,650934.275208055,452860.007279487,"[463060, 844789]","[189139, 790694]"
"2398","region","Aysén",11,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,599492.160282522,450349.000188535,"[476763, 741388]","[238758, 717397]"
"2399","region","Aysén",11,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,543161.909000661,493770.427886542,"[453337, 635724]","[329952, 625174]"
"2400","region","Aysén",11,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,534356.840892529,453059.944118032,"[455748, 619950]","[315562, 507473]"
"2401","region","Aysén",11,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,707917.515074777,598864.995060039,"[563744, 890201]","[406848, 723097]"
"2402","region","Bíobío",8,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,348971.606536255,199863.214460186,"[279820, 439908]","[155152, 276398]"
"2403","region","Bíobío",8,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,412224.99847889,242400.680131412,"[346049, 504351]","[193849, 349028]"
"2404","region","Bíobío",8,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,414306.454401789,300000,"[355021, 488175]","[251405, 350505]"
"2405","region","Bíobío",8,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,496234.660621706,372073.903668281,"[419303, 596198]","[298867, 440185]"
"2406","region","Bíobío",8,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,574699.291178699,350000,"[467629, 691110]","[289573, 446906]"
"2407","region","Bíobío",8,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,628192.326727104,400000,"[509643, 758680]","[300081, 500000]"
"2408","region","Coquimbo",4,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,419031.189210543,299878.576008552,"[327181, 564006]","[177807, 504816]"
"2409","region","Coquimbo",4,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,438210.419451162,299923.852734703,"[324978, 595897]","[285432, 456116]"
"2410","region","Coquimbo",4,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,612029.416745986,350000,"[434630, 843456]","[264829, 433308]"
"2411","region","Coquimbo",4,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,680744.234763533,500154.38114761,"[512391, 866623]","[264146, 660045]"
"2412","region","Coquimbo",4,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,632940.214869466,429539.423746784,"[460630, 908387]","[299944, 606254]"
"2413","region","Coquimbo",4,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,555059.006402328,390490.658536075,"[413432, 716731]","[240923, 517500]"
"2414","region","Los Lagos",10,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,308312.457536062,215462.662275635,"[246810, 419130]","[140000, 405654]"
"2415","region","Los Lagos",10,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,524921.456038758,492368.27141774,"[420151, 697773]","[350624, 515180]"
"2416","region","Los Lagos",10,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,573946.716049761,502237.174469933,"[475355, 749321]","[433357, 616310]"
"2417","region","Los Lagos",10,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,610067.92045905,600000,"[507967, 727431]","[498340, 650388]"
"2418","region","Los Lagos",10,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,721336.927851905,600000,"[586023, 885638]","[460708, 713530]"
"2419","region","Los Lagos",10,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,770130.375786252,723554.649187151,"[621781, 947316]","[487287, 981168]"
"2420","region","Los Ríos",14,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,331630.502221821,309404.215395716,"[249169, 455976]","[191043, 402050]"
"2421","region","Los Ríos",14,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,416476.767423631,319768.256951286,"[257334, 649225]","[149831, 495453]"
"2422","region","Los Ríos",14,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,462661.281739368,419574.455150995,"[333696, 633175]","[293713, 487322]"
"2423","region","Los Ríos",14,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,668674.424222208,499320.90407092,"[443279, 906825]","[257348, 997022]"
"2424","region","Los Ríos",14,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,604858.826113704,393124.86737792,"[375726, 780783]","[303100, 506658]"
"2425","region","Los Ríos",14,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,672870.070051606,586595.646884612,"[463938, 990901]","[301222, 651226]"
"2426","region","Magallanes",12,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,695510.611465276,603825.038549155,"[506108, 916548]","[499954, 661562]"
"2427","region","Magallanes",12,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,858058.294760313,683713.425862878,"[667140, 1102554]","[590517, 926012]"
"2428","region","Magallanes",12,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,941339.317073595,827553.272098805,"[718554, 1112652]","[446995, 1119615]"
"2429","region","Magallanes",12,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,1333935.47141067,909709.310796811,"[987863, 1839237]","[800830, 1295091]"
"2430","region","Magallanes",12,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,890454.006760707,803224.152436935,"[722730, 1162667]","[551481, 1206318]"
"2431","region","Magallanes",12,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,1250197.43766093,976997.45174966,"[890995, 1520005]","[631375, 1573221]"
"2432","region","Maule",7,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,323370.83802857,297850.659680884,"[264461, 404304]","[229843, 399726]"
"2433","region","Maule",7,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,380948.219767405,332876.424175428,"[297533, 460302]","[249990, 439843]"
"2434","region","Maule",7,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,511155.590749704,363423.780736853,"[354598, 698857]","[251947, 567504]"
"2435","region","Maule",7,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,493407.988189174,398984.029653151,"[366311, 625302]","[243504, 457457]"
"2436","region","Maule",7,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,370333.32306659,282375.628211217,"[294382, 463276]","[195000, 367616]"
"2437","region","Maule",7,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,577600.110337521,375628.978845902,"[421556, 737346]","[250122, 500128]"
"2438","region","Metropolitana",13,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,581380.481050844,400000,"[475210, 702384]","[319645, 480643]"
"2439","region","Metropolitana",13,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,471760.296015478,371834.762491778,"[393465, 575311]","[300689, 451602]"
"2440","region","Metropolitana",13,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,634840.417129667,461289.137661408,"[530900, 753399]","[400000, 580160]"
"2441","region","Metropolitana",13,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,719588.891821828,517949.372516097,"[607582, 896869]","[447796, 647545]"
"2442","region","Metropolitana",13,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,750636.623652733,513754.276833382,"[623546, 921145]","[403385, 597958]"
"2443","region","Metropolitana",13,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,768851.937252881,600162.366949308,"[674637, 882773]","[500942, 697195]"
"2444","region","O'Higgins",6,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,360030.996452419,350473.256053898,"[291901, 481671]","[247988, 400180]"
"2445","region","O'Higgins",6,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,468474.28630174,359036.102175135,"[361429, 637176]","[300000, 453682]"
"2446","region","O'Higgins",6,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,502687.56436778,388578.862260571,"[382729, 707299]","[300000, 411642]"
"2447","region","O'Higgins",6,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,610658.205093069,438605.850746996,"[444718, 899907]","[324578, 566694]"
"2448","region","O'Higgins",6,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,537749.798262966,442427.29071867,"[413649, 689609]","[340767, 596700]"
"2449","region","O'Higgins",6,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,630023.33586256,435139.037066694,"[482937, 968526]","[335023, 700189]"
"2450","region","Tarapacá",1,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,517409.67491362,394008.139177971,"[368215, 749868]","[230162, 495465]"
"2451","region","Tarapacá",1,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,584006.550565464,404382.426014594,"[445010, 755804]","[343098, 542610]"
"2452","region","Tarapacá",1,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,709020.534208162,580417.055799246,"[564978, 899083]","[403089, 800446]"
"2453","region","Tarapacá",1,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,818479.032732096,537977.676614539,"[583099, 1052372]","[349170, 853015]"
"2454","region","Tarapacá",1,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,620880.075359668,407565.921525594,"[456942, 795394]","[309957, 593058]"
"2455","region","Tarapacá",1,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,1013959.9891641,680916.028541408,"[740652, 1307447]","[502764, 903667]"
"2456","region","Valparaíso",5,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,428237.703813776,281593.551906519,"[334635, 527343]","[198001, 369501]"
"2457","region","Valparaíso",5,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,444492.316548398,357158.697603433,"[380823, 537881]","[311002, 447882]"
"2458","region","Valparaíso",5,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,475770.607491516,361410.986902306,"[403328, 582776]","[300000, 430909]"
"2459","region","Valparaíso",5,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2013,712761.086070943,448154.215259263,"[586192, 919117]","[400258, 635321]"
"2460","region","Valparaíso",5,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2014,791924.100807193,499967.794820573,"[587180, 988099]","[379929, 611098]"
"2461","region","Valparaíso",5,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2015,766028.496019577,608709.443853056,"[629715, 912231]","[481929, 729031]"
"2462","region",NA,NA,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2010,140026.957118738,140026.957118738,"[70000, 164161]","[70000, 164161]"
"2463","region",NA,NA,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2011,70000,70000,"[70000, 70000]","[70000, 70000]"
"2464","region",NA,NA,"Mujer","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",2012,76342.7835051546,76342.7835051546,"[76343, 76343]","[76343, 76343]"
"2465","region","Antofagasta",2,"Mujer","Enseñanza",2010,481118.337052061,449890.973916075,"[388848, 605631]","[289700, 550538]"
"2466","region","Antofagasta",2,"Mujer","Enseñanza",2011,422591.224480164,361739.954510993,"[345381, 503937]","[282965, 493418]"
"2467","region","Antofagasta",2,"Mujer","Enseñanza",2012,519622.844338757,453910.261613516,"[442448, 598266]","[386469, 628262]"
"2468","region","Antofagasta",2,"Mujer","Enseñanza",2013,507675.803351057,481653.942950713,"[439871, 573733]","[336555, 500000]"
"2469","region","Antofagasta",2,"Mujer","Enseñanza",2014,592891.992790222,489114.984502496,"[521155, 685207]","[432966, 599936]"
"2470","region","Antofagasta",2,"Mujer","Enseñanza",2015,575362.107893219,500135.30579109,"[504219, 671368]","[438277, 632567]"
"2471","region","Araucanía",9,"Mujer","Enseñanza",2010,379152.631195448,334908.620369379,"[299350, 471615]","[228423, 424069]"
"2472","region","Araucanía",9,"Mujer","Enseñanza",2011,336109.309309993,300000,"[293840, 377126]","[218461, 383013]"
"2473","region","Araucanía",9,"Mujer","Enseñanza",2012,371154.485800955,310528.351644628,"[310919, 444273]","[208533, 435000]"
"2474","region","Araucanía",9,"Mujer","Enseñanza",2013,374809.799479489,274936.478820383,"[331190, 437792]","[256212, 397982]"
"2475","region","Araucanía",9,"Mujer","Enseñanza",2014,428887.027116799,394840.374257264,"[383726, 495524]","[322000, 447839]"
"2476","region","Araucanía",9,"Mujer","Enseñanza",2015,513704.170695198,458464.564354803,"[440281, 577260]","[314387, 503430]"
"2477","region","Arica y Parinacota",15,"Mujer","Enseñanza",2010,428556.632402631,296556.406589108,"[335693, 567943]","[230525, 399816]"
"2478","region","Arica y Parinacota",15,"Mujer","Enseñanza",2011,368865.948959216,260000,"[317179, 432838]","[195490, 400618]"
"2479","region","Arica y Parinacota",15,"Mujer","Enseñanza",2012,413212.150718651,263201.486024675,"[338056, 517084]","[200000, 384700]"
"2480","region","Arica y Parinacota",15,"Mujer","Enseñanza",2013,495372.498075243,456338.80896067,"[418250, 582001]","[358414, 571143]"
"2481","region","Arica y Parinacota",15,"Mujer","Enseñanza",2014,448262.953681243,357882.862431496,"[387017, 522037]","[251213, 547782]"
"2482","region","Arica y Parinacota",15,"Mujer","Enseñanza",2015,485754.220922733,320063.689126758,"[413758, 582704]","[290099, 493468]"
"2483","region","Atacama",3,"Mujer","Enseñanza",2010,457671.21314638,292646.604660947,"[333627, 593178]","[219152, 440700]"
"2484","region","Atacama",3,"Mujer","Enseñanza",2011,304833.684238567,261232.449572817,"[254456, 369314]","[225452, 301450]"
"2485","region","Atacama",3,"Mujer","Enseñanza",2012,309127.364238183,251405.270917803,"[273623, 351913]","[241349, 332100]"
"2486","region","Atacama",3,"Mujer","Enseñanza",2013,424065.673367909,329752.092489284,"[371079, 493934]","[266956, 409740]"
"2487","region","Atacama",3,"Mujer","Enseñanza",2014,587326.834088908,330606.595843026,"[468134, 721059]","[277603, 563836]"
"2488","region","Atacama",3,"Mujer","Enseñanza",2015,489549.012846324,329950.068186588,"[410432, 567063]","[300000, 579577]"
"2489","region","Aysén",11,"Mujer","Enseñanza",2010,505752.389533036,362075.04614353,"[401319, 613148]","[232847, 625944]"
"2490","region","Aysén",11,"Mujer","Enseñanza",2011,546544.083131029,379351.834546597,"[452617, 630219]","[326238, 595642]"
"2491","region","Aysén",11,"Mujer","Enseñanza",2012,502509.468595064,358445.526327928,"[437918, 570504]","[309408, 501885]"
"2492","region","Aysén",11,"Mujer","Enseñanza",2013,499220.409397456,398489.480309297,"[413507, 567218]","[320236, 468287]"
"2493","region","Aysén",11,"Mujer","Enseñanza",2014,546804.86312547,436700.178024301,"[463711, 632688]","[400000, 523000]"
"2494","region","Aysén",11,"Mujer","Enseñanza",2015,654448.053715374,502037.30532416,"[558340, 757847]","[417000, 635024]"
"2495","region","Bíobío",8,"Mujer","Enseñanza",2010,366591.328299548,279808.50024426,"[329021, 404111]","[230000, 303107]"
"2496","region","Bíobío",8,"Mujer","Enseñanza",2011,384810.003430765,346825.30521386,"[354976, 415512]","[295030, 398721]"
"2497","region","Bíobío",8,"Mujer","Enseñanza",2012,397690.977913219,301353.092783505,"[364298, 433955]","[251259, 350000]"
"2498","region","Bíobío",8,"Mujer","Enseñanza",2013,378952.94347093,309252.525447588,"[354617, 410049]","[298076, 348678]"
