"","geography_level","geography_name","geography_id","sex","isco","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"16098","comuna","Quirihue","258","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,77000,77000,"[10000, 144000]","[10000, 144000]"
"16099","comuna","Rancagua","259","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,144250.101208842,152933.123857619,"[70790, 199718]","[28451, 221590]"
"16100","comuna","Rancagua","259","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,87306.4266172432,64680.0070181127,"[48383, 137932]","[29904, 95000]"
"16101","comuna","Rancagua","259","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,102514.986582426,100761.391791992,"[74448, 135360]","[56172, 121259]"
"16102","comuna","Rancagua","259","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,137190.015224876,75652.0783196983,"[68075, 241007]","[48323, 169358]"
"16103","comuna","Rancagua","259","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,170416.281697192,103128.577510069,"[79942, 275867]","[40186, 235979]"
"16104","comuna","Rancagua","259","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,199814.220080899,202801.582550098,"[116766, 272443]","[87057, 301222]"
"16105","comuna","Rauco","261","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,131422.906461803,131422.906461803,"[131423, 131423]","[131423, 131423]"
"16106","comuna","Recoleta","262","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,126290.676616716,92113.6387177476,"[40000, 240235]","[40000, 240235]"
"16107","comuna","Recoleta","262","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,23842.169808234,23842.169808234,"[10048, 40000]","[10048, 40000]"
"16108","comuna","Recoleta","262","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,163563.184736264,138329.064925888,"[50000, 301353]","[50000, 301353]"
"16109","comuna","Recoleta","262","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,155860.167682917,94703.8915746037,"[57118, 281614]","[39992, 301393]"
"16110","comuna","Recoleta","262","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,20075.9093107006,20075.9093107006,"[20076, 20076]","[20076, 20076]"
"16111","comuna","Renca","264","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,41484.988097044,36221.1941501013,"[25487, 60059]","[24983, 60059]"
"16112","comuna","Renca","264","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,78013.0115765151,23410.4700414353,"[12439, 196767]","[9968, 201444]"
"16113","comuna","Renca","264","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,255641.078864765,255641.078864765,"[160722, 434931]","[160722, 434931]"
"16114","comuna","Renca","264","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,139093.956228982,174057.042802717,"[28663, 221171]","[21000, 234372]"
"16115","comuna","Renca","264","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,69293.0861146191,58628.5063869124,"[45734, 93653]","[39992, 103380]"
"16116","comuna","Renca","264","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,38346.1029349825,38346.1029349825,"[20005, 60244]","[20005, 60244]"
"16117","comuna","Rengo","265","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,233130.892583827,233130.892583827,"[179877, 384000]","[179877, 384000]"
"16118","comuna","Rengo","265","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,250000,250000,"[250000, 250000]","[250000, 250000]"
"16119","comuna","Rengo","265","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,367721.769401802,393001.538676397,"[303203, 407130]","[291962, 415867]"
"16120","comuna","Rengo","265","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,226003.763299918,225956.352248481,"[143054, 310854]","[110000, 370000]"
"16121","comuna","Rengo","265","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,224957.809863117,224957.809863117,"[224958, 224958]","[224958, 224958]"
"16122","comuna","Rengo","265","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,125000,125000,"[125000, 125000]","[125000, 125000]"
"16123","comuna","Requínoa","266","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,80391.9713364335,80391.9713364335,"[80392, 80392]","[80392, 80392]"
"16124","comuna","Requínoa","266","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,40000,40000,"[40000, 40000]","[40000, 40000]"
"16125","comuna","Retiro","267","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,14997.1873242078,14997.1873242078,"[14997, 14997]","[14997, 14997]"
"16126","comuna","Rinconada","268","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,7000,7000,"[7000, 7000]","[7000, 7000]"
"16127","comuna","Rinconada","268","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,30000,30000,"[30000, 30000]","[30000, 30000]"
"16128","comuna","Rinconada","268","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,80141,80141,"[80141, 80141]","[80141, 80141]"
"16129","comuna","Rinconada","268","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,34691.6630205993,34691.6630205993,"[8000, 64278]","[8000, 64278]"
"16130","comuna","Rinconada","268","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,350094.714053763,350094.714053763,"[350095, 350095]","[350095, 350095]"
"16131","comuna","Río Bueno","269","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,6000,6000,"[6000, 6000]","[6000, 6000]"
"16132","comuna","Río Bueno","269","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,127051.497191506,117743.601559859,"[36203, 182000]","[15677, 182000]"
"16133","comuna","Río Bueno","269","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,37898.3997488625,40865.9453648218,"[20758, 51961]","[9346, 60337]"
"16134","comuna","Río Bueno","269","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,25694.6977773793,24452.9524174531,"[18857, 33338]","[15024, 39858]"
"16135","comuna","Río Bueno","269","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,31185.0116385733,39994.8679844428,"[13876, 40049]","[5052, 40049]"
"16136","comuna","Río Bueno","269","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,45087.1449047982,35632.9540791494,"[16729, 81193]","[6024, 104431]"
"16137","comuna","Río Claro","270","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,252605.647148,252605.647148,"[252606, 252606]","[252606, 252606]"
"16138","comuna","Río Hurtado","271","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,223072.971948446,223072.971948446,"[223073, 223073]","[223073, 223073]"
"16139","comuna","Río Ibáñez","272","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,92436.7366878356,92436.7366878356,"[24983, 159891]","[24983, 159891]"
"16140","comuna","Río Ibáñez","272","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,25455.7745766995,15072.4981046247,"[11053, 50242]","[11053, 50242]"
"16141","comuna","Río Ibáñez","272","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,30503.8395380267,25140.5270917803,"[20112, 46259]","[20112, 46259]"
"16142","comuna","Río Ibáñez","272","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,200325,200325,"[200325, 200325]","[200325, 200325]"
"16143","comuna","Río Ibáñez","272","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,30312.67765776,30312.67765776,"[30313, 30313]","[30313, 30313]"
"16144","comuna","Río Ibáñez","272","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,88831.8647761987,84523.7999332247,"[25102, 150611]","[25102, 150611]"
"16145","comuna","Río Negro","273","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,100000,100000,"[100000, 100000]","[100000, 100000]"
"16146","comuna","Río Negro","273","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,52251.326762699,52251.326762699,"[52251, 52251]","[52251, 52251]"
"16147","comuna","Romeral","275","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,76228.6527161135,76228.6527161135,"[76229, 76229]","[76229, 76229]"
"16148","comuna","Saavedra","276","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,28389.7609685024,29792.4600152323,"[25000, 30281]","[25000, 30330]"
"16149","comuna","Saavedra","276","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,35193.2678612994,32396.1173263138,"[27556, 46028]","[25000, 50150]"
"16150","comuna","Saavedra","276","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,20036,20036,"[10000, 30072]","[10000, 30072]"
"16151","comuna","Sagrada Familia","277","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,185232.054844166,185232.054844166,"[172669, 199863]","[172669, 199863]"
"16152","comuna","Sagrada Familia","277","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,104717.338709677,104717.338709677,"[60106, 173000]","[60106, 173000]"
"16153","comuna","Sagrada Familia","277","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,220000,220000,"[220000, 220000]","[220000, 220000]"
"16154","comuna","Sagrada Familia","277","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,180000,180000,"[180000, 180000]","[180000, 180000]"
"16155","comuna","Salamanca","278","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,25120.8301743745,25120.8301743745,"[25121, 25121]","[25121, 25121]"
"16156","comuna","Salamanca","278","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,86144.7150086116,86144.7150086116,"[70393, 120541]","[70393, 120541]"
"16157","comuna","Salamanca","278","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,32497.4705861328,30016.4772513249,"[21716, 48087]","[19963, 44906]"
"16158","comuna","Salamanca","278","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,71429.919253002,70729.58120144,"[26106, 118167]","[14997, 129976]"
"16159","comuna","Salamanca","278","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,81704.485796619,74782.1331680723,"[42386, 137742]","[34368, 96963]"
"16160","comuna","San Antonio","279","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,93515.7539050219,84777.4344692252,"[49905, 138555]","[26233, 158891]"
"16161","comuna","San Antonio","279","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,75461.1157753532,43203.5700229232,"[38112, 113247]","[25121, 131131]"
"16162","comuna","San Antonio","279","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,64050.8791418925,52249.4834897671,"[42959, 90848]","[35125, 66939]"
"16163","comuna","San Antonio","279","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,54235.5188476634,19992.7415650209,"[23124, 123712]","[5000, 99622]"
"16164","comuna","San Antonio","279","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,120145.278343116,79986.7511248951,"[80473, 164794]","[48000, 149627]"
"16165","comuna","San Antonio","279","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,121607.412032697,69569.0220763488,"[59538, 182548]","[49421, 252893]"
"16166","comuna","San Bernardo","280","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,119776.655477536,98253.1826575044,"[86263, 159681]","[31995, 210349]"
"16167","comuna","San Bernardo","280","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,147737.927021417,61575.5666203654,"[68589, 251325]","[30000, 147420]"
"16168","comuna","San Bernardo","280","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,151293.391097859,157668.428300296,"[92247, 213804]","[40225, 241082]"
"16169","comuna","San Bernardo","280","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,191040.155744053,180127.892508295,"[117767, 281676]","[48809, 360028]"
"16170","comuna","San Bernardo","280","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,86562.2391058151,59304.3610349656,"[47948, 156506]","[40103, 110674]"
"16171","comuna","San Bernardo","280","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,209128.541906226,178114.561958896,"[117575, 306332]","[35009, 301222]"
"16172","comuna","San Carlos","281","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,54313.5118105354,54313.5118105354,"[25024, 99932]","[25024, 99932]"
"16173","comuna","San Carlos","281","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,30144.9962092494,30144.9962092494,"[30145, 30145]","[30145, 30145]"
"16174","comuna","San Carlos","281","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,76684.6326136335,60438.6705477138,"[32838, 123240]","[40003, 136432]"
"16175","comuna","San Carlos","281","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,24563.9050417074,24563.9050417074,"[19924, 29887]","[19924, 29887]"
"16176","comuna","San Carlos","281","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,199962.497656104,199962.497656104,"[199962, 199962]","[199962, 199962]"
"16177","comuna","San Carlos","281","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,123131.789074069,123131.789074069,"[20065, 250068]","[20065, 250068]"
"16178","comuna","San Clemente","282","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,13073.0740877257,13073.0740877257,"[13073, 13073]","[13073, 13073]"
"16179","comuna","San Clemente","282","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,12019,12019,"[12019, 12019]","[12019, 12019]"
"16180","comuna","San Clemente","282","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,88902.9815646097,88902.9815646097,"[24065, 150000]","[24065, 150000]"
"16181","comuna","San Esteban","283","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,36391.9713364335,36391.9713364335,"[36392, 36392]","[36392, 36392]"
"16182","comuna","San Esteban","283","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,159078.061100579,159078.061100579,"[24116, 231000]","[24116, 231000]"
"16183","comuna","San Esteban","283","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,102166.658528061,84432.7097416831,"[25952, 188818]","[15000, 156480]"
"16184","comuna","San Esteban","283","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,114887.275462562,114887.275462562,"[10000, 300381]","[10000, 300381]"
"16185","comuna","San Esteban","283","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,26544.1903841705,28542.3523439292,"[21104, 30128]","[21104, 30148]"
"16186","comuna","San Esteban","283","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,28654.1673164836,26255.374934901,"[11843, 40000]","[10041, 40000]"
"16187","comuna","San Felipe","285","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,53564.0188807766,15415.7629187763,"[11872, 99162]","[9993, 126888]"
"16188","comuna","San Felipe","285","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,99347.0820218324,64599.1671981159,"[43820, 148180]","[21780, 181735]"
"16189","comuna","San Felipe","285","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,109546.007245704,84517.5968303394,"[43118, 165570]","[27152, 221237]"
"16190","comuna","San Felipe","285","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,63993.189439196,29182.3811512364,"[11554, 112681]","[4506, 149605]"
"16191","comuna","San Felipe","285","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,135561.51554093,102739.58237024,"[62960, 207586]","[29142, 202085]"
"16192","comuna","San Felipe","285","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,137448.401856676,121704.649244848,"[84438, 194957]","[60061, 230937]"
"16193","comuna","San Fernando","286","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,186989.83023219,280279.786782494,"[60983, 298492]","[5896, 300294]"
"16194","comuna","San Fernando","286","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,87496.1390467777,44963.5082052119,"[19423, 165828]","[1300, 199361]"
"16195","comuna","San Fernando","286","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,58931.4807636712,39998.076166967,"[32364, 94430]","[20035, 116691]"
"16196","comuna","San Fernando","286","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,23225.6433064555,12958.9036501328,"[10931, 44212]","[10014, 52800]"
"16197","comuna","San Fernando","286","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,23507.8696925863,29232.2909346844,"[2999, 49991]","[2999, 49991]"
"16198","comuna","San Fernando","286","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,496022.656359671,173264.702992298,"[88733, 942979]","[15004, 1064319]"
"16199","comuna","San Javier","289","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,580000,580000,"[580000, 580000]","[580000, 580000]"
"16200","comuna","San Javier","289","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,40000,40000,"[40000, 40000]","[40000, 40000]"
"16201","comuna","San Javier","289","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,20112.4216734242,20112.4216734242,"[20112, 20112]","[20112, 20112]"
"16202","comuna","San Javier","289","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,33393.7371085693,33393.7371085693,"[33394, 33394]","[33394, 33394]"
"16203","comuna","San Javier","289","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,20064.565872031,20064.565872031,"[20065, 20065]","[20065, 20065]"
"16204","comuna","San Joaquín","290","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,205000,205000,"[200000, 210000]","[200000, 210000]"
"16205","comuna","San Joaquín","290","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,356539.2717297,356539.2717297,"[300000, 397220]","[300000, 397220]"
"16206","comuna","San Joaquín","290","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,266360.596475374,266360.596475374,"[266361, 266361]","[266361, 266361]"
"16207","comuna","San Joaquín","290","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,15156.33882888,15156.33882888,"[15156, 15156]","[15156, 15156]"
"16208","comuna","San Joaquín","290","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,130957.305107878,80021.6489265744,"[40163, 277286]","[40163, 306644]"
"16209","comuna","San José de Maipo","291","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,64580.9931080082,40000,"[11992, 128972]","[11992, 144901]"
"16210","comuna","San José de Maipo","291","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,109513.416332111,88535.7695805234,"[54280, 178405]","[44663, 195393]"
"16211","comuna","San José de Maipo","291","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,97139.4145099703,92000,"[81831, 120000]","[80000, 120000]"
"16212","comuna","San José de Maipo","291","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,89718.314951449,72248.6883274227,"[49084, 142505]","[39992, 181876]"
"16213","comuna","San José de Maipo","291","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,64760.9972753691,49283.5473526702,"[20036, 130530]","[20015, 130530]"
"16214","comuna","San Juan de la Costa","292","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,31665.6994316421,34976.0625305325,"[20261, 40523]","[20261, 40523]"
"16215","comuna","San Juan de la Costa","292","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,24019.1256218952,21865.6430731737,"[13007, 34504]","[14708, 42203]"
"16216","comuna","San Juan de la Costa","292","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,56262.637990359,64287.3478052681,"[40873, 68239]","[30135, 70316]"
"16217","comuna","San Juan de la Costa","292","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,91193.9273461996,78692.3284418404,"[35707, 160313]","[30000, 160313]"
"16218","comuna","San Juan de la Costa","292","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,103258.106462922,150068.861378049,"[50452, 145155]","[20093, 151563]"
"16219","comuna","San Juan de la Costa","292","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,120387.395232186,120387.395232186,"[120387, 120387]","[120387, 120387]"
"16220","comuna","San Miguel","293","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,50000,50000,"[50000, 50000]","[50000, 50000]"
"16221","comuna","San Miguel","293","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,57557.6036866359,57557.6036866359,"[50000, 70000]","[50000, 70000]"
"16222","comuna","San Miguel","293","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,211519.213889572,211519.213889572,"[35743, 276240]","[35743, 276240]"
"16223","comuna","San Miguel","293","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,632675.710878686,541392.041282961,"[106268, 1300000]","[41436, 1300000]"
"16224","comuna","San Miguel","293","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,34009.2007937941,34009.2007937941,"[34009, 34009]","[34009, 34009]"
"16225","comuna","San Pablo","295","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,60000,60000,"[60000, 60000]","[60000, 60000]"
"16226","comuna","San Pablo","295","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,331627.941266596,331627.941266596,"[331628, 331628]","[331628, 331628]"
"16227","comuna","San Pablo","295","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,200653.29347461,200653.29347461,"[200653, 200653]","[200653, 200653]"
"16228","comuna","San Pedro de Atacama","297","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,45718.93667563,24664.4193034776,"[20279, 112319]","[20000, 151361]"
"16229","comuna","San Pedro de Atacama","297","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,49454.3687033493,60000,"[27579, 68544]","[18707, 80000]"
"16230","comuna","San Pedro de la Paz","298","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,23556.8379156947,23556.8379156947,"[19986, 31030]","[19986, 31030]"
"16231","comuna","San Pedro de la Paz","298","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,220743.254092954,189605.303018606,"[53719, 369874]","[12493, 428626]"
"16232","comuna","San Pedro de la Paz","298","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,70023.9043824701,70023.9043824701,"[52000, 100000]","[52000, 100000]"
"16233","comuna","San Pedro de la Paz","298","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,109092.63628842,118062.012583355,"[40000, 157862]","[40000, 161960]"
"16234","comuna","San Pedro de la Paz","298","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,74145.8810752378,57126.516657656,"[14997, 159312]","[14997, 180000]"
"16235","comuna","San Pedro de la Paz","298","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,106092.981271174,115602.406192516,"[32693, 150611]","[15004, 150611]"
"16236","comuna","San Ramón","300","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,32977.4303859306,32977.4303859306,"[32977, 32977]","[32977, 32977]"
"16237","comuna","San Ramón","300","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,128843.671056522,137358.803481769,"[76701, 150725]","[60290, 150725]"
"16238","comuna","San Ramón","300","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,10014.8541666667,10014.8541666667,"[10000, 10023]","[10000, 10023]"
"16239","comuna","San Ramón","300","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,124371.53165866,117832.920888765,"[56647, 208029]","[59372, 219169]"
"16240","comuna","San Ramón","300","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,177148.933063838,200899.305185391,"[69138, 249521]","[23239, 281618]"
"16241","comuna","San Ramón","300","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,164212.496806512,232250.92684698,"[76154, 268753]","[4013, 333289]"
"16242","comuna","San Vicente","302","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,337591.331408986,337591.331408986,"[337591, 337591]","[337591, 337591]"
"16243","comuna","Santa Bárbara","303","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,108115.216979344,108115.216979344,"[108115, 108115]","[108115, 108115]"
"16244","comuna","Santa Bárbara","303","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,82836.1553784864,82836.1553784864,"[82836, 82836]","[82836, 82836]"
"16245","comuna","Santa Cruz","304","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,559618.999120664,559618.999120664,"[559619, 559619]","[559619, 559619]"
"16246","comuna","Santa Cruz","304","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,20000,20000,"[20000, 20000]","[20000, 20000]"
"16247","comuna","Santa Cruz","304","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,92092.1525317184,92092.1525317183,"[45000, 160899]","[45000, 160899]"
"16248","comuna","Santa Cruz","304","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,35864.0532278367,35864.0532278367,"[19924, 51804]","[19924, 51804]"
"16249","comuna","Santa Cruz","304","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,201833.307402523,201833.307402523,"[29994, 430000]","[29994, 430000]"
"16250","comuna","Santa Cruz","304","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,80000,80000,"[80000, 80000]","[80000, 80000]"
"16251","comuna","Santa Juana","305","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,8078.3942672867,8078.3942672867,"[8078, 8078]","[8078, 8078]"
"16252","comuna","Santa Juana","305","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,22708.191471285,18825.1082135929,"[8000, 41737]","[8000, 45000]"
"16253","comuna","Santa Juana","305","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,118297.497523696,118297.497523696,"[40225, 180812]","[40225, 180812]"
"16254","comuna","Santa Juana","305","Mujer","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,199244.740154648,199244.740154648,"[199245, 199245]","[199245, 199245]"
