"","geography_level","geography_name","geography_id","sex","isced","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"212","provincia","Marga Marga","p58","Hombre","Educación Preescolar",2010,120293.697416053,120293.697416053,"[39973, 220215]","[39973, 220215]"
"213","provincia","Marga Marga","p58","Hombre","Educación Preescolar",2011,233907.639879166,233907.639879166,"[220000, 250000]","[220000, 250000]"
"214","provincia","Marga Marga","p58","Hombre","Educación Preescolar",2014,15156.33882888,15156.33882888,"[15156, 15156]","[15156, 15156]"
"215","provincia","Marga Marga","p58","Hombre","Educación Preescolar",2015,54524.1849543025,54524.1849543025,"[50190, 60196]","[50190, 60196]"
"216","provincia","Melipilla","p135","Hombre","Educación Preescolar",2010,500000,500000,"[500000, 500000]","[500000, 500000]"
"217","provincia","Melipilla","p135","Hombre","Educación Preescolar",2012,143962.264150943,143962.264150943,"[80000, 193000]","[80000, 193000]"
"218","provincia","Melipilla","p135","Hombre","Educación Preescolar",2014,120271.754803372,120271.754803372,"[99981, 172238]","[99981, 172238]"
"219","provincia","Melipilla","p135","Hombre","Educación Preescolar",2015,70018.9428107526,70018.9428107526,"[70019, 70019]","[70019, 70019]"
"220","provincia","Ñuble","p84","Hombre","Educación Preescolar",2010,32031.3172832256,32031.3172832256,"[32031, 32031]","[32031, 32031]"
"221","provincia","Ñuble","p84","Hombre","Educación Preescolar",2011,146316.320179268,146316.320179268,"[120000, 182880]","[120000, 182880]"
"222","provincia","Ñuble","p84","Hombre","Educación Preescolar",2012,200000,200000,"[200000, 200000]","[200000, 200000]"
"223","provincia","Ñuble","p84","Hombre","Educación Preescolar",2014,181876.06594656,181876.06594656,"[181876, 181876]","[181876, 181876]"
"224","provincia","Ñuble","p84","Hombre","Educación Preescolar",2015,162039.343056825,162039.343056825,"[96310, 200054]","[96310, 200054]"
"225","provincia","Osorno","p103","Hombre","Educación Preescolar",2010,67442.2940801655,44264.143980374,"[20000, 136907]","[20000, 169068]"
"226","provincia","Osorno","p103","Hombre","Educación Preescolar",2012,119513.133318537,119513.133318537,"[87489, 140787]","[87489, 140787]"
"227","provincia","Osorno","p103","Hombre","Educación Preescolar",2014,180000,180000,"[180000, 180000]","[180000, 180000]"
"228","provincia","Parinacota","p152","Hombre","Educación Preescolar",2013,199244.740154648,199244.740154648,"[199245, 199245]","[199245, 199245]"
"229","provincia","Parinacota","p152","Hombre","Educación Preescolar",2014,93982.3738983687,93982.3738983687,"[93982, 93982]","[93982, 93982]"
"230","provincia","Petorca","p54","Hombre","Educación Preescolar",2013,35864.0532278367,35864.0532278367,"[35864, 35864]","[35864, 35864]"
"231","provincia","Quillota","p55","Hombre","Educación Preescolar",2013,230000,230000,"[230000, 230000]","[230000, 230000]"
"232","provincia","Quillota","p55","Hombre","Educación Preescolar",2014,159969.998124883,159969.998124883,"[159970, 159970]","[159970, 159970]"
"233","provincia","Quillota","p55","Hombre","Educación Preescolar",2015,130419.678168201,130419.678168201,"[130420, 130420]","[130420, 130420]"
"234","provincia","Ranco","p142","Hombre","Educación Preescolar",2010,104571.643374104,104571.643374104,"[7995, 180176]","[7995, 180176]"
"235","provincia","Ranco","p142","Hombre","Educación Preescolar",2011,65314.1584533737,65314.1584533737,"[65314, 65314]","[65314, 65314]"
"236","provincia","Ranco","p142","Hombre","Educación Preescolar",2013,207214.529760834,207214.529760834,"[207215, 207215]","[207215, 207215]"
"237","provincia","San Antonio","p56","Hombre","Educación Preescolar",2010,185872.789447973,185872.789447973,"[185873, 185873]","[185873, 185873]"
"238","provincia","San Antonio","p56","Hombre","Educación Preescolar",2012,20000,20000,"[20000, 20000]","[20000, 20000]"
"239","provincia","San Antonio","p56","Hombre","Educación Preescolar",2013,167200.036841683,167200.036841683,"[81221, 199245]","[81221, 199245]"
"240","provincia","San Felipe","p57","Hombre","Educación Preescolar",2011,119946.283042948,142969.538956893,"[15000, 192656]","[15000, 199361]"
"241","provincia","San Felipe","p57","Hombre","Educación Preescolar",2012,136086.357096293,136086.357096293,"[40000, 226265]","[40000, 226265]"
"242","provincia","San Felipe","p57","Hombre","Educación Preescolar",2013,206279.258924538,206279.258924538,"[206279, 206279]","[206279, 206279]"
"243","provincia","San Felipe","p57","Hombre","Educación Preescolar",2014,237449.30831912,237449.30831912,"[237449, 237449]","[237449, 237449]"
"244","provincia","Santiago","p131","Hombre","Educación Preescolar",2010,205200.626345664,205200.626345664,"[160157, 250245]","[160157, 250245]"
"245","provincia","Santiago","p131","Hombre","Educación Preescolar",2011,156165.750779648,180869.977255496,"[96854, 198874]","[60093, 214313]"
"246","provincia","Santiago","p131","Hombre","Educación Preescolar",2012,136562.076940825,180878.526485745,"[36202, 190911]","[36202, 191068]"
"247","provincia","Santiago","p131","Hombre","Educación Preescolar",2013,334090.171328063,363092.581603091,"[203203, 440105]","[233969, 483168]"
"248","provincia","Santiago","p131","Hombre","Educación Preescolar",2014,131064.76375981,124430.580406002,"[29994, 260128]","[29994, 250655]"
"249","provincia","Santiago","p131","Hombre","Educación Preescolar",2015,385854.942643172,419902.612889349,"[316258, 443120]","[300000, 443120]"
"250","provincia","Talagante","p136","Hombre","Educación Preescolar",2010,200195.73302016,200195.73302016,"[200196, 200196]","[200196, 200196]"
"251","provincia","Talagante","p136","Hombre","Educación Preescolar",2011,180000,180000,"[180000, 180000]","[180000, 180000]"
"252","provincia","Talagante","p136","Hombre","Educación Preescolar",2013,60973.9739285898,60973.9739285898,"[23909, 181639]","[23909, 181639]"
"253","provincia","Talagante","p136","Hombre","Educación Preescolar",2014,49990.6244140259,49990.6244140259,"[49991, 49991]","[49991, 49991]"
"254","provincia","Talagante","p136","Hombre","Educación Preescolar",2015,200054.122316436,200054.122316436,"[200054, 200054]","[200054, 200054]"
"255","provincia","Talca","p71","Hombre","Educación Preescolar",2012,241082.474226804,241082.474226804,"[241082, 241082]","[241082, 241082]"
"256","provincia","Talca","p71","Hombre","Educación Preescolar",2013,111814.927417971,111814.927417971,"[60000, 249056]","[60000, 249056]"
"257","provincia","Talca","p71","Hombre","Educación Preescolar",2015,166676.385367621,166676.385367621,"[166676, 166676]","[166676, 166676]"
"258","provincia","Tocopilla","p23","Hombre","Educación Preescolar",2013,210284.681427927,210284.681427927,"[210285, 210285]","[210285, 210285]"
"259","provincia","Tocopilla","p23","Hombre","Educación Preescolar",2014,246748.791753483,246748.791753483,"[230000, 272814]","[230000, 272814]"
"260","provincia","Valdivia","p141","Hombre","Educación Preescolar",2010,5065.32855607225,5065.32855607225,"[5065, 5065]","[5065, 5065]"
"261","provincia","Valdivia","p141","Hombre","Educación Preescolar",2012,56314.7806855878,56314.7806855878,"[56315, 56315]","[56315, 56315]"
"262","provincia","Valdivia","p141","Hombre","Educación Preescolar",2013,169628.99425025,169628.99425025,"[115156, 200271]","[115156, 200271]"
"263","provincia","Valparaíso","p51","Hombre","Educación Preescolar",2010,170000,170000,"[170000, 170000]","[170000, 170000]"
"264","provincia","Valparaíso","p51","Hombre","Educación Preescolar",2011,30000,30000,"[30000, 30000]","[30000, 30000]"
"265","provincia","Valparaíso","p51","Hombre","Educación Preescolar",2013,48065.070040669,48065.070040669,"[48065, 48065]","[48065, 48065]"
"266","provincia","Valparaíso","p51","Hombre","Educación Preescolar",2014,101042.2588592,101042.2588592,"[101042, 101042]","[101042, 101042]"
"267","provincia","Valparaíso","p51","Hombre","Educación Preescolar",2015,230764.917524548,230764.917524548,"[180049, 261059]","[180049, 261059]"
"268","provincia",NA,NA,"Hombre","Educación Preescolar",2010,53127.6801329623,53127.6801329623,"[40039, 62800]","[40039, 62800]"
"269","provincia","Antofagasta","p21","Hombre","Educación Primaria (nivel 1)",2010,440704.307051421,250232.274591052,"[242133, 696830]","[230225, 594692]"
"270","provincia","Antofagasta","p21","Hombre","Educación Primaria (nivel 1)",2011,362208.423589024,303864.299950998,"[269755, 487006]","[221373, 408201]"
"271","provincia","Antofagasta","p21","Hombre","Educación Primaria (nivel 1)",2012,370584.51418206,322508.828925031,"[297531, 461111]","[271075, 387871]"
"272","provincia","Antofagasta","p21","Hombre","Educación Primaria (nivel 1)",2013,353781.734159963,345060.72089468,"[270890, 427216]","[252816, 399726]"
"273","provincia","Antofagasta","p21","Hombre","Educación Primaria (nivel 1)",2014,349595.598968239,326204.202391602,"[267579, 487034]","[215153, 404169]"
"274","provincia","Antofagasta","p21","Hombre","Educación Primaria (nivel 1)",2015,368549.925746445,300000,"[296104, 489338]","[231940, 581000]"
"275","provincia","Arauco","p82","Hombre","Educación Primaria (nivel 1)",2010,185994.140047511,139904.25012213,"[158313, 228435]","[121849, 156221]"
"276","provincia","Arauco","p82","Hombre","Educación Primaria (nivel 1)",2011,174747.209392371,145875.724793523,"[132378, 233415]","[103347, 169087]"
"277","provincia","Arauco","p82","Hombre","Educación Primaria (nivel 1)",2012,173692.737970544,152617.019003774,"[140843, 217663]","[130209, 190398]"
"278","provincia","Arauco","p82","Hombre","Educación Primaria (nivel 1)",2013,182772.460059822,164485.72801858,"[148436, 225782]","[141957, 185501]"
"279","provincia","Arauco","p82","Hombre","Educación Primaria (nivel 1)",2014,196199.079159492,176291.826973928,"[165974, 223545]","[150000, 204734]"
"280","provincia","Arauco","p82","Hombre","Educación Primaria (nivel 1)",2015,280233.964713259,225801.45131414,"[211033, 361266]","[200054, 292479]"
"281","provincia","Arica","p151","Hombre","Educación Primaria (nivel 1)",2010,198740.801066662,171150.828123301,"[172537, 232783]","[150000, 199863]"
"282","provincia","Arica","p151","Hombre","Educación Primaria (nivel 1)",2011,245132.210491938,182114.57117822,"[188228, 395331]","[156941, 213495]"
"283","provincia","Arica","p151","Hombre","Educación Primaria (nivel 1)",2012,231218.773033364,180846.322280537,"[177501, 343935]","[151641, 202911]"
"284","provincia","Arica","p151","Hombre","Educación Primaria (nivel 1)",2013,233716.315067322,200081.03721692,"[191910, 271894]","[154915, 210000]"
"285","provincia","Arica","p151","Hombre","Educación Primaria (nivel 1)",2014,250221.205719528,200372.238747462,"[222552, 289234]","[188800, 252606]"
"286","provincia","Arica","p151","Hombre","Educación Primaria (nivel 1)",2015,291970.182047723,208213.398845127,"[235425, 379621]","[198882, 300910]"
"287","provincia","Aysén","p112","Hombre","Educación Primaria (nivel 1)",2010,257890.197561621,219252.719336871,"[211331, 314404]","[150386, 255825]"
"288","provincia","Aysén","p112","Hombre","Educación Primaria (nivel 1)",2011,288650.752021115,251720.046907958,"[214373, 428456]","[188582, 299041]"
"289","provincia","Aysén","p112","Hombre","Educación Primaria (nivel 1)",2012,303328.716112194,235410.243421106,"[229338, 399104]","[218343, 268872]"
"290","provincia","Aysén","p112","Hombre","Educación Primaria (nivel 1)",2013,371665.352415685,298867.110231973,"[251392, 596188]","[202633, 317388]"
"291","provincia","Aysén","p112","Hombre","Educación Primaria (nivel 1)",2014,285923.936902563,301419.612475949,"[218628, 377687]","[233222, 349934]"
"292","provincia","Aysén","p112","Hombre","Educación Primaria (nivel 1)",2015,283766.924682163,267696.404384526,"[208085, 355385]","[134374, 379106]"
"293","provincia","Bíobío","p83","Hombre","Educación Primaria (nivel 1)",2010,291829.15574411,149980.436871332,"[164278, 501689]","[111042, 160626]"
"294","provincia","Bíobío","p83","Hombre","Educación Primaria (nivel 1)",2011,172904.643458236,170230.429474609,"[138657, 200362]","[122560, 181769]"
"295","provincia","Bíobío","p83","Hombre","Educación Primaria (nivel 1)",2012,199357.793589074,194914.520549509,"[176598, 228476]","[161158, 212719]"
"296","provincia","Bíobío","p83","Hombre","Educación Primaria (nivel 1)",2013,333267.590575346,199748.438245398,"[190765, 711359]","[169945, 209207]"
"297","provincia","Bíobío","p83","Hombre","Educación Primaria (nivel 1)",2014,223323.719670227,180416.507129761,"[176506, 284874]","[139279, 224621]"
"298","provincia","Bíobío","p83","Hombre","Educación Primaria (nivel 1)",2015,206477.187121451,204604.650368003,"[184547, 238798]","[184800, 241982]"
"299","provincia","Cachapoal","p61","Hombre","Educación Primaria (nivel 1)",2010,237689.295281859,195000,"[204944, 289162]","[179742, 212462]"
"300","provincia","Cachapoal","p61","Hombre","Educación Primaria (nivel 1)",2011,226636.555628202,217714.758654729,"[201665, 248419]","[192878, 248402]"
"301","provincia","Cachapoal","p61","Hombre","Educación Primaria (nivel 1)",2012,235743.952660603,200902.06185567,"[202687, 275703]","[193868, 214862]"
"302","provincia","Cachapoal","p61","Hombre","Educación Primaria (nivel 1)",2013,249018.205567528,212184.448034096,"[219221, 291149]","[209207, 277751]"
"303","provincia","Cachapoal","p61","Hombre","Educación Primaria (nivel 1)",2014,286037.163909895,252605.647148,"[244333, 344626]","[228482, 279947]"
"304","provincia","Cachapoal","p61","Hombre","Educación Primaria (nivel 1)",2015,301926.484392939,300000,"[267354, 338948]","[249030, 321304]"
"305","provincia","Capitán Prat","p113","Hombre","Educación Primaria (nivel 1)",2010,281976.214190037,219849.535906204,"[185519, 400073]","[170000, 304706]"
"306","provincia","Capitán Prat","p113","Hombre","Educación Primaria (nivel 1)",2011,118307.435644301,133000,"[25121, 179181]","[25121, 185894]"
"307","provincia","Cardenal Caro","p62","Hombre","Educación Primaria (nivel 1)",2010,148901.74433461,149897.410845139,"[133710, 161122]","[135789, 174880]"
"308","provincia","Cardenal Caro","p62","Hombre","Educación Primaria (nivel 1)",2011,187776.956825692,180372.532977308,"[167085, 212904]","[157357, 196126]"
"309","provincia","Cardenal Caro","p62","Hombre","Educación Primaria (nivel 1)",2012,196176.742483275,193000,"[176986, 217368]","[157708, 201089]"
"310","provincia","Cardenal Caro","p62","Hombre","Educación Primaria (nivel 1)",2013,230598.441019796,209909.926681407,"[197555, 267480]","[199245, 219933]"
"311","provincia","Cardenal Caro","p62","Hombre","Educación Primaria (nivel 1)",2014,245992.19256867,241964.488587746,"[217897, 272164]","[225000, 252606]"
"312","provincia","Cardenal Caro","p62","Hombre","Educación Primaria (nivel 1)",2015,264193.191815209,260013.617400423,"[236133, 289285]","[245323, 292157]"
"313","provincia","Cauquenes","p72","Hombre","Educación Primaria (nivel 1)",2010,146017.128649432,149899.835833543,"[124903, 167851]","[120117, 170000]"
"314","provincia","Cauquenes","p72","Hombre","Educación Primaria (nivel 1)",2011,204409.618797455,165026.027041959,"[156595, 287935]","[146777, 192817]"
"315","provincia","Cauquenes","p72","Hombre","Educación Primaria (nivel 1)",2012,159073.522096981,155317.754720879,"[136377, 183337]","[110735, 192229]"
"316","provincia","Cauquenes","p72","Hombre","Educación Primaria (nivel 1)",2013,214854.378842206,209452.207455122,"[180541, 261918]","[184370, 237953]"
"317","provincia","Cauquenes","p72","Hombre","Educación Primaria (nivel 1)",2014,203909.312422847,180702.813433899,"[169152, 242189]","[154736, 225147]"
"318","provincia","Cauquenes","p72","Hombre","Educación Primaria (nivel 1)",2015,198106.188146364,200653.29347461,"[166277, 244372]","[168135, 240415]"
"319","provincia","Cautín","p91","Hombre","Educación Primaria (nivel 1)",2010,118319.424648898,91080.2627128513,"[101283, 141308]","[79947, 112652]"
"320","provincia","Cautín","p91","Hombre","Educación Primaria (nivel 1)",2011,127657.371079313,88706.1914922362,"[103537, 153929]","[65463, 120000]"
"321","provincia","Cautín","p91","Hombre","Educación Primaria (nivel 1)",2012,131337.18161999,102861.133133069,"[111488, 154509]","[61875, 130731]"
"322","provincia","Cautín","p91","Hombre","Educación Primaria (nivel 1)",2013,143230.246087367,90061.8321012518,"[119606, 165395]","[68936, 144347]"
"323","provincia","Cautín","p91","Hombre","Educación Primaria (nivel 1)",2014,167432.816704058,149812.555366069,"[148015, 189314]","[102128, 185713]"
"324","provincia","Cautín","p91","Hombre","Educación Primaria (nivel 1)",2015,173011.161141166,173992.952149393,"[144356, 189769]","[109500, 198637]"
