"","sex","geography_name","geography_id","year","weighted_mean"
"416","Hombre","El Quisco","86",2012,674053.446369331
"417","Hombre","El Quisco","86",2013,309943.169582339
"418","Hombre","El Quisco","86",2014,355091.366848046
"419","Hombre","El Quisco","86",2015,415486.073886275
"420","Hombre","El Tabo","87",2010,239082.118714899
"421","Hombre","El Tabo","87",2011,272500
"422","Hombre","El Tabo","87",2012,414166.666666667
"423","Hombre","El Tabo","87",2013,295666.666666667
"424","Hombre","El Tabo","87",2014,226166.666666667
"425","Hombre","El Tabo","87",2015,353642.857142857
"426","Hombre","Empedrado","88",2010,213598.625129503
"427","Hombre","Empedrado","88",2011,264706.736444068
"428","Hombre","Empedrado","88",2012,235548.306185567
"429","Hombre","Empedrado","88",2013,419160.37266229
"430","Hombre","Empedrado","88",2014,269949.37183574
"431","Hombre","Empedrado","88",2015,547648.159841244
"432","Hombre","Estación Central","90",2010,466260.516284231
"433","Hombre","Estación Central","90",2011,462507.675045242
"434","Hombre","Estación Central","90",2012,470783.508109746
"435","Hombre","Estación Central","90",2013,529509.132245274
"436","Hombre","Estación Central","90",2014,528232.390035394
"437","Hombre","Estación Central","90",2015,491619.998703054
"438","Hombre","Florida","91",2010,225601.565311544
"439","Hombre","Florida","91",2011,215965.498004266
"440","Hombre","Florida","91",2012,281362.173598147
"441","Hombre","Florida","91",2013,265549.277727469
"442","Hombre","Florida","91",2014,257279.594388734
"443","Hombre","Florida","91",2015,311431.378173489
"444","Hombre","Freire","92",2010,158136.397928355
"445","Hombre","Freire","92",2011,207402.418558945
"446","Hombre","Freire","92",2012,221234.889682482
"447","Hombre","Freire","92",2013,206331.789009955
"448","Hombre","Freire","92",2014,223949.657271191
"449","Hombre","Freire","92",2015,334848.139509286
"450","Hombre","Freirina","93",2010,372254.11395989
"451","Hombre","Freirina","93",2011,293900
"452","Hombre","Freirina","93",2012,321666.666666667
"453","Hombre","Freirina","93",2013,287000
"454","Hombre","Freirina","93",2014,376835.454564026
"455","Hombre","Freirina","93",2015,206454.154210816
"456","Hombre","Fresia","94",2010,207386.585751374
"457","Hombre","Fresia","94",2011,237152.030933393
"458","Hombre","Fresia","94",2012,233668.490345003
"459","Hombre","Fresia","94",2013,277220.762641887
"460","Hombre","Fresia","94",2014,174234.745120333
"461","Hombre","Fresia","94",2015,258775.705298988
"462","Hombre","Frutillar","95",2010,246935.155802579
"463","Hombre","Frutillar","95",2011,387905.962318059
"464","Hombre","Frutillar","95",2012,945390.996332827
"465","Hombre","Frutillar","95",2013,268018.206190758
"466","Hombre","Frutillar","95",2014,260161.067747955
"467","Hombre","Frutillar","95",2015,351718.420493318
"468","Hombre","Futrono","97",2010,584026.994391793
"469","Hombre","Futrono","97",2011,199684.828309417
"470","Hombre","Futrono","97",2012,616769.329896907
"471","Hombre","Galvarino","98",2010,118864.285714286
"472","Hombre","Galvarino","98",2011,51291.25
"473","Hombre","Galvarino","98",2012,138813.2
"474","Hombre","Galvarino","98",2013,157377.333333333
"475","Hombre","Galvarino","98",2014,128634.773816378
"476","Hombre","Galvarino","98",2015,152373.282082515
"477","Hombre","General Lagos","99",2010,220715.795654727
"478","Hombre","General Lagos","99",2013,243833.333333333
"479","Hombre","General Lagos","99",2014,118583.637505416
"480","Hombre","General Lagos","99",2015,206312.65923845
"481","Hombre","Gorbea","100",2010,184056.603488586
"482","Hombre","Gorbea","100",2011,226677.663584566
"483","Hombre","Gorbea","100",2012,197398.9978941
"484","Hombre","Gorbea","100",2013,288799.853738885
"485","Hombre","Gorbea","100",2014,212718.552471936
"486","Hombre","Gorbea","100",2015,710056.654246151
"487","Hombre","Graneros","101",2010,289504.208457452
"488","Hombre","Graneros","101",2011,334200.66750763
"489","Hombre","Graneros","101",2012,397238.248311524
"490","Hombre","Graneros","101",2013,320245.710660916
"491","Hombre","Graneros","101",2014,431783.072317976
