"","geography_level","geography_name","geography_id","sex","isco","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1042","region","Aysén",11,"Mujer","Otros no identificados",2013,1110962.1451712,1110962.1451712,"[796979, 1295091]","[796979, 1295091]"
"1043","region","Aysén",11,"Mujer","Otros no identificados",2014,714499.356914506,714499.356914506,"[500000, 1000000]","[500000, 1000000]"
"1044","region","Bíobío",8,"Mujer","Otros no identificados",2012,585438.956595765,632611.581178986,"[310115, 722841]","[237337, 753383]"
"1045","region","Bíobío",8,"Mujer","Otros no identificados",2013,612647.097336582,671104.109660751,"[494988, 691410]","[432276, 689332]"
"1046","region","Bíobío",8,"Mujer","Otros no identificados",2014,491446.649530763,449383.307848364,"[425787, 650023]","[420174, 702244]"
"1047","region","Bíobío",8,"Mujer","Otros no identificados",2015,620233.549167657,613446.030777117,"[469171, 787516]","[400000, 800216]"
"1048","region","Coquimbo",4,"Mujer","Otros no identificados",2012,400000,400000,"[400000, 400000]","[400000, 400000]"
"1049","region","Los Lagos",10,"Mujer","Otros no identificados",2012,203320.12785445,203320.12785445,"[153690, 350000]","[153690, 350000]"
"1050","region","Los Lagos",10,"Mujer","Otros no identificados",2013,571503.353051219,571503.353051219,"[450000, 783060]","[450000, 783060]"
"1051","region","Los Lagos",10,"Mujer","Otros no identificados",2014,350000,350000,"[350000, 350000]","[350000, 350000]"
"1052","region","Los Lagos",10,"Mujer","Otros no identificados",2015,651022.975934553,647077.851418808,"[605000, 719448]","[605000, 737995]"
"1053","region","Los Ríos",14,"Mujer","Otros no identificados",2015,638591.452372332,638591.452372332,"[638591, 638591]","[638591, 638591]"
"1054","region","Magallanes",12,"Mujer","Otros no identificados",2012,1312071.9808542,1312071.9808542,"[600000, 1707668]","[600000, 1707668]"
"1055","region","Magallanes",12,"Mujer","Otros no identificados",2013,1017545.40550261,1017545.40550261,"[740000, 1295091]","[740000, 1295091]"
"1056","region","Magallanes",12,"Mujer","Otros no identificados",2014,1500000,1500000,"[1500000, 1500000]","[1500000, 1500000]"
"1057","region","Magallanes",12,"Mujer","Otros no identificados",2015,1262416.10738255,1282300.88495575,"[900000, 1688305]","[900000, 1800000]"
"1058","region","Maule",7,"Mujer","Otros no identificados",2012,359594.875162392,359594.875162392,"[313407, 400000]","[313407, 400000]"
"1059","region","Maule",7,"Mujer","Otros no identificados",2013,398489.480309297,398489.480309297,"[398489, 398489]","[398489, 398489]"
"1060","region","Maule",7,"Mujer","Otros no identificados",2014,472262.27313147,472262.27313147,"[380000, 629882]","[380000, 629882]"
"1061","region","Metropolitana",13,"Mujer","Otros no identificados",2012,501401.904858373,501574.814563714,"[360787, 664630]","[275088, 540983]"
"1062","region","Metropolitana",13,"Mujer","Otros no identificados",2013,477894.984286231,446148.589350151,"[347425, 635108]","[329446, 650000]"
"1063","region","Metropolitana",13,"Mujer","Otros no identificados",2014,715282.228805278,573026.504271822,"[438616, 918317]","[388953, 990214]"
"1064","region","Metropolitana",13,"Mujer","Otros no identificados",2015,683993.088277562,585512.599894618,"[543019, 820488]","[500000, 940762]"
"1065","region","O'Higgins",6,"Mujer","Otros no identificados",2012,447726.061897498,421450.676001435,"[401804, 511606]","[401804, 500391]"
"1066","region","O'Higgins",6,"Mujer","Otros no identificados",2014,596700,596700,"[596700, 596700]","[596700, 596700]"
"1067","region","Tarapacá",1,"Mujer","Otros no identificados",2012,719579.402378389,719579.402378389,"[382136, 980000]","[382136, 980000]"
"1068","region","Tarapacá",1,"Mujer","Otros no identificados",2013,692896.874966067,395813.799680087,"[318186, 1226339]","[250339, 1300000]"
"1069","region","Tarapacá",1,"Mujer","Otros no identificados",2014,607203.713596056,607203.713596056,"[505211, 700000]","[505211, 700000]"
"1070","region","Valparaíso",5,"Mujer","Otros no identificados",2012,429364.915732276,370216.472425209,"[347686, 716246]","[331488, 598307]"
"1071","region","Valparaíso",5,"Mujer","Otros no identificados",2013,861883.110798507,914376.209708776,"[645714, 974787]","[534222, 1055000]"
"1072","region","Valparaíso",5,"Mujer","Otros no identificados",2014,642304.06473043,564918.665273742,"[528017, 778531]","[508243, 778531]"
"1073","region","Valparaíso",5,"Mujer","Otros no identificados",2015,697830.478274156,703801.156526021,"[534733, 841408]","[464678, 881500]"
"1074","region","Araucanía",9,"Mujer","Otros No identificados",2011,569642.819651917,569642.819651917,"[452175, 797000]","[452175, 797000]"
"1075","region","Arica y Parinacota",15,"Mujer","Otros No identificados",2010,744490.473864191,744490.473864191,"[744490, 744490]","[744490, 744490]"
"1076","region","Arica y Parinacota",15,"Mujer","Otros No identificados",2011,351691.622441243,351691.622441243,"[351692, 351692]","[351692, 351692]"
"1077","region","Atacama",3,"Mujer","Otros No identificados",2010,545303.856457206,599589.643380557,"[380895, 622318]","[320313, 628615]"
"1078","region","Atacama",3,"Mujer","Otros No identificados",2011,389372.867702805,389372.867702805,"[271305, 507441]","[271305, 507441]"
"1079","region","Aysén",11,"Mujer","Otros No identificados",2010,599696.669748701,599589.643380557,"[599590, 599949]","[599590, 600000]"
"1080","region","Aysén",11,"Mujer","Otros No identificados",2011,797442.88803234,797442.88803234,"[797443, 797443]","[797443, 797443]"
"1081","region","Bíobío",8,"Mujer","Otros No identificados",2010,363096.131141459,394345.488904611,"[193131, 439862]","[149701, 449692]"
"1082","region","Bíobío",8,"Mujer","Otros No identificados",2011,567808.492134728,594903.133128675,"[390897, 717699]","[313700, 717699]"
"1083","region","Coquimbo",4,"Mujer","Otros No identificados",2010,599589.643380557,599589.643380557,"[599590, 599590]","[599590, 599590]"
"1084","region","Coquimbo",4,"Mujer","Otros No identificados",2011,498401.805020212,498401.805020212,"[498402, 498402]","[498402, 498402]"
"1085","region","Los Lagos",10,"Mujer","Otros No identificados",2010,452000,452000,"[452000, 452000]","[452000, 452000]"
"1086","region","Los Lagos",10,"Mujer","Otros No identificados",2011,488150.438500385,492672.25922889,"[463291, 510481]","[455000, 517071]"
"1087","region","Los Ríos",14,"Mujer","Otros No identificados",2010,506284.52366392,506284.52366392,"[300294, 859412]","[300294, 859412]"
"1088","region","Maule",7,"Mujer","Otros No identificados",2010,250000,250000,"[250000, 250000]","[250000, 250000]"
"1089","region","Maule",7,"Mujer","Otros No identificados",2011,404000,404000,"[404000, 404000]","[404000, 404000]"
"1090","region","Metropolitana",13,"Mujer","Otros No identificados",2010,512212.680771372,574932.27921704,"[383598, 685583]","[300000, 732941]"
"1091","region","Metropolitana",13,"Mujer","Otros No identificados",2011,560310.80411442,494372.626459951,"[427778, 697436]","[401933, 705833]"
"1092","region","O'Higgins",6,"Mujer","Otros No identificados",2010,375366.9994128,375366.9994128,"[375367, 375367]","[375367, 375367]"
"1093","region","O'Higgins",6,"Mujer","Otros No identificados",2011,464232.941622441,464232.941622441,"[464233, 464233]","[464233, 464233]"
"1094","region","Tarapacá",1,"Mujer","Otros No identificados",2010,537829.610124865,537829.610124865,"[400000, 950930]","[400000, 950930]"
"1095","region","Tarapacá",1,"Mujer","Otros No identificados",2011,1507249.81046247,1507249.81046247,"[1507250, 1507250]","[1507250, 1507250]"
"1096","region","Valparaíso",5,"Mujer","Otros No identificados",2010,816231.250821448,899205.471108545,"[578349, 1007149]","[519895, 1030000]"
"1097","region","Valparaíso",5,"Mujer","Otros No identificados",2011,405255.465202472,385743.380399333,"[346829, 542326]","[351480, 515631]"
"1098","region","Antofagasta",2,"Mujer","Profesionales científicos e intelectuales",2010,666285.561629716,640425.809952471,"[571465, 763943]","[550538, 744031]"
"1099","region","Antofagasta",2,"Mujer","Profesionales científicos e intelectuales",2011,686677.905670558,602431.984108089,"[570486, 858172]","[502417, 688386]"
"1100","region","Antofagasta",2,"Mujer","Profesionales científicos e intelectuales",2012,844622.934524829,795799.825239988,"[718537, 1029863]","[652932, 921999]"
"1101","region","Araucanía",9,"Mujer","Profesionales científicos e intelectuales",2010,549434.745442728,499658.036150464,"[464750, 666436]","[430479, 500489]"
"1102","region","Araucanía",9,"Mujer","Profesionales científicos e intelectuales",2011,504183.390752179,501279.885424767,"[419355, 598662]","[400000, 598082]"
"1103","region","Araucanía",9,"Mujer","Profesionales científicos e intelectuales",2012,601579.498845021,558894.877187151,"[517025, 667427]","[469232, 646393]"
"1104","region","Arica y Parinacota",15,"Mujer","Profesionales científicos e intelectuales",2010,591840.18621834,499771.076173488,"[468751, 759366]","[399810, 570311]"
"1105","region","Arica y Parinacota",15,"Mujer","Profesionales científicos e intelectuales",2011,589249.514862892,549410.330309868,"[497959, 683192]","[500000, 664237]"
"1106","region","Arica y Parinacota",15,"Mujer","Profesionales científicos e intelectuales",2012,702713.97698274,617788.167907485,"[564992, 847697]","[532723, 796591]"
"1107","region","Atacama",3,"Mujer","Profesionales científicos e intelectuales",2010,698883.766718844,600587.19906048,"[551546, 911745]","[453784, 793290]"
"1108","region","Atacama",3,"Mujer","Profesionales científicos e intelectuales",2011,604860.558240207,498565.926661387,"[489953, 748097]","[380596, 571028]"
"1109","region","Atacama",3,"Mujer","Profesionales científicos e intelectuales",2012,628487.631269577,502255.154639175,"[473578, 831001]","[344928, 738465]"
"1110","region","Aysén",11,"Mujer","Profesionales científicos e intelectuales",2010,813228.165321406,785999.554538374,"[689548, 918372]","[602930, 900669]"
"1111","region","Aysén",11,"Mujer","Profesionales científicos e intelectuales",2011,887351.366542588,836563.304516393,"[758661, 1016529]","[650000, 994436]"
"1112","region","Aysén",11,"Mujer","Profesionales científicos e intelectuales",2012,879257.154547213,850951.751047555,"[772551, 988823]","[717795, 1051722]"
"1113","region","Bíobío",8,"Mujer","Profesionales científicos e intelectuales",2010,570664.614464626,500000,"[511441, 635969]","[476504, 546212]"
"1114","region","Bíobío",8,"Mujer","Profesionales científicos e intelectuales",2011,595099.986352065,500000,"[531458, 665083]","[464482, 548242]"
"1115","region","Bíobío",8,"Mujer","Profesionales científicos e intelectuales",2012,737510.236464597,554095.357241391,"[640034, 836744]","[510567, 628825]"
"1116","region","Coquimbo",4,"Mujer","Profesionales científicos e intelectuales",2010,591231.562851808,464630.458091301,"[478204, 711326]","[400000, 542608]"
"1117","region","Coquimbo",4,"Mujer","Profesionales científicos e intelectuales",2011,704784.859186819,602899.924184988,"[611528, 778338]","[505062, 719769]"
"1118","region","Coquimbo",4,"Mujer","Profesionales científicos e intelectuales",2012,824844.207850283,600574.658769461,"[676800, 1016117]","[500000, 785835]"
"1119","region","Los Lagos",10,"Mujer","Profesionales científicos e intelectuales",2010,568923.435365539,520000,"[512749, 649143]","[450000, 600232]"
"1120","region","Los Lagos",10,"Mujer","Profesionales científicos e intelectuales",2011,668113.141780429,586588.762785593,"[596319, 755018]","[502496, 697776]"
"1121","region","Los Lagos",10,"Mujer","Profesionales científicos e intelectuales",2012,686136.944659808,610696.983147144,"[615466, 772166]","[551178, 689000]"
"1122","region","Los Ríos",14,"Mujer","Profesionales científicos e intelectuales",2010,577689.350894316,482888.236416193,"[479619, 690439]","[419713, 608154]"
"1123","region","Los Ríos",14,"Mujer","Profesionales científicos e intelectuales",2011,582651.047703211,498401.805020212,"[476255, 769076]","[460249, 600061]"
"1124","region","Los Ríos",14,"Mujer","Profesionales científicos e intelectuales",2012,718213.871928923,625499.785223973,"[576688, 874255]","[520000, 712596]"
"1125","region","Magallanes",12,"Mujer","Profesionales científicos e intelectuales",2010,755607.596883194,585707.210033161,"[514652, 1099139]","[433297, 900594]"
"1126","region","Magallanes",12,"Mujer","Profesionales científicos e intelectuales",2011,815070.006160463,595021.629736356,"[589711, 1160482]","[413607, 984737]"
"1127","region","Magallanes",12,"Mujer","Profesionales científicos e intelectuales",2012,951451.034230315,803608.24742268,"[739337, 1166211]","[631981, 915435]"
"1128","region","Maule",7,"Mujer","Profesionales científicos e intelectuales",2010,457344.337246918,400140.020253127,"[400616, 532296]","[364246, 499901]"
"1129","region","Maule",7,"Mujer","Profesionales científicos e intelectuales",2011,645681.000181054,502416.60348749,"[506429, 926248]","[498402, 599089]"
"1130","region","Maule",7,"Mujer","Profesionales científicos e intelectuales",2012,636190.132972307,533265.008042439,"[553458, 695247]","[502297, 612751]"
"1131","region","Metropolitana",13,"Mujer","Profesionales científicos e intelectuales",2010,769916.688002011,605527.276633848,"[711650, 869924]","[580000, 700685]"
"1132","region","Metropolitana",13,"Mujer","Profesionales científicos e intelectuales",2011,785058.212903575,598326.556218792,"[698324, 992812]","[552993, 602900]"
"1133","region","Metropolitana",13,"Mujer","Profesionales científicos e intelectuales",2012,847003.085334782,685766.504375377,"[781942, 923996]","[616138, 748100]"
"1134","region","O'Higgins",6,"Mujer","Profesionales científicos e intelectuales",2010,505263.334568667,443904.882359859,"[435452, 580800]","[397707, 499764]"
"1135","region","O'Higgins",6,"Mujer","Profesionales científicos e intelectuales",2011,604075.209511086,500000,"[534586, 682605]","[457525, 600070]"
"1136","region","O'Higgins",6,"Mujer","Profesionales científicos e intelectuales",2012,576892.224404706,502255.154639175,"[498745, 672089]","[473108, 601421]"
"1137","region","Tarapacá",1,"Mujer","Profesionales científicos e intelectuales",2010,586401.906049712,568761.14777251,"[528158, 690535]","[500474, 657934]"
"1138","region","Tarapacá",1,"Mujer","Profesionales científicos e intelectuales",2011,743412.695350131,697762.527028297,"[660545, 915901]","[592396, 849974]"
"1139","region","Tarapacá",1,"Mujer","Profesionales científicos e intelectuales",2012,727366.558762297,603372.650202726,"[622758, 848378]","[587639, 779001]"
"1140","region","Valparaíso",5,"Mujer","Profesionales científicos e intelectuales",2010,546859.945403457,479671.714704445,"[500850, 596536]","[413468, 522322]"
"1141","region","Valparaíso",5,"Mujer","Profesionales científicos e intelectuales",2011,557949.285661525,482001.519539806,"[509472, 638624]","[445449, 518761]"
"1142","region","Valparaíso",5,"Mujer","Profesionales científicos e intelectuales",2012,597127.351288185,502255.154639175,"[539266, 677504]","[457052, 600658]"
"1143","region",NA,NA,"Mujer","Profesionales científicos e intelectuales",2010,640046.830948612,352000,"[317529, 1086569]","[297769, 1498974]"
"1144","region",NA,NA,"Mujer","Profesionales científicos e intelectuales",2011,579721.043988883,480455.898268398,"[417755, 792313]","[397650, 996804]"
"1145","region",NA,NA,"Mujer","Profesionales científicos e intelectuales",2012,633117.777630195,449496.24927848,"[416852, 928549]","[384411, 1005621]"
"1146","region","Antofagasta",2,"Mujer","Técnicos y profesionales de nivel medio",2010,457367.229484983,300000,"[354202, 590632]","[266131, 422565]"
"1147","region","Antofagasta",2,"Mujer","Técnicos y profesionales de nivel medio",2011,516333.826230868,398721.44401617,"[367510, 699369]","[299094, 440307]"
"1148","region","Antofagasta",2,"Mujer","Técnicos y profesionales de nivel medio",2012,592017.591667238,490230.258579992,"[488502, 745301]","[401185, 507535]"
"1149","region","Araucanía",9,"Mujer","Técnicos y profesionales de nivel medio",2010,334692.352634421,274241.995610489,"[263448, 407112]","[200196, 341555]"
"1150","region","Araucanía",9,"Mujer","Técnicos y profesionales de nivel medio",2011,440625.250556043,322879.703129086,"[345616, 523953]","[249296, 412199]"
"1151","region","Araucanía",9,"Mujer","Técnicos y profesionales de nivel medio",2012,450751.799763546,329256.017578924,"[349296, 599412]","[281746, 414205]"
"1152","region","Arica y Parinacota",15,"Mujer","Técnicos y profesionales de nivel medio",2010,361190.736541099,300000,"[308278, 422255]","[210902, 443943]"
"1153","region","Arica y Parinacota",15,"Mujer","Técnicos y profesionales de nivel medio",2011,346381.777491836,299041.083012127,"[272775, 439502]","[240942, 321514]"
"1154","region","Arica y Parinacota",15,"Mujer","Técnicos y profesionales de nivel medio",2012,338689.439562927,251405.270917803,"[264985, 441010]","[195038, 301686]"
"1155","region","Atacama",3,"Mujer","Técnicos y profesionales de nivel medio",2010,467078.745184456,362377.293835161,"[342773, 733295]","[299624, 450440]"
"1156","region","Atacama",3,"Mujer","Técnicos y profesionales de nivel medio",2011,943662.690501023,394390.060625504,"[376506, 2554909]","[314244, 450000]"
"1157","region","Atacama",3,"Mujer","Técnicos y profesionales de nivel medio",2012,493489.384380116,401804.12371134,"[393094, 656681]","[325390, 445948]"
"1158","region","Aysén",11,"Mujer","Técnicos y profesionales de nivel medio",2010,486980.605733483,425771.26331391,"[393977, 603116]","[299975, 490911]"
"1159","region","Aysén",11,"Mujer","Técnicos y profesionales de nivel medio",2011,537404.362011695,449075.881948712,"[450347, 642161]","[400941, 533485]"
"1160","region","Aysén",11,"Mujer","Técnicos y profesionales de nivel medio",2012,523968.711784029,402219.552525805,"[409713, 630609]","[326782, 506039]"
"1161","region","Bíobío",8,"Mujer","Técnicos y profesionales de nivel medio",2010,451787.764386818,299794.821690278,"[350859, 586762]","[259846, 319804]"
"1162","region","Bíobío",8,"Mujer","Técnicos y profesionales de nivel medio",2011,381233.737484299,284159.211198019,"[337259, 432765]","[260000, 322074]"
"1163","region","Bíobío",8,"Mujer","Técnicos y profesionales de nivel medio",2012,452552.416512243,306337.436151044,"[393132, 526552]","[288465, 351060]"
"1164","region","Coquimbo",4,"Mujer","Técnicos y profesionales de nivel medio",2010,375536.777398837,257684.537380454,"[293548, 489716]","[218354, 339793]"
"1165","region","Coquimbo",4,"Mujer","Técnicos y profesionales de nivel medio",2011,371202.477268284,301357.436142408,"[321773, 426177]","[273731, 398721]"
"1166","region","Coquimbo",4,"Mujer","Técnicos y profesionales de nivel medio",2012,478005.422159912,381429.295021957,"[391825, 684743]","[353999, 401804]"
"1167","region","Los Lagos",10,"Mujer","Técnicos y profesionales de nivel medio",2010,334077.602336363,260022.341413632,"[286039, 389354]","[249829, 340333]"
"1168","region","Los Lagos",10,"Mujer","Técnicos y profesionales de nivel medio",2011,450032.013833246,351691.622441243,"[380414, 530742]","[300839, 451500]"
"1169","region","Los Lagos",10,"Mujer","Técnicos y profesionales de nivel medio",2012,354772.770560553,300000,"[283813, 447629]","[250768, 341460]"
"1170","region","Los Ríos",14,"Mujer","Técnicos y profesionales de nivel medio",2010,321490.82158157,300293.59953024,"[266083, 378282]","[239537, 401369]"
"1171","region","Los Ríos",14,"Mujer","Técnicos y profesionales de nivel medio",2011,780833.574934498,512322.102598792,"[490744, 1252330]","[368887, 602900]"
"1172","region","Los Ríos",14,"Mujer","Técnicos y profesionales de nivel medio",2012,421112.458717439,351578.608247422,"[350888, 506291]","[281763, 415865]"
"1173","region","Magallanes",12,"Mujer","Técnicos y profesionales de nivel medio",2010,479685.552926023,261859.858649629,"[287849, 773363]","[221216, 551002]"
"1174","region","Magallanes",12,"Mujer","Técnicos y profesionales de nivel medio",2011,555409.453845425,498681.212468917,"[433528, 709146]","[450278, 521098]"
"1175","region","Magallanes",12,"Mujer","Técnicos y profesionales de nivel medio",2012,671270.596517965,491772.904973452,"[547222, 832060]","[443084, 812891]"
"1176","region","Maule",7,"Mujer","Técnicos y profesionales de nivel medio",2010,348907.973670318,249902.687695462,"[268028, 457121]","[200196, 299961]"
"1177","region","Maule",7,"Mujer","Técnicos y profesionales de nivel medio",2011,332587.078447964,296979.115016082,"[291139, 390701]","[256792, 350687]"
"1178","region","Maule",7,"Mujer","Técnicos y profesionales de nivel medio",2012,372009.246660369,301297.882965669,"[294673, 469118]","[251405, 351808]"
"1179","region","Metropolitana",13,"Mujer","Técnicos y profesionales de nivel medio",2010,462996.769360587,340332.746134272,"[423597, 515512]","[300294, 350343]"
"1180","region","Metropolitana",13,"Mujer","Técnicos y profesionales de nivel medio",2011,506374.67909792,400000,"[464052, 554199]","[367021, 430000]"
"1181","region","Metropolitana",13,"Mujer","Técnicos y profesionales de nivel medio",2012,532688.775693257,400000,"[484920, 583150]","[379977, 401804]"
"1182","region","O'Higgins",6,"Mujer","Técnicos y profesionales de nivel medio",2010,405951.64894158,354791.691986686,"[345482, 461284]","[300032, 399843]"
"1183","region","O'Higgins",6,"Mujer","Técnicos y profesionales de nivel medio",2011,456253.38206344,378283.458926067,"[372455, 545629]","[301450, 454010]"
"1184","region","O'Higgins",6,"Mujer","Técnicos y profesionales de nivel medio",2012,425700.48927015,330415.969949927,"[337655, 620177]","[293158, 360000]"
"1185","region","Tarapacá",1,"Mujer","Técnicos y profesionales de nivel medio",2010,424975.603166986,250330.198849871,"[344675, 561192]","[209775, 383322]"
"1186","region","Tarapacá",1,"Mujer","Técnicos y profesionales de nivel medio",2011,503513.499761081,400000,"[422268, 619204]","[349170, 449507]"
"1187","region","Tarapacá",1,"Mujer","Técnicos y profesionales de nivel medio",2012,554182.602547295,351963.204827271,"[446648, 695171]","[290974, 507402]"
"1188","region","Valparaíso",5,"Mujer","Técnicos y profesionales de nivel medio",2010,370919.72910191,250000,"[319755, 428376]","[230535, 300292]"
"1189","region","Valparaíso",5,"Mujer","Técnicos y profesionales de nivel medio",2011,429414.969095876,329130.455257154,"[378560, 480838]","[300689, 401933]"
"1190","region","Valparaíso",5,"Mujer","Técnicos y profesionales de nivel medio",2012,494850.110467801,344341.766439986,"[414164, 599884]","[293231, 403777]"
"1191","region",NA,NA,"Mujer","Técnicos y profesionales de nivel medio",2010,182803.807855961,187812.548689186,"[84770, 285904]","[40127, 285904]"
"1192","region",NA,NA,"Mujer","Técnicos y profesionales de nivel medio",2012,182283.245073794,178913.061130141,"[86131, 251405]","[73844, 251405]"
"1193","region","Antofagasta",2,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2010,228157.306823857,205770.120659755,"[195570, 257193]","[172822, 250000]"
"1194","region","Antofagasta",2,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2011,307204.929695031,221063.305534496,"[230877, 374644]","[183376, 250634]"
"1195","region","Antofagasta",2,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2012,323126.90448836,251148.036490096,"[269633, 393312]","[220000, 280386]"
"1196","region","Antofagasta",2,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2013,293499.140737155,271324.661508072,"[257228, 332715]","[250339, 300407]"
"1197","region","Antofagasta",2,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2014,303815.713993305,262709.87303392,"[273504, 342824]","[226114, 301414]"
"1198","region","Antofagasta",2,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2015,363476.996945201,281561.242906019,"[307496, 432488]","[240978, 350000]"
"1199","region","Araucanía",9,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2010,151076.630595468,120117.439812096,"[120073, 189159]","[98504, 152100]"
"1200","region","Araucanía",9,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2011,168580.086618006,161097.513154966,"[145843, 187000]","[145720, 199361]"
"1201","region","Araucanía",9,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2012,208432.98043522,173508.031366753,"[178081, 247719]","[152217, 201124]"
"1202","region","Araucanía",9,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2013,245897.000971876,210000,"[213897, 291483]","[187676, 253149]"
"1203","region","Araucanía",9,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2014,234350.735633502,224834.029700638,"[207889, 267508]","[201723, 250000]"
"1204","region","Araucanía",9,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2015,215052.600876541,210033.445877402,"[187541, 248932]","[185898, 240911]"
"1205","region","Arica y Parinacota",15,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2010,188208.008536753,139136.034449011,"[164220, 216569]","[116497, 156897]"
"1206","region","Arica y Parinacota",15,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2011,173310.141393202,148212.89802881,"[148179, 202453]","[142941, 160000]"
"1207","region","Arica y Parinacota",15,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2012,169846.772366358,167751.3563306,"[150375, 187373]","[146888, 190000]"
"1208","region","Arica y Parinacota",15,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2013,213192.524295745,185566.720125582,"[189175, 232211]","[167859, 200000]"
"1209","region","Arica y Parinacota",15,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2014,229182.915717613,181775.132765143,"[200938, 252393]","[179966, 200000]"
"1210","region","Arica y Parinacota",15,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2015,261732.064549698,215093.747762513,"[227458, 318475]","[199418, 240064]"
"1211","region","Atacama",3,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2010,172040.225312869,170471.361868307,"[144908, 207453]","[139714, 185265]"
"1212","region","Atacama",3,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2011,193355.563642784,181135.496826935,"[169486, 223795]","[150285, 200813]"
"1213","region","Atacama",3,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2012,240347.209391793,200000,"[201905, 277625]","[160625, 212152]"
"1214","region","Atacama",3,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2013,271985.690955173,219169.214170113,"[229777, 328980]","[200000, 247624]"
"1215","region","Atacama",3,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2014,261163.675509266,230000,"[227179, 306295]","[219959, 266414]"
"1216","region","Atacama",3,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2015,295568.02890347,266243.332074364,"[252206, 333442]","[244935, 292000]"
"1217","region","Aysén",11,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2010,250844.629416642,201346.609951766,"[206253, 306623]","[167956, 239347]"
"1218","region","Aysén",11,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2011,297898.457927171,210012.37025238,"[249170, 385213]","[188909, 231112]"
"1219","region","Aysén",11,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2012,269292.279042544,200902.06185567,"[225599, 325922]","[194047, 240548]"
"1220","region","Aysén",11,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2013,276522.824158566,210960.813102146,"[227522, 332771]","[200000, 244394]"
"1221","region","Aysén",11,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2014,292155.003750079,249953.12207013,"[256588, 321207]","[220086, 287852]"
"1222","region","Aysén",11,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2015,325671.472647168,255100.240128807,"[275646, 405423]","[247662, 320000]"
"1223","region","Bíobío",8,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2010,168768.273981797,149897.410845139,"[155661, 184878]","[132129, 160503]"
"1224","region","Bíobío",8,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2011,172031.799118601,160000,"[160380, 186184]","[149521, 169684]"
"1225","region","Bíobío",8,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2012,195622.856895442,160458.608605096,"[175495, 215922]","[155477, 181531]"
"1226","region","Bíobío",8,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2013,215951.332937539,200271.125169454,"[205119, 232100]","[199245, 209608]"
"1227","region","Bíobío",8,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2014,214951.22932244,200000,"[200113, 230197]","[185965, 217386]"
"1228","region","Bíobío",8,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2015,243514.857290929,227998.698301469,"[226044, 268542]","[210210, 240119]"
"1229","region","Coquimbo",4,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2010,195581.073889795,179936.649392647,"[174670, 222436]","[160157, 199749]"
"1230","region","Coquimbo",4,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2011,213440.981847552,179890.232839021,"[182771, 258621]","[160367, 190918]"
"1231","region","Coquimbo",4,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2012,206899.275936958,183336.60971589,"[171319, 250509]","[147940, 207934]"
"1232","region","Coquimbo",4,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2013,238313.378806896,199244.740154648,"[197985, 285854]","[183054, 210285]"
"1233","region","Coquimbo",4,"Mujer","Trabajadores de los servicios y vendedores de comercios y mercados",2014,244536.417552704,225000,"[209640, 283461]","[199999, 236892]"
