comuna_datachile_id,age,sex_id,age_group_id
208,167,2,15
208,135,2,16
208,67,2,17
208,39,2,18
208,11,2,19
208,4,2,20
208,2,2,21
220,314,2,1
220,340,2,2
220,342,2,3
220,364,2,4
220,341,2,5
220,356,2,6
220,333,2,7
220,293,2,8
220,370,2,9
220,418,2,10
220,414,2,11
220,373,2,12
220,311,2,13
220,252,2,14
220,213,2,15
220,156,2,16
220,81,2,17
220,46,2,18
220,11,2,19
220,7,2,20
220,1,2,21
224,130,2,1
224,151,2,2
224,138,2,3
224,158,2,4
224,130,2,5
224,123,2,6
224,125,2,7
224,135,2,8
224,145,2,9
224,174,2,10
224,231,2,11
224,211,2,12
224,162,2,13
224,123,2,14
224,95,2,15
224,80,2,16
224,66,2,17
224,26,2,18
224,12,2,19
224,0,2,20
224,1,2,21
251,510,2,1
251,571,2,2
251,552,2,3
251,529,2,4
251,485,2,5
251,606,2,6
251,504,2,7
251,490,2,8
251,531,2,9
251,633,2,10
251,693,2,11
251,622,2,12
251,522,2,13
251,453,2,14
251,408,2,15
251,298,2,16
251,145,2,17
251,86,2,18
251,20,2,19
251,3,2,20
251,3,2,21
258,320,2,1
258,365,2,2
258,389,2,3
258,357,2,4
258,308,2,5
258,397,2,6
258,356,2,7
258,337,2,8
258,387,2,9
258,442,2,10
258,444,2,11
258,370,2,12
258,361,2,13
258,264,2,14
258,232,2,15
258,166,2,16
258,99,2,17
258,59,2,18
258,22,2,19
258,4,2,20
258,0,2,21
260,167,2,1
260,169,2,2
260,190,2,3
260,156,2,4
260,153,2,5
260,133,2,6
260,145,2,7
260,167,2,8
260,174,2,9
260,207,2,10
260,242,2,11
260,228,2,12
260,185,2,13
260,161,2,14
260,140,2,15
260,116,2,16
260,62,2,17
260,37,2,18
260,8,2,19
260,2,2,20
260,0,2,21
281,1596,2,1
281,1777,2,2
281,1887,2,3
281,1842,2,4
281,1722,2,5
281,1766,2,6
281,1519,2,7
281,1431,2,8
281,1545,2,9
281,1857,2,10
281,1895,2,11
281,1731,2,12
281,1385,2,13
281,1174,2,14
281,937,2,15
281,641,2,16
281,402,2,17
281,210,2,18
281,88,2,19
281,16,2,20
281,4,2,21
284,117,2,1
284,124,2,2
284,159,2,3
284,161,2,4
284,136,2,5
284,144,2,6
284,126,2,7
284,150,2,8
284,147,2,9
284,168,2,10
284,159,2,11
284,134,2,12
284,119,2,13
284,112,2,14
284,95,2,15
284,85,2,16
284,33,2,17
284,25,2,18
284,8,2,19
284,1,2,20
284,0,2,21
288,442,2,1
288,524,2,2
288,540,2,3
288,519,2,4
288,480,2,5
288,525,2,6
288,465,2,7
288,437,2,8
288,515,2,9
288,549,2,10
288,626,2,11
288,595,2,12
288,501,2,13
288,386,2,14
288,316,2,15
288,217,2,16
288,125,2,17
288,81,2,18
288,31,2,19
288,7,2,20
288,1,2,21
294,292,2,1
294,393,2,2
294,428,2,3
294,428,2,4
294,332,2,5
294,354,2,6
294,327,2,7
294,327,2,8
294,390,2,9
294,459,2,10
294,485,2,11
294,391,2,12
294,367,2,13
294,292,2,14
294,236,2,15
294,149,2,16
294,78,2,17
294,52,2,18
294,12,2,19
294,4,2,20
294,0,2,21
327,161,2,1
327,167,2,2
327,188,2,3
327,187,2,4
327,132,2,5
327,154,2,6
327,123,2,7
327,136,2,8
327,199,2,9
327,212,2,10
327,231,2,11
327,196,2,12
327,175,2,13
327,147,2,14
327,113,2,15
327,99,2,16
327,52,2,17
327,26,2,18
327,3,2,19
327,2,2,20
327,0,2,21
343,526,2,1
343,628,2,2
343,629,2,3
343,550,2,4
343,527,2,5
343,636,2,6
343,564,2,7
343,537,2,8
343,652,2,9
343,688,2,10
343,744,2,11
343,602,2,12
343,460,2,13
343,398,2,14
343,291,2,15
343,258,2,16
343,158,2,17
343,85,2,18
343,22,2,19
343,2,2,20
343,7,2,21
314,9569,2,1
314,9582,2,2
314,9160,2,3
314,11279,2,4
314,13276,2,5
314,11974,2,6
314,9766,2,7
314,9011,2,8
314,9013,2,9
314,8455,2,10
314,8221,2,11
314,7062,2,12
314,5690,2,13
314,4264,2,14
314,3209,2,15
314,2220,2,16
314,1369,2,17
314,763,2,18
314,303,2,19
314,70,2,20
314,33,2,21
29,903,2,1
29,928,2,2
29,949,2,3
29,944,2,4
29,683,2,5
29,761,2,6
29,715,2,7
29,695,2,8
29,784,2,9
29,811,2,10
29,857,2,11
29,806,2,12
29,661,2,13
29,549,2,14
29,451,2,15
29,348,2,16
29,188,2,17
29,113,2,18
29,39,2,19
29,14,2,20
29,3,2,21
72,564,2,1
72,571,2,2
72,612,2,3
72,600,2,4
72,514,2,5
72,528,2,6
72,461,2,7
72,442,2,8
72,583,2,9
72,617,2,10
72,660,2,11
72,641,2,12
72,517,2,13
72,428,2,14
72,410,2,15
72,309,2,16
72,180,2,17
72,89,2,18
72,30,2,19
72,7,2,20
72,2,2,21
77,287,2,1
77,326,2,2
77,281,2,3
77,271,2,4
77,229,2,5
77,275,2,6
77,265,2,7
77,273,2,8
77,252,2,9
77,243,2,10
77,242,2,11
77,187,2,12
77,206,2,13
77,143,2,14
77,110,2,15
77,109,2,16
77,72,2,17
77,37,2,18
77,10,2,19
77,2,2,20
77,1,2,21
92,768,2,1
92,895,2,2
92,932,2,3
92,960,2,4
92,843,2,5
92,815,2,6
92,677,2,7
92,666,2,8
92,848,2,9
92,892,2,10
92,894,2,11
92,848,2,12
92,724,2,13
92,546,2,14
92,454,2,15
92,310,2,16
92,195,2,17
92,97,2,18
92,37,2,19
92,10,2,20
92,2,2,21
98,456,2,1
98,461,2,2
98,492,2,3
98,406,2,4
98,388,2,5
98,352,2,6
98,342,2,7
98,368,2,8
98,369,2,9
98,386,2,10
98,451,2,11
98,410,2,12
98,316,2,13
98,259,2,14
98,209,2,15
98,142,2,16
98,116,2,17
98,70,2,18
98,30,2,19
98,8,2,20
98,1,2,21
100,399,2,1
100,460,2,2
100,433,2,3
100,495,2,4
100,432,2,5
100,448,2,6
100,429,2,7
100,407,2,8
100,429,2,9
100,483,2,10
100,517,2,11
100,497,2,12
100,418,2,13
100,341,2,14
100,292,2,15
100,211,2,16
100,138,2,17
100,78,2,18
100,30,2,19
100,7,2,20
100,1,2,21
135,1418,2,1
135,1418,2,2
135,1416,2,3
135,1467,2,4
135,1412,2,5
135,1384,2,6
135,1205,2,7
135,1179,2,8
135,1305,2,9
135,1247,2,10
135,1161,2,11
135,981,2,12
135,845,2,13
135,666,2,14
135,553,2,15
135,369,2,16
135,234,2,17
135,128,2,18
135,45,2,19
135,10,2,20
135,5,2,21
147,796,2,1
147,887,2,2
147,839,2,3
147,881,2,4
147,676,2,5
147,729,2,6
147,652,2,7
147,649,2,8
147,780,2,9
147,766,2,10
147,852,2,11
147,739,2,12
147,639,2,13
147,539,2,14
147,412,2,15
147,304,2,16
147,189,2,17
147,118,2,18
147,44,2,19
147,8,2,20
147,3,2,21
171,198,2,1
171,224,2,2
171,203,2,3
171,196,2,4
171,183,2,5
171,182,2,6
171,181,2,7
171,177,2,8
171,215,2,9
171,184,2,10
171,232,2,11
171,199,2,12
171,173,2,13
171,182,2,14
171,140,2,15
171,105,2,16
171,60,2,17
171,44,2,18
171,9,2,19
171,4,2,20
171,0,2,21
184,1086,2,1
184,1239,2,2
184,1251,2,3
184,1230,2,4
184,1148,2,5
184,1079,2,6
184,909,2,7
184,871,2,8
184,1047,2,9
184,1042,2,10
184,1068,2,11
184,962,2,12
184,810,2,13
184,684,2,14
184,555,2,15
184,416,2,16
184,268,2,17
184,137,2,18
184,43,2,19
184,21,2,20
184,4,2,21
194,2876,2,1
194,3086,2,2
194,2899,2,3
194,3043,2,4
194,3177,2,5
194,2858,2,6
194,2558,2,7
194,2404,2,8
194,2544,2,9
194,2457,2,10
194,2459,2,11
194,1916,2,12
194,1482,2,13
194,1129,2,14
194,878,2,15
194,603,2,16
194,372,2,17
194,166,2,18
194,68,2,19
194,15,2,20
194,6,2,21
214,242,2,1
214,247,2,2
214,253,2,3
214,244,2,4
214,221,2,5
214,233,2,6
214,188,2,7
214,197,2,8
214,246,2,9
214,226,2,10
214,269,2,11
214,212,2,12
214,178,2,13
214,141,2,14
214,117,2,15
214,87,2,16
214,60,2,17
214,28,2,18
214,6,2,19
214,0,2,20
214,0,2,21
222,793,2,1
222,826,2,2
222,908,2,3
222,890,2,4
222,781,2,5
222,800,2,6
222,717,2,7
222,724,2,8
222,835,2,9
222,831,2,10
222,883,2,11
222,779,2,12
222,677,2,13
222,514,2,14
222,438,2,15
222,288,2,16
222,199,2,17
222,117,2,18
222,44,2,19
222,14,2,20
222,7,2,21
230,1038,2,1
230,990,2,2
230,1012,2,3
230,984,2,4
230,976,2,5
230,1241,2,6
230,1014,2,7
230,1073,2,8
230,1043,2,9
230,934,2,10
230,953,2,11
230,828,2,12
230,583,2,13
230,489,2,14
230,404,2,15
230,267,2,16
230,152,2,17
230,88,2,18
230,27,2,19
230,6,2,20
230,4,2,21
276,406,2,1
276,452,2,2
276,452,2,3
276,386,2,4
276,343,2,5
276,357,2,6
276,352,2,7
276,368,2,8
276,343,2,9
276,430,2,10
276,427,2,11
276,456,2,12
276,378,2,13
276,293,2,14
276,242,2,15
276,196,2,16
276,136,2,17
276,70,2,18
276,32,2,19
276,8,2,20
276,2,2,21
316,470,2,1
316,511,2,2
316,520,2,3
316,406,2,4
316,388,2,5
316,464,2,6
316,424,2,7
316,448,2,8
316,536,2,9
316,568,2,10
316,578,2,11
316,516,2,12
316,485,2,13
316,388,2,14
316,340,2,15
316,228,2,16
316,154,2,17
316,72,2,18
316,20,2,19
316,9,2,20
316,1,2,21
322,298,2,1
322,370,2,2
322,338,2,3
322,347,2,4
322,232,2,5
322,296,2,6
322,254,2,7
322,262,2,8
322,346,2,9
322,355,2,10
322,391,2,11
322,371,2,12
322,280,2,13
322,229,2,14
322,187,2,15
322,142,2,16
322,104,2,17
322,59,2,18
322,18,2,19
322,0,2,20
322,4,2,21
335,988,2,1
335,1145,2,2
335,1089,2,3
335,1125,2,4
335,995,2,5
335,960,2,6
335,841,2,7
335,895,2,8
335,987,2,9
335,1005,2,10
335,916,2,11
335,794,2,12
335,624,2,13
335,504,2,14
335,413,2,15
335,273,2,16
335,185,2,17
335,101,2,18
335,27,2,19
335,3,2,20
335,3,2,21
338,1970,2,1
338,2124,2,2
338,1984,2,3
338,2046,2,4
338,1866,2,5
338,2014,2,6
338,1775,2,7
338,1725,2,8
338,1829,2,9
338,2001,2,10
338,1928,2,11
338,1551,2,12
338,1360,2,13
338,1025,2,14
338,820,2,15
338,544,2,16
338,342,2,17
338,189,2,18
338,86,2,19
338,15,2,20
338,2,2,21
46,415,2,1
46,475,2,2
46,486,2,3
46,503,2,4
46,375,2,5
46,328,2,6
46,339,2,7
46,323,2,8
46,369,2,9
46,360,2,10
46,359,2,11
46,355,2,12
46,286,2,13
46,238,2,14
46,206,2,15
46,160,2,16
46,110,2,17
46,60,2,18
46,19,2,19
46,6,2,20
46,1,2,21
8,1979,2,1
8,2005,2,2
8,1895,2,3
8,1776,2,4
8,1633,2,5
8,2021,2,6
8,1758,2,7
8,1641,2,8
8,1707,2,9
8,1649,2,10
8,1699,2,11
8,1563,2,12
8,1317,2,13
8,960,2,14
8,779,2,15
8,600,2,16
8,355,2,17
8,191,2,18
8,63,2,19
8,18,2,20
8,4,2,21
60,887,2,1
60,1016,2,2
60,988,2,3
60,885,2,4
60,744,2,5
60,870,2,6
60,737,2,7
60,734,2,8
60,770,2,9
60,789,2,10
60,816,2,11
60,789,2,12
60,624,2,13
60,487,2,14
60,362,2,15
60,279,2,16
60,147,2,17
60,82,2,18
60,43,2,19
60,14,2,20
60,1,2,21
73,601,2,1
73,594,2,2
73,620,2,3
73,574,2,4
73,524,2,5
73,494,2,6
73,448,2,7
73,496,2,8
73,508,2,9
73,568,2,10
73,644,2,11
73,522,2,12
73,500,2,13
73,406,2,14
73,334,2,15
73,245,2,16
73,157,2,17
73,99,2,18
73,32,2,19
73,9,2,20
73,1,2,21
89,283,2,1
89,327,2,2
89,309,2,3
89,286,2,4
89,267,2,5
89,235,2,6
89,235,2,7
89,218,2,8
89,237,2,9
89,259,2,10
89,233,2,11
89,210,2,12
89,205,2,13
89,154,2,14
89,144,2,15
89,101,2,16
89,64,2,17
89,34,2,18
89,14,2,19
89,2,2,20
89,0,2,21
149,383,2,1
149,387,2,2
149,357,2,3
149,469,2,4
149,376,2,5
149,364,2,6
149,323,2,7
149,361,2,8
149,386,2,9
149,366,2,10
149,340,2,11
149,325,2,12
149,277,2,13
149,211,2,14
149,165,2,15
149,119,2,16
149,81,2,17
149,36,2,18
149,17,2,19
149,3,2,20
149,0,2,21
155,215,2,1
155,243,2,2
155,252,2,3
155,281,2,4
155,211,2,5
155,201,2,6
155,218,2,7
155,217,2,8
155,216,2,9
155,254,2,10
155,283,2,11
155,254,2,12
155,227,2,13
155,151,2,14
155,151,2,15
155,116,2,16
155,62,2,17
155,38,2,18
155,13,2,19
155,4,2,20
155,0,2,21
158,351,2,1
158,355,2,2
158,385,2,3
158,290,2,4
158,303,2,5
158,281,2,6
158,253,2,7
158,295,2,8
158,325,2,9
158,370,2,10
158,399,2,11
158,333,2,12
158,255,2,13
158,244,2,14
158,179,2,15
158,137,2,16
158,110,2,17
158,47,2,18
158,10,2,19
158,4,2,20
158,1,2,21
240,424,2,1
240,449,2,2
240,400,2,3
240,362,2,4
240,324,2,5
240,345,2,6
240,321,2,7
240,342,2,8
240,346,2,9
240,435,2,10
240,400,2,11
240,368,2,12
240,346,2,13
240,250,2,14
240,195,2,15
240,154,2,16
240,125,2,17
240,53,2,18
240,27,2,19
240,11,2,20
240,0,2,21
263,353,2,1
263,384,2,2
263,353,2,3
263,358,2,4
263,314,2,5
263,360,2,6
263,334,2,7
263,287,2,8
263,319,2,9
263,352,2,10
263,366,2,11
263,310,2,12
263,280,2,13
263,212,2,14
263,146,2,15
263,113,2,16
263,70,2,17
263,34,2,18
263,6,2,19
263,5,2,20
263,1,2,21
326,638,2,1
326,681,2,2
326,677,2,3
326,795,2,4
326,506,2,5
326,552,2,6
326,520,2,7
326,499,2,8
326,507,2,9
326,563,2,10
326,662,2,11
326,618,2,12
326,506,2,13
326,412,2,14
326,314,2,15
326,261,2,16
326,172,2,17
326,93,2,18
326,33,2,19
326,7,2,20
326,3,2,21
333,1208,2,1
333,1152,2,2
333,1108,2,3
333,1334,2,4
333,1155,2,5
333,1106,2,6
333,1065,2,7
333,966,2,8
333,973,2,9
333,1118,2,10
333,1219,2,11
333,1039,2,12
333,893,2,13
333,710,2,14
333,556,2,15
333,360,2,16
333,234,2,17
333,136,2,18
333,60,2,19
333,12,2,20
333,4,2,21
329,5189,2,1
329,5352,2,2
329,5176,2,3
329,6551,2,4
329,8330,2,5
329,7210,2,6
329,5827,2,7
329,5204,2,8
329,5046,2,9
329,5053,2,10
329,5372,2,11
329,4555,2,12
329,3771,2,13
329,2781,2,14
329,2027,2,15
329,1357,2,16
329,828,2,17
329,471,2,18
329,198,2,19
329,37,2,20
329,13,2,21
71,150,2,1
71,152,2,2
71,196,2,3
71,176,2,4
71,171,2,5
71,172,2,6
71,159,2,7
71,114,2,8
71,174,2,9
71,210,2,10
71,221,2,11
71,161,2,12
71,167,2,13
71,146,2,14
71,100,2,15
71,79,2,16
71,43,2,17
71,27,2,18
71,13,2,19
71,4,2,20
71,0,2,21
132,555,2,1
132,729,2,2
132,633,2,3
132,568,2,4
132,506,2,5
132,557,2,6
132,500,2,7
132,489,2,8
132,504,2,9
132,596,2,10
132,619,2,11
132,515,2,12
132,427,2,13
132,347,2,14
132,258,2,15
132,184,2,16
132,133,2,17
132,77,2,18
132,19,2,19
132,7,2,20
132,1,2,21
153,610,2,1
153,745,2,2
153,717,2,3
153,711,2,4
153,623,2,5
153,721,2,6
153,603,2,7
153,572,2,8
153,664,2,9
153,702,2,10
153,703,2,11
153,630,2,12
153,553,2,13
153,413,2,14
153,330,2,15
153,233,2,16
153,132,2,17
153,64,2,18
153,25,2,19
153,5,2,20
153,1,2,21
161,234,2,1
161,258,2,2
161,256,2,3
161,214,2,4
161,240,2,5
161,280,2,6
161,223,2,7
161,221,2,8
161,185,2,9
161,226,2,10
161,281,2,11
161,218,2,12
161,192,2,13
161,153,2,14
161,120,2,15
161,87,2,16
161,53,2,17
161,29,2,18
161,11,2,19
161,5,2,20
161,6,2,21
167,790,2,1
167,908,2,2
167,854,2,3
167,766,2,4
167,758,2,5
167,732,2,6
167,673,2,7
167,642,2,8
167,685,2,9
167,698,2,10
167,752,2,11
167,607,2,12
167,494,2,13
167,405,2,14
167,349,2,15
167,227,2,16
167,139,2,17
167,93,2,18
167,28,2,19
167,5,2,20
167,2,2,21
196,652,2,1
196,765,2,2
196,736,2,3
196,785,2,4
196,648,2,5
196,691,2,6
196,608,2,7
196,633,2,8
196,663,2,9
196,686,2,10
196,758,2,11
196,656,2,12
196,535,2,13
196,404,2,14
196,342,2,15
196,227,2,16
196,147,2,17
196,94,2,18
196,29,2,19
196,5,2,20
196,3,2,21
200,1139,2,1
200,1276,2,2
200,1334,2,3
200,1322,2,4
200,1018,2,5
200,1162,2,6
200,1108,2,7
200,1051,2,8
200,1191,2,9
200,1257,2,10
200,1295,2,11
200,1059,2,12
200,869,2,13
200,739,2,14
200,549,2,15
200,374,2,16
200,227,2,17
200,165,2,18
200,47,2,19
200,12,2,20
200,5,2,21
127,1235,2,1
127,1368,2,2
127,1409,2,3
127,1610,2,4
127,1200,2,5
127,1232,2,6
127,1102,2,7
127,1077,2,8
127,1174,2,9
127,1260,2,10
127,1410,2,11
127,1264,2,12
127,967,2,13
127,837,2,14
127,625,2,15
127,443,2,16
127,313,2,17
127,135,2,18
127,54,2,19
127,8,2,20
127,6,2,21
97,549,2,1
97,592,2,2
97,503,2,3
97,501,2,4
97,417,2,5
97,530,2,6
97,449,2,7
97,414,2,8
97,521,2,9
97,482,2,10
97,551,2,11
97,503,2,12
97,357,2,13
97,280,2,14
97,234,2,15
97,173,2,16
97,115,2,17
97,57,2,18
97,21,2,19
97,1,2,20
97,2,2,21
128,319,2,1
128,356,2,2
128,361,2,3
128,318,2,4
128,268,2,5
128,317,2,6
128,278,2,7
128,300,2,8
128,334,2,9
128,398,2,10
128,408,2,11
128,361,2,12
128,316,2,13
128,237,2,14
128,179,2,15
128,134,2,16
128,98,2,17
128,41,2,18
128,15,2,19
128,5,2,20
128,2,2,21
269,974,2,1
269,1059,2,2
269,1058,2,3
269,1041,2,4
269,949,2,5
269,1047,2,6
269,899,2,7
269,887,2,8
269,1046,2,9
269,1147,2,10
269,1240,2,11
269,1110,2,12
269,910,2,13
269,705,2,14
269,581,2,15
269,409,2,16
269,244,2,17
269,118,2,18
269,57,2,19
269,8,2,20
269,3,2,21
233,8523,2,1
233,9477,2,2
233,9245,2,3
233,9484,2,4
233,10188,2,5
233,10710,2,6
233,9277,2,7
233,9068,2,8
233,8937,2,9
233,8364,2,10
233,7924,2,11
233,6073,2,12
233,4562,2,13
233,3418,2,14
233,2463,2,15
233,1617,2,16
233,921,2,17
233,493,2,18
233,201,2,19
233,51,2,20
233,23,2,21
20,1103,2,1
20,1289,2,2
20,1304,2,3
20,1182,2,4
20,1165,2,5
20,1275,2,6
20,1112,2,7
20,1037,2,8
20,1165,2,9
20,1392,2,10
20,1282,2,11
20,985,2,12
20,798,2,13
20,633,2,14
20,533,2,15
20,383,2,16
20,232,2,17
20,170,2,18
20,50,2,19
20,12,2,20
20,2,2,21
50,93,2,1
50,121,2,2
50,125,2,3
50,85,2,4
50,129,2,5
50,155,2,6
50,140,2,7
50,152,2,8
50,182,2,9
50,170,2,10
50,183,2,11
50,176,2,12
50,145,2,13
50,115,2,14
50,84,2,15
50,63,2,16
50,41,2,17
50,24,2,18
50,11,2,19
50,1,2,20
50,0,2,21
94,361,2,1
94,382,2,2
94,436,2,3
94,423,2,4
94,398,2,5
94,362,2,6
94,325,2,7
94,345,2,8
94,466,2,9
94,439,2,10
94,530,2,11
94,433,2,12
94,393,2,13
94,299,2,14
94,225,2,15
94,177,2,16
94,103,2,17
94,61,2,18
94,13,2,19
94,10,2,20
94,0,2,21
95,594,2,1
95,701,2,2
95,640,2,3
95,623,2,4
95,612,2,5
95,699,2,6
95,602,2,7
95,601,2,8
95,654,2,9
95,570,2,10
95,700,2,11
95,605,2,12
95,471,2,13
95,352,2,14
95,257,2,15
95,202,2,16
95,108,2,17
95,64,2,18
95,31,2,19
95,5,2,20
95,2,2,21
154,541,2,1
154,587,2,2
154,553,2,3
154,571,2,4
154,532,2,5
154,581,2,6
154,472,2,7
154,498,2,8
154,632,2,9
154,688,2,10
154,683,2,11
154,564,2,12
154,488,2,13
154,435,2,14
154,333,2,15
154,251,2,16
154,150,2,17
154,80,2,18
154,30,2,19
154,11,2,20
154,1,2,21
141,555,2,1
141,605,2,2
141,618,2,3
141,651,2,4
141,648,2,5
141,624,2,6
141,543,2,7
141,543,2,8
141,604,2,9
141,623,2,10
141,673,2,11
141,552,2,12
141,446,2,13
141,344,2,14
141,266,2,15
141,179,2,16
141,91,2,17
141,38,2,18
141,16,2,19
141,7,2,20
141,1,2,21
169,409,2,1
169,465,2,2
169,467,2,3
169,449,2,4
169,383,2,5
169,442,2,6
169,389,2,7
169,354,2,8
169,481,2,9
169,610,2,10
169,634,2,11
169,530,2,12
169,441,2,13
169,380,2,14
169,329,2,15
169,224,2,16
169,155,2,17
169,62,2,18
169,21,2,19
169,5,2,20
169,1,2,21
235,1680,2,1
235,1730,2,2
235,1558,2,3
235,1654,2,4
235,1283,2,5
235,1672,2,6
235,1617,2,7
235,1757,2,8
235,1710,2,9
235,1646,2,10
235,1450,2,11
235,1271,2,12
235,923,2,13
235,702,2,14
235,534,2,15
235,325,2,16
235,223,2,17
235,92,2,18
235,42,2,19
235,6,2,20
235,3,2,21
32,1440,2,1
32,1637,2,2
32,1634,2,3
32,1551,2,4
32,1323,2,5
32,1724,2,6
32,1658,2,7
32,1691,2,8
32,1656,2,9
32,1585,2,10
32,1532,2,11
32,1195,2,12
32,881,2,13
32,660,2,14
32,518,2,15
32,372,2,16
32,225,2,17
32,99,2,18
32,71,2,19
32,11,2,20
32,8,2,21
6,1216,2,1
6,1351,2,2
6,1380,2,3
6,1372,2,4
6,1142,2,5
6,1350,2,6
6,1189,2,7
6,1257,2,8
6,1285,2,9
6,1363,2,10
6,1492,2,11
6,1242,2,12
6,988,2,13
6,774,2,14
6,665,2,15
6,461,2,16
6,257,2,17
6,162,2,18
6,50,2,19
6,25,2,20
6,8,2,21
47,428,2,1
47,506,2,2
47,547,2,3
47,720,2,4
47,431,2,5
47,522,2,6
47,555,2,7
47,535,2,8
47,613,2,9
47,577,2,10
47,526,2,11
47,434,2,12
47,332,2,13
47,245,2,14
47,197,2,15
47,152,2,16
47,62,2,17
47,43,2,18
47,15,2,19
47,5,2,20
47,0,2,21
75,113,2,1
75,152,2,2
75,137,2,3
75,150,2,4
75,117,2,5
75,100,2,6
75,114,2,7
75,140,2,8
75,149,2,9
75,151,2,10
75,128,2,11
75,95,2,12
75,89,2,13
75,61,2,14
75,67,2,15
75,42,2,16
75,23,2,17
75,14,2,18
75,10,2,19
75,1,2,20
75,0,2,21
80,456,2,1
80,558,2,2
80,544,2,3
80,505,2,4
80,457,2,5
80,524,2,6
80,474,2,7
80,469,2,8
80,504,2,9
80,512,2,10
80,558,2,11
80,376,2,12
80,275,2,13
80,229,2,14
80,167,2,15
80,138,2,16
80,96,2,17
80,43,2,18
80,20,2,19
80,8,2,20
80,0,2,21
239,121,2,1
239,138,2,2
239,136,2,3
239,138,2,4
239,122,2,5
239,123,2,6
239,143,2,7
239,176,2,8
239,146,2,9
239,152,2,10
239,139,2,11
239,103,2,12
239,96,2,13
239,89,2,14
239,62,2,15
239,48,2,16
239,22,2,17
239,13,2,18
239,4,2,19
239,2,2,20
239,0,2,21
245,166,2,1
245,176,2,2
245,208,2,3
245,175,2,4
245,179,2,5
245,206,2,6
245,184,2,7
245,184,2,8
245,233,2,9
245,200,2,10
245,231,2,11
245,179,2,12
245,133,2,13
245,99,2,14
245,86,2,15
245,58,2,16
245,36,2,17
245,25,2,18
245,11,2,19
245,3,2,20
245,1,2,21
246,994,2,1
246,1151,2,2
246,1041,2,3
246,936,2,4
246,934,2,5
246,1246,2,6
246,1182,2,7
246,1088,2,8
246,996,2,9
246,1086,2,10
246,993,2,11
246,767,2,12
246,529,2,13
246,340,2,14
246,244,2,15
246,182,2,16
246,88,2,17
246,42,2,18
246,18,2,19
246,0,2,20
246,0,2,21
247,212,2,1
247,297,2,2
247,318,2,3
247,222,2,4
247,255,2,5
247,277,2,6
247,263,2,7
247,306,2,8
247,355,2,9
247,362,2,10
247,326,2,11
247,269,2,12
247,234,2,13
247,179,2,14
247,168,2,15
247,122,2,16
247,76,2,17
247,48,2,18
247,14,2,19
247,4,2,20
247,1,2,21
254,217,2,1
254,257,2,2
254,300,2,3
254,265,2,4
254,227,2,5
254,261,2,6
254,299,2,7
254,269,2,8
254,329,2,9
254,311,2,10
254,309,2,11
254,221,2,12
254,191,2,13
254,164,2,14
254,133,2,15
254,92,2,16
254,52,2,17
254,29,2,18
254,12,2,19
254,2,2,20
254,1,2,21
191,5268,2,1
191,5830,2,2
191,5535,2,3
191,5739,2,4
191,5824,2,5
191,6251,2,6
191,5783,2,7
191,5322,2,8
191,5576,2,9
191,5089,2,10
191,5210,2,11
191,4525,2,12
191,3499,2,13
191,2599,2,14
191,2035,2,15
191,1439,2,16
191,895,2,17
191,499,2,18
191,185,2,19
191,37,2,20
191,15,2,21
234,280,2,1
234,305,2,2
234,335,2,3
234,340,2,4
234,346,2,5
234,314,2,6
234,268,2,7
234,295,2,8
234,304,2,9
234,352,2,10
234,401,2,11
234,326,2,12
234,279,2,13
234,200,2,14
234,144,2,15
234,131,2,16
234,55,2,17
234,28,2,18
234,14,2,19
234,3,2,20
234,1,2,21
241,662,2,1
241,704,2,2
241,723,2,3
241,723,2,4
241,650,2,5
241,733,2,6
241,567,2,7
241,551,2,8
241,654,2,9
241,677,2,10
241,770,2,11
241,658,2,12
241,530,2,13
241,436,2,14
241,355,2,15
241,260,2,16
241,176,2,17
241,93,2,18
241,45,2,19
241,7,2,20
241,2,2,21
244,363,2,1
244,380,2,2
244,391,2,3
244,524,2,4
244,393,2,5
244,362,2,6
244,351,2,7
244,344,2,8
244,442,2,9
244,412,2,10
244,468,2,11
244,383,2,12
244,325,2,13
244,268,2,14
244,221,2,15
244,164,2,16
244,89,2,17
244,54,2,18
244,18,2,19
244,4,2,20
244,2,2,21
273,431,2,1
273,482,2,2
273,478,2,3
273,546,2,4
273,449,2,5
273,422,2,6
273,408,2,7
273,361,2,8
273,467,2,9
273,523,2,10
273,537,2,11
273,489,2,12
273,419,2,13
273,353,2,14
273,275,2,15
273,199,2,16
273,111,2,17
273,65,2,18
273,30,2,19
273,6,2,20
273,0,2,21
292,177,2,1
292,261,2,2
292,260,2,3
292,211,2,4
292,203,2,5
292,174,2,6
292,186,2,7
292,269,2,8
292,328,2,9
292,295,2,10
292,320,2,11
292,300,2,12
292,277,2,13
292,233,2,14
292,178,2,15
292,149,2,16
292,113,2,17
292,56,2,18
292,15,2,19
292,5,2,20
292,1,2,21
295,307,2,1
295,343,2,2
295,317,2,3
295,335,2,4
295,267,2,5
295,306,2,6
295,255,2,7
295,294,2,8
295,315,2,9
295,315,2,10
295,447,2,11
295,351,2,12
295,323,2,13
295,258,2,14
295,201,2,15
295,165,2,16
295,98,2,17
295,59,2,18
295,19,2,19
295,3,2,20
295,0,2,21
37,142,2,1
37,152,2,2
37,179,2,3
37,141,2,4
37,180,2,5
37,267,2,6
37,241,2,7
37,284,2,8
