"226","Renaico","Mujer",62816,64072,44115,NA,NA,101342,90000,80800,163945,160893,193000,210000
"227","Renca","Hombre",48320,75110,97368,125762,156498,157659,180000,202000,246088,246480,300000,320344
"228","Renca","Mujer",36361,53650,80861,80000,110440,103908,139116,136855,221000,196920,231752,250000
"229","Rengo","Hombre",46240,61161,74970,90000,100400,118835,150000,138370,247141,262560,220000,299992
"230","Rengo","Mujer",33824,50431,64260,65814,81023,98190,118237,136350,193375,202390,210000,241000
"231","Saavedra","Hombre",27096,58710,13869,61290,NA,90000,59280,98800,158280,164150,150000,240000
"232","Saavedra","Mujer",30804,35665,30260,63000,NA,40000,87793,70700,159289,183792,200210,215000
"233","San Antonio","Hombre",36240,85840,85680,143010,130520,150000,160000,165593,221000,273500,280000,300000
"234","San Antonio","Mujer",33335,58855,85680,91814,110440,120000,104913,119021,182325,202390,215000,245000
"235","San Bernardo","Hombre",60400,75110,128520,130000,160640,180000,160000,202000,254150,262560,300000,329681
"236","San Bernardo","Mujer",39600,51884,107100,100000,107347,150000,128709,137229,203412,196920,220000,250000
"237","San Clemente","Hombre",31408,43993,58905,65000,80320,96838,110000,136350,182325,205766,210000,241000
"238","San Clemente","Mujer",25489,33660,48195,60000,60240,80235,82381,121200,157631,187895,200000,234635
"239","San Felipe","Hombre",41072,64380,90780,101950,150626,145232,150000,161600,245775,218800,240000,300000
"240","San Felipe","Mujer",36240,42920,72828,90000,100400,110000,120000,134821,191003,204578,220909,250000
"241","San Fernando","Hombre",42425,80475,85680,90000,120480,132376,150000,180533,221000,273500,240000,289270
"242","San Fernando","Mujer",35032,52577,64260,81891,94325,120000,137410,136350,182325,199108,210000,250000
"243","San Joaquín","Hombre",49500,93888,115881,NA,170680,160000,178440,202000,276250,249874,300000,400000
"244","San Joaquín","Mujer",33824,80475,95319,NA,120480,150000,152400,161600,198900,205400,257143,265000
"245","San José de Maipo","Hombre",48320,85840,100852,NA,168337,150000,200000,202000,276250,347295,290959,471623
"246","San José de Maipo","Mujer",31408,64380,74970,NA,107629,129471,139930,140252,216346,205665,229940,300000
"247","San Miguel","Hombre",60400,107300,139230,245338,251000,200000,300000,324422,442000,328200,400000,595397
"248","San Miguel","Mujer",42280,86913,94248,169410,180720,182598,235662,283259,386750,251408,300000,453148
"249","San Nicolás","Hombre",29700,40774,51408,NA,NA,90843,115000,121200,176800,196920,210000,250000
"250","San Nicolás","Mujer",15840,42920,44115,NA,NA,80871,100000,102683,143650,119798,150000,240000
"251","San Pedro","Hombre",32616,58710,64260,NA,107859,120000,148200,161600,216342,306320,200000,300000
"252","San Pedro","Mujer",31408,40774,64260,NA,82728,75000,93750,136350,176800,120428,150000,230500
"253","San Ramón","Hombre",42570,69209,107100,140000,150600,161376,175338,201129,221000,327638,250315,300000
"254","San Ramón","Mujer",36240,48605,72828,90000,117300,120000,132452,136350,198900,251620,199739,270736
"255","San Vicente","Hombre",36240,53650,64260,100000,95957,120000,140000,136350,196453,262560,298008,280000
"256","San Vicente","Mujer",36240,57942,55692,89954,90360,100000,115000,124086,182325,201347,210000,254337
"257","Santa Cruz","Hombre",31408,40774,55692,80000,92379,120000,126916,141400,182325,218800,235382,250000
"258","Santa Cruz","Mujer",31408,48285,32130,67432,90360,110000,110250,131300,182325,199108,210000,250000
"259","Santiago","Hombre",60400,96570,192780,250000,200800,300000,300000,350925,442000,525120,400000,500000
"260","Santiago","Mujer",48320,60307,128520,180000,160565,237380,250000,236353,331500,382900,400000,400000
"261","Sierra Gorda","Hombre",72480,97746,107100,180000,195780,210000,225000,226240,309400,393840,382500,400000
"262","Sierra Gorda","Mujer",31408,52577,64260,105000,95380,109560,126000,138370,221000,273500,240968,300000
"263","Talagante","Hombre",42570,64380,93969,102150,150600,150000,200000,202000,243100,410800,300000,300000
"264","Talagante","Mujer",36240,48285,74970,70000,90360,120000,120000,151500,201153,199552,210000,270071
"265","Talca","Hombre",48320,58862,85680,118339,150600,182600,150000,159711,255729,273500,300000,300000
"266","Talca","Mujer",33742,53650,63189,80000,114735,150000,115615,161695,205400,199108,210000,250000
"267","Talcahuano","Hombre",59400,64380,96390,150000,150600,198946,180000,202000,276250,328200,340000,320000
"268","Talcahuano","Mujer",31408,41418,66402,90000,100400,110000,131716,161600,198900,251620,240802,250000
"269","Temuco","Hombre",51480,71276,96390,122580,190760,218687,197600,197600,244167,247472,250000,300000
"270","Temuco","Mujer",36240,48285,74970,80000,150600,150000,137404,151500,185661,240680,210000,250000
"271","Teno","Hombre",31408,53650,64260,61290,80320,100000,115000,136350,182325,202390,210000,250000
"272","Teno","Mujer",31943,57942,58905,56171,72136,90498,90000,136350,176819,202390,210000,241000
"273","Teodoro Schmidt","Hombre",29700,49895,NA,81422,58650,100000,100000,116349,164320,178485,128318,240000
"274","Teodoro Schmidt","Mujer",39600,53650,NA,70000,100400,71928,80643,98266,182325,142888,100000,154000
"275","Tierra Amarilla","Hombre",48320,77841,89964,93000,123551,150000,150275,196349,221000,358250,362826,380000
"276","Tierra Amarilla","Mujer",33824,48925,64260,80000,110440,119139,115000,136350,182325,205202,236403,250000
"277","Tiltil","Hombre",48320,64380,85680,NA,129926,147787,160000,188625,287239,210036,300000,380000
"278","Tiltil","Mujer",36240,52232,64260,NA,107969,120000,118560,137549,221000,218800,250000,247500
"279","Tocopilla","Hombre",54360,85840,100545,160000,170680,146080,235751,242400,320291,405469,378085,400000
