"","provincia","sex","occupation","2011","2013","2015"
"8683","Huasco","Hombre","3431",288928,NA,581319
"8684","Huasco","Hombre","3433",622046,374194,NA
"8685","Huasco","Hombre","3439",272384,NA,1489130
"8686","Huasco","Hombre","3449",328200,NA,NA
"8687","Huasco","Hombre","3450",711100,NA,NA
"8688","Huasco","Hombre","3473",437600,NA,NA
"8689","Huasco","Hombre","4112",415720,NA,NA
"8690","Huasco","Hombre","4115",273500,440000,NA
"8691","Huasco","Hombre","4121",547000,366981,600000
"8692","Huasco","Hombre","4131",210268,216721,561765
"8693","Huasco","Hombre","4133",395523,260519,NA
"8694","Huasco","Hombre","4190",492300,504000,NA
"8695","Huasco","Hombre","4215",328200,210000,NA
"8696","Huasco","Hombre","4223",295380,NA,NA
"8697","Huasco","Hombre","5111",61620,NA,NA
"8698","Huasco","Hombre","5113",322730,NA,NA
"8699","Huasco","Hombre","5122",220644,240435,361538
"8700","Huasco","Hombre","5123",316985,210000,NA
"8701","Huasco","Hombre","5131",378312,208767,297196
"8702","Huasco","Hombre","5132",875200,300000,NA
"8703","Huasco","Hombre","5162",492300,701515,NA
"8704","Huasco","Hombre","5163",437600,NA,NA
"8705","Huasco","Hombre","5169",279345,389362,NA
"8706","Huasco","Hombre","5220",213695,210000,317114
"8707","Huasco","Hombre","5230",511562,300000,339508
"8708","Huasco","Hombre","6111",273682,219545,266500
"8709","Huasco","Hombre","6112",320424,205147,NA
"8710","Huasco","Hombre","6113",243057,160749,96538
"8711","Huasco","Hombre","6114",144018,NA,NA
"8712","Huasco","Hombre","6121",256208,132683,80000
"8713","Huasco","Hombre","6124",218800,NA,100000
"8714","Huasco","Hombre","6130",281472,NA,284030
"8715","Huasco","Hombre","6141",410800,NA,NA
"8716","Huasco","Hombre","6152",470730,282955,270874
"8717","Huasco","Hombre","6210",143780,60000,354902
"8718","Huasco","Hombre","7111",372785,316667,400000
"8719","Huasco","Hombre","7112",321291,NA,NA
"8720","Huasco","Hombre","7121",821600,210000,217468
"8721","Huasco","Hombre","7122",307048,327932,269130
"8722","Huasco","Hombre","7124",361020,207966,193592
"8723","Huasco","Hombre","7129",548402,270000,307692
"8724","Huasco","Hombre","7136",350080,266000,300172
"8725","Huasco","Hombre","7137",328200,687389,300000
"8726","Huasco","Hombre","7212",437600,409344,476957
"8727","Huasco","Hombre","7214",273500,400000,525000
"8728","Huasco","Hombre","7231",402909,371875,383537
"8729","Huasco","Hombre","7233",328200,400000,500000
"8730","Huasco","Hombre","7241",474067,362658,889286
"8731","Huasco","Hombre","7243",199108,100000,NA
"8732","Huasco","Hombre","7245",311961,600000,NA
"8733","Huasco","Hombre","7311",96648,NA,NA
"8734","Huasco","Hombre","7411",206417,NA,NA
"8735","Huasco","Hombre","7412",247115,232500,380000
"8736","Huasco","Hombre","7422",502657,86154,NA
"8737","Huasco","Hombre","7431",61620,NA,NA
"8738","Huasco","Hombre","7437",123240,NA,NA
"8739","Huasco","Hombre","8111",282987,497600,489623
"8740","Huasco","Hombre","8113",328440,461797,523038
"8741","Huasco","Hombre","8159",284440,410000,NA
"8742","Huasco","Hombre","8162",218800,NA,850000
"8743","Huasco","Hombre","8163",224382,NA,NA
"8744","Huasco","Hombre","8212",199108,NA,NA
"8745","Huasco","Hombre","8222",196920,NA,NA
"8746","Huasco","Hombre","8229",262560,NA,NA
"8747","Huasco","Hombre","8231",196920,372656,NA
"8748","Huasco","Hombre","8281",196920,NA,NA
"8749","Huasco","Hombre","8290",328200,NA,NA
"8750","Huasco","Hombre","8312",547000,NA,NA
"8751","Huasco","Hombre","8322",408096,284321,350000
"8752","Huasco","Hombre","8323",273500,278456,300000
"8753","Huasco","Hombre","8324",382900,550000,676094
"8754","Huasco","Hombre","8331",323018,350000,NA
"8755","Huasco","Hombre","8332",595136,500000,472500
"8756","Huasco","Hombre","8333",547000,500000,374737
"8757","Huasco","Hombre","8334",379253,468421,NA
"8758","Huasco","Hombre","9111",67097,103947,99474
"8759","Huasco","Hombre","9112",410800,63571,293158
"8760","Huasco","Hombre","9132",200547,226667,354307
"8761","Huasco","Hombre","9141",251620,NA,NA
"8762","Huasco","Hombre","9151",194570,NA,240000
"8763","Huasco","Hombre","9152",262272,210000,350000
"8764","Huasco","Hombre","9162",202390,NA,NA
"8765","Huasco","Hombre","9211",207491,210000,300000
"8766","Huasco","Hombre","9213",372283,300000,NA
"8767","Huasco","Hombre","9311",382862,360165,NA
"8768","Huasco","Hombre","9312",185883,283333,NA
"8769","Huasco","Hombre","9313",218800,219444,NA
"8770","Huasco","Hombre","9333",251341,115068,337539
"8771","Huasco","Hombre","9999",300850,NA,NA
"8772","Huasco","Mujer","1110",196920,NA,NA
"8773","Huasco","Mujer","1229",534568,NA,NA
"8774","Huasco","Mujer","1237",420096,NA,NA
"8775","Huasco","Mujer","1314",406399,151083,150339
"8776","Huasco","Mujer","2146",602384,NA,NA
"8777","Huasco","Mujer","2149",109400,415254,NA
"8778","Huasco","Mujer","2213",547000,NA,NA
"8779","Huasco","Mujer","2221",1059389,NA,NA
"8780","Huasco","Mujer","2222",5135000,NA,NA
"8781","Huasco","Mujer","2230",831220,1100000,NA
"8782","Huasco","Mujer","2320",492300,686949,290000
"8783","Huasco","Mujer","2331",437600,491818,589157
"8784","Huasco","Mujer","2332",474707,380000,500000
"8785","Huasco","Mujer","2340",547000,565535,NA
"8786","Huasco","Mujer","2351",273500,NA,NA
"8787","Huasco","Mujer","2352",765800,NA,NA
"8788","Huasco","Mujer","2419",656400,NA,900000
"8789","Huasco","Mujer","2421",2188000,NA,231942
"8790","Huasco","Mujer","2429",547000,NA,NA
"8791","Huasco","Mujer","2446",648165,900000,747414
"8792","Huasco","Mujer","2452",382900,NA,NA
"8793","Huasco","Mujer","3116",728797,NA,NA
"8794","Huasco","Mujer","3152",437600,NA,NA
"8795","Huasco","Mujer","3231",515254,350000,444224
"8796","Huasco","Mujer","3320",234566,210000,302836
"8797","Huasco","Mujer","3411",410641,NA,NA
"8798","Huasco","Mujer","3431",346137,600000,490217
"8799","Huasco","Mujer","3432",328200,NA,NA
"8800","Huasco","Mujer","3433",314303,300000,NA
"8801","Huasco","Mujer","3439",186556,575455,920000
"8802","Huasco","Mujer","3450",711100,NA,NA
"8803","Huasco","Mujer","3460",328200,521633,432710
"8804","Huasco","Mujer","3471",196920,NA,NA
"8805","Huasco","Mujer","3475",153160,NA,NA
"8806","Huasco","Mujer","3480",98460,NA,NA
"8807","Huasco","Mujer","4115",264804,296418,250000
"8808","Huasco","Mujer","4121",274021,317000,207778
"8809","Huasco","Mujer","4131",295380,240000,297547
"8810","Huasco","Mujer","4132",262560,NA,NA
"8811","Huasco","Mujer","4141",156282,NA,100000
"8812","Huasco","Mujer","4142",185980,NA,NA
"8813","Huasco","Mujer","4190",294538,309825,NA
"8814","Huasco","Mujer","4211",199108,210000,267143
"8815","Huasco","Mujer","4222",228865,305469,338889
"8816","Huasco","Mujer","5111",199108,NA,NA
"8817","Huasco","Mujer","5112",218800,NA,NA
"8818","Huasco","Mujer","5122",169205,200000,224797
"8819","Huasco","Mujer","5123",202686,120248,108171
"8820","Huasco","Mujer","5131",164100,188400,173131
"8821","Huasco","Mujer","5132",335659,205625,NA
"8822","Huasco","Mujer","5141",191970,223548,223146
"8823","Huasco","Mujer","5163",570844,NA,NA
"8824","Huasco","Mujer","5220",196920,210000,220000
"8825","Huasco","Mujer","5230",215670,131228,190169
"8826","Huasco","Mujer","6111",277778,470000,NA
"8827","Huasco","Mujer","6112",196920,280000,220000
"8828","Huasco","Mujer","6113",716477,117000,82000
"8829","Huasco","Mujer","6121",208085,NA,NA
"8830","Huasco","Mujer","6141",199108,NA,NA
"8831","Huasco","Mujer","7111",2054000,NA,NA
"8832","Huasco","Mujer","7243",199108,NA,NA
"8833","Huasco","Mujer","7324",143780,NA,NA
"8834","Huasco","Mujer","7332",41080,200000,15000
"8835","Huasco","Mujer","7411",130852,NA,260000
"8836","Huasco","Mujer","7412",123240,108165,215909
"8837","Huasco","Mujer","7433",129158,60000,NA
"8838","Huasco","Mujer","7436",61620,50000,75673
"8839","Huasco","Mujer","8111",131280,NA,NA
"8840","Huasco","Mujer","8331",308100,NA,NA
"8841","Huasco","Mujer","9111",240318,NA,246479
"8842","Huasco","Mujer","9112",143780,57000,104526
"8843","Huasco","Mujer","9113",92430,27936,100000
"8844","Huasco","Mujer","9131",131280,183683,179538
"8845","Huasco","Mujer","9132",154547,210720,242112
"8846","Huasco","Mujer","9133",203534,62245,30000
"8847","Huasco","Mujer","9141",218800,NA,NA
"8848","Huasco","Mujer","9151",142220,200000,NA
"8849","Huasco","Mujer","9152",218800,180819,291828
"8850","Huasco","Mujer","9211",100225,210000,200000
"8851","Huasco","Mujer","9213",205400,158000,NA
"8852","Huasco","Mujer","9311",512913,NA,NA
"8853","Huasco","Mujer","9313",223849,NA,NA
"8854","Huasco","Mujer","9322",287560,40144,70000
"8855","Huasco","Mujer","9999",286315,NA,NA
"8856","Chiloé","Hombre","1229",1039300,1117255,1000000
"8857","Chiloé","Hombre","1233",317260,NA,NA
"8858","Chiloé","Hombre","1311",796944,190260,NA
"8859","Chiloé","Hombre","1313",2054000,NA,120000
"8860","Chiloé","Hombre","1314",616200,255806,300000
"8861","Chiloé","Hombre","1316",1027000,480645,1364444
"8862","Chiloé","Hombre","1317",379990,NA,400000
"8863","Chiloé","Hombre","1318",10730055,NA,NA
"8864","Chiloé","Hombre","1319",317260,NA,172195
"8865","Chiloé","Hombre","2131",377318,NA,NA
"8866","Chiloé","Hombre","2132",497770,NA,469591
"8867","Chiloé","Hombre","2142",547000,NA,1166299
"8868","Chiloé","Hombre","2143",397122,NA,1100000
"8869","Chiloé","Hombre","2149",182667,853147,971429
"8870","Chiloé","Hombre","2211",525120,650000,1034664
"8871","Chiloé","Hombre","2213",872216,1150000,NA
"8872","Chiloé","Hombre","2223",1094000,NA,NA
"8873","Chiloé","Hombre","2310",302088,NA,NA
"8874","Chiloé","Hombre","2320",656400,703268,600000
"8875","Chiloé","Hombre","2331",765800,522381,800000
"8876","Chiloé","Hombre","2411",869470,803179,691090
"8877","Chiloé","Hombre","2445",548374,NA,NA
"8878","Chiloé","Hombre","2453",199108,NA,NA
"8879","Chiloé","Hombre","2460",431340,NA,850625
"8880","Chiloé","Hombre","3112",328200,975000,570000
"8881","Chiloé","Hombre","3115",924300,2111894,500000
"8882","Chiloé","Hombre","3118",218800,404040,240000
"8883","Chiloé","Hombre","3122",74787,180000,366935
"8884","Chiloé","Hombre","3142",119623,279289,NA
"8885","Chiloé","Hombre","3152",196920,290000,415143
"8886","Chiloé","Hombre","3212",215990,NA,NA
"8887","Chiloé","Hombre","3226",711100,700000,785484
"8888","Chiloé","Hombre","3231",261708,412000,486364
"8889","Chiloé","Hombre","3310",437600,800000,NA
"8890","Chiloé","Hombre","3415",1194059,900000,336471
"8891","Chiloé","Hombre","3431",307422,NA,455319
"8892","Chiloé","Hombre","3433",299916,NA,350000
"8893","Chiloé","Hombre","3439",330383,805747,521429
"8894","Chiloé","Hombre","3472",199983,201557,149661
"8895","Chiloé","Hombre","3473",410800,NA,85143
"8896","Chiloé","Hombre","3475",87520,NA,NA
"8897","Chiloé","Hombre","4115",279162,NA,400000
"8898","Chiloé","Hombre","4122",196920,NA,NA
"8899","Chiloé","Hombre","4131",209182,370261,250000
"8900","Chiloé","Hombre","4190",315286,546721,450000
"8901","Chiloé","Hombre","4222",694124,215846,499143
"8902","Chiloé","Hombre","5111",273500,NA,NA
"8903","Chiloé","Hombre","5112",181291,NA,NA
"8904","Chiloé","Hombre","5113",205400,105000,250000
"8905","Chiloé","Hombre","5121",369720,370000,NA
"8906","Chiloé","Hombre","5122",286748,186177,333872
"8907","Chiloé","Hombre","5123",217159,133333,241000
"8908","Chiloé","Hombre","5131",245411,600000,250000
"8909","Chiloé","Hombre","5132",443380,500000,300000
"8910","Chiloé","Hombre","5162",615433,400000,584337
"8911","Chiloé","Hombre","5163",547000,NA,487000
"8912","Chiloé","Hombre","5220",194604,241360,249245
"8913","Chiloé","Hombre","5230",54700,280000,272449
"8914","Chiloé","Hombre","6111",153849,165217,77857
"8915","Chiloé","Hombre","6112",202390,115065,200000
"8916","Chiloé","Hombre","6113",185877,74880,134194
"8917","Chiloé","Hombre","6121",247891,228301,195200
"8918","Chiloé","Hombre","6130",821600,56388,NA
"8919","Chiloé","Hombre","6141",200288,142941,100000
"8920","Chiloé","Hombre","6151",254194,234968,249286
"8921","Chiloé","Hombre","6152",257910,200000,159670
"8922","Chiloé","Hombre","6153",437820,200000,800000
"8923","Chiloé","Hombre","6154",295380,NA,NA
"8924","Chiloé","Hombre","6210",164320,100000,200000
"8925","Chiloé","Hombre","7111",196920,NA,NA
"8926","Chiloé","Hombre","7122",317613,225000,246353
"8927","Chiloé","Hombre","7124",308100,210933,240000
"8928","Chiloé","Hombre","7129",547733,402892,374809
"8929","Chiloé","Hombre","7136",450450,500000,187931
"8930","Chiloé","Hombre","7137",276697,304286,NA
"8931","Chiloé","Hombre","7141",199072,136269,281389
"8932","Chiloé","Hombre","7142",410800,NA,206154
"8933","Chiloé","Hombre","7212",369720,245690,255147
"8934","Chiloé","Hombre","7213",349180,234884,271053
"8935","Chiloé","Hombre","7221",718900,NA,NA
"8936","Chiloé","Hombre","7231",369720,210000,300000
"8937","Chiloé","Hombre","7233",370664,400000,388514
"8938","Chiloé","Hombre","7241",410800,NA,241000
"8939","Chiloé","Hombre","7244",443070,NA,681639
"8940","Chiloé","Hombre","7245",242837,426481,300000
"8941","Chiloé","Hombre","7331",86650,200000,152500
"8942","Chiloé","Hombre","7411",201814,210000,128200
"8943","Chiloé","Hombre","7412",185744,219997,240000
"8944","Chiloé","Hombre","7422",300327,209579,250815
"8945","Chiloé","Hombre","7432",197108,215783,NA
"8946","Chiloé","Hombre","7442",369720,100000,80000
"8947","Chiloé","Hombre","8111",1027000,NA,NA
"8948","Chiloé","Hombre","8124",809560,NA,NA
"8949","Chiloé","Hombre","8162",185980,NA,NA
"8950","Chiloé","Hombre","8211",196920,226923,500000
"8951","Chiloé","Hombre","8240",218800,NA,250000
"8952","Chiloé","Hombre","8251",410800,NA,NA
"8953","Chiloé","Hombre","8262",199108,210000,NA
"8954","Chiloé","Hombre","8271",218800,239032,250000
"8955","Chiloé","Hombre","8272",109400,NA,NA
"8956","Chiloé","Hombre","8290",142460,200000,282500
"8957","Chiloé","Hombre","8322",256001,284789,300000
"8958","Chiloé","Hombre","8323",260078,252169,291091
"8959","Chiloé","Hombre","8324",367780,252590,311325
"8960","Chiloé","Hombre","8331",102700,205940,210000
"8961","Chiloé","Hombre","8333",200093,355000,400000
"8962","Chiloé","Hombre","8340",312884,253912,325293
"8963","Chiloé","Hombre","9112",337875,290000,128824
"8964","Chiloé","Hombre","9113",410800,77931,NA
"8965","Chiloé","Hombre","9132",193020,240776,296571
"8966","Chiloé","Hombre","9151",1027000,196222,233000
"8967","Chiloé","Hombre","9152",215858,226129,245500
"8968","Chiloé","Hombre","9153",32820,NA,NA
"8969","Chiloé","Hombre","9161",98460,195302,243000
"8970","Chiloé","Hombre","9162",76580,216000,240655
"8971","Chiloé","Hombre","9211",199073,150000,104587
"8972","Chiloé","Hombre","9213",197159,146763,285470
"8973","Chiloé","Hombre","9312",116871,355802,202000
"8974","Chiloé","Hombre","9313",196920,197931,247987
"8975","Chiloé","Hombre","9322",208103,238251,240000
"8976","Chiloé","Hombre","9333",207681,108409,199651
"8977","Chiloé","Hombre","9999",196920,262297,NA
"8978","Chiloé","Mujer","1311",2567500,1300000,NA
"8979","Chiloé","Mujer","1314",251907,159248,187077
"8980","Chiloé","Mujer","1315",410800,257516,250945
"8981","Chiloé","Mujer","2113",2054000,NA,NA
"8982","Chiloé","Mujer","2142",1027000,NA,NA
"8983","Chiloé","Mujer","2149",668198,NA,NA
"8984","Chiloé","Mujer","2222",3172600,NA,1387097
"8985","Chiloé","Mujer","2230",1023346,1139687,585517
"8986","Chiloé","Mujer","2320",875200,444000,615686
"8987","Chiloé","Mujer","2331",601700,595349,596872
"8988","Chiloé","Mujer","2332",492394,533884,599576
"8989","Chiloé","Mujer","2352",984600,NA,376364
"8990","Chiloé","Mujer","2411",143780,NA,1338462
"8991","Chiloé","Mujer","2412",875200,NA,450000
"8992","Chiloé","Mujer","2419",200202,NA,681395
"8993","Chiloé","Mujer","2421",656400,NA,NA
"8994","Chiloé","Mujer","2441",328200,NA,NA
"8995","Chiloé","Mujer","2445",1094000,NA,857955
"8996","Chiloé","Mujer","2446",1094000,500000,1571817
"8997","Chiloé","Mujer","3152",306320,281377,387440
"8998","Chiloé","Mujer","3223",738450,NA,1140000
"8999","Chiloé","Mujer","3227",218800,NA,NA
"9000","Chiloé","Mujer","3231",386757,355021,364545
"9001","Chiloé","Mujer","3310",640434,200000,NA
"9002","Chiloé","Mujer","3320",242345,270129,289512
"9003","Chiloé","Mujer","3330",89708,NA,493939
"9004","Chiloé","Mujer","3340",76580,NA,276842
"9005","Chiloé","Mujer","3411",407554,NA,469737
"9006","Chiloé","Mujer","3431",426560,318056,448000
"9007","Chiloé","Mujer","3433",437286,NA,400000
"9008","Chiloé","Mujer","3439",437600,NA,NA
"9009","Chiloé","Mujer","3449",415720,NA,NA
"9010","Chiloé","Mujer","3471",924300,280620,NA
"9011","Chiloé","Mujer","4113",218800,210000,NA
"9012","Chiloé","Mujer","4115",218800,251263,300000
"9013","Chiloé","Mujer","4121",324457,293479,290189
"9014","Chiloé","Mujer","4131",262560,NA,335000
"9015","Chiloé","Mujer","4132",328200,160000,NA
"9016","Chiloé","Mujer","4141",445623,400000,225000
"9017","Chiloé","Mujer","4190",311394,389655,336096
"9018","Chiloé","Mujer","4211",196920,203786,240000
"9019","Chiloé","Mujer","4212",196920,NA,NA
"9020","Chiloé","Mujer","4215",227127,NA,NA
"9021","Chiloé","Mujer","4222",228719,200039,300000
"9022","Chiloé","Mujer","4223",197776,NA,NA
"9023","Chiloé","Mujer","5112",54700,150000,NA
"9024","Chiloé","Mujer","5121",415720,477000,NA
"9025","Chiloé","Mujer","5122",199108,192197,228846
"9026","Chiloé","Mujer","5123",204970,168609,240000
"9027","Chiloé","Mujer","5131",98262,210039,240000
"9028","Chiloé","Mujer","5132",352200,353503,242128
"9029","Chiloé","Mujer","5133",95434,111377,112727
"9030","Chiloé","Mujer","5141",349707,330886,312500
"9031","Chiloé","Mujer","5162",492300,NA,1400000
"9032","Chiloé","Mujer","5163",492300,NA,NA
"9033","Chiloé","Mujer","5220",199090,166457,241000
"9034","Chiloé","Mujer","5230",63025,50000,139458
"9035","Chiloé","Mujer","6111",102700,40000,72239
"9036","Chiloé","Mujer","6113",154635,83636,33662
"9037","Chiloé","Mujer","6121",492960,210000,257576
"9038","Chiloé","Mujer","6130",328200,NA,NA
"9039","Chiloé","Mujer","6141",82160,NA,40000
"9040","Chiloé","Mujer","6151",234970,201200,240000
"9041","Chiloé","Mujer","6210",45188,50000,40000
"9042","Chiloé","Mujer","7132",251620,NA,NA
"9043","Chiloé","Mujer","7214",41080,NA,NA
"9044","Chiloé","Mujer","7231",616200,NA,NA
"9045","Chiloé","Mujer","7331",575120,67778,65000
"9046","Chiloé","Mujer","7332",82160,131139,60000
"9047","Chiloé","Mujer","7411",196920,250000,257185
"9048","Chiloé","Mujer","7412",206536,118569,131379
"9049","Chiloé","Mujer","7413",410800,NA,NA
"9050","Chiloé","Mujer","7415",371960,NA,NA
"9051","Chiloé","Mujer","7424",20540,NA,NA
"9052","Chiloé","Mujer","7432",186881,61525,NA
"9053","Chiloé","Mujer","7433",308100,380750,100000
"9054","Chiloé","Mujer","7436",525471,29933,50000
"9055","Chiloé","Mujer","8163",27350,NA,NA
"9056","Chiloé","Mujer","8271",199108,234761,241000
"9057","Chiloé","Mujer","8290",183792,230000,195000
"9058","Chiloé","Mujer","8322",718900,241172,227000
"9059","Chiloé","Mujer","8323",6866522,NA,350000
"9060","Chiloé","Mujer","8324",196920,NA,NA
"9061","Chiloé","Mujer","8340",8216000,206971,NA
"9062","Chiloé","Mujer","9111",321360,260000,124211
"9063","Chiloé","Mujer","9112",161386,400000,195652
"9064","Chiloé","Mujer","9113",205400,60000,NA
"9065","Chiloé","Mujer","9131",80961,130223,150000
"9066","Chiloé","Mujer","9132",196920,201000,241000
"9067","Chiloé","Mujer","9133",6162,NA,NA
"9068","Chiloé","Mujer","9141",153160,NA,NA
"9069","Chiloé","Mujer","9151",240680,NA,NA
"9070","Chiloé","Mujer","9152",202390,270000,264081
"9071","Chiloé","Mujer","9162",124630,210000,246250
"9072","Chiloé","Mujer","9211",123240,157154,60000
"9073","Chiloé","Mujer","9213",196920,210000,385000
"9074","Chiloé","Mujer","9312",80956,NA,NA
"9075","Chiloé","Mujer","9322",196920,63299,30000
"9076","Chiloé","Mujer","9333",210865,NA,100000
"9077","Chiloé","Mujer","9999",252554,89698,NA
"9078","Choapa","Hombre","1229",1203400,NA,NA
"9079","Choapa","Hombre","1314",410800,183784,NA
"9080","Choapa","Hombre","1315",1437800,950000,1000000
"9081","Choapa","Hombre","2113",875200,NA,NA
"9082","Choapa","Hombre","2132",519650,NA,NA
"9083","Choapa","Hombre","2145",437600,NA,NA
"9084","Choapa","Hombre","2149",755303,NA,630376
"9085","Choapa","Hombre","2223",746770,NA,1200000
"9086","Choapa","Hombre","2230",656400,NA,700000
"9087","Choapa","Hombre","2320",560465,NA,500000
"9088","Choapa","Hombre","2331",703450,500000,608777
"9089","Choapa","Hombre","2351",875200,NA,NA
"9090","Choapa","Hombre","2359",778163,220000,NA
"9091","Choapa","Hombre","2419",1531600,NA,1350000
"9092","Choapa","Hombre","2445",809560,NA,785870
"9093","Choapa","Hombre","3118",875200,400000,NA
"9094","Choapa","Hombre","3121",821600,NA,680000
"9095","Choapa","Hombre","3152",656400,NA,803826
"9096","Choapa","Hombre","3231",201543,NA,NA
"9097","Choapa","Hombre","3415",547000,NA,NA
"9098","Choapa","Hombre","3431",547000,500000,NA
"9099","Choapa","Hombre","3439",765800,NA,NA
"9100","Choapa","Hombre","4121",924300,611940,291059
"9101","Choapa","Hombre","4131",263477,280000,480000
"9102","Choapa","Hombre","4190",672810,301469,140000
"9103","Choapa","Hombre","4222",251620,NA,NA
"9104","Choapa","Hombre","5112",267753,207251,241000
"9105","Choapa","Hombre","5121",8216000,NA,NA
"9106","Choapa","Hombre","5122",202390,286275,312888
"9107","Choapa","Hombre","5123",223143,218571,NA
"9108","Choapa","Hombre","5131",218800,NA,NA
"9109","Choapa","Hombre","5162",656400,NA,363606
"9110","Choapa","Hombre","5220",201155,210000,206286
"9111","Choapa","Hombre","6111",197929,150000,241214
"9112","Choapa","Hombre","6112",199827,200000,241000
"9113","Choapa","Hombre","6113",125064,211672,245000
"9114","Choapa","Hombre","6121",186915,150000,70759
"9115","Choapa","Hombre","6123",154050,NA,NA
"9116","Choapa","Hombre","6152",369720,210000,283535
"9117","Choapa","Hombre","6210",82160,121594,NA
"9118","Choapa","Hombre","7111",410824,300000,427296
"9119","Choapa","Hombre","7112",395403,NA,NA
"9120","Choapa","Hombre","7122",272852,250000,297256
"9121","Choapa","Hombre","7123",253545,344498,300000
"9122","Choapa","Hombre","7124",332665,307500,206087
"9123","Choapa","Hombre","7132",251620,182759,NA
"9124","Choapa","Hombre","7136",188873,NA,280404
"9125","Choapa","Hombre","7137",332434,379600,419328
"9126","Choapa","Hombre","7212",343770,415373,400000
"9127","Choapa","Hombre","7214",434743,NA,380000
"9128","Choapa","Hombre","7216",616200,NA,202247
"9129","Choapa","Hombre","7231",362479,275946,300000
"9130","Choapa","Hombre","7233",327592,377612,300565
"9131","Choapa","Hombre","7241",435305,470000,1000000
"9132","Choapa","Hombre","7412",443492,NA,240000
"9133","Choapa","Hombre","7442",513500,NA,NA
"9134","Choapa","Hombre","8111",391383,382145,560526
"9135","Choapa","Hombre","8113",277241,403333,413000
"9136","Choapa","Hombre","8163",131280,NA,NA
"9137","Choapa","Hombre","8273",218800,NA,NA
"9138","Choapa","Hombre","8312",199108,NA,NA
"9139","Choapa","Hombre","8322",410800,215854,382813
"9140","Choapa","Hombre","8323",380430,250000,500901
"9141","Choapa","Hombre","8324",344914,313500,518178
"9142","Choapa","Hombre","8331",273500,210000,660763
"9143","Choapa","Hombre","8332",447713,454167,298148
"9144","Choapa","Hombre","8333",596853,NA,516092
"9145","Choapa","Hombre","9111",379990,205790,NA
"9146","Choapa","Hombre","9112",513500,NA,104576
"9147","Choapa","Hombre","9132",151613,287378,319509
"9148","Choapa","Hombre","9142",114870,184020,NA
"9149","Choapa","Hombre","9151",294651,NA,240911
"9150","Choapa","Hombre","9152",245691,301943,244438
"9151","Choapa","Hombre","9211",199108,210000,447957
"9152","Choapa","Hombre","9213",530786,120000,280000
"9153","Choapa","Hombre","9311",218800,327869,400000
"9154","Choapa","Hombre","9312",240696,194898,248200
"9155","Choapa","Hombre","9313",200270,800000,247037
"9156","Choapa","Hombre","9333",240680,260000,265657
"9157","Choapa","Hombre","9999",214424,NA,NA
"9158","Choapa","Mujer","1314",308100,80000,218966
"9159","Choapa","Mujer","1315",616200,NA,1000000
"9160","Choapa","Mujer","1319",288447,NA,NA
"9161","Choapa","Mujer","2320",349685,NA,836090
"9162","Choapa","Mujer","2331",659521,668318,624286
"9163","Choapa","Mujer","2332",599729,574483,614000
"9164","Choapa","Mujer","2445",851132,640000,700000
"9165","Choapa","Mujer","2446",437600,589374,400000
"9166","Choapa","Mujer","3132",218800,NA,NA
"9167","Choapa","Mujer","3152",406705,480000,1200000
"9168","Choapa","Mujer","3231",328200,303818,391189
"9169","Choapa","Mujer","3310",547000,301000,NA
"9170","Choapa","Mujer","3320",295380,307692,289381
"9171","Choapa","Mujer","3432",459480,NA,NA
"9172","Choapa","Mujer","3433",293381,NA,NA
"9173","Choapa","Mujer","3439",273500,350000,NA
"9174","Choapa","Mujer","4115",247141,222706,313158
"9175","Choapa","Mujer","4133",199108,NA,NA
"9176","Choapa","Mujer","4211",225331,248933,237293
"9177","Choapa","Mujer","4221",199108,NA,NA
"9178","Choapa","Mujer","4222",157550,207623,390000
"9179","Choapa","Mujer","5111",218800,NA,NA
"9180","Choapa","Mujer","5121",8216000,NA,NA
"9181","Choapa","Mujer","5122",199108,169152,240000
"9182","Choapa","Mujer","5123",199296,210000,NA
"9183","Choapa","Mujer","5131",205006,230130,150000
"9184","Choapa","Mujer","5132",295380,NA,380000
"9185","Choapa","Mujer","5133",87520,105000,135657
"9186","Choapa","Mujer","5141",283496,50000,30000
"9187","Choapa","Mujer","5220",152832,209176,240000
"9188","Choapa","Mujer","5230",36052,153659,249865
"9189","Choapa","Mujer","6111",196920,210000,93784
"9190","Choapa","Mujer","6112",202390,107815,124972
"9191","Choapa","Mujer","6123",205400,NA,NA
"9192","Choapa","Mujer","7412",214234,NA,130000
"9193","Choapa","Mujer","7433",91684,270270,176337
"9194","Choapa","Mujer","7436",131280,NA,50000
"9195","Choapa","Mujer","8324",410800,NA,NA
"9196","Choapa","Mujer","9111",410800,156000,236087
"9197","Choapa","Mujer","9112",378548,150000,52778
"9198","Choapa","Mujer","9113",205400,60000,150000
"9199","Choapa","Mujer","9131",109400,150000,120312
"9200","Choapa","Mujer","9132",98292,196929,208597
"9201","Choapa","Mujer","9141",199108,NA,NA
"9202","Choapa","Mujer","9162",218800,NA,118614
"9203","Choapa","Mujer","9211",199108,206434,240304
"9204","Choapa","Mujer","9322",196920,200000,NA
"9205","Choapa","Mujer","9999",257090,50000,NA
"9206","Colchagua","Hombre","1232",328200,NA,NA
"9207","Colchagua","Hombre","1311",1227360,922353,3500000
"9208","Colchagua","Hombre","1314",453496,296512,179551
