"","region","sex","occupation","2011","2013","2015"
"1984","Bíobío","Hombre","8331",205400,241538,250000
"1985","Bíobío","Hombre","8332",272982,355152,390367
"1986","Bíobío","Hombre","8333",328200,334884,350272
"1987","Bíobío","Hombre","8334",227559,300000,500000
"1988","Bíobío","Hombre","8340",827039,492857,491710
"1989","Bíobío","Hombre","9111",203285,200000,200000
"1990","Bíobío","Hombre","9112",168813,151333,241231
"1991","Bíobío","Hombre","9113",410800,153052,420856
"1992","Bíobío","Hombre","9131",43760,172519,118974
"1993","Bíobío","Hombre","9132",199108,210000,250000
"1994","Bíobío","Hombre","9141",219988,210000,250000
"1995","Bíobío","Hombre","9142",186797,69706,133641
"1996","Bíobío","Hombre","9151",231395,200000,241000
"1997","Bíobío","Hombre","9152",218800,220000,250000
"1998","Bíobío","Hombre","9153",160091,188471,240990
"1999","Bíobío","Hombre","9161",197178,233495,232424
"2000","Bíobío","Hombre","9162",196920,210000,196738
"2001","Bíobío","Hombre","9211",172605,180000,203305
"2002","Bíobío","Hombre","9212",204148,205166,242151
"2003","Bíobío","Hombre","9213",268208,191139,250000
"2004","Bíobío","Hombre","9311",196920,343600,347454
"2005","Bíobío","Hombre","9312",196920,210000,271301
"2006","Bíobío","Hombre","9313",218800,210000,241000
"2007","Bíobío","Hombre","9322",174962,210000,240000
"2008","Bíobío","Hombre","9332",196920,NA,NA
"2009","Bíobío","Hombre","9333",218800,210000,245000
"2010","Bíobío","Hombre","9999",230593,250000,314773
"2011","Bíobío","Mujer","0110",497182,400000,160000
"2012","Bíobío","Mujer","1130",470420,NA,NA
"2013","Bíobío","Mujer","1141",437600,NA,NA
"2014","Bíobío","Mujer","1229",684763,1300000,932680
"2015","Bíobío","Mujer","1233",656400,1100000,NA
"2016","Bíobío","Mujer","1311",771605,806316,573462
"2017","Bíobío","Mujer","1313",2054000,340625,903226
"2018","Bíobío","Mujer","1314",287560,200000,200000
"2019","Bíobío","Mujer","1315",670501,233486,300000
"2020","Bíobío","Mujer","1316",422332,379394,1500000
"2021","Bíobío","Mujer","1319",1200800,646602,500000
"2022","Bíobío","Mujer","2113",1389380,602229,650000
"2023","Bíobío","Mujer","2131",859672,773618,NA
"2024","Bíobío","Mujer","2132",328200,950000,NA
"2025","Bíobío","Mujer","2141",434139,738811,652914
"2026","Bíobío","Mujer","2142",1044910,681579,935938
"2027","Bíobío","Mujer","2146",328200,715000,820206
"2028","Bíobío","Mujer","2149",932235,782614,661131
"2029","Bíobío","Mujer","2211",665019,665621,493548
"2030","Bíobío","Mujer","2213",455956,559664,800000
"2031","Bíobío","Mujer","2221",875200,2000000,800000
"2032","Bíobío","Mujer","2222",1340080,1204225,1712844
"2033","Bíobío","Mujer","2223",1643200,1223387,762621
"2034","Bíobío","Mujer","2224",1123921,1932203,800000
"2035","Bíobío","Mujer","2229",782473,776786,605018
"2036","Bíobío","Mujer","2230",661784,800000,800000
"2037","Bíobío","Mujer","2310",713337,903051,791343
"2038","Bíobío","Mujer","2320",444328,346003,584712
"2039","Bíobío","Mujer","2331",547000,500000,559888
"2040","Bíobío","Mujer","2332",437600,500000,550000
"2041","Bíobío","Mujer","2340",521940,559252,600000
"2042","Bíobío","Mujer","2351",687264,NA,697735
"2043","Bíobío","Mujer","2352",252199,NA,455091
"2044","Bíobío","Mujer","2359",547000,365144,666272
"2045","Bíobío","Mujer","2411",532383,500000,500000
"2046","Bíobío","Mujer","2419",437600,658644,800000
"2047","Bíobío","Mujer","2421",1421347,294204,1319608
"2048","Bíobío","Mujer","2432",519650,530000,NA
"2049","Bíobío","Mujer","2441",1004549,NA,NA
"2050","Bíobío","Mujer","2444",382900,NA,234621
"2051","Bíobío","Mujer","2445",846473,640000,573333
"2052","Bíobío","Mujer","2446",547000,506790,500000
"2053","Bíobío","Mujer","2451",537841,718870,600000
"2054","Bíobío","Mujer","2460",732923,NA,NA
"2055","Bíobío","Mujer","3122",284440,1000000,NA
"2056","Bíobío","Mujer","3131",152205,80000,NA
"2057","Bíobío","Mujer","3139",109400,NA,NA
"2058","Bíobío","Mujer","3152",290853,400000,237963
"2059","Bíobío","Mujer","3212",279082,450000,NA
"2060","Bíobío","Mujer","3221",230863,357945,350000
"2061","Bíobío","Mujer","3223",656400,735886,526519
"2062","Bíobío","Mujer","3225",208205,242368,248855
"2063","Bíobío","Mujer","3226",251993,362800,387683
"2064","Bíobío","Mujer","3227",308100,500000,NA
"2065","Bíobío","Mujer","3228",196920,NA,367687
"2066","Bíobío","Mujer","3231",273500,300000,350000
"2067","Bíobío","Mujer","3241",287560,NA,331338
"2068","Bíobío","Mujer","3310",279502,221785,285455
"2069","Bíobío","Mujer","3320",244291,269830,290000
"2070","Bíobío","Mujer","3330",247741,206203,250000
"2071","Bíobío","Mujer","3340",59076,400000,241000
"2072","Bíobío","Mujer","3411",283974,500000,591126
"2073","Bíobío","Mujer","3412",273500,344021,550068
"2074","Bíobío","Mujer","3413",410800,483523,509000
"2075","Bíobío","Mujer","3414",207617,300000,250000
"2076","Bíobío","Mujer","3415",437600,313559,400000
"2077","Bíobío","Mujer","3419",437600,NA,900000
"2078","Bíobío","Mujer","3423",328200,277250,387668
"2079","Bíobío","Mujer","3431",437600,383077,372143
"2080","Bíobío","Mujer","3433",252679,367780,364348
"2081","Bíobío","Mujer","3439",341318,446000,409135
"2082","Bíobío","Mujer","3442",80956,347491,340000
"2083","Bíobío","Mujer","3449",297431,242462,416822
"2084","Bíobío","Mujer","3460",266661,300000,610041
"2085","Bíobío","Mujer","3471",616200,116250,218551
"2086","Bíobío","Mujer","3472",437600,41429,320000
"2087","Bíobío","Mujer","3475",287560,234085,247198
"2088","Bíobío","Mujer","4111",196920,450000,270000
"2089","Bíobío","Mujer","4113",234497,255948,NA
"2090","Bíobío","Mujer","4115",273500,233980,300000
"2091","Bíobío","Mujer","4121",211545,280613,350000
"2092","Bíobío","Mujer","4122",331645,350621,378680
"2093","Bíobío","Mujer","4131",210132,269804,157333
"2094","Bíobío","Mujer","4132",436634,172000,278321
"2095","Bíobío","Mujer","4141",264019,288529,241000
"2096","Bíobío","Mujer","4190",299119,293326,300000
"2097","Bíobío","Mujer","4211",196920,210000,241000
"2098","Bíobío","Mujer","4215",306320,225000,173910
"2099","Bíobío","Mujer","4222",218800,219175,241000
"2100","Bíobío","Mujer","4223",240680,207422,300000
"2101","Bíobío","Mujer","5112",44570,196808,431556
"2102","Bíobío","Mujer","5113",122528,150000,150000
"2103","Bíobío","Mujer","5121",1841085,450000,250000
"2104","Bíobío","Mujer","5122",196920,204251,240000
"2105","Bíobío","Mujer","5123",134521,180000,200000
"2106","Bíobío","Mujer","5131",163794,200000,200000
"2107","Bíobío","Mujer","5132",199108,300000,291780
"2108","Bíobío","Mujer","5133",125991,178615,193620
"2109","Bíobío","Mujer","5141",205400,200000,200000
"2110","Bíobío","Mujer","5161",241333,210000,220000
"2111","Bíobío","Mujer","5162",510384,588803,661474
"2112","Bíobío","Mujer","5220",199108,210000,240000
"2113","Bíobío","Mujer","5230",164320,111156,121107
"2114","Bíobío","Mujer","6111",135291,105526,91538
"2115","Bíobío","Mujer","6112",197531,210000,134074
"2116","Bíobío","Mujer","6113",169617,170063,220000
"2117","Bíobío","Mujer","6114",102700,NA,74286
"2118","Bíobío","Mujer","6121",161769,108866,160000
"2119","Bíobío","Mujer","6122",41080,NA,100000
"2120","Bíobío","Mujer","6141",20540,217423,251550
"2121","Bíobío","Mujer","6152",161912,300000,118376
"2122","Bíobío","Mujer","6154",196920,NA,NA
"2123","Bíobío","Mujer","7122",218800,NA,380000
"2124","Bíobío","Mujer","7124",185661,250000,224236
"2125","Bíobío","Mujer","7129",199108,325000,250000
"2126","Bíobío","Mujer","7132",76580,NA,186300
"2127","Bíobío","Mujer","7141",240680,295734,248395
"2128","Bíobío","Mujer","7212",218800,NA,NA
"2129","Bíobío","Mujer","7231",192591,400000,NA
"2130","Bíobío","Mujer","7313",41080,200000,98491
"2131","Bíobío","Mujer","7331",75770,119962,48662
"2132","Bíobío","Mujer","7332",63464,100833,106615
"2133","Bíobío","Mujer","7343",188466,NA,NA
"2134","Bíobío","Mujer","7411",194207,200000,198797
"2135","Bíobío","Mujer","7412",219367,141161,164286
"2136","Bíobío","Mujer","7413",616200,177000,40000
"2137","Bíobío","Mujer","7414",205400,188336,194975
"2138","Bíobío","Mujer","7431",82160,NA,NA
"2139","Bíobío","Mujer","7432",60792,106078,50000
"2140","Bíobío","Mujer","7433",134170,112332,83109
"2141","Bíobío","Mujer","7436",123240,48516,117075
"2142","Bíobío","Mujer","8163",153160,NA,120000
"2143","Bíobío","Mujer","8223",328640,NA,NA
"2144","Bíobío","Mujer","8262",199108,NA,NA
"2145","Bíobío","Mujer","8263",218800,98105,227605
"2146","Bíobío","Mujer","8271",197070,208832,190283
"2147","Bíobío","Mujer","8272",273500,218000,NA
"2148","Bíobío","Mujer","8273",185980,NA,NA
"2149","Bíobío","Mujer","8282",158630,NA,NA
"2150","Bíobío","Mujer","8290",197306,121192,244462
"2151","Bíobío","Mujer","8322",705403,234533,303105
"2152","Bíobío","Mujer","8323",977494,256935,230508
"2153","Bíobío","Mujer","8324",199108,NA,356298
"2154","Bíobío","Mujer","9111",115947,113984,147481
"2155","Bíobío","Mujer","9112",164320,80000,109091
"2156","Bíobío","Mujer","9113",93082,50000,32550
"2157","Bíobío","Mujer","9131",131280,130000,150000
"2158","Bíobío","Mujer","9132",196920,178000,214047
"2159","Bíobío","Mujer","9133",103734,173588,60000
"2160","Bíobío","Mujer","9141",115516,207053,130000
"2161","Bíobío","Mujer","9142",164210,NA,NA
"2162","Bíobío","Mujer","9151",147082,170000,194422
"2163","Bíobío","Mujer","9152",137403,210000,250000
"2164","Bíobío","Mujer","9153",306320,177000,205889
"2165","Bíobío","Mujer","9161",80956,NA,136323
"2166","Bíobío","Mujer","9162",158733,177333,193586
"2167","Bíobío","Mujer","9211",155895,130000,195953
"2168","Bíobío","Mujer","9212",250107,80000,123810
"2169","Bíobío","Mujer","9213",168677,179750,131379
"2170","Bíobío","Mujer","9312",154983,190000,NA
"2171","Bíobío","Mujer","9313",138938,NA,231953
"2172","Bíobío","Mujer","9322",173182,188041,180000
"2173","Bíobío","Mujer","9333",179692,NA,NA
"2174","Bíobío","Mujer","9999",207917,108062,957576
"2175","Los Lagos","Hombre","0110",233693,741038,385899
"2176","Los Lagos","Hombre","1120",711100,NA,NA
"2177","Los Lagos","Hombre","1224",1094000,NA,NA
"2178","Los Lagos","Hombre","1229",1088755,1101287,1000000
"2179","Los Lagos","Hombre","1232",469153,687363,NA
"2180","Los Lagos","Hombre","1233",317260,2000000,NA
"2181","Los Lagos","Hombre","1311",1689415,1183871,842784
"2182","Los Lagos","Hombre","1313",1212361,771562,613497
"2183","Los Lagos","Hombre","1314",410800,324214,350000
"2184","Los Lagos","Hombre","1315",992767,545872,500000
"2185","Los Lagos","Hombre","1316",1027000,605682,1145441
"2186","Los Lagos","Hombre","1317",296389,952162,804211
"2187","Los Lagos","Hombre","1318",10730055,NA,600000
"2188","Los Lagos","Hombre","1319",1094000,1992881,409787
"2189","Los Lagos","Hombre","2131",273500,836893,NA
"2190","Los Lagos","Hombre","2132",497770,950000,469591
"2191","Los Lagos","Hombre","2142",993214,973007,1419643
"2192","Los Lagos","Hombre","2143",559577,1300000,1286193
"2193","Los Lagos","Hombre","2145",1108140,150000,1116183
"2194","Los Lagos","Hombre","2148",689220,NA,270000
"2195","Los Lagos","Hombre","2149",720297,848511,1000000
"2196","Los Lagos","Hombre","2211",1572875,1016667,1341921
"2197","Los Lagos","Hombre","2213",865959,842772,1242925
"2198","Los Lagos","Hombre","2221",1274748,2251613,3255162
"2199","Los Lagos","Hombre","2222",1498008,1512027,1200000
"2200","Los Lagos","Hombre","2223",1223555,1412500,576344
"2201","Los Lagos","Hombre","2230",1189242,950000,NA
"2202","Los Lagos","Hombre","2310",817038,407444,960930
"2203","Los Lagos","Hombre","2320",656400,700000,594504
"2204","Los Lagos","Hombre","2331",683750,605087,817381
"2205","Los Lagos","Hombre","2352",431842,NA,369548
"2206","Los Lagos","Hombre","2359",273500,695926,859434
"2207","Los Lagos","Hombre","2411",813622,600000,953371
"2208","Los Lagos","Hombre","2412",1094000,1300000,929268
"2209","Los Lagos","Hombre","2419",563678,1482627,665287
"2210","Los Lagos","Hombre","2421",1414292,618966,797122
"2211","Los Lagos","Hombre","2441",743920,600000,NA
"2212","Los Lagos","Hombre","2445",537055,651579,140465
"2213","Los Lagos","Hombre","2446",568489,1068473,841622
"2214","Los Lagos","Hombre","2451",1125277,350000,NA
"2215","Los Lagos","Hombre","2453",417321,NA,NA
"2216","Los Lagos","Hombre","2460",43760,NA,850625
"2217","Los Lagos","Hombre","3111",481360,NA,NA
"2218","Los Lagos","Hombre","3112",1175692,1160112,570000
"2219","Los Lagos","Hombre","3113",218800,381971,440909
"2220","Los Lagos","Hombre","3114",373828,589535,500000
"2221","Los Lagos","Hombre","3115",924300,410078,378472
"2222","Los Lagos","Hombre","3118",187508,404040,406034
"2223","Los Lagos","Hombre","3119",196920,250000,NA
"2224","Los Lagos","Hombre","3121",396883,300000,338930
"2225","Los Lagos","Hombre","3122",262990,180000,366935
"2226","Los Lagos","Hombre","3131",236966,350000,NA
"2227","Los Lagos","Hombre","3132",196920,NA,288551
"2228","Los Lagos","Hombre","3142",119623,413821,NA
"2229","Los Lagos","Hombre","3143",1422200,NA,NA
"2230","Los Lagos","Hombre","3152",500225,295000,400000
"2231","Los Lagos","Hombre","3212",215990,493380,1655172
"2232","Los Lagos","Hombre","3213",593183,1200000,500000
"2233","Los Lagos","Hombre","3221",300457,727714,638745
"2234","Los Lagos","Hombre","3226",711100,600000,785484
"2235","Los Lagos","Hombre","3231",327414,350000,438898
"2236","Los Lagos","Hombre","3310",327900,736963,190000
"2237","Los Lagos","Hombre","3340",500589,189439,480510
"2238","Los Lagos","Hombre","3411",1422200,515588,1350482
"2239","Los Lagos","Hombre","3413",279420,321875,360000
"2240","Los Lagos","Hombre","3415",417709,509111,600000
"2241","Los Lagos","Hombre","3416",350080,640659,380925
"2242","Los Lagos","Hombre","3423",410800,458148,NA
"2243","Los Lagos","Hombre","3431",328200,400000,321098
"2244","Los Lagos","Hombre","3432",306320,398889,333082
"2245","Los Lagos","Hombre","3433",346478,450000,350000
"2246","Los Lagos","Hombre","3439",520100,735773,521429
"2247","Los Lagos","Hombre","3450",1094000,890000,731636
"2248","Los Lagos","Hombre","3471",360100,415625,357944
"2249","Los Lagos","Hombre","3472",211343,206967,305926
"2250","Los Lagos","Hombre","3473",410800,331765,93143
"2251","Los Lagos","Hombre","3474",102700,183592,500000
"2252","Los Lagos","Hombre","3475",302750,200000,191942
"2253","Los Lagos","Hombre","3480",218800,NA,357013
"2254","Los Lagos","Hombre","4113",196920,236279,390714
"2255","Los Lagos","Hombre","4115",287338,319667,400000
"2256","Los Lagos","Hombre","4121",454745,352449,383636
"2257","Los Lagos","Hombre","4122",196920,497329,365929
"2258","Los Lagos","Hombre","4131",218800,280000,269593
"2259","Los Lagos","Hombre","4132",350080,370103,400000
"2260","Los Lagos","Hombre","4133",604249,277552,299879
"2261","Los Lagos","Hombre","4141",273500,NA,400000
"2262","Los Lagos","Hombre","4142",177011,247500,NA
"2263","Los Lagos","Hombre","4190",656400,357551,518216
"2264","Los Lagos","Hombre","4211",287596,238842,261183
"2265","Los Lagos","Hombre","4215",656400,350000,575000
"2266","Los Lagos","Hombre","4222",273500,245217,315882
"2267","Los Lagos","Hombre","4223",328200,300000,120000
"2268","Los Lagos","Hombre","5111",608993,210000,NA
"2269","Los Lagos","Hombre","5112",199108,321043,703743
"2270","Los Lagos","Hombre","5113",540540,144643,250000
"2271","Los Lagos","Hombre","5121",496120,292150,NA
"2272","Los Lagos","Hombre","5122",260206,234654,300000
"2273","Los Lagos","Hombre","5123",197733,120000,240066
"2274","Los Lagos","Hombre","5131",218800,262698,270419
"2275","Los Lagos","Hombre","5132",452499,249712,360652
"2276","Los Lagos","Hombre","5141",343712,248333,384500
"2277","Los Lagos","Hombre","5162",565813,435593,889100
"2278","Los Lagos","Hombre","5163",547000,190000,427982
"2279","Los Lagos","Hombre","5169",382900,233869,NA
"2280","Los Lagos","Hombre","5220",202557,210000,300000
"2281","Los Lagos","Hombre","5230",212796,287290,246455
"2282","Los Lagos","Hombre","6111",205400,156452,150000
"2283","Los Lagos","Hombre","6112",170967,164790,200000
"2284","Los Lagos","Hombre","6113",165299,134538,241000
"2285","Los Lagos","Hombre","6114",205400,NA,NA
"2286","Los Lagos","Hombre","6121",270811,210000,250000
"2287","Los Lagos","Hombre","6123",426660,70000,289000
"2288","Los Lagos","Hombre","6129",199108,128224,274130
"2289","Los Lagos","Hombre","6130",678991,64803,NA
"2290","Los Lagos","Hombre","6141",199108,150000,158333
"2291","Los Lagos","Hombre","6142",150063,60000,120000
"2292","Los Lagos","Hombre","6151",218800,247173,280000
"2293","Los Lagos","Hombre","6152",305839,200000,196731
"2294","Los Lagos","Hombre","6153",437820,200000,250000
"2295","Los Lagos","Hombre","6154",252656,NA,NA
"2296","Los Lagos","Hombre","6210",205400,100000,200000
"2297","Los Lagos","Hombre","7111",196920,443391,280000
"2298","Los Lagos","Hombre","7122",261557,210000,250000
"2299","Los Lagos","Hombre","7123",196920,205714,254108
"2300","Los Lagos","Hombre","7124",218800,220000,240000
"2301","Los Lagos","Hombre","7129",341792,285839,374809
"2302","Los Lagos","Hombre","7132",353288,471000,226471
"2303","Los Lagos","Hombre","7133",308100,250000,NA
"2304","Los Lagos","Hombre","7134",196920,283891,NA
"2305","Los Lagos","Hombre","7136",212529,268113,242868
"2306","Los Lagos","Hombre","7137",273500,250000,303172
"2307","Los Lagos","Hombre","7141",199707,192329,280000
"2308","Los Lagos","Hombre","7142",316746,232385,122162
"2309","Los Lagos","Hombre","7212",241297,220000,298919
"2310","Los Lagos","Hombre","7213",409099,275890,300000
"2311","Los Lagos","Hombre","7214",369720,239545,250000
"2312","Los Lagos","Hombre","7216",411344,200000,350000
"2313","Los Lagos","Hombre","7221",718900,NA,110000
"2314","Los Lagos","Hombre","7231",252817,210000,280000
"2315","Los Lagos","Hombre","7233",407579,250000,354054
"2316","Los Lagos","Hombre","7241",217931,282431,264333
"2317","Los Lagos","Hombre","7243",98635,250000,380000
