"","region","sex","occupation","2011","2013","2015"
"514","Araucanía","Hombre","6210",355511,76120,100961
"515","Araucanía","Hombre","7111",305192,1065344,698125
"516","Araucanía","Hombre","7121",143780,273128,300000
"517","Araucanía","Hombre","7122",333337,261590,351558
"518","Araucanía","Hombre","7123",328200,249468,192069
"519","Araucanía","Hombre","7124",258056,228654,274594
"520","Araucanía","Hombre","7129",509469,422051,314015
"521","Araucanía","Hombre","7131",273500,150000,NA
"522","Araucanía","Hombre","7132",220192,247981,256300
"523","Araucanía","Hombre","7133",395144,NA,NA
"524","Araucanía","Hombre","7136",251193,233035,274782
"525","Araucanía","Hombre","7137",297763,316633,319810
"526","Araucanía","Hombre","7141",194803,222741,192172
"527","Araucanía","Hombre","7142",342273,189424,324000
"528","Araucanía","Hombre","7212",332705,272763,313554
"529","Araucanía","Hombre","7214",204182,312877,219297
"530","Araucanía","Hombre","7221",122463,70000,266832
"531","Araucanía","Hombre","7222",513500,147865,NA
"532","Araucanía","Hombre","7231",238123,279779,225696
"533","Araucanía","Hombre","7233",289780,316490,356276
"534","Araucanía","Hombre","7241",321760,206373,503429
"535","Araucanía","Hombre","7243",220140,250000,197956
"536","Araucanía","Hombre","7244",202390,170000,NA
"537","Araucanía","Hombre","7245",199108,416968,268914
"538","Araucanía","Hombre","7313",382788,181349,250000
"539","Araucanía","Hombre","7324",183706,NA,NA
"540","Araucanía","Hombre","7331",299768,243418,183953
"541","Araucanía","Hombre","7332",346963,350000,186755
"542","Araucanía","Hombre","7345",402444,190000,NA
"543","Araucanía","Hombre","7411",186142,248573,184689
"544","Araucanía","Hombre","7412",171325,232655,238097
"545","Araucanía","Hombre","7413",196920,NA,NA
"546","Araucanía","Hombre","7414",193593,300000,NA
"547","Araucanía","Hombre","7421",196920,183035,NA
"548","Araucanía","Hombre","7422",294109,269597,257644
"549","Araucanía","Hombre","7423",191804,226530,273630
"550","Araucanía","Hombre","7435",199108,NA,NA
"551","Araucanía","Hombre","7437",152896,235920,231240
"552","Araucanía","Hombre","7442",241852,191804,184671
"553","Araucanía","Hombre","8111",617397,300000,137000
"554","Araucanía","Hombre","8112",196920,630484,504678
"555","Araucanía","Hombre","8121",199108,150000,496154
"556","Araucanía","Hombre","8122",199108,484211,NA
"557","Araucanía","Hombre","8141",601700,205144,258552
"558","Araucanía","Hombre","8143",285694,NA,NA
"559","Araucanía","Hombre","8162",271712,300000,385098
"560","Araucanía","Hombre","8163",290344,241181,217952
"561","Araucanía","Hombre","8212",376039,NA,NA
"562","Araucanía","Hombre","8229",273500,NA,NA
"563","Araucanía","Hombre","8231",4376,180000,207000
"564","Araucanía","Hombre","8232",196920,400000,NA
"565","Araucanía","Hombre","8240",210586,249157,283861
"566","Araucanía","Hombre","8261",273500,NA,NA
"567","Araucanía","Hombre","8271",328506,157234,242464
"568","Araucanía","Hombre","8272",295380,272115,269743
"569","Araucanía","Hombre","8273",196920,210000,225936
"570","Araucanía","Hombre","8274",301422,60000,393703
"571","Araucanía","Hombre","8275",164100,NA,200000
"572","Araucanía","Hombre","8290",382379,266913,400085
"573","Araucanía","Hombre","8312",185980,380000,574412
"574","Araucanía","Hombre","8322",302032,286920,361745
"575","Araucanía","Hombre","8323",391924,313327,401173
"576","Araucanía","Hombre","8324",359406,350786,398780
"577","Araucanía","Hombre","8331",212462,318122,275172
"578","Araucanía","Hombre","8332",313803,282149,338594
"579","Araucanía","Hombre","8333",614017,253982,316276
"580","Araucanía","Hombre","8334",294883,271584,260000
"581","Araucanía","Hombre","8340",1117344,NA,500000
"582","Araucanía","Hombre","9111",343157,167117,186308
"583","Araucanía","Hombre","9112",291522,140822,135011
"584","Araucanía","Hombre","9131",98460,107423,220092
"585","Araucanía","Hombre","9132",195236,189404,272078
"586","Araucanía","Hombre","9133",328200,NA,241000
"587","Araucanía","Hombre","9141",209148,286538,273166
"588","Araucanía","Hombre","9142",131280,116899,166775
"589","Araucanía","Hombre","9151",145382,224356,271618
"590","Araucanía","Hombre","9152",263621,250586,271472
"591","Araucanía","Hombre","9153",181682,244741,247137
"592","Araucanía","Hombre","9161",197348,190500,144252
"593","Araucanía","Hombre","9162",176842,149105,161365
"594","Araucanía","Hombre","9211",171128,186194,218284
"595","Araucanía","Hombre","9212",179284,199181,225579
"596","Araucanía","Hombre","9213",286413,100000,85000
"597","Araucanía","Hombre","9311",317260,NA,301250
"598","Araucanía","Hombre","9312",261929,213553,235578
"599","Araucanía","Hombre","9313",266192,245746,240070
"600","Araucanía","Hombre","9322",159421,139679,173840
"601","Araucanía","Hombre","9331",369720,NA,NA
"602","Araucanía","Hombre","9332",199108,50000,NA
"603","Araucanía","Hombre","9333",192765,159158,207859
"604","Araucanía","Hombre","9999",342212,141344,167369
"605","Araucanía","Mujer","0110",678280,400000,NA
"606","Araucanía","Mujer","1120",525120,NA,NA
"607","Araucanía","Mujer","1130",492300,NA,505000
"608","Araucanía","Mujer","1229",810987,529029,1161765
"609","Araucanía","Mujer","1311",154050,806916,50000
"610","Araucanía","Mujer","1312",123240,450350,250000
"611","Araucanía","Mujer","1314",520811,237287,237232
"612","Araucanía","Mujer","1315",346895,436085,287167
"613","Araucanía","Mujer","1316",2054000,671999,300000
"614","Araucanía","Mujer","1317",205400,NA,730000
"615","Araucanía","Mujer","1318",408310,600000,NA
"616","Araucanía","Mujer","1319",482428,600000,515854
"617","Araucanía","Mujer","2114",612640,NA,NA
"618","Araucanía","Mujer","2131",601700,700000,732464
"619","Araucanía","Mujer","2141",1027517,NA,600000
"620","Araucanía","Mujer","2142",492300,1234857,480474
"621","Araucanía","Mujer","2149",502723,654667,872908
"622","Araucanía","Mujer","2213",1299082,560845,910537
"623","Araucanía","Mujer","2221",648173,2063368,2030189
"624","Araucanía","Mujer","2229",328200,NA,633282
"625","Araucanía","Mujer","2230",650053,814798,1122247
"626","Araucanía","Mujer","2310",640573,693383,1787211
"627","Araucanía","Mujer","2320",624213,548220,686691
"628","Araucanía","Mujer","2331",472347,539158,573854
"629","Araucanía","Mujer","2332",464543,496821,574325
"630","Araucanía","Mujer","2340",626128,572288,527631
"631","Araucanía","Mujer","2351",299738,NA,425976
"632","Araucanía","Mujer","2352",302905,120000,244000
"633","Araucanía","Mujer","2411",1641000,512323,789962
"634","Araucanía","Mujer","2419",332307,814593,779385
"635","Araucanía","Mujer","2421",1350860,918164,1053036
"636","Araucanía","Mujer","2432",225348,NA,332195
"637","Araucanía","Mujer","2441",1136954,NA,NA
"638","Araucanía","Mujer","2444",218800,NA,700945
"639","Araucanía","Mujer","2445",682395,803184,808810
"640","Araucanía","Mujer","2446",723767,1481245,592014
"641","Araucanía","Mujer","2451",334499,100000,503604
"642","Araucanía","Mujer","2455",199108,300000,NA
"643","Araucanía","Mujer","2460",382900,112500,500000
"644","Araucanía","Mujer","3121",218800,350000,424771
"645","Araucanía","Mujer","3131",126001,100000,200000
"646","Araucanía","Mujer","3152",382900,192625,305997
"647","Araucanía","Mujer","3213",273500,236300,412500
"648","Araucanía","Mujer","3225",361114,277830,226539
"649","Araucanía","Mujer","3226",452470,900000,2317785
"650","Araucanía","Mujer","3231",359417,357775,340397
"651","Araucanía","Mujer","3242",102700,445455,NA
"652","Araucanía","Mujer","3310",300333,353621,311184
"653","Araucanía","Mujer","3320",387489,241763,266647
"654","Araucanía","Mujer","3330",179119,252688,449723
"655","Araucanía","Mujer","3340",240680,293122,215138
"656","Araucanía","Mujer","3411",629519,380701,700000
"657","Araucanía","Mujer","3412",218800,524917,259756
"658","Araucanía","Mujer","3413",2152360,333806,NA
"659","Araucanía","Mujer","3415",328200,369837,168736
"660","Araucanía","Mujer","3431",251852,630330,368330
"661","Araucanía","Mujer","3432",316935,275370,363766
"662","Araucanía","Mujer","3433",364174,318387,402406
"663","Araucanía","Mujer","3439",326707,400000,487559
"664","Araucanía","Mujer","3444",616286,NA,750000
"665","Araucanía","Mujer","3449",1094000,NA,318108
"666","Araucanía","Mujer","3471",438038,356478,274931
"667","Araucanía","Mujer","3472",49230,NA,200605
"668","Araucanía","Mujer","3475",111858,NA,NA
"669","Araucanía","Mujer","4113",252540,245753,280000
"670","Araucanía","Mujer","4115",250890,306380,312540
"671","Araucanía","Mujer","4121",534922,565856,343315
"672","Araucanía","Mujer","4122",458687,406977,445155
"673","Araucanía","Mujer","4131",77759,275729,289620
"674","Araucanía","Mujer","4133",199108,222143,241000
"675","Araucanía","Mujer","4141",240680,156004,250878
"676","Araucanía","Mujer","4190",278622,353018,267630
"677","Araucanía","Mujer","4211",238130,258255,217681
"678","Araucanía","Mujer","4212",202985,350000,NA
"679","Araucanía","Mujer","4213",328200,NA,NA
"680","Araucanía","Mujer","4215",87520,213751,340000
"681","Araucanía","Mujer","4222",254582,334372,249927
"682","Araucanía","Mujer","4223",170114,574371,263290
"683","Araucanía","Mujer","5111",230834,200000,488586
"684","Araucanía","Mujer","5112",65640,227344,NA
"685","Araucanía","Mujer","5113",209295,NA,100000
"686","Araucanía","Mujer","5122",182272,181784,223386
"687","Araucanía","Mujer","5123",181706,184369,199051
"688","Araucanía","Mujer","5131",187432,172004,219344
"689","Araucanía","Mujer","5132",221611,319347,491583
"690","Araucanía","Mujer","5133",101136,119248,174875
"691","Araucanía","Mujer","5141",277633,180728,193914
"692","Araucanía","Mujer","5163",457240,457008,688648
"693","Araucanía","Mujer","5220",206630,217962,255289
"694","Araucanía","Mujer","5230",180110,103298,191264
"695","Araucanía","Mujer","6111",138087,142373,178008
"696","Araucanía","Mujer","6112",452318,188236,137637
"697","Araucanía","Mujer","6113",209799,97797,113955
"698","Araucanía","Mujer","6121",85877,100034,242274
"699","Araucanía","Mujer","6141",215472,50000,176006
"700","Araucanía","Mujer","6151",365443,148054,305673
"701","Araucanía","Mujer","6152",20540,NA,NA
"702","Araucanía","Mujer","6210",123561,36372,73314
"703","Araucanía","Mujer","7124",127361,NA,350000
"704","Araucanía","Mujer","7331",215703,90397,199156
"705","Araucanía","Mujer","7332",94950,50310,87733
"706","Araucanía","Mujer","7411",207860,300000,206686
"707","Araucanía","Mujer","7412",128748,136013,154973
"708","Araucanía","Mujer","7414",168493,NA,250000
"709","Araucanía","Mujer","7432",60539,50022,52866
"710","Araucanía","Mujer","7433",170195,125263,129720
"711","Araucanía","Mujer","7436",177676,89081,286894
"712","Araucanía","Mujer","7437",43760,190000,200000
"713","Araucanía","Mujer","8231",1027000,NA,NA
"714","Araucanía","Mujer","8264",153160,NA,222943
"715","Araucanía","Mujer","8271",218800,80000,305067
"716","Araucanía","Mujer","8272",199108,NA,271739
"717","Araucanía","Mujer","8290",133468,183353,217110
"718","Araucanía","Mujer","8322",1440871,257966,190709
"719","Araucanía","Mujer","8323",737222,NA,400000
"720","Araucanía","Mujer","9111",142986,103215,134399
"721","Araucanía","Mujer","9112",212491,86388,85883
"722","Araucanía","Mujer","9113",146698,53976,112176
"723","Araucanía","Mujer","9131",121939,144085,161155
"724","Araucanía","Mujer","9132",165458,182992,209465
"725","Araucanía","Mujer","9133",36370,122906,76182
"726","Araucanía","Mujer","9141",168781,480000,252000
"727","Araucanía","Mujer","9142",177029,96000,NA
"728","Araucanía","Mujer","9151",59531,76500,224337
"729","Araucanía","Mujer","9152",149487,187735,229864
"730","Araucanía","Mujer","9162",179080,164192,160113
"731","Araucanía","Mujer","9211",128651,171247,203351
"732","Araucanía","Mujer","9213",173079,NA,NA
"733","Araucanía","Mujer","9312",157536,200422,92587
"734","Araucanía","Mujer","9313",645296,NA,250690
"735","Araucanía","Mujer","9322",166276,99519,153939
"736","Araucanía","Mujer","9999",166960,96058,126942
"737","Arica y Parinacota","Hombre","0110",579076,753688,594747
"738","Arica y Parinacota","Hombre","1120",503240,NA,NA
"739","Arica y Parinacota","Hombre","1210",2188000,NA,NA
"740","Arica y Parinacota","Hombre","1232",765800,1340000,NA
"741","Arica y Parinacota","Hombre","1311",1004178,445571,NA
"742","Arica y Parinacota","Hombre","1313",1232400,NA,900000
"743","Arica y Parinacota","Hombre","1314",595259,313727,453058
"744","Arica y Parinacota","Hombre","1315",415079,327048,300000
"745","Arica y Parinacota","Hombre","1316",1408381,348000,1830273
"746","Arica y Parinacota","Hombre","1318",4108000,3000000,NA
"747","Arica y Parinacota","Hombre","1319",4108000,913953,NA
"748","Arica y Parinacota","Hombre","2113",773309,625000,1251739
"749","Arica y Parinacota","Hombre","2122",601700,NA,NA
"750","Arica y Parinacota","Hombre","2131",960536,586735,NA
"751","Arica y Parinacota","Hombre","2132",487742,400000,NA
"752","Arica y Parinacota","Hombre","2141",652844,NA,800000
"753","Arica y Parinacota","Hombre","2142",999794,1329450,1648098
"754","Arica y Parinacota","Hombre","2143",1677467,779787,3000000
"755","Arica y Parinacota","Hombre","2146",1094000,650000,NA
"756","Arica y Parinacota","Hombre","2147",1591770,926271,NA
"757","Arica y Parinacota","Hombre","2148",765800,NA,NA
"758","Arica y Parinacota","Hombre","2149",724380,797993,1381861
"759","Arica y Parinacota","Hombre","2221",1193554,2724528,2309333
"760","Arica y Parinacota","Hombre","2229",382900,NA,NA
"761","Arica y Parinacota","Hombre","2230",1422200,467414,NA
"762","Arica y Parinacota","Hombre","2310",706561,464583,1131527
"763","Arica y Parinacota","Hombre","2320",479432,554865,483720
"764","Arica y Parinacota","Hombre","2331",645430,648138,760238
"765","Arica y Parinacota","Hombre","2332",547000,NA,NA
"766","Arica y Parinacota","Hombre","2340",492300,725000,NA
"767","Arica y Parinacota","Hombre","2352",324834,450003,NA
"768","Arica y Parinacota","Hombre","2359",378211,500000,NA
"769","Arica y Parinacota","Hombre","2411",691536,1083556,562857
"770","Arica y Parinacota","Hombre","2419",527579,1425621,NA
"771","Arica y Parinacota","Hombre","2421",1128471,800000,2396859
"772","Arica y Parinacota","Hombre","2422",1094000,5340000,NA
"773","Arica y Parinacota","Hombre","2429",601700,NA,1400000
"774","Arica y Parinacota","Hombre","2445",886339,758356,1200000
"775","Arica y Parinacota","Hombre","2446",672634,739780,NA
"776","Arica y Parinacota","Hombre","2451",547000,NA,NA
"777","Arica y Parinacota","Hombre","2452",218800,NA,NA
"778","Arica y Parinacota","Hombre","2453",369142,NA,NA
"779","Arica y Parinacota","Hombre","2460",180752,283115,120000
"780","Arica y Parinacota","Hombre","3112",596230,554891,500000
"781","Arica y Parinacota","Hombre","3114",378481,NA,500000
"782","Arica y Parinacota","Hombre","3115",346019,NA,500000
"783","Arica y Parinacota","Hombre","3118",723902,620619,453816
"784","Arica y Parinacota","Hombre","3121",207259,566092,1040928
"785","Arica y Parinacota","Hombre","3122",1232400,72222,NA
"786","Arica y Parinacota","Hombre","3131",143780,154348,NA
"787","Arica y Parinacota","Hombre","3142",348187,NA,NA
"788","Arica y Parinacota","Hombre","3152",555151,706757,500000
"789","Arica y Parinacota","Hombre","3212",334399,277026,NA
"790","Arica y Parinacota","Hombre","3213",318032,NA,507597
"791","Arica y Parinacota","Hombre","3225",1643200,250000,NA
"792","Arica y Parinacota","Hombre","3231",504095,336577,NA
"793","Arica y Parinacota","Hombre","3242",142220,260000,NA
"794","Arica y Parinacota","Hombre","3310",1312800,NA,NA
"795","Arica y Parinacota","Hombre","3411",427812,600000,NA
"796","Arica y Parinacota","Hombre","3412",132374,350000,NA
"797","Arica y Parinacota","Hombre","3413",567339,675862,2000000
"798","Arica y Parinacota","Hombre","3415",206612,397720,NA
"799","Arica y Parinacota","Hombre","3422",196920,500000,NA
"800","Arica y Parinacota","Hombre","3423",984600,695238,NA
"801","Arica y Parinacota","Hombre","3431",497199,476685,688961
"802","Arica y Parinacota","Hombre","3433",529797,400488,400000
"803","Arica y Parinacota","Hombre","3439",593876,400000,800000
"804","Arica y Parinacota","Hombre","3441",555811,720408,1400000
"805","Arica y Parinacota","Hombre","3442",2735000,597778,NA
"806","Arica y Parinacota","Hombre","3449",1110207,NA,NA
"807","Arica y Parinacota","Hombre","3450",894996,1181984,NA
"808","Arica y Parinacota","Hombre","3471",1232400,260606,150000
"809","Arica y Parinacota","Hombre","3473",287560,131280,120000
"810","Arica y Parinacota","Hombre","3480",379990,NA,265217
"811","Arica y Parinacota","Hombre","4113",421590,210000,370000
"812","Arica y Parinacota","Hombre","4115",298865,290002,789733
"813","Arica y Parinacota","Hombre","4121",895275,399776,496825
"814","Arica y Parinacota","Hombre","4122",339140,391613,400000
"815","Arica y Parinacota","Hombre","4131",248667,292643,458750
"816","Arica y Parinacota","Hombre","4132",153160,NA,450000
"817","Arica y Parinacota","Hombre","4133",1027000,575556,746000
"818","Arica y Parinacota","Hombre","4142",229740,NA,NA
