"","provincia","sex","occupation","2011","2013","2015"
"8408","Ranco","Hombre","6129",202390,260000,NA
"8409","Ranco","Hombre","6141",179821,179109,261417
"8410","Ranco","Hombre","6151",350809,200000,245000
"8411","Ranco","Hombre","6152",328200,300000,NA
"8412","Ranco","Hombre","6153",1422200,NA,NA
"8413","Ranco","Hombre","7122",203168,251103,199737
"8414","Ranco","Hombre","7124",266601,219654,302274
"8415","Ranco","Hombre","7129",616200,256475,624286
"8416","Ranco","Hombre","7132",205141,207586,NA
"8417","Ranco","Hombre","7134",218800,NA,NA
"8418","Ranco","Hombre","7136",397059,272363,177465
"8419","Ranco","Hombre","7137",282382,316927,NA
"8420","Ranco","Hombre","7141",255946,158953,237506
"8421","Ranco","Hombre","7142",273500,NA,1400000
"8422","Ranco","Hombre","7212",263060,255046,209094
"8423","Ranco","Hombre","7214",167560,600000,235983
"8424","Ranco","Hombre","7231",280901,300984,173981
"8425","Ranco","Hombre","7233",244313,251667,500000
"8426","Ranco","Hombre","7241",253786,333331,300000
"8427","Ranco","Hombre","7242",123240,NA,NA
"8428","Ranco","Hombre","7244",245056,NA,NA
"8429","Ranco","Hombre","7312",98592,NA,NA
"8430","Ranco","Hombre","7313",205400,1000000,200000
"8431","Ranco","Hombre","7331",136933,131371,15719
"8432","Ranco","Hombre","7411",351619,210000,NA
"8433","Ranco","Hombre","7412",156343,NA,168889
"8434","Ranco","Hombre","7413",205788,228675,NA
"8435","Ranco","Hombre","7422",303892,171294,282620
"8436","Ranco","Hombre","7423",321793,90000,NA
"8437","Ranco","Hombre","7442",187276,43864,40000
"8438","Ranco","Hombre","8113",1027000,NA,NA
"8439","Ranco","Hombre","8162",267935,300000,NA
"8440","Ranco","Hombre","8232",218800,210000,NA
"8441","Ranco","Hombre","8240",239528,NA,NA
"8442","Ranco","Hombre","8262",203484,NA,NA
"8443","Ranco","Hombre","8272",290955,289970,312917
"8444","Ranco","Hombre","8285",54700,NA,NA
"8445","Ranco","Hombre","8290",201030,NA,NA
"8446","Ranco","Hombre","8322",403981,275512,448797
"8447","Ranco","Hombre","8323",233356,353077,280130
"8448","Ranco","Hombre","8324",349996,319200,374144
"8449","Ranco","Hombre","8331",191573,228092,270001
"8450","Ranco","Hombre","8332",200949,264933,401450
"8451","Ranco","Hombre","8333",251144,250000,241000
"8452","Ranco","Hombre","9111",359917,403738,100000
"8453","Ranco","Hombre","9112",102700,80000,184459
"8454","Ranco","Hombre","9132",175127,142212,212672
"8455","Ranco","Hombre","9142",184860,NA,40000
"8456","Ranco","Hombre","9151",187162,NA,187468
"8457","Ranco","Hombre","9152",244078,243092,275612
"8458","Ranco","Hombre","9161",175040,193000,240000
"8459","Ranco","Hombre","9211",215537,222807,297197
"8460","Ranco","Hombre","9212",255881,140365,222283
"8461","Ranco","Hombre","9213",241330,320000,469959
"8462","Ranco","Hombre","9312",470263,204474,427265
"8463","Ranco","Hombre","9313",200930,176868,242991
"8464","Ranco","Hombre","9322",134768,NA,254893
"8465","Ranco","Hombre","9333",170879,NA,205122
"8466","Ranco","Hombre","9999",322652,NA,NA
"8467","Ranco","Mujer","1314",266077,172225,177318
"8468","Ranco","Mujer","1315",351838,288321,266822
"8469","Ranco","Mujer","2141",656400,NA,NA
"8470","Ranco","Mujer","2146",765800,NA,NA
"8471","Ranco","Mujer","2148",284440,NA,NA
"8472","Ranco","Mujer","2149",1531600,650000,425224
"8473","Ranco","Mujer","2213",87520,NA,NA
"8474","Ranco","Mujer","2221",492300,NA,NA
"8475","Ranco","Mujer","2222",1094000,NA,1000000
"8476","Ranco","Mujer","2230",551208,576207,600000
"8477","Ranco","Mujer","2320",681437,610623,543854
"8478","Ranco","Mujer","2331",713029,516061,646190
"8479","Ranco","Mujer","2332",582251,217745,450000
"8480","Ranco","Mujer","2340",547000,220000,250000
"8481","Ranco","Mujer","2351",1221998,NA,NA
"8482","Ranco","Mujer","2352",561691,NA,NA
"8483","Ranco","Mujer","2359",369720,NA,NA
"8484","Ranco","Mujer","2419",314332,1000000,NA
"8485","Ranco","Mujer","2421",1848600,NA,NA
"8486","Ranco","Mujer","2444",410800,NA,NA
"8487","Ranco","Mujer","2445",2054000,NA,NA
"8488","Ranco","Mujer","2446",480388,657163,618870
"8489","Ranco","Mujer","3225",218800,NA,283000
"8490","Ranco","Mujer","3229",251333,NA,NA
"8491","Ranco","Mujer","3231",340854,395658,376573
"8492","Ranco","Mujer","3320",250139,151316,253462
"8493","Ranco","Mujer","3411",218800,NA,NA
"8494","Ranco","Mujer","3415",218800,NA,NA
"8495","Ranco","Mujer","3432",185980,NA,300000
"8496","Ranco","Mujer","3433",311790,231356,NA
"8497","Ranco","Mujer","3439",479127,300000,NA
"8498","Ranco","Mujer","3471",410800,NA,NA
"8499","Ranco","Mujer","4115",323455,319858,326336
"8500","Ranco","Mujer","4122",295380,323333,NA
"8501","Ranco","Mujer","4190",341156,78000,NA
"8502","Ranco","Mujer","4211",214374,251014,218054
"8503","Ranco","Mujer","4223",164100,NA,NA
"8504","Ranco","Mujer","5111",164725,NA,NA
"8505","Ranco","Mujer","5122",227322,199989,285598
"8506","Ranco","Mujer","5123",169070,182421,200000
"8507","Ranco","Mujer","5131",172970,212132,257908
"8508","Ranco","Mujer","5132",379024,297260,NA
"8509","Ranco","Mujer","5133",140760,245532,131034
"8510","Ranco","Mujer","5141",201153,142620,200000
"8511","Ranco","Mujer","5162",382900,NA,NA
"8512","Ranco","Mujer","5220",221433,160397,232980
"8513","Ranco","Mujer","5230",200143,141089,115135
"8514","Ranco","Mujer","6111",126834,131081,NA
"8515","Ranco","Mujer","6112",199108,124358,250000
"8516","Ranco","Mujer","6113",142307,91529,231134
"8517","Ranco","Mujer","6121",476440,127529,NA
"8518","Ranco","Mujer","6141",1335100,NA,NA
"8519","Ranco","Mujer","6151",235210,NA,NA
"8520","Ranco","Mujer","7214",1232400,NA,NA
"8521","Ranco","Mujer","7233",547000,NA,NA
"8522","Ranco","Mujer","7324",369720,NA,NA
"8523","Ranco","Mujer","7331",54700,126812,NA
"8524","Ranco","Mujer","7332",317260,20000,75389
"8525","Ranco","Mujer","7411",218800,NA,NA
"8526","Ranco","Mujer","7412",138787,20000,147115
"8527","Ranco","Mujer","7415",328200,NA,NA
"8528","Ranco","Mujer","7432",80517,38594,NA
"8529","Ranco","Mujer","7433",61620,122581,NA
"8530","Ranco","Mujer","7436",50849,60000,NA
"8531","Ranco","Mujer","8264",157536,NA,NA
"8532","Ranco","Mujer","8272",168579,NA,50000
"8533","Ranco","Mujer","8290",199108,NA,209000
"8534","Ranco","Mujer","9111",132093,NA,187415
"8535","Ranco","Mujer","9112",61620,41591,159133
"8536","Ranco","Mujer","9113",107751,100000,144275
"8537","Ranco","Mujer","9131",144689,165299,146151
"8538","Ranco","Mujer","9132",158492,137235,147465
"8539","Ranco","Mujer","9152",189494,252826,250000
"8540","Ranco","Mujer","9211",187680,95505,207732
"8541","Ranco","Mujer","9212",177228,NA,NA
"8542","Ranco","Mujer","9312",765800,NA,NA
"8543","Ranco","Mujer","9322",90900,NA,50000
"8544","Ranco","Mujer","9333",176134,NA,NA
"8545","Ranco","Mujer","9999",173038,NA,220000
"8546","Cauquenes","Hombre","1130",470420,NA,NA
"8547","Cauquenes","Hombre","1311",410800,873600,NA
"8548","Cauquenes","Hombre","1314",376134,335785,428324
"8549","Cauquenes","Hombre","1315",205400,NA,NA
"8550","Cauquenes","Hombre","1316",1247071,NA,NA
"8551","Cauquenes","Hombre","2142",595908,NA,1260000
"8552","Cauquenes","Hombre","2148",308100,NA,NA
"8553","Cauquenes","Hombre","2213",1641000,NA,NA
"8554","Cauquenes","Hombre","2223",922472,NA,NA
"8555","Cauquenes","Hombre","2320",328200,NA,NA
"8556","Cauquenes","Hombre","2331",459480,430000,464334
"8557","Cauquenes","Hombre","2419",308100,NA,NA
"8558","Cauquenes","Hombre","2421",492300,NA,500000
"8559","Cauquenes","Hombre","2452",199108,NA,NA
"8560","Cauquenes","Hombre","3213",102700,NA,NA
"8561","Cauquenes","Hombre","3231",459480,NA,NA
"8562","Cauquenes","Hombre","3439",221581,NA,NA
"8563","Cauquenes","Hombre","3471",328200,NA,NA
"8564","Cauquenes","Hombre","4115",382900,NA,465042
"8565","Cauquenes","Hombre","4131",204578,240000,238645
"8566","Cauquenes","Hombre","5132",218800,700000,NA
"8567","Cauquenes","Hombre","5133",205141,NA,NA
"8568","Cauquenes","Hombre","5141",513500,NA,120000
"8569","Cauquenes","Hombre","5162",706127,665000,582759
"8570","Cauquenes","Hombre","5163",196920,350000,473216
"8571","Cauquenes","Hombre","5220",198641,318225,272183
"8572","Cauquenes","Hombre","5230",276791,100000,251543
"8573","Cauquenes","Hombre","6111",129695,411475,208889
"8574","Cauquenes","Hombre","6112",255417,221610,500000
"8575","Cauquenes","Hombre","6121",199108,169824,210606
"8576","Cauquenes","Hombre","6141",181369,270079,240821
"8577","Cauquenes","Hombre","6142",246584,109968,142732
"8578","Cauquenes","Hombre","6152",205400,382723,125045
"8579","Cauquenes","Hombre","6210",205400,250000,NA
"8580","Cauquenes","Hombre","7122",150115,254351,264094
"8581","Cauquenes","Hombre","7123",87520,210000,NA
"8582","Cauquenes","Hombre","7124",256258,238920,199745
"8583","Cauquenes","Hombre","7137",218800,254565,285361
"8584","Cauquenes","Hombre","7141",122208,150000,NA
"8585","Cauquenes","Hombre","7231",259097,215812,268367
"8586","Cauquenes","Hombre","7233",711100,NA,456263
"8587","Cauquenes","Hombre","7412",188168,210000,193881
"8588","Cauquenes","Hombre","7423",186991,219604,249374
"8589","Cauquenes","Hombre","8240",247973,120000,245000
"8590","Cauquenes","Hombre","8322",356832,287964,349471
"8591","Cauquenes","Hombre","8323",158836,392831,302593
"8592","Cauquenes","Hombre","8324",423433,330101,332628
"8593","Cauquenes","Hombre","8331",202390,277721,NA
"8594","Cauquenes","Hombre","8332",315634,229873,70000
"8595","Cauquenes","Hombre","8333",323323,NA,NA
"8596","Cauquenes","Hombre","9131",199108,NA,NA
"8597","Cauquenes","Hombre","9141",309602,NA,NA
"8598","Cauquenes","Hombre","9142",273723,NA,NA
"8599","Cauquenes","Hombre","9151",164100,200000,NA
"8600","Cauquenes","Hombre","9152",140019,226625,277249
"8601","Cauquenes","Hombre","9162",219813,NA,256984
"8602","Cauquenes","Hombre","9211",167209,199903,229433
"8603","Cauquenes","Hombre","9312",218800,NA,277432
"8604","Cauquenes","Hombre","9313",190045,214708,177792
"8605","Cauquenes","Hombre","9331",102700,NA,NA
"8606","Cauquenes","Hombre","9333",169323,221425,250000
"8607","Cauquenes","Hombre","9999",311847,NA,220000
"8608","Cauquenes","Mujer","1229",418064,NA,NA
"8609","Cauquenes","Mujer","1314",241060,227799,169323
"8610","Cauquenes","Mujer","1315",102700,NA,437966
"8611","Cauquenes","Mujer","2221",561054,NA,NA
"8612","Cauquenes","Mujer","2230",984600,NA,764565
"8613","Cauquenes","Mujer","2310",457292,680000,NA
"8614","Cauquenes","Mujer","2320",437600,498000,NA
"8615","Cauquenes","Mujer","2331",509491,377158,612208
"8616","Cauquenes","Mujer","2352",199108,NA,231722
"8617","Cauquenes","Mujer","2446",483372,980000,653908
"8618","Cauquenes","Mujer","3231",358130,NA,365029
"8619","Cauquenes","Mujer","3431",511326,NA,150000
"8620","Cauquenes","Mujer","4115",203976,429118,320142
"8621","Cauquenes","Mujer","4190",251620,210000,NA
"8622","Cauquenes","Mujer","4211",125620,210000,275509
"8623","Cauquenes","Mujer","4221",87520,NA,NA
"8624","Cauquenes","Mujer","4222",135233,258000,241000
"8625","Cauquenes","Mujer","5122",164964,177418,208598
"8626","Cauquenes","Mujer","5123",153160,NA,NA
"8627","Cauquenes","Mujer","5131",137974,250534,266045
"8628","Cauquenes","Mujer","5132",199108,NA,335513
"8629","Cauquenes","Mujer","5133",147878,195000,330000
"8630","Cauquenes","Mujer","5141",279815,280000,150000
"8631","Cauquenes","Mujer","5220",170655,126589,155405
"8632","Cauquenes","Mujer","5230",258211,172479,125033
"8633","Cauquenes","Mujer","6111",241614,160352,147391
"8634","Cauquenes","Mujer","6113",123240,64211,220000
"8635","Cauquenes","Mujer","6142",192218,NA,NA
"8636","Cauquenes","Mujer","6152",236210,210000,NA
"8637","Cauquenes","Mujer","7321",205400,100000,120000
"8638","Cauquenes","Mujer","7331",140666,NA,NA
"8639","Cauquenes","Mujer","7332",28656,NA,55000
"8640","Cauquenes","Mujer","7412",513500,NA,157263
"8641","Cauquenes","Mujer","7423",204578,NA,NA
"8642","Cauquenes","Mujer","7432",89510,73474,NA
"8643","Cauquenes","Mujer","7436",84214,NA,NA
"8644","Cauquenes","Mujer","9112",82160,NA,100000
"8645","Cauquenes","Mujer","9131",107657,329095,169014
"8646","Cauquenes","Mujer","9132",155374,NA,235580
"8647","Cauquenes","Mujer","9151",164100,NA,NA
"8648","Cauquenes","Mujer","9152",156442,NA,250000
"8649","Cauquenes","Mujer","9211",157755,169498,183699
"8650","Cauquenes","Mujer","9322",177228,NA,NA
"8651","Huasco","Hombre","1130",471479,480000,NA
"8652","Huasco","Hombre","1229",1094000,1153333,NA
"8653","Huasco","Hombre","1311",513500,571795,500000
"8654","Huasco","Hombre","1313",4108000,NA,1364706
"8655","Huasco","Hombre","1314",495646,400000,414650
"8656","Huasco","Hombre","1315",761397,648019,442683
"8657","Huasco","Hombre","1316",3081000,1000000,499474
"8658","Huasco","Hombre","1317",1232400,NA,1000000
"8659","Huasco","Hombre","2131",889148,1890000,NA
"8660","Huasco","Hombre","2141",1094000,NA,500000
"8661","Huasco","Hombre","2142",933437,1412785,NA
"8662","Huasco","Hombre","2145",1422200,1000000,1088889
"8663","Huasco","Hombre","2147",1114106,1607415,NA
"8664","Huasco","Hombre","2149",1429494,894785,1026904
"8665","Huasco","Hombre","2221",537080,NA,NA
"8666","Huasco","Hombre","2223",2188000,NA,NA
"8667","Huasco","Hombre","2320",397909,519167,NA
"8668","Huasco","Hombre","2331",414939,652935,538204
"8669","Huasco","Hombre","2411",736841,2000000,300000
"8670","Huasco","Hombre","2419",452916,400000,NA
"8671","Huasco","Hombre","2421",1641000,3495105,800000
"8672","Huasco","Hombre","3112",382900,762069,NA
"8673","Huasco","Hombre","3115",698792,NA,NA
"8674","Huasco","Hombre","3121",437600,450000,NA
"8675","Huasco","Hombre","3133",43760,NA,NA
"8676","Huasco","Hombre","3142",328200,NA,NA
"8677","Huasco","Hombre","3152",838733,420000,NA
"8678","Huasco","Hombre","3221",317260,NA,NA
"8679","Huasco","Hombre","3231",618794,502857,1094915
"8680","Huasco","Hombre","3310",1378440,NA,NA
"8681","Huasco","Hombre","3411",98460,350000,NA
"8682","Huasco","Hombre","3423",6162000,482000,NA
"8683","Huasco","Hombre","3431",288928,NA,717073
"8684","Huasco","Hombre","3433",622046,374194,NA
"8685","Huasco","Hombre","3439",272384,NA,1583230
"8686","Huasco","Hombre","3449",328200,NA,NA
"8687","Huasco","Hombre","3450",711100,NA,NA
"8688","Huasco","Hombre","3473",437600,NA,NA
"8689","Huasco","Hombre","4112",415720,NA,NA
"8690","Huasco","Hombre","4115",273500,440000,NA
"8691","Huasco","Hombre","4121",547000,379681,600000
"8692","Huasco","Hombre","4131",217090,248529,561765
"8693","Huasco","Hombre","4133",395523,260519,NA
"8694","Huasco","Hombre","4190",435631,504000,NA
"8695","Huasco","Hombre","4215",328200,210000,NA
"8696","Huasco","Hombre","4223",295380,NA,NA
"8697","Huasco","Hombre","5111",61620,NA,NA
"8698","Huasco","Hombre","5113",322730,NA,NA
"8699","Huasco","Hombre","5122",238950,279483,434216
"8700","Huasco","Hombre","5123",316985,217143,NA
"8701","Huasco","Hombre","5131",378312,211810,335544
"8702","Huasco","Hombre","5132",875200,300000,NA
"8703","Huasco","Hombre","5162",545263,701515,NA
"8704","Huasco","Hombre","5163",437600,NA,NA
"8705","Huasco","Hombre","5169",335156,389362,NA
"8706","Huasco","Hombre","5220",295371,215389,480418
"8707","Huasco","Hombre","5230",511562,300000,332326
"8708","Huasco","Hombre","6111",292254,297987,274740
"8709","Huasco","Hombre","6112",390501,307125,NA
"8710","Huasco","Hombre","6113",226857,160749,96538
"8711","Huasco","Hombre","6114",144018,NA,NA
"8712","Huasco","Hombre","6121",258959,132683,80000
"8713","Huasco","Hombre","6124",218800,NA,100000
"8714","Huasco","Hombre","6130",281472,NA,261130
"8715","Huasco","Hombre","6141",410800,NA,NA
"8716","Huasco","Hombre","6152",438085,282283,322086
"8717","Huasco","Hombre","6210",148157,60000,550682
"8718","Huasco","Hombre","7111",429199,431656,491728
"8719","Huasco","Hombre","7112",321291,NA,NA
"8720","Huasco","Hombre","7121",821600,210000,282712
"8721","Huasco","Hombre","7122",314500,329491,296525
"8722","Huasco","Hombre","7124",379204,227867,220491
"8723","Huasco","Hombre","7129",548402,468481,334118
"8724","Huasco","Hombre","7136",350080,380097,295871
"8725","Huasco","Hombre","7137",408583,643944,436200
"8726","Huasco","Hombre","7212",433131,408798,453411
"8727","Huasco","Hombre","7214",286450,420641,489293
"8728","Huasco","Hombre","7231",417630,415226,453333
"8729","Huasco","Hombre","7233",419730,439331,553503
"8730","Huasco","Hombre","7241",511185,411458,1033333
"8731","Huasco","Hombre","7243",199108,100000,NA
"8732","Huasco","Hombre","7245",311961,605366,NA
"8733","Huasco","Hombre","7311",96648,NA,NA
"8734","Huasco","Hombre","7411",229528,NA,NA
"8735","Huasco","Hombre","7412",287301,251088,380000
"8736","Huasco","Hombre","7422",502657,157312,NA
"8737","Huasco","Hombre","7431",61620,NA,NA
"8738","Huasco","Hombre","7437",123240,NA,NA
"8739","Huasco","Hombre","8111",316065,502534,489623
"8740","Huasco","Hombre","8113",389923,482997,523038
"8741","Huasco","Hombre","8159",284440,410000,NA
"8742","Huasco","Hombre","8162",218800,NA,850000
"8743","Huasco","Hombre","8163",230687,NA,NA
"8744","Huasco","Hombre","8212",199108,NA,NA
"8745","Huasco","Hombre","8222",196920,NA,NA
"8746","Huasco","Hombre","8229",262560,NA,NA
"8747","Huasco","Hombre","8231",196920,396178,NA
"8748","Huasco","Hombre","8281",196920,NA,NA
"8749","Huasco","Hombre","8290",328200,NA,NA
"8750","Huasco","Hombre","8312",547000,NA,NA
"8751","Huasco","Hombre","8322",448708,332071,440476
"8752","Huasco","Hombre","8323",365801,271390,401761
"8753","Huasco","Hombre","8324",441429,597588,678701
"8754","Huasco","Hombre","8331",306758,350000,NA
"8755","Huasco","Hombre","8332",692033,529176,531948
"8756","Huasco","Hombre","8333",585328,500000,381327
"8757","Huasco","Hombre","8334",379253,468421,NA
"8758","Huasco","Hombre","9111",67097,103947,112420
"8759","Huasco","Hombre","9112",410800,63571,236545
"8760","Huasco","Hombre","9132",224998,220145,354070
"8761","Huasco","Hombre","9141",251620,NA,NA
"8762","Huasco","Hombre","9151",198167,NA,252059
"8763","Huasco","Hombre","9152",272913,225299,361184
"8764","Huasco","Hombre","9162",202390,NA,NA
"8765","Huasco","Hombre","9211",250777,245433,360214
"8766","Huasco","Hombre","9213",392945,281227,NA
"8767","Huasco","Hombre","9311",454969,383165,NA
"8768","Huasco","Hombre","9312",185883,323277,NA
"8769","Huasco","Hombre","9313",278720,264814,NA
"8770","Huasco","Hombre","9333",285699,138781,334067
"8771","Huasco","Hombre","9999",324656,NA,NA
"8772","Huasco","Mujer","1110",196920,NA,NA
"8773","Huasco","Mujer","1229",534568,NA,NA
"8774","Huasco","Mujer","1237",420096,NA,NA
"8775","Huasco","Mujer","1314",596099,204628,273526
"8776","Huasco","Mujer","2146",602384,NA,NA
"8777","Huasco","Mujer","2149",109400,415254,NA
"8778","Huasco","Mujer","2213",547000,NA,NA
"8779","Huasco","Mujer","2221",1059389,NA,NA
"8780","Huasco","Mujer","2222",5135000,NA,NA
"8781","Huasco","Mujer","2230",831220,1100000,NA
"8782","Huasco","Mujer","2320",492300,686949,290000
"8783","Huasco","Mujer","2331",470444,515726,591892
"8784","Huasco","Mujer","2332",487195,360000,504094
"8785","Huasco","Mujer","2340",547000,565535,NA
"8786","Huasco","Mujer","2351",273500,NA,NA
"8787","Huasco","Mujer","2352",765800,NA,NA
"8788","Huasco","Mujer","2419",689220,NA,900000
"8789","Huasco","Mujer","2421",2188000,NA,231942
"8790","Huasco","Mujer","2429",547000,NA,NA
"8791","Huasco","Mujer","2446",648165,900000,730505
"8792","Huasco","Mujer","2452",382900,NA,NA
"8793","Huasco","Mujer","3116",728797,NA,NA
"8794","Huasco","Mujer","3152",437600,NA,NA
"8795","Huasco","Mujer","3231",424581,414173,411250
"8796","Huasco","Mujer","3320",280275,199921,335360
"8797","Huasco","Mujer","3411",410641,NA,NA
"8798","Huasco","Mujer","3431",418593,600000,408276
"8799","Huasco","Mujer","3432",328200,NA,NA
"8800","Huasco","Mujer","3433",314303,300000,NA
"8801","Huasco","Mujer","3439",186556,575455,920000
"8802","Huasco","Mujer","3450",711100,NA,NA
"8803","Huasco","Mujer","3460",328200,521633,452318
"8804","Huasco","Mujer","3471",196920,NA,NA
"8805","Huasco","Mujer","3475",153160,NA,NA
"8806","Huasco","Mujer","3480",98460,NA,NA
"8807","Huasco","Mujer","4115",287915,292229,261418
"8808","Huasco","Mujer","4121",309059,420821,245849
"8809","Huasco","Mujer","4131",295380,240000,273355
"8810","Huasco","Mujer","4132",262560,NA,NA
"8811","Huasco","Mujer","4141",156282,NA,100000
"8812","Huasco","Mujer","4142",185980,NA,NA
"8813","Huasco","Mujer","4190",309850,307089,NA
"8814","Huasco","Mujer","4211",207635,216937,264271
"8815","Huasco","Mujer","4222",213838,324022,336617
"8816","Huasco","Mujer","5111",199108,NA,NA
"8817","Huasco","Mujer","5112",218800,NA,NA
"8818","Huasco","Mujer","5122",170985,220092,242432
"8819","Huasco","Mujer","5123",196111,128614,108171
"8820","Huasco","Mujer","5131",163816,182992,164401
"8821","Huasco","Mujer","5132",313721,205625,NA
"8822","Huasco","Mujer","5141",200874,208760,223146
"8823","Huasco","Mujer","5163",570844,NA,NA
"8824","Huasco","Mujer","5220",181727,192907,299266
"8825","Huasco","Mujer","5230",213924,162500,178042
"8826","Huasco","Mujer","6111",402593,470000,NA
"8827","Huasco","Mujer","6112",196920,280000,220000
"8828","Huasco","Mujer","6113",716477,117000,82000
"8829","Huasco","Mujer","6121",213574,NA,NA
"8830","Huasco","Mujer","6141",199108,NA,NA
"8831","Huasco","Mujer","7111",2054000,NA,NA
"8832","Huasco","Mujer","7243",199108,NA,NA
"8833","Huasco","Mujer","7324",143780,NA,NA
"8834","Huasco","Mujer","7332",41080,200000,15000
"8835","Huasco","Mujer","7411",130852,NA,260000
"8836","Huasco","Mujer","7412",152782,116031,204793
"8837","Huasco","Mujer","7433",119632,60000,NA
"8838","Huasco","Mujer","7436",88120,50000,107911
"8839","Huasco","Mujer","8111",131280,NA,NA
"8840","Huasco","Mujer","8331",308100,NA,NA
"8841","Huasco","Mujer","9111",240318,NA,246479
"8842","Huasco","Mujer","9112",130948,102620,269016
"8843","Huasco","Mujer","9113",92430,33534,81659
"8844","Huasco","Mujer","9131",153526,166477,175580
"8845","Huasco","Mujer","9132",157557,201718,221432
"8846","Huasco","Mujer","9133",199398,110000,30000
"8847","Huasco","Mujer","9141",218800,NA,NA
"8848","Huasco","Mujer","9151",142220,200000,NA
"8849","Huasco","Mujer","9152",249073,180819,291828
"8850","Huasco","Mujer","9211",121172,186694,236066
"8851","Huasco","Mujer","9213",205400,161719,NA
"8852","Huasco","Mujer","9311",512913,NA,NA
"8853","Huasco","Mujer","9313",223849,NA,NA
"8854","Huasco","Mujer","9322",287560,40144,70000
"8855","Huasco","Mujer","9999",286315,NA,NA
"8856","Chiloé","Hombre","1229",1039300,1117255,1000000
"8857","Chiloé","Hombre","1233",317260,NA,NA
"8858","Chiloé","Hombre","1311",877195,396470,NA
"8859","Chiloé","Hombre","1313",2054000,NA,120000
"8860","Chiloé","Hombre","1314",857456,308371,447045
"8861","Chiloé","Hombre","1316",1060707,465369,2302778
"8862","Chiloé","Hombre","1317",379990,NA,400000
"8863","Chiloé","Hombre","1318",10730055,NA,NA
"8864","Chiloé","Hombre","1319",317260,NA,172195
"8865","Chiloé","Hombre","2131",357764,NA,NA
"8866","Chiloé","Hombre","2132",497770,NA,469591
"8867","Chiloé","Hombre","2142",547000,NA,1166299
"8868","Chiloé","Hombre","2143",397122,NA,1100000
"8869","Chiloé","Hombre","2149",182667,747551,1004202
"8870","Chiloé","Hombre","2211",525120,650000,1034664
"8871","Chiloé","Hombre","2213",872296,1150000,NA
"8872","Chiloé","Hombre","2223",1094000,NA,NA
"8873","Chiloé","Hombre","2310",302088,NA,NA
"8874","Chiloé","Hombre","2320",632310,703268,571792
"8875","Chiloé","Hombre","2331",762962,555054,709504
"8876","Chiloé","Hombre","2411",936501,803179,596504
"8877","Chiloé","Hombre","2445",548374,NA,NA
"8878","Chiloé","Hombre","2453",199108,NA,NA
"8879","Chiloé","Hombre","2460",431340,NA,850625
"8880","Chiloé","Hombre","3112",328200,975000,570000
"8881","Chiloé","Hombre","3115",924300,2111894,500000
"8882","Chiloé","Hombre","3118",218800,404040,258065
"8883","Chiloé","Hombre","3122",78686,180000,366069
"8884","Chiloé","Hombre","3142",181690,354260,NA
"8885","Chiloé","Hombre","3152",196920,300795,418216
"8886","Chiloé","Hombre","3212",215990,NA,NA
"8887","Chiloé","Hombre","3226",711100,700000,1005429
"8888","Chiloé","Hombre","3231",359883,412000,516970
"8889","Chiloé","Hombre","3310",437600,800000,NA
"8890","Chiloé","Hombre","3415",1194059,900000,496122
"8891","Chiloé","Hombre","3431",428174,NA,503022
"8892","Chiloé","Hombre","3433",299916,NA,350000
"8893","Chiloé","Hombre","3439",387096,805747,521429
"8894","Chiloé","Hombre","3472",199983,201557,172991
"8895","Chiloé","Hombre","3473",410800,NA,161871
"8896","Chiloé","Hombre","3475",87520,NA,NA
"8897","Chiloé","Hombre","4115",393929,NA,400000
"8898","Chiloé","Hombre","4122",196920,NA,NA
"8899","Chiloé","Hombre","4131",252882,334931,299810
"8900","Chiloé","Hombre","4190",465694,608058,521231
"8901","Chiloé","Hombre","4222",694124,215846,532181
"8902","Chiloé","Hombre","5111",273500,NA,NA
"8903","Chiloé","Hombre","5112",181291,NA,NA
"8904","Chiloé","Hombre","5113",205400,105000,250000
"8905","Chiloé","Hombre","5121",369720,370000,NA
"8906","Chiloé","Hombre","5122",259870,162651,324015
"8907","Chiloé","Hombre","5123",225069,129878,194525
"8908","Chiloé","Hombre","5131",277407,600000,250000
"8909","Chiloé","Hombre","5132",478249,500000,300000
"8910","Chiloé","Hombre","5162",768019,400000,637570
"8911","Chiloé","Hombre","5163",547000,NA,487000
"8912","Chiloé","Hombre","5220",261439,318497,329636
"8913","Chiloé","Hombre","5230",54700,280000,272449
"8914","Chiloé","Hombre","6111",252702,155760,127062
"8915","Chiloé","Hombre","6112",202390,108208,208008
"8916","Chiloé","Hombre","6113",180875,94605,132080
"8917","Chiloé","Hombre","6121",279336,235045,395772
"8918","Chiloé","Hombre","6130",821600,88970,NA
"8919","Chiloé","Hombre","6141",231074,143352,181220
"8920","Chiloé","Hombre","6151",401779,260217,303150
"8921","Chiloé","Hombre","6152",310740,267581,201739
"8922","Chiloé","Hombre","6153",437820,228125,800000
"8923","Chiloé","Hombre","6154",295380,NA,NA
"8924","Chiloé","Hombre","6210",152518,128435,227009
"8925","Chiloé","Hombre","7111",196920,NA,NA
"8926","Chiloé","Hombre","7122",333408,262095,327457
"8927","Chiloé","Hombre","7124",317176,262868,250300
"8928","Chiloé","Hombre","7129",547733,475601,436425
"8929","Chiloé","Hombre","7136",495700,500000,190857
"8930","Chiloé","Hombre","7137",427573,312589,NA
"8931","Chiloé","Hombre","7141",166898,136269,256849
