"","comuna","sex","occupation","2011","2013","2015"
"9760","Rauco","Mujer","5122",199108,80000,200000
"9761","Rauco","Mujer","5131",350080,250000,NA
"9762","Rauco","Mujer","5220",199108,136000,241000
"9763","Rauco","Mujer","6111",199108,210000,241000
"9764","Rauco","Mujer","6112",206267,NA,NA
"9765","Rauco","Mujer","9112",205400,NA,NA
"9766","Rauco","Mujer","9131",132989,232500,143191
"9767","Rauco","Mujer","9211",198893,210000,240000
"9768","Renaico","Hombre","1130",486830,NA,NA
"9769","Renaico","Hombre","1311",410800,700000,NA
"9770","Renaico","Hombre","5133",718900,NA,NA
"9771","Renaico","Hombre","5230",103930,NA,NA
"9772","Renaico","Hombre","6111",96516,113000,290488
"9773","Renaico","Hombre","6112",300759,153526,NA
"9774","Renaico","Hombre","6113",102700,NA,NA
"9775","Renaico","Hombre","6141",219689,210000,380000
"9776","Renaico","Hombre","6151",897080,NA,NA
"9777","Renaico","Hombre","7124",160584,190982,NA
"9778","Renaico","Hombre","7136",875200,NA,NA
"9779","Renaico","Hombre","7137",204031,NA,689552
"9780","Renaico","Hombre","7212",328200,NA,NA
"9781","Renaico","Hombre","7231",218800,194815,400000
"9782","Renaico","Hombre","7233",207860,250000,476316
"9783","Renaico","Hombre","7442",164320,NA,NA
"9784","Renaico","Hombre","8143",199108,NA,NA
"9785","Renaico","Hombre","8229",273500,NA,NA
"9786","Renaico","Hombre","8240",199108,NA,NA
"9787","Renaico","Hombre","8322",268030,250000,NA
"9788","Renaico","Hombre","8324",350080,390164,267765
"9789","Renaico","Hombre","8331",196920,179919,210000
"9790","Renaico","Hombre","8333",328200,NA,NA
"9791","Renaico","Hombre","9132",178869,NA,256800
"9792","Renaico","Hombre","9152",171591,NA,NA
"9793","Renaico","Hombre","9162",203484,NA,NA
"9794","Renaico","Hombre","9211",191450,199800,241000
"9795","Renaico","Hombre","9313",164100,NA,210000
"9796","Renaico","Hombre","9333",203484,NA,NA
"9797","Renaico","Mujer","2331",458112,NA,NA
"9798","Renaico","Mujer","2419",656400,NA,NA
"9799","Renaico","Mujer","3320",196920,NA,293125
"9800","Renaico","Mujer","3431",62647,NA,NA
"9801","Renaico","Mujer","3439",65640,NA,NA
"9802","Renaico","Mujer","5122",211880,120055,42654
"9803","Renaico","Mujer","5131",196920,200000,250000
"9804","Renaico","Mujer","5133",218800,NA,NA
"9805","Renaico","Mujer","6111",61264,27736,NA
"9806","Renaico","Mujer","6113",82160,NA,241000
"9807","Renaico","Mujer","7332",41080,NA,NA
"9808","Renaico","Mujer","9131",71637,117545,70000
"9809","Renaico","Mujer","9211",158887,124400,185952
"9810","Renaico","Mujer","9322",199108,NA,NA
"9811","Río Ibáñez","Hombre","1130",415720,NA,NA
"9812","Río Ibáñez","Hombre","1311",267020,NA,NA
"9813","Río Ibáñez","Hombre","2142",1641000,NA,NA
"9814","Río Ibáñez","Hombre","2331",765800,NA,1038636
"9815","Río Ibáñez","Hombre","3212",273500,NA,NA
"9816","Río Ibáñez","Hombre","3433",328200,NA,NA
"9817","Río Ibáñez","Hombre","6111",349180,568214,150000
"9818","Río Ibáñez","Hombre","6113",82160,NA,NA
"9819","Río Ibáñez","Hombre","6121",362634,197143,335667
"9820","Río Ibáñez","Hombre","6124",657280,NA,135556
"9821","Río Ibáñez","Hombre","6129",199108,NA,200000
"9822","Río Ibáñez","Hombre","6130",82160,NA,NA
"9823","Río Ibáñez","Hombre","6141",369720,250000,200000
"9824","Río Ibáñez","Hombre","7111",255996,NA,NA
"9825","Río Ibáñez","Hombre","7122",246480,NA,50000
"9826","Río Ibáñez","Hombre","7124",155149,480000,NA
"9827","Río Ibáñez","Hombre","7136",349180,NA,NA
"9828","Río Ibáñez","Hombre","7321",184860,NA,NA
"9829","Río Ibáñez","Hombre","7332",164100,NA,NA
"9830","Río Ibáñez","Hombre","8340",328200,NA,300000
"9831","Río Ibáñez","Hombre","9211",196920,206061,NA
"9832","Río Ibáñez","Hombre","9311",218800,NA,NA
"9833","Río Ibáñez","Mujer","1314",271377,NA,NA
"9834","Río Ibáñez","Mujer","2331",437600,NA,825000
"9835","Río Ibáñez","Mujer","3212",117058,NA,NA
"9836","Río Ibáñez","Mujer","3320",196920,NA,NA
"9837","Río Ibáñez","Mujer","3431",765800,NA,NA
"9838","Río Ibáñez","Mujer","4115",196920,NA,NA
"9839","Río Ibáñez","Mujer","5113",175040,NA,NA
"9840","Río Ibáñez","Mujer","5122",164100,205000,270000
"9841","Río Ibáñez","Mujer","6111",246480,NA,NA
"9842","Río Ibáñez","Mujer","6113",218800,NA,NA
"9843","Río Ibáñez","Mujer","6121",316468,NA,NA
"9844","Río Ibáñez","Mujer","7321",184860,NA,NA
"9845","Río Ibáñez","Mujer","9131",157646,120000,245000
"9846","Río Ibáñez","Mujer","9132",258184,40000,380000
"9847","Río Ibáñez","Mujer","9211",43760,NA,NA
"9848","Santa Juana","Hombre","1130",437600,NA,NA
"9849","Santa Juana","Hombre","4133",10270000,NA,NA
"9850","Santa Juana","Hombre","4215",218800,NA,NA
"9851","Santa Juana","Hombre","5220",61264,212386,280000
"9852","Santa Juana","Hombre","6111",162377,150000,150000
"9853","Santa Juana","Hombre","6141",187444,250000,307143
"9854","Santa Juana","Hombre","7122",437600,202000,250000
"9855","Santa Juana","Hombre","7124",328200,255932,NA
"9856","Santa Juana","Hombre","7136",350080,NA,250000
"9857","Santa Juana","Hombre","7212",262560,NA,NA
"9858","Santa Juana","Hombre","7412",197779,NA,NA
"9859","Santa Juana","Hombre","7423",218800,500000,400000
"9860","Santa Juana","Hombre","8324",288196,NA,282143
"9861","Santa Juana","Hombre","9132",175040,NA,250000
"9862","Santa Juana","Hombre","9152",87520,100000,370000
"9863","Santa Juana","Hombre","9162",196920,NA,NA
"9864","Santa Juana","Hombre","9211",71110,NA,NA
"9865","Santa Juana","Hombre","9212",196920,210000,307687
"9866","Santa Juana","Hombre","9313",240078,NA,243684
"9867","Santa Juana","Mujer","1311",12324,NA,NA
"9868","Santa Juana","Mujer","1314",79502,100000,115000
"9869","Santa Juana","Mujer","1315",718900,NA,NA
"9870","Santa Juana","Mujer","1316",2054000,NA,NA
"9871","Santa Juana","Mujer","2230",590760,NA,700000
"9872","Santa Juana","Mujer","2331",382900,1100000,NA
"9873","Santa Juana","Mujer","3152",133468,NA,NA
"9874","Santa Juana","Mujer","3231",492300,258852,NA
"9875","Santa Juana","Mujer","4190",262560,NA,NA
"9876","Santa Juana","Mujer","4211",199108,NA,280000
"9877","Santa Juana","Mujer","4222",239348,250000,NA
"9878","Santa Juana","Mujer","5122",199108,NA,200000
"9879","Santa Juana","Mujer","5123",199108,113676,NA
"9880","Santa Juana","Mujer","5220",64642,128634,NA
"9881","Santa Juana","Mujer","6111",30810,200000,67500
"9882","Santa Juana","Mujer","9131",196920,198161,200000
"9883","Santa Juana","Mujer","9132",168199,85533,197462
"9884","Santa Juana","Mujer","9211",196920,NA,NA
"9885","Treguaco","Hombre","1130",470420,NA,NA
"9886","Treguaco","Hombre","2331",716570,NA,NA
"9887","Treguaco","Hombre","3112",382900,NA,NA
"9888","Treguaco","Hombre","5162",437600,NA,NA
"9889","Treguaco","Hombre","5169",437600,NA,NA
"9890","Treguaco","Hombre","6111",61620,NA,100000
"9891","Treguaco","Hombre","6141",153160,231562,NA
"9892","Treguaco","Hombre","7122",230834,213462,NA
"9893","Treguaco","Hombre","7124",616200,238387,354545
"9894","Treguaco","Hombre","7136",199108,NA,NA
"9895","Treguaco","Hombre","7137",229594,NA,NA
"9896","Treguaco","Hombre","7423",208166,210000,259143
"9897","Treguaco","Hombre","8240",199108,NA,NA
"9898","Treguaco","Hombre","8322",235210,NA,NA
"9899","Treguaco","Hombre","8324",199108,340000,310000
"9900","Treguaco","Hombre","8332",382900,NA,NA
"9901","Treguaco","Hombre","9132",199108,220000,NA
"9902","Treguaco","Hombre","9151",199108,200000,NA
"9903","Treguaco","Hombre","9152",218800,220385,NA
"9904","Treguaco","Hombre","9162",875200,NA,NA
"9905","Treguaco","Hombre","9211",328200,169636,150000
"9906","Treguaco","Hombre","9212",183792,220385,247417
"9907","Treguaco","Hombre","9313",199108,195143,NA
"9908","Treguaco","Mujer","1314",102700,200000,NA
"9909","Treguaco","Mujer","1315",2054000,150000,NA
"9910","Treguaco","Mujer","2211",218800,NA,NA
"9911","Treguaco","Mujer","3231",245056,NA,320726
"9912","Treguaco","Mujer","3431",308100,NA,NA
"9913","Treguaco","Mujer","4115",255821,210000,512500
"9914","Treguaco","Mujer","4122",308100,NA,NA
"9915","Treguaco","Mujer","5122",210852,172905,250000
"9916","Treguaco","Mujer","5220",172189,170000,100000
"9917","Treguaco","Mujer","9132",130186,170000,340000
"9918","Treguaco","Mujer","9211",199108,124200,36000
"9919","Treguaco","Mujer","9999",132374,NA,NA
"9920","Fresia","Hombre","1224",1094000,NA,NA
"9921","Fresia","Hombre","1229",875200,NA,NA
"9922","Fresia","Hombre","1311",1437800,NA,NA
"9923","Fresia","Hombre","1314",265308,NA,NA
"9924","Fresia","Hombre","1319",308100,NA,NA
"9925","Fresia","Hombre","2320",656400,NA,400000
"9926","Fresia","Hombre","3472",1437800,NA,NA
"9927","Fresia","Hombre","3475",1094000,NA,NA
"9928","Fresia","Hombre","4122",43760,NA,NA
"9929","Fresia","Hombre","4131",260657,NA,NA
"9930","Fresia","Hombre","5131",240680,NA,NA
"9931","Fresia","Hombre","5220",227215,NA,500000
"9932","Fresia","Hombre","6111",284530,150000,218571
"9933","Fresia","Hombre","6121",356823,210000,5000000
"9934","Fresia","Hombre","6141",205400,188125,185714
"9935","Fresia","Hombre","7122",199108,NA,NA
"9936","Fresia","Hombre","7124",284414,254516,NA
"9937","Fresia","Hombre","7231",308100,NA,350000
"9938","Fresia","Hombre","7331",539226,NA,NA
"9939","Fresia","Hombre","7422",148344,180992,NA
"9940","Fresia","Hombre","8162",328200,NA,NA
"9941","Fresia","Hombre","8322",102700,120000,420000
"9942","Fresia","Hombre","8324",271048,187500,450000
"9943","Fresia","Hombre","9152",282537,NA,295500
"9944","Fresia","Hombre","9211",199108,210000,NA
"9945","Fresia","Hombre","9212",924300,NA,NA
"9946","Fresia","Hombre","9313",328200,NA,NA
"9947","Fresia","Hombre","9999",152439,NA,NA
"9948","Fresia","Mujer","1314",821600,NA,NA
"9949","Fresia","Mujer","2331",382900,300000,NA
"9950","Fresia","Mujer","2332",382900,NA,750000
"9951","Fresia","Mujer","2411",437600,NA,NA
"9952","Fresia","Mujer","2446",973660,NA,NA
"9953","Fresia","Mujer","3225",280064,NA,NA
"9954","Fresia","Mujer","3231",237385,210000,NA
"9955","Fresia","Mujer","3310",328200,NA,NA
"9956","Fresia","Mujer","3340",328200,NA,NA
"9957","Fresia","Mujer","3414",328200,NA,NA
"9958","Fresia","Mujer","3433",225084,NA,NA
"9959","Fresia","Mujer","4115",437600,254628,276396
"9960","Fresia","Mujer","4223",109400,NA,NA
"9961","Fresia","Mujer","5131",224595,NA,556179
"9962","Fresia","Mujer","5132",306320,NA,NA
"9963","Fresia","Mujer","5220",186690,58500,181132
"9964","Fresia","Mujer","5230",98136,10000,NA
"9965","Fresia","Mujer","6111",55629,NA,500000
"9966","Fresia","Mujer","6121",196802,NA,NA
"9967","Fresia","Mujer","6123",102700,78750,NA
"9968","Fresia","Mujer","6141",102700,180000,NA
"9969","Fresia","Mujer","7411",218800,NA,NA
"9970","Fresia","Mujer","7412",143780,NA,NA
"9971","Fresia","Mujer","7413",20540,NA,NA
"9972","Fresia","Mujer","7436",123240,30000,NA
"9973","Fresia","Mujer","9131",156807,121857,210952
"9974","Fresia","Mujer","9132",153160,200000,246921
"9975","Fresia","Mujer","9211",130226,NA,NA
"9976","Alto del Carmen","Hombre","1229",1094000,NA,NA
"9977","Alto del Carmen","Hombre","1311",513500,NA,NA
"9978","Alto del Carmen","Hombre","1314",453054,NA,NA
"9979","Alto del Carmen","Hombre","2331",185980,NA,NA
"9980","Alto del Carmen","Hombre","3231",597382,NA,NA
"9981","Alto del Carmen","Hombre","4112",415720,NA,NA
"9982","Alto del Carmen","Hombre","4131",262560,NA,NA
"9983","Alto del Carmen","Hombre","4133",547000,NA,NA
"9984","Alto del Carmen","Hombre","5113",322730,NA,NA
"9985","Alto del Carmen","Hombre","5131",284440,NA,NA
"9986","Alto del Carmen","Hombre","5162",492300,NA,NA
"9987","Alto del Carmen","Hombre","5220",196920,NA,200000
"9988","Alto del Carmen","Hombre","6111",196920,191000,290000
"9989","Alto del Carmen","Hombre","6112",454814,205147,NA
"9990","Alto del Carmen","Hombre","6114",199108,NA,NA
"9991","Alto del Carmen","Hombre","7111",410800,200000,600000
"9992","Alto del Carmen","Hombre","7112",492300,NA,NA
"9993","Alto del Carmen","Hombre","7124",328200,NA,NA
"9994","Alto del Carmen","Hombre","8111",328200,NA,NA
"9995","Alto del Carmen","Hombre","8163",136320,NA,NA
"9996","Alto del Carmen","Hombre","8323",1027000,250000,300000
"9997","Alto del Carmen","Hombre","8324",200554,242500,NA
"9998","Alto del Carmen","Hombre","8331",318987,350000,NA
"9999","Alto del Carmen","Hombre","8334",437600,NA,NA
"10000","Alto del Carmen","Hombre","9152",156911,NA,390000
"10001","Alto del Carmen","Hombre","9211",217862,212812,355357
"10002","Alto del Carmen","Hombre","9311",362800,210000,NA
"10003","Alto del Carmen","Hombre","9313",402320,210000,NA
"10004","Alto del Carmen","Mujer","1314",575120,100000,30000
"10005","Alto del Carmen","Mujer","2331",484486,NA,NA
"10006","Alto del Carmen","Mujer","2332",656400,NA,NA
"10007","Alto del Carmen","Mujer","2351",273500,NA,NA
"10008","Alto del Carmen","Mujer","2419",547000,NA,NA
"10009","Alto del Carmen","Mujer","3231",547000,300000,NA
"10010","Alto del Carmen","Mujer","3433",404780,NA,NA
"10011","Alto del Carmen","Mujer","4115",218800,350000,NA
"10012","Alto del Carmen","Mujer","5122",160662,192000,225000
"10013","Alto del Carmen","Mujer","5123",196920,NA,NA
"10014","Alto del Carmen","Mujer","5131",218800,200000,NA
"10015","Alto del Carmen","Mujer","5220",61620,NA,NA
"10016","Alto del Carmen","Mujer","6111",170739,470000,NA
"10017","Alto del Carmen","Mujer","6112",196920,280000,220000
"10018","Alto del Carmen","Mujer","7332",41080,NA,NA
"10019","Alto del Carmen","Mujer","8331",308100,NA,NA
"10020","Alto del Carmen","Mujer","9131",190568,NA,NA
"10021","Alto del Carmen","Mujer","9132",171511,NA,NA
"10022","Alto del Carmen","Mujer","9211",196920,218611,225000
"10023","Collipulli","Hombre","1229",273500,NA,900000
"10024","Collipulli","Hombre","1314",102700,598020,841854
"10025","Collipulli","Hombre","2411",656400,NA,NA
"10026","Collipulli","Hombre","3231",330388,NA,NA
"10027","Collipulli","Hombre","3473",5135000,NA,20000
"10028","Collipulli","Hombre","3480",369720,NA,NA
"10029","Collipulli","Hombre","5112",273500,NA,300000
"10030","Collipulli","Hombre","5122",195130,400000,240000
"10031","Collipulli","Hombre","5123",199108,NA,NA
"10032","Collipulli","Hombre","5132",82160,NA,NA
"10033","Collipulli","Hombre","5162",328200,600000,NA
"10034","Collipulli","Hombre","5220",196920,28512,245693
"10035","Collipulli","Hombre","6111",153940,248421,250000
"10036","Collipulli","Hombre","6112",308100,177381,300000
"10037","Collipulli","Hombre","6141",212111,178000,213977
"10038","Collipulli","Hombre","7122",437600,325296,500000
"10039","Collipulli","Hombre","7124",299434,317826,202093
"10040","Collipulli","Hombre","7137",821880,NA,207857
"10041","Collipulli","Hombre","7212",373828,389088,580000
"10042","Collipulli","Hombre","7221",87520,NA,NA
"10043","Collipulli","Hombre","7414",192666,NA,NA
"10044","Collipulli","Hombre","7422",373828,NA,NA
"10045","Collipulli","Hombre","8111",547000,NA,NA
"10046","Collipulli","Hombre","8162",437600,NA,NA
"10047","Collipulli","Hombre","8240",182842,250000,NA
"10048","Collipulli","Hombre","8322",153160,NA,250000
"10049","Collipulli","Hombre","8324",303194,469000,407600
"10050","Collipulli","Hombre","8332",324623,210000,313686
"10051","Collipulli","Hombre","9152",158630,NA,251579
"10052","Collipulli","Hombre","9211",93822,176364,220500
"10053","Collipulli","Hombre","9212",197143,216000,250000
"10054","Collipulli","Hombre","9313",1360662,193416,253000
"10055","Collipulli","Hombre","9322",153160,218500,NA
"10056","Collipulli","Hombre","9333",92990,NA,100000
"10057","Collipulli","Hombre","9999",437600,NA,NA
"10058","Collipulli","Mujer","1314",123240,773646,100000
"10059","Collipulli","Mujer","2230",547000,1500000,800000
"10060","Collipulli","Mujer","2331",328200,450000,537500
"10061","Collipulli","Mujer","2332",460136,NA,600000
"10062","Collipulli","Mujer","3231",342470,350000,NA
"10063","Collipulli","Mujer","3431",273877,NA,325368
"10064","Collipulli","Mujer","4115",300112,NA,249105
"10065","Collipulli","Mujer","4121",2054000,NA,NA
"10066","Collipulli","Mujer","4211",19692,NA,NA
"10067","Collipulli","Mujer","5122",206737,190370,243065
"10068","Collipulli","Mujer","5131",218800,222845,100000
"10069","Collipulli","Mujer","5220",172793,115641,240979
"10070","Collipulli","Mujer","7412",216612,NA,NA
"10071","Collipulli","Mujer","7414",158630,NA,NA
"10072","Collipulli","Mujer","9131",116807,102115,160250
"10073","Collipulli","Mujer","9211",113568,190286,156071
"10074","Collipulli","Mujer","9312",199108,NA,NA
"10075","Concón","Hombre","1229",875200,NA,NA
"10076","Concón","Hombre","1313",4108000,NA,3255562
"10077","Concón","Hombre","1319",1910598,2226695,2546397
"10078","Concón","Hombre","2141",793150,NA,1926667
"10079","Concón","Hombre","2142",1203400,2287975,1059259
"10080","Concón","Hombre","2149",2188000,875000,1189374
"10081","Concón","Hombre","2411",1199793,2200000,700000
"10082","Concón","Hombre","2421",1422200,2000000,592799
"10083","Concón","Hombre","3115",65640,NA,NA
"10084","Concón","Hombre","3310",492300,NA,NA
"10085","Concón","Hombre","3411",1641000,NA,NA
"10086","Concón","Hombre","3431",240680,NA,540698
"10087","Concón","Hombre","4190",382900,NA,477576
"10088","Concón","Hombre","5122",350080,210000,342881
"10089","Concón","Hombre","5220",320207,400000,348969
"10090","Concón","Hombre","6113",238722,NA,212782
"10091","Concón","Hombre","6152",223348,200000,154844
"10092","Concón","Hombre","7124",208970,NA,314915
"10093","Concón","Hombre","7137",383420,NA,NA
"10094","Concón","Hombre","7212",547000,523784,436224
"10095","Concón","Hombre","7214",448540,NA,483553
"10096","Concón","Hombre","7231",492526,NA,584375
"10097","Concón","Hombre","7411",251620,NA,NA
"10098","Concón","Hombre","8322",273500,NA,372917
"10099","Concón","Hombre","8324",218800,NA,422865
"10100","Concón","Hombre","8332",328200,300000,350000
"10101","Concón","Hombre","8334",273500,NA,NA
"10102","Concón","Hombre","8340",656400,NA,NA
"10103","Concón","Hombre","9141",251620,NA,281447
"10104","Concón","Hombre","9313",199734,NA,280000
"10105","Concón","Mujer","2411",1094000,NA,NA
"10106","Concón","Mujer","2421",1203400,NA,1425853
"10107","Concón","Mujer","3411",516358,NA,NA
"10108","Concón","Mujer","3431",328200,NA,269346
"10109","Concón","Mujer","4115",437600,280000,295620
"10110","Concón","Mujer","4133",1312800,NA,NA
"10111","Concón","Mujer","4190",164100,NA,550000
"10112","Concón","Mujer","4211",174144,NA,230833
"10113","Concón","Mujer","5122",478412,188000,193621
"10114","Concón","Mujer","5133",82050,NA,NA
