"","geography_level","geography_name","geography_id","year","sex","branch","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"207","comuna","Antofagasta","9","2011","Mujer","Electricidad, Gas y Agua",1078280,686451,"[424073, 1920690]","[341162, 2355433]"
"208","comuna","Antofagasta","9","2011","Mujer","Construcción",487210,306320,"[339411, 723404]","[263162, 472021]"
"209","comuna","Antofagasta","9","2011","Mujer","Comercio",331626,205400,"[250476, 504894]","[205400, 273500]"
"210","comuna","Antofagasta","9","2011","Mujer","Hoteles y Restaurantes",350393,218800,"[260902, 477490]","[199108, 273892]"
"211","comuna","Antofagasta","9","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",525264,393840,"[402685, 688662]","[293420, 519522]"
"212","comuna","Antofagasta","9","2011","Mujer","Intermediación Financiera",795482,577260,"[540270, 1109964]","[329066, 1137993]"
"213","comuna","Antofagasta","9","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",459402,350516,"[368788, 539821]","[306842, 402744]"
"214","comuna","Antofagasta","9","2011","Mujer","Administración Pública y Defensa",457289,363106,"[364203, 585470]","[283374, 473279]"
"215","comuna","Antofagasta","9","2011","Mujer","Enseñanza",424797,328200,"[377446, 487641]","[273500, 369022]"
"216","comuna","Antofagasta","9","2011","Mujer","Servicios Sociales y de Salud",407347,306320,"[342619, 504545]","[273500, 352156]"
"217","comuna","Antofagasta","9","2011","Mujer","Otras Actividades de Servicios",397396,273500,"[299681, 616702]","[218936, 335907]"
