"","geography_level","geography_name","geography_id","year","sexo","rama","mean_income","median_income","ci_mean_income","ci_median_income"
"2552","comuna","Puerto Montt","233","2011","Hombre","Hoteles y Restaurantes",605532,273500,"[241090, 1153066]","[218800, 551976]"
"2553","comuna","Puerto Montt","233","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",385907,284440,"[325689, 443637]","[218800, 328200]"
"2554","comuna","Puerto Montt","233","2011","Hombre","Intermediación Financiera",540436,711100,"[199108, 711100]","[199108, 711100]"
"2555","comuna","Puerto Montt","233","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",425888,306320,"[334748, 536419]","[238264, 382900]"
"2556","comuna","Puerto Montt","233","2011","Hombre","Administración Pública y Defensa",543791,547000,"[403026, 664751]","[437600, 656400]"
"2557","comuna","Puerto Montt","233","2011","Hombre","Enseñanza",559244,448540,"[436864, 692456]","[305773, 601700]"
"2558","comuna","Puerto Montt","233","2011","Hombre","Servicios Sociales y de Salud",820923,459480,"[449323, 1314323]","[359450, 1312800]"
"2559","comuna","Puerto Montt","233","2011","Hombre","Servicios Comunitarios, Sociales y Personales",532868,273500,"[371890, 837067]","[196920, 594042]"
"2560","comuna","Puerto Montt","233","2011","Hombre","Servicio Doméstico",278184,240680,"[113864, 446098]","[61620, 575120]"
"2561","comuna","Puerto Octay","234","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",1024527,199108,"[324614, 2274259]","[196920, 218800]"
"2562","comuna","Puerto Octay","234","2011","Hombre","Pesca",207860,196920,"[147690, 268030]","[142220, 295380]"
"2563","comuna","Puerto Octay","234","2011","Hombre","Industrias Manufactureras",300813,201058,"[196693, 502236]","[192544, 462491]"
"2564","comuna","Puerto Octay","234","2011","Hombre","Electricidad, Gas y Agua",251620,251620,"[5126, 231306]","[5126, 231306]"
"2565","comuna","Puerto Octay","234","2011","Hombre","Construcción",234092,202390,"[173400, 311368]","[147845, 246480]"
"2566","comuna","Puerto Octay","234","2011","Hombre","Comercio",126367,123240,"[102700, 153160]","[102700, 153160]"
"2567","comuna","Puerto Octay","234","2011","Hombre","Hoteles y Restaurantes",359450,359450,"[308100, 410800]","[308100, 410800]"
"2568","comuna","Puerto Octay","234","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",202573,196920,"[102700, 308100]","[102700, 308100]"
"2569","comuna","Puerto Octay","234","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",196920,196920,"[4012, 181022]","[4012, 181022]"
"2570","comuna","Puerto Octay","234","2011","Hombre","Administración Pública y Defensa",164100,164100,"[3343, 150852]","[3343, 150852]"
"2571","comuna","Puerto Octay","234","2011","Hombre","Enseñanza",218800,218800,"[4457, 201136]","[4457, 201136]"
"2572","comuna","Puerto Octay","234","2011","Hombre","Servicios Comunitarios, Sociales y Personales",196920,196920,"[4012, 181022]","[4012, 181022]"
"2573","comuna","Puerto Octay","234","2011","Hombre","Servicio Doméstico",163474,162848,"[153160, 173491]","[153160, 175040]"
"2574","comuna","Puerto Varas","235","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",508518,205400,"[261278, 744217]","[202390, 251620]"
"2575","comuna","Puerto Varas","235","2011","Hombre","Pesca",228646,204578,"[196920, 284440]","[196920, 284440]"
"2576","comuna","Puerto Varas","235","2011","Hombre","Explotación de Minas y Canteras",371960,371960,"[7577, 341931]","[7577, 341931]"
"2577","comuna","Puerto Varas","235","2011","Hombre","Industrias Manufactureras",252891,212236,"[215099, 299902]","[205400, 308100]"
"2578","comuna","Puerto Varas","235","2011","Hombre","Electricidad, Gas y Agua",348167,192544,"[185980, 662695]","[185980, 821600]"
"2579","comuna","Puerto Varas","235","2011","Hombre","Construcción",416551,255384,"[282253, 538261]","[200407, 361020]"
"2580","comuna","Puerto Varas","235","2011","Hombre","Comercio",600328,302491,"[335750, 958930]","[202254, 390260]"
"2581","comuna","Puerto Varas","235","2011","Hombre","Hoteles y Restaurantes",252438,201296,"[187234, 348862]","[194732, 218800]"
"2582","comuna","Puerto Varas","235","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",543745,396850,"[360612, 731262]","[263450, 536273]"
"2583","comuna","Puerto Varas","235","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",422108,369500,"[281287, 572119]","[207956, 481360]"
"2584","comuna","Puerto Varas","235","2011","Hombre","Administración Pública y Defensa",323550,344610,"[249856, 392746]","[202390, 402592]"
"2585","comuna","Puerto Varas","235","2011","Hombre","Enseñanza",481329,437600,"[328048, 614732]","[273500, 657280]"
"2586","comuna","Puerto Varas","235","2011","Hombre","Servicios Sociales y de Salud",906337,841700,"[465344, 1383916]","[334080, 1587400]"
