"","geography_level","geography_name","geography_id","year","sexo","oficio","mean_income","median_income","ci_mean_income","ci_median_income"
"103","provincia","Chiloé","p102","1990","Hombre","Fuerzas Armadas",144447,84560,"[50840, 266855]","[39600, 241600]"
"104","provincia","Chiloé","p102","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",396000,396000,"[8067, 364029]","[8067, 364029]"
"105","provincia","Chiloé","p102","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",84560,84560,"[72480, 96640]","[72480, 96640]"
"106","provincia","Chiloé","p102","1990","Hombre","Profesionales, Científicos e Intelectuales",89183,48320,"[52665, 124860]","[33001, 96640]"
"107","provincia","Chiloé","p102","1990","Hombre","Técnicos y Profesionales de Nivel Medio",183935,74250,"[107059, 315158]","[55604, 254677]"
"108","provincia","Chiloé","p102","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",36701,33824,"[31654, 40450]","[30200, 36240]"
"109","provincia","Chiloé","p102","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",56928,36240,"[45063, 73870]","[32556, 51292]"
"110","provincia","Chiloé","p102","1990","Hombre","Trabajadores de Servicios y Vendedores",76280,61731,"[58306, 99038]","[41676, 108900]"
"111","provincia","Choapa","p42","1990","Hombre","Empleados de Oficina",36240,30200,"[18120, 60400]","[12080, 72480]"
"112","provincia","Choapa","p42","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",118384,118384,"[2412, 108826]","[2412, 108826]"
"113","provincia","Choapa","p42","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",54360,54360,"[1108, 49971]","[1108, 49971]"
"114","provincia","Choapa","p42","1990","Hombre","Profesionales, Científicos e Intelectuales",55746,49500,"[44116, 73935]","[35640, 59400]"
"115","provincia","Choapa","p42","1990","Hombre","Técnicos y Profesionales de Nivel Medio",41528,30690,"[26145, 69863]","[20150, 65637]"
"116","provincia","Choapa","p42","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",61334,42280,"[41236, 92676]","[29700, 119850]"
"117","provincia","Choapa","p42","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",55887,48320,"[42779, 70075]","[35640, 59400]"
"118","provincia","Choapa","p42","1990","Hombre","Trabajadores de Servicios y Vendedores",50904,36240,"[37809, 68090]","[31408, 57519]"
"119","provincia","Colchagua","p63","1990","Hombre","Empleados de Oficina",37680,31408,"[30060, 45321]","[30200, 46712]"
"120","provincia","Colchagua","p63","1990","Hombre","Fuerzas Armadas",72745,61862,"[47679, 101606]","[39441, 100415]"
"121","provincia","Colchagua","p63","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",242235,242235,"[4935, 222679]","[4935, 222679]"
"122","provincia","Colchagua","p63","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",72681,84560,"[32616, 100868]","[32616, 100868]"
"123","provincia","Colchagua","p63","1990","Hombre","Profesionales, Científicos e Intelectuales",76184,50490,"[59484, 91391]","[40305, 84560]"
"124","provincia","Colchagua","p63","1990","Hombre","Técnicos y Profesionales de Nivel Medio",58528,40940,"[46036, 76468]","[36240, 59400]"
"125","provincia","Colchagua","p63","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",39758,31408,"[34677, 46586]","[31408, 31408]"
"126","provincia","Colchagua","p63","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",49572,39600,"[43889, 55096]","[36240, 48320]"
"127","provincia","Colchagua","p63","1990","Hombre","Trabajadores de Servicios y Vendedores",48399,37920,"[40120, 60653]","[31544, 56459]"
"128","provincia","Concepción","p81","1990","Hombre","Empleados de Oficina",82939,36240,"[40171, 183750]","[33190, 42280]"
"129","provincia","Concepción","p81","1990","Hombre","Fuerzas Armadas",123107,96640,"[107653, 140926]","[80066, 120800]"
"130","provincia","Concepción","p81","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",560406,396000,"[428353, 708608]","[396000, 792000]"
"131","provincia","Concepción","p81","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",99526,88184,"[83939, 117069]","[78520, 101532]"
"132","provincia","Concepción","p81","1990","Hombre","Profesionales, Científicos e Intelectuales",126635,84560,"[105999, 149081]","[72480, 96640]"
"133","provincia","Concepción","p81","1990","Hombre","Técnicos y Profesionales de Nivel Medio",100821,51073,"[75398, 129866]","[47520, 58154]"
"134","provincia","Concepción","p81","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",47367,42280,"[43979, 49925]","[38656, 42280]"
"135","provincia","Concepción","p81","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",69287,47112,"[54320, 93330]","[42280, 48320]"
"136","provincia","Concepción","p81","1990","Hombre","Trabajadores de Servicios y Vendedores",83878,48320,"[62143, 112158]","[47051, 55628]"
"137","provincia","Concepción","p81","1990","Hombre","Trabajadores No Calificados",50333,41072,"[34866, 70869]","[28992, 81540]"
"138","provincia","Copiapó","p31","1990","Hombre","Empleados de Oficina",44489,41580,"[39157, 50151]","[36240, 54360]"
"139","provincia","Copiapó","p31","1990","Hombre","Fuerzas Armadas",188551,181200,"[157275, 222923]","[120800, 241600]"
"140","provincia","Copiapó","p31","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",1021427,495000,"[313412, 2118883]","[193280, 2178000]"
"141","provincia","Copiapó","p31","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",265760,265760,"[5414, 244304]","[5414, 244304]"
"142","provincia","Copiapó","p31","1990","Hombre","Profesionales, Científicos e Intelectuales",110266,72480,"[86850, 138806]","[59400, 97879]"
"143","provincia","Copiapó","p31","1990","Hombre","Técnicos y Profesionales de Nivel Medio",81102,49500,"[53592, 121982]","[39600, 60400]"
"144","provincia","Copiapó","p31","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",48673,42280,"[44838, 52867]","[36240, 43488]"
"145","provincia","Copiapó","p31","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",70540,62816,"[59242, 84442]","[45783, 72480]"
"146","provincia","Copiapó","p31","1990","Hombre","Trabajadores de Servicios y Vendedores",76121,60400,"[61822, 90818]","[49500, 72480]"
"147","provincia","Cordillera","p152","1990","Hombre","Empleados de Oficina",42307,39600,"[38294, 47370]","[36240, 42280]"
"148","provincia","Cordillera","p152","1990","Hombre","Fuerzas Armadas",224605,132880,"[176310, 279584]","[103240, 233766]"
"149","provincia","Cordillera","p152","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",763455,538600,"[430735, 1167120]","[215440, 792000]"
"150","provincia","Cordillera","p152","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",51340,51340,"[48320, 54360]","[48320, 54360]"
"151","provincia","Cordillera","p152","1990","Hombre","Profesionales, Científicos e Intelectuales",126266,79200,"[99651, 171348]","[64628, 84560]"
"152","provincia","Cordillera","p152","1990","Hombre","Técnicos y Profesionales de Nivel Medio",111297,59400,"[70572, 144991]","[42280, 60400]"
"153","provincia","Cordillera","p152","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",46262,36240,"[42052, 50756]","[36240, 38354]"
"154","provincia","Cordillera","p152","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",55850,48320,"[48775, 61854]","[43488, 51944]"
"155","provincia","Cordillera","p152","1990","Hombre","Trabajadores de Servicios y Vendedores",87462,60400,"[66341, 117547]","[54360, 67870]"
"156","provincia","Cordillera","p152","1990","Hombre","Trabajadores No Calificados",39600,39600,"[807, 36403]","[807, 36403]"
"157","provincia","Coyhaique","p111","1990","Hombre","Empleados de Oficina",44816,41978,"[36706, 56611]","[36240, 52578]"
"158","provincia","Coyhaique","p111","1990","Hombre","Fuerzas Armadas",146973,161872,"[102305, 186998]","[74896, 197614]"
"159","provincia","Coyhaique","p111","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",292668,221480,"[178291, 423619]","[117025, 594000]"
"160","provincia","Coyhaique","p111","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",120438,114760,"[97760, 146295]","[79486, 160060]"
"161","provincia","Coyhaique","p111","1990","Hombre","Profesionales, Científicos e Intelectuales",110712,68856,"[91185, 133249]","[59400, 85965]"
"162","provincia","Coyhaique","p111","1990","Hombre","Técnicos y Profesionales de Nivel Medio",144629,59400,"[75066, 263343]","[42280, 99000]"
"163","provincia","Coyhaique","p111","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",40300,33824,"[36144, 47098]","[31408, 36240]"
"164","provincia","Coyhaique","p111","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",54805,51480,"[48391, 62799]","[45904, 59400]"
