"","geography_level","geography_name","geography_id","year","occupation","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"780","pais","País","pais","2013","2147","Hombre",1340054,1000000,"[1131893, 1653584]","[836477, 1523253]"
"781","pais","País","pais","2013","2147","Mujer",1181980,1091837,"[846938, 1500717]","[946921, 1500000]"
"782","pais","País","pais","2013","2148","Hombre",840183,711165,"[523987, 1153339]","[400000, 1469355]"
"783","pais","País","pais","2013","2148","Mujer",900000,900000,"[900000, 900000]","[900000, 900000]"
"784","pais","País","pais","2013","2149","Hombre",1381842,1200000,"[1279983, 1479468]","[1000000, 1200000]"
"785","pais","País","pais","2013","2149","Mujer",1021008,809438,"[891828, 1207015]","[750000, 1000000]"
"786","pais","País","pais","2013","2211","Hombre",1188556,1200000,"[791817, 1607634]","[600000, 1991349]"
"787","pais","País","pais","2013","2211","Mujer",893067,720896,"[665562, 1249066]","[559951, 1042594]"
"788","pais","País","pais","2013","2212","Hombre",812757,812757,"[500000, 1500000]","[500000, 1500000]"
"789","pais","País","pais","2013","2212","Mujer",200000,200000,"[200000, 200000]","[200000, 200000]"
"790","pais","País","pais","2013","2213","Hombre",1211118,1000000,"[1007293, 1416991]","[800000, 1120487]"
"791","pais","País","pais","2013","2213","Mujer",939130,1053552,"[636506, 1143655]","[423750, 1300000]"
"792","pais","País","pais","2013","2221","Hombre",1341421,889527,"[802771, 2580828]","[400000, 2603831]"
"793","pais","País","pais","2013","2221","Mujer",1528721,1400000,"[1306967, 1807774]","[1168843, 1632412]"
"794","pais","País","pais","2013","2222","Hombre",1597420,1372009,"[1259143, 2129259]","[1000000, 1780891]"
"795","pais","País","pais","2013","2222","Mujer",1134030,794761,"[787487, 1578240]","[600000, 1264038]"
"796","pais","País","pais","2013","2223","Hombre",931185,800000,"[712160, 1275171]","[600000, 1069340]"
"797","pais","País","pais","2013","2223","Mujer",663401,689581,"[527326, 814449]","[400000, 897191]"
"798","pais","País","pais","2013","2224","Hombre",1363689,842283,"[724456, 2676312]","[700000, 1299199]"
"799","pais","País","pais","2013","2224","Mujer",832328,683860,"[469097, 1210748]","[200000, 1185711]"
"800","pais","País","pais","2013","2229","Hombre",1737784,870567,"[592918, 5247598]","[482752, 3790363]"
"801","pais","País","pais","2013","2229","Mujer",683519,494389,"[424886, 1284441]","[396955, 1000000]"
"802","pais","País","pais","2013","2230","Hombre",1110683,1098678,"[714888, 1466460]","[500000, 1609891]"
"803","pais","País","pais","2013","2230","Mujer",901266,800000,"[823695, 995541]","[800000, 900000]"
"804","pais","País","pais","2013","2310","Hombre",1007015,650000,"[770226, 1460226]","[377379, 1200000]"
"805","pais","País","pais","2013","2310","Mujer",1037668,700000,"[792784, 1356187]","[500000, 952500]"
"806","pais","País","pais","2013","2320","Hombre",661214,600000,"[551493, 795089]","[563544, 700000]"
"807","pais","País","pais","2013","2320","Mujer",546404,500000,"[473946, 657572]","[380000, 600000]"
"808","pais","País","pais","2013","2331","Hombre",613210,600000,"[570244, 664629]","[520000, 600000]"
"809","pais","País","pais","2013","2331","Mujer",543021,500000,"[524285, 566075]","[500000, 516615]"
"810","pais","País","pais","2013","2332","Hombre",430973,430973,"[200000, 800000]","[200000, 800000]"
"811","pais","País","pais","2013","2332","Mujer",495685,480000,"[465536, 536305]","[450000, 500000]"
"812","pais","País","pais","2013","2340","Hombre",524438,519491,"[411022, 663234]","[350000, 710509]"
"813","pais","País","pais","2013","2340","Mujer",633718,600000,"[569668, 770555]","[550000, 650000]"
"815","pais","País","pais","2013","2351","Mujer",661840,803256,"[399207, 913091]","[250000, 952500]"
"816","pais","País","pais","2013","2352","Hombre",1054297,1028571,"[698117, 1443887]","[593029, 1600000]"
"817","pais","País","pais","2013","2352","Mujer",602018,484132,"[274985, 957966]","[111886, 1084321]"
"818","pais","País","pais","2013","2359","Hombre",659084,600000,"[594690, 732500]","[540828, 650000]"
"819","pais","País","pais","2013","2359","Mujer",696931,538878,"[564801, 964051]","[444324, 630519]"
"820","pais","País","pais","2013","2411","Hombre",1018185,757569,"[885105, 1190972]","[613898, 1000000]"
"821","pais","País","pais","2013","2411","Mujer",809714,650000,"[689074, 971219]","[548268, 776250]"
"822","pais","País","pais","2013","2412","Hombre",960959,929075,"[620709, 1400015]","[509626, 1600000]"
"823","pais","País","pais","2013","2412","Mujer",1156878,1326484,"[726462, 1471321]","[425000, 1580893]"
"824","pais","País","pais","2013","2419","Hombre",1125862,800000,"[919676, 1481782]","[619928, 1000000]"
"825","pais","País","pais","2013","2419","Mujer",926785,692949,"[700767, 1372515]","[600000, 891021]"
"826","pais","País","pais","2013","2421","Hombre",1757805,1200000,"[1413185, 2341523]","[1000000, 1600000]"
"827","pais","País","pais","2013","2421","Mujer",1463470,1408646,"[1161005, 1869849]","[931181, 1659383]"
"828","pais","País","pais","2013","2422","Hombre",3448872,3343502,"[2585971, 4822180]","[2370000, 4758819]"
"830","pais","País","pais","2013","2429","Hombre",243847,213483,"[169138, 300000]","[175209, 300000]"
"831","pais","País","pais","2013","2429","Mujer",498098,331092,"[330566, 882246]","[300000, 800000]"
"833","pais","País","pais","2013","2432","Hombre",898930,1200000,"[443312, 1200000]","[238000, 1200000]"
"834","pais","País","pais","2013","2432","Mujer",468353,352347,"[357509, 609584]","[300000, 500000]"
"835","pais","País","pais","2013","2441","Hombre",1547237,1059049,"[824687, 2921016]","[750000, 2491233]"
"836","pais","País","pais","2013","2441","Mujer",779054,631381,"[256438, 1796322]","[150000, 1568736]"
"837","pais","País","pais","2013","2442","Hombre",1037910,696790,"[735451, 1386914]","[596121, 1557354]"
"838","pais","País","pais","2013","2442","Mujer",688712,599999,"[441350, 1119827]","[478565, 700000]"
"839","pais","País","pais","2013","2443","Hombre",2134042,2139015,"[1870949, 2200000]","[1874675, 2200000]"
"840","pais","País","pais","2013","2443","Mujer",902117,1154852,"[334956, 1200000]","[200000, 1200000]"
"841","pais","País","pais","2013","2444","Hombre",503811,382456,"[293137, 784176]","[149226, 1000000]"
"842","pais","País","pais","2013","2444","Mujer",614613,581674,"[430662, 1054567]","[387592, 1081260]"
"843","pais","País","pais","2013","2445","Hombre",831220,757707,"[710830, 1098446]","[600000, 1000000]"
"844","pais","País","pais","2013","2445","Mujer",854494,746606,"[774246, 963378]","[690277, 900000]"
"845","pais","País","pais","2013","2446","Hombre",919043,700000,"[712050, 1265117]","[502118, 944050]"
"846","pais","País","pais","2013","2446","Mujer",730204,600000,"[612605, 923061]","[500000, 694962]"
"847","pais","País","pais","2013","2451","Hombre",906542,935584,"[717720, 1168514]","[700000, 1100000]"
"848","pais","País","pais","2013","2451","Mujer",773598,700000,"[659547, 931927]","[600000, 884846]"
"849","pais","País","pais","2013","2452","Hombre",217518,143011,"[102631, 353189]","[82399, 466364]"
"850","pais","País","pais","2013","2452","Mujer",627303,330864,"[231742, 1427662]","[68792, 500000]"
"851","pais","País","pais","2013","2453","Hombre",729004,800000,"[540996, 800000]","[478168, 800000]"
"852","pais","País","pais","2013","2453","Mujer",100000,100000,"[100000, 100000]","[100000, 100000]"
"853","pais","País","pais","2013","2454","Hombre",270000,270000,"[270000, 270000]","[270000, 270000]"
"854","pais","País","pais","2013","2454","Mujer",329254,310472,"[250000, 440632]","[250000, 491243]"
"855","pais","País","pais","2013","2455","Hombre",613624,684615,"[459512, 781563]","[451835, 900000]"
"856","pais","País","pais","2013","2455","Mujer",372941,400000,"[237227, 475268]","[140434, 495890]"
"857","pais","País","pais","2013","2460","Hombre",316191,200000,"[178624, 483234]","[100600, 445205]"
"858","pais","País","pais","2013","2460","Mujer",141176,141176,"[116691, 150000]","[116691, 150000]"
"859","pais","País","pais","2013","3111","Hombre",524758,492800,"[423088, 647344]","[350000, 580112]"
"860","pais","País","pais","2013","3111","Mujer",439520,258341,"[262299, 680979]","[190000, 840082]"
"861","pais","País","pais","2013","3112","Hombre",788858,682236,"[655738, 956295]","[500000, 750490]"
"862","pais","País","pais","2013","3112","Mujer",380079,360737,"[302881, 445164]","[278935, 450000]"
"863","pais","País","pais","2013","3113","Hombre",643875,500000,"[479856, 860029]","[392817, 783095]"
"864","pais","País","pais","2013","3113","Mujer",328934,331562,"[229923, 380000]","[229296, 380000]"
"865","pais","País","pais","2013","3114","Hombre",776685,576458,"[564254, 1066185]","[388975, 1000000]"
"866","pais","País","pais","2013","3114","Mujer",282889,282889,"[250000, 325000]","[250000, 325000]"
"867","pais","País","pais","2013","3115","Hombre",477018,400000,"[410198, 581391]","[372000, 500000]"
"868","pais","País","pais","2013","3116","Hombre",675390,765909,"[531457, 811746]","[433459, 800000]"
"869","pais","País","pais","2013","3116","Mujer",502190,419512,"[344290, 643519]","[350000, 782244]"
"870","pais","País","pais","2013","3117","Hombre",861840,772152,"[684706, 1046437]","[600000, 1000000]"
"871","pais","País","pais","2013","3117","Mujer",444679,466170,"[230000, 633028]","[230000, 666641]"
"872","pais","País","pais","2013","3118","Hombre",592283,500000,"[477055, 801960]","[450000, 547113]"
"873","pais","País","pais","2013","3118","Mujer",459073,329366,"[342034, 561967]","[300000, 449072]"
"874","pais","País","pais","2013","3119","Hombre",753574,600000,"[475436, 1191834]","[427384, 700000]"
"875","pais","País","pais","2013","3119","Mujer",261716,261716,"[229000, 300000]","[229000, 300000]"
"876","pais","País","pais","2013","3121","Hombre",529552,450000,"[460057, 609485]","[400000, 500000]"
"877","pais","País","pais","2013","3121","Mujer",382965,313090,"[266627, 521249]","[266095, 461150]"
"878","pais","País","pais","2013","3122","Hombre",485013,366827,"[379142, 612508]","[300000, 618918]"
"879","pais","País","pais","2013","3122","Mujer",942584,1016518,"[626421, 1088741]","[514971, 1100000]"
"881","pais","País","pais","2013","3131","Hombre",510296,310683,"[294732, 1072227]","[235947, 505014]"
"882","pais","País","pais","2013","3131","Mujer",457576,245410,"[233061, 821838]","[86089, 480000]"
"883","pais","País","pais","2013","3132","Hombre",451902,390134,"[249615, 776083]","[122825, 532978]"
"884","pais","País","pais","2013","3132","Mujer",312857,324545,"[242143, 360000]","[210000, 360000]"
"885","pais","País","pais","2013","3133","Hombre",349743,300000,"[275638, 467259]","[259392, 550000]"
"886","pais","País","pais","2013","3139","Hombre",727799,300462,"[174500, 1847366]","[170000, 2000000]"
"888","pais","País","pais","2013","3141","Hombre",900000,900000,"[900000, 900000]","[900000, 900000]"
"889","pais","País","pais","2013","3142","Hombre",793435,558889,"[579300, 1099082]","[400000, 1063139]"
"890","pais","País","pais","2013","3143","Hombre",3212794,3595122,"[2155743, 4000000]","[1800000, 4000000]"
"891","pais","País","pais","2013","3144","Hombre",849936,815079,"[706320, 1336565]","[700000, 1223016]"
"893","pais","País","pais","2013","3145","Hombre",961568,1130279,"[611825, 1200000]","[550000, 1200000]"
"894","pais","País","pais","2013","3151","Hombre",612696,570610,"[511935, 753821]","[400000, 700000]"
"895","pais","País","pais","2013","3151","Mujer",474268,476615,"[311484, 699691]","[300000, 550000]"
"896","pais","País","pais","2013","3152","Hombre",626372,500000,"[525601, 744975]","[400000, 650000]"
"897","pais","País","pais","2013","3152","Mujer",563769,367296,"[452143, 777647]","[311600, 422663]"
"898","pais","País","pais","2013","3211","Hombre",277000,277000,"[277000, 277000]","[277000, 277000]"
"899","pais","País","pais","2013","3211","Mujer",424316,430704,"[239715, 547972]","[190639, 500000]"
"900","pais","País","pais","2013","3212","Hombre",454261,377289,"[344287, 575711]","[300000, 450000]"
"901","pais","País","pais","2013","3212","Mujer",199302,193784,"[49606, 381416]","[40000, 381341]"
"902","pais","País","pais","2013","3213","Hombre",575227,443364,"[404101, 800879]","[267153, 812583]"
"903","pais","País","pais","2013","3213","Mujer",439298,394846,"[300547, 563982]","[221963, 600000]"
"904","pais","País","pais","2013","3221","Hombre",931663,950000,"[798262, 1180237]","[761881, 1000000]"
"905","pais","País","pais","2013","3221","Mujer",699761,500000,"[557760, 895750]","[383251, 843289]"
"907","pais","País","pais","2013","3223","Hombre",577518,523699,"[495807, 761918]","[470257, 789752]"
"908","pais","País","pais","2013","3223","Mujer",695194,800000,"[505844, 812248]","[395106, 900000]"
"909","pais","País","pais","2013","3224","Hombre",286065,240269,"[207022, 446622]","[200000, 510000]"
"910","pais","País","pais","2013","3224","Mujer",600000,600000,"[600000, 600000]","[600000, 600000]"
"911","pais","País","pais","2013","3225","Hombre",322012,298379,"[216965, 428682]","[160000, 500000]"
"912","pais","País","pais","2013","3225","Mujer",257930,252347,"[214310, 313574]","[209433, 308056]"
"913","pais","País","pais","2013","3226","Hombre",887795,859879,"[692755, 1097182]","[592037, 1200000]"
"914","pais","País","pais","2013","3226","Mujer",558658,500000,"[446735, 706656]","[409637, 785750]"
"915","pais","País","pais","2013","3227","Hombre",397379,334426,"[219826, 619982]","[180000, 700000]"
"916","pais","País","pais","2013","3227","Mujer",171963,134862,"[120865, 316971]","[120000, 250187]"
"917","pais","País","pais","2013","3228","Hombre",410212,367596,"[305686, 530978]","[266587, 600000]"
"918","pais","País","pais","2013","3228","Mujer",316050,350000,"[255246, 365134]","[250000, 400000]"
"919","pais","País","pais","2013","3229","Hombre",570262,500000,"[461272, 781674]","[440000, 704399]"
"920","pais","País","pais","2013","3229","Mujer",562690,400000,"[447962, 688259]","[349851, 858714]"
"921","pais","País","pais","2013","3231","Hombre",417191,350000,"[364515, 482015]","[300000, 450000]"
"922","pais","País","pais","2013","3231","Mujer",344859,300000,"[327187, 363690]","[300000, 322384]"
"923","pais","País","pais","2013","3241","Hombre",175000,175000,"[175000, 175000]","[175000, 175000]"
"924","pais","País","pais","2013","3241","Mujer",283125,283125,"[226875, 300000]","[226875, 300000]"
"925","pais","País","pais","2013","3242","Hombre",468758,320782,"[150290, 784965]","[60000, 768546]"
"926","pais","País","pais","2013","3242","Mujer",316168,200000,"[189608, 552523]","[60000, 601639]"
"927","pais","País","pais","2013","3310","Hombre",831608,1035846,"[454640, 1179949]","[240660, 1186809]"
"928","pais","País","pais","2013","3310","Mujer",293615,250000,"[243481, 372720]","[204750, 289845]"
"929","pais","País","pais","2013","3320","Mujer",255633,242591,"[240710, 273651]","[220000, 250000]"
"931","pais","País","pais","2013","3330","Mujer",333607,236875,"[262115, 467432]","[200000, 400000]"
"932","pais","País","pais","2013","3340","Hombre",469930,400000,"[404676, 543377]","[350000, 494197]"
"933","pais","País","pais","2013","3340","Mujer",298881,250000,"[237343, 445571]","[200000, 382730]"
"934","pais","País","pais","2013","3411","Hombre",1029892,800000,"[816856, 1435528]","[546629, 900000]"
"935","pais","País","pais","2013","3411","Mujer",702304,509127,"[557025, 922972]","[373030, 700000]"
"936","pais","País","pais","2013","3412","Hombre",631506,500000,"[534637, 789550]","[400000, 700000]"
"937","pais","País","pais","2013","3412","Mujer",689281,400000,"[453369, 1260182]","[300000, 500000]"
"938","pais","País","pais","2013","3413","Hombre",1112471,600000,"[675451, 2155984]","[311240, 1019372]"
