year,comuna_datachile_id,felony_id,cases
2005,307,3,6712
2005,307,4,1409
2005,307,5,2871
2005,307,6,812
2005,307,7,1306
2005,307,8,314
2005,307,9,9670
2005,307,10,2720
2005,307,11,559
2005,307,12,2161
2005,307,13,7
2005,307,14,73
2006,307,1,3995
2006,307,2,2951
2006,307,3,7822
2006,307,4,1671
2006,307,5,2770
2006,307,6,1022
2006,307,7,1941
2006,307,8,418
2006,307,9,10049
2006,307,10,2685
2006,307,11,529
2006,307,12,2156
2006,307,13,4
2006,307,14,100
2007,307,1,4679
2007,307,2,4057
2007,307,3,8342
2007,307,4,2122
2007,307,5,2781
2007,307,6,1219
2007,307,7,1940
2007,307,8,280
2007,307,9,10646
2007,307,10,3107
2007,307,11,507
2007,307,12,2600
2007,307,13,12
2007,307,14,92
2008,307,1,3890
2008,307,2,3619
2008,307,3,8412
2008,307,4,1919
2008,307,5,2949
2008,307,6,1286
2008,307,7,2056
2008,307,8,202
2008,307,9,10494
2008,307,10,3602
2008,307,11,557
2008,307,12,3045
2008,307,13,16
2008,307,14,117
2009,307,1,3821
2009,307,2,3992
2009,307,3,9066
2009,307,4,2270
2009,307,5,3332
2009,307,6,1157
2009,307,7,2100
2009,307,8,207
2009,307,9,11432
2009,307,10,3421
2009,307,11,472
2009,307,12,2949
2009,307,13,14
2009,307,14,112
2010,307,1,3335
2010,307,2,3381
2010,307,3,8592
2010,307,4,2235
2010,307,5,3306
2010,307,6,1223
2010,307,7,1591
2010,307,8,237
2010,307,9,10656
2010,307,10,3440
2010,307,11,477
2010,307,12,2963
2010,307,13,5
2010,307,14,108
2011,307,1,3734
2011,307,2,3145
2011,307,3,9319
2011,307,4,2259
2011,307,5,3672
2011,307,6,1099
2011,307,7,2003
2011,307,8,286
2011,307,9,11188
2011,307,10,3352
2011,307,11,426
2011,307,12,2926
2011,307,13,8
2011,307,14,118
2012,307,1,3074
2012,307,2,2805
2012,307,3,9209
2012,307,4,2164
2012,307,5,3557
2012,307,6,1181
2012,307,7,2044
2012,307,8,263
2012,307,9,11080
2012,307,10,3130
2012,307,11,475
2012,307,12,2655
2012,307,13,6
2012,307,14,94
2013,307,1,3715
2013,307,2,3518
2013,307,3,9779
2013,307,4,1925
2013,307,5,3946
2013,307,6,1379
2013,307,7,2181
2013,307,8,348
2013,307,9,11103
2013,307,10,2727
2013,307,11,421
2013,307,12,2306
2013,307,13,7
2013,307,14,106
2014,307,1,3705
2014,307,2,3560
2014,307,3,9657
2014,307,4,1869
2014,307,5,4363
2014,307,6,1157
2014,307,7,1913
2014,307,8,355
2014,307,9,9864
2014,307,10,2226
2014,307,11,343
2014,307,12,1883
2014,307,13,10
2014,307,14,92
2015,307,1,4274
2015,307,2,3873
2015,307,3,11182
2015,307,4,1993
2015,307,5,5210
2015,307,6,1191
2015,307,7,2329
2015,307,8,459
2015,307,9,10826
2015,307,10,2547
2015,307,11,407
2015,307,12,2140
2015,307,13,12
2015,307,14,106
2016,307,1,4302
2016,307,2,3834
2016,307,3,9509
2016,307,4,1917
2016,307,5,4034
2016,307,6,1007
2016,307,7,2032
2016,307,8,519
2016,307,9,9739
2016,307,10,2499
2016,307,11,439
2016,307,12,2060
2016,307,13,15
2016,307,14,91
2005,308,1,1
2005,308,2,3
2005,308,3,80
2005,308,4,2
2005,308,5,14
2005,308,6,43
2005,308,7,14
2005,308,8,7
2005,308,9,15
2005,308,10,6
2005,308,11,2
2005,308,12,4
2005,308,13,0
2005,308,14,0
2006,308,1,4
2006,308,2,1
2006,308,3,98
2006,308,4,4
2006,308,5,6
2006,308,6,69
2006,308,7,16
2006,308,8,3
2006,308,9,37
2006,308,10,25
2006,308,11,7
2006,308,12,18
2006,308,13,0
2006,308,14,0
2007,308,1,2
2007,308,2,0
2007,308,3,27
2007,308,4,0
2007,308,5,6
2007,308,6,13
2007,308,7,8
2007,308,8,0
2007,308,9,20
2007,308,10,8
2007,308,11,4
2007,308,12,4
2007,308,13,0
2007,308,14,0
2008,308,1,12
2008,308,2,0
2008,308,3,213
2008,308,4,10
2008,308,5,15
2008,308,6,140
2008,308,7,44
2008,308,8,4
2008,308,9,52
2008,308,10,42
2008,308,11,10
2008,308,12,32
2008,308,13,0
2008,308,14,3
2009,308,1,3
2009,308,2,1
2009,308,3,216
2009,308,4,9
2009,308,5,31
2009,308,6,104
2009,308,7,63
2009,308,8,9
2009,308,9,80
2009,308,10,37
2009,308,11,8
2009,308,12,29
2009,308,13,0
2009,308,14,0
2010,308,1,5
2010,308,2,5
2010,308,3,217
2010,308,4,7
2010,308,5,27
2010,308,6,133
2010,308,7,49
2010,308,8,1
2010,308,9,55
2010,308,10,46
2010,308,11,15
2010,308,12,31
2010,308,13,0
2010,308,14,0
2011,308,1,4
2011,308,2,5
2011,308,3,212
2011,308,4,10
2011,308,5,28
2011,308,6,122
2011,308,7,52
2011,308,8,0
2011,308,9,84
2011,308,10,45
2011,308,11,10
2011,308,12,35
2011,308,13,0
2011,308,14,2
2012,308,1,16
2012,308,2,2
2012,308,3,174
2012,308,4,8
2012,308,5,18
2012,308,6,104
2012,308,7,43
2012,308,8,1
2012,308,9,52
2012,308,10,47
2012,308,11,14
2012,308,12,33
2012,308,13,0
2012,308,14,1
2013,308,1,5
2013,308,2,3
2013,308,3,127
2013,308,4,3
2013,308,5,31
2013,308,6,70
2013,308,7,23
2013,308,8,0
2013,308,9,52
2013,308,10,27
2013,308,11,8
2013,308,12,19
2013,308,13,0
2013,308,14,2
2014,308,1,10
2014,308,2,2
2014,308,3,120
2014,308,4,3
2014,308,5,18
2014,308,6,81
2014,308,7,18
2014,308,8,0
2014,308,9,44
2014,308,10,27
2014,308,11,8
2014,308,12,19
2014,308,13,0
2014,308,14,1
2015,308,1,7
2015,308,2,6
2015,308,3,186
2015,308,4,5
2015,308,5,24
2015,308,6,109
2015,308,7,42
2015,308,8,6
2015,308,9,41
2015,308,10,36
2015,308,11,5
2015,308,12,31
2015,308,13,0
2015,308,14,0
2016,308,1,7
2016,308,2,4
2016,308,3,192
2016,308,4,6
2016,308,5,16
2016,308,6,130
2016,308,7,37
2016,308,8,3
2016,308,9,31
2016,308,10,32
2016,308,11,1
2016,308,12,31
2016,308,13,0
2016,308,14,1
2005,309,1,0
2005,309,2,0
2005,309,3,12
2005,309,4,0
2005,309,5,1
2005,309,6,3
2005,309,7,7
2005,309,8,1
2005,309,9,3
2005,309,10,12
2005,309,11,1
2005,309,12,11
2005,309,13,0
2005,309,14,0
2006,309,1,5
2006,309,2,1
2006,309,3,17
2006,309,4,1
2006,309,5,5
2006,309,6,8
2006,309,7,2
2006,309,8,1
2006,309,9,10
2006,309,10,21
2006,309,11,6
2006,309,12,15
2006,309,13,0
2006,309,14,1
2007,309,1,2
2007,309,2,0
2007,309,3,14
2007,309,4,0
2007,309,5,1
2007,309,6,4
2007,309,7,4
2007,309,8,5
2007,309,9,14
2007,309,10,19
2007,309,11,2
2007,309,12,17
2007,309,13,0
2007,309,14,0
2008,309,1,1
2008,309,2,1
2008,309,3,24
2008,309,4,4
2008,309,5,3
2008,309,6,9
2008,309,7,8
2008,309,8,0
2008,309,9,24
2008,309,10,18
2008,309,11,3
2008,309,12,15
2008,309,13,0
2008,309,14,0
2009,309,1,3
2009,309,2,1
2009,309,3,42
2009,309,4,5
2009,309,5,3
2009,309,6,13
2009,309,7,20
2009,309,8,1
2009,309,9,34
2009,309,10,36
2009,309,11,5
2009,309,12,31
2009,309,13,0
2009,309,14,0
2010,309,1,0
2010,309,2,1
2010,309,3,58
2010,309,4,8
2010,309,5,10
2010,309,6,11
2010,309,7,27
2010,309,8,2
2010,309,9,42
2010,309,10,27
2010,309,11,7
2010,309,12,20
2010,309,13,0
2010,309,14,0
2011,309,1,1
2011,309,2,0
2011,309,3,42
2011,309,4,3
2011,309,5,10
2011,309,6,5
2011,309,7,23
2011,309,8,1
2011,309,9,34
2011,309,10,34
2011,309,11,7
2011,309,12,27
2011,309,13,1
2011,309,14,0
2012,309,1,2
2012,309,2,0
2012,309,3,72
2012,309,4,19
2012,309,5,10
2012,309,6,10
2012,309,7,33
2012,309,8,0
2012,309,9,79
2012,309,10,37
2012,309,11,1
2012,309,12,36
2012,309,13,0
2012,309,14,0
2013,309,1,2
2013,309,2,0
2013,309,3,75
2013,309,4,8
2013,309,5,18
2013,309,6,17
2013,309,7,32
2013,309,8,0
2013,309,9,59
2013,309,10,36
2013,309,11,2
2013,309,12,34
2013,309,13,0
2013,309,14,0
2014,309,1,1
2014,309,2,2
2014,309,3,64
2014,309,4,14
2014,309,5,15
2014,309,6,6
2014,309,7,29
2014,309,8,0
2014,309,9,36
2014,309,10,26
2014,309,11,1
2014,309,12,25
2014,309,13,0
2014,309,14,0
2015,309,1,2
2015,309,2,1
2015,309,3,75
2015,309,4,19
2015,309,5,8
2015,309,6,12
2015,309,7,36
2015,309,8,0
2015,309,9,55
2015,309,10,21
2015,309,11,4
2015,309,12,17
2015,309,13,0
2015,309,14,2
2016,309,1,3
2016,309,2,2
2016,309,3,93
2016,309,4,11
2016,309,5,18
2016,309,6,17
2016,309,7,42
2016,309,8,5
2016,309,9,48
2016,309,10,17
2016,309,11,0
2016,309,12,17
2016,309,13,0
2016,309,14,0
2005,310,1,205
2005,310,2,51
2005,310,3,579
2005,310,4,10
2005,310,5,95
2005,310,6,224
2005,310,7,155
2005,310,8,95
2005,310,9,379
2005,310,10,363
2005,310,11,82
2005,310,12,281
2005,310,13,2
2005,310,14,4
2006,310,1,227
2006,310,2,39
2006,310,3,797
2006,310,4,20
2006,310,5,103
2006,310,6,326
2006,310,7,234
2006,310,8,114
2006,310,9,357
2006,310,10,367
2006,310,11,64
2006,310,12,303
2006,310,13,2
2006,310,14,5
2007,310,1,334
2007,310,2,95
2007,310,3,980
2007,310,4,28
2007,310,5,179
2007,310,6,499
2007,310,7,233
2007,310,8,41
2007,310,9,505
2007,310,10,398
2007,310,11,62
2007,310,12,336
2007,310,13,3
2007,310,14,11
2008,310,1,223
2008,310,2,85
2008,310,3,713
2008,310,4,37
2008,310,5,141
2008,310,6,324
2008,310,7,197
2008,310,8,14
2008,310,9,703
2008,310,10,499
2008,310,11,85
2008,310,12,414
2008,310,13,3
2008,310,14,6
2009,310,1,214
2009,310,2,121
2009,310,3,712
2009,310,4,54
2009,310,5,177
2009,310,6,311
2009,310,7,148
2009,310,8,22
2009,310,9,871
2009,310,10,513
2009,310,11,89
2009,310,12,424
2009,310,13,0
2009,310,14,3
2010,310,1,238
2010,310,2,104
2010,310,3,965
2010,310,4,76
2010,310,5,187
2010,310,6,407
2010,310,7,237
2010,310,8,58
2010,310,9,959
2010,310,10,430
2010,310,11,86
2010,310,12,344
2010,310,13,2
2010,310,14,12
2011,310,1,248
2011,310,2,118
2011,310,3,855
2011,310,4,42
2011,310,5,208
2011,310,6,336
2011,310,7,245
2011,310,8,24
2011,310,9,992
2011,310,10,445
2011,310,11,102
2011,310,12,343
2011,310,13,1
2011,310,14,8
2012,310,1,179
2012,310,2,67
2012,310,3,667
2012,310,4,43
2012,310,5,136
2012,310,6,297
2012,310,7,179
2012,310,8,12
2012,310,9,712
2012,310,10,350
2012,310,11,67
2012,310,12,283
2012,310,13,2
2012,310,14,13
2013,310,1,170
2013,310,2,88
2013,310,3,864
2013,310,4,75
2013,310,5,165
2013,310,6,363
2013,310,7,231
2013,310,8,30
2013,310,9,713
2013,310,10,301
2013,310,11,61
2013,310,12,240
2013,310,13,3
2013,310,14,9
2014,310,1,176
2014,310,2,133
2014,310,3,1003
2014,310,4,79
2014,310,5,254
2014,310,6,383
2014,310,7,270
2014,310,8,17
2014,310,9,645
2014,310,10,240
2014,310,11,57
2014,310,12,183
2014,310,13,1
2014,310,14,9
2015,310,1,196
2015,310,2,113
2015,310,3,972
2015,310,4,67
2015,310,5,182
2015,310,6,419
2015,310,7,277
2015,310,8,27
2015,310,9,577
2015,310,10,239
2015,310,11,56
2015,310,12,183
2015,310,13,1
2015,310,14,6
2016,310,1,172
2016,310,2,102
2016,310,3,745
2016,310,4,36
2016,310,5,141
2016,310,6,323
2016,310,7,226
2016,310,8,19
2016,310,9,398
2016,310,10,273
2016,310,11,55
2016,310,12,218
2016,310,13,1
2016,310,14,8
2005,311,1,997
2005,311,2,334
2005,311,3,3211
2005,311,4,140
2005,311,5,645
2005,311,6,1567
2005,311,7,605
2005,311,8,254
2005,311,9,2869
2005,311,10,1554
2005,311,11,266
2005,311,12,1288
2005,311,13,3
2005,311,14,38
2006,311,1,952
2006,311,2,330
2006,311,3,2534
2006,311,4,62
2006,311,5,594
2006,311,6,954
2006,311,7,614
2006,311,8,310
2006,311,9,2814
2006,311,10,1729
2006,311,11,302
2006,311,12,1427
2006,311,13,7
2006,311,14,29
2007,311,1,814
2007,311,2,387
2007,311,3,2310
2007,311,4,101
2007,311,5,628
2007,311,6,946
2007,311,7,450
2007,311,8,185
2007,311,9,3334
2007,311,10,1735
2007,311,11,257
2007,311,12,1476
2007,311,13,4
2007,311,14,48
2008,311,1,649
2008,311,2,257
2008,311,3,2156
2008,311,4,50
2008,311,5,539
2008,311,6,956
2008,311,7,438
2008,311,8,173
2008,311,9,3011
2008,311,10,1770
2008,311,11,275
2008,311,12,1495
2008,311,13,3
2008,311,14,41
2009,311,1,565
2009,311,2,291
2009,311,3,2249
2009,311,4,82
2009,311,5,654
2009,311,6,838
2009,311,7,462
2009,311,8,213
2009,311,9,3560
2009,311,10,1835
2009,311,11,304
2009,311,12,1531
2009,311,13,3
2009,311,14,43
2010,311,1,414
2010,311,2,257
2010,311,3,1976
2010,311,4,81
2010,311,5,652
2010,311,6,555
2010,311,7,540
2010,311,8,148
2010,311,9,3074
2010,311,10,1605
2010,311,11,302
2010,311,12,1303
2010,311,13,4
2010,311,14,46
2011,311,1,471
2011,311,2,269
2011,311,3,2406
2011,311,4,162
2011,311,5,699
2011,311,6,768
2011,311,7,649
2011,311,8,128
2011,311,9,3486
2011,311,10,1647
2011,311,11,311
2011,311,12,1336
2011,311,13,7
2011,311,14,57
2012,311,1,463
2012,311,2,264
2012,311,3,1870
2012,311,4,185
2012,311,5,452
2012,311,6,660
2012,311,7,484
2012,311,8,89
2012,311,9,3429
2012,311,10,1425
2012,311,11,284
2012,311,12,1141
2012,311,13,6
2012,311,14,37
2013,311,1,408
2013,311,2,333
2013,311,3,2339
2013,311,4,192
2013,311,5,530
2013,311,6,781
2013,311,7,686
2013,311,8,150
2013,311,9,3707
2013,311,10,1235
2013,311,11,243
2013,311,12,992
2013,311,13,4
2013,311,14,48
2014,311,1,503
2014,311,2,440
2014,311,3,2746
2014,311,4,263
2014,311,5,604
2014,311,6,904
2014,311,7,774
2014,311,8,201
2014,311,9,3791
2014,311,10,1056
2014,311,11,169
2014,311,12,887
2014,311,13,4
2014,311,14,29
2015,311,1,568
2015,311,2,614
2015,311,3,2667
2015,311,4,233
2015,311,5,519
2015,311,6,1062
2015,311,7,729
2015,311,8,124
2015,311,9,3928
2015,311,10,1e3
2015,311,11,131
2015,311,12,869
2015,311,13,6
2015,311,14,32
2016,311,1,627
2016,311,2,565
2016,311,3,2883
2016,311,4,228
2016,311,5,590
2016,311,6,1083
2016,311,7,826
2016,311,8,156
2016,311,9,3775
2016,311,10,1026
2016,311,11,187
2016,311,12,839
2016,311,13,7
2016,311,14,26
2005,312,1,417
2005,312,2,146
2005,312,3,1386
2005,312,4,40
2005,312,5,341
2005,312,6,988
2005,312,7,319
2005,312,8,96
2005,312,9,1496
2005,312,10,953
2005,312,11,192
2005,312,12,924
2005,312,13,5
2005,312,14,25
2006,312,1,326
2006,312,2,115
2006,312,3,1027
2006,312,4,18
2006,312,5,148
2006,312,6,475
2006,312,7,278
2006,312,8,108
2006,312,9,1136
2006,312,10,655
2006,312,11,125
2006,312,12,530
2006,312,13,5
2006,312,14,20
2007,312,1,500
2007,312,2,186
2007,312,3,1363
2007,312,4,58
2007,312,5,244
2007,312,6,579
2007,312,7,432
2007,312,8,50
2007,312,9,1531
2007,312,10,697
2007,312,11,143
2007,312,12,554
2007,312,13,4
2007,312,14,32
2008,312,1,511
2008,312,2,201
2008,312,3,1236
2008,312,4,48
2008,312,5,265
2008,312,6,434
2008,312,7,461
2008,312,8,28
2008,312,9,1442
2008,312,10,858
2008,312,11,175
2008,312,12,683
2008,312,13,0
2008,312,14,37
2009,312,1,463
2009,312,2,225
2009,312,3,1437
2009,312,4,80
2009,312,5,336
2009,312,6,558
2009,312,7,421
2009,312,8,42
2009,312,9,1465
2009,312,10,885
2009,312,11,156
2009,312,12,729
2009,312,13,3
2009,312,14,29
2010,312,1,328
2010,312,2,142
2010,312,3,1539
2010,312,4,108
2010,312,5,275
2010,312,6,476
2010,312,7,629
2010,312,8,51
2010,312,9,1241
2010,312,10,828
2010,312,11,161
2010,312,12,667
2010,312,13,3
2010,312,14,23
2011,312,1,400
2011,312,2,159
2011,312,3,1424
2011,312,4,180
2011,312,5,253
2011,312,6,435
2011,312,7,514
2011,312,8,42
2011,312,9,1854
2011,312,10,1002
2011,312,11,155
2011,312,12,847
2011,312,13,1
2011,312,14,30
2012,312,1,368
2012,312,2,178
2012,312,3,1311
2012,312,4,193
2012,312,5,251
2012,312,6,438
2012,312,7,405
2012,312,8,24
2012,312,9,1667
2012,312,10,951
2012,312,11,168
2012,312,12,783
2012,312,13,0
2012,312,14,34
2013,312,1,411
2013,312,2,180
2013,312,3,1488
2013,312,4,220
2013,312,5,314
2013,312,6,475
2013,312,7,463
2013,312,8,16
2013,312,9,1600
2013,312,10,890
2013,312,11,170
2013,312,12,720
2013,312,13,1
2013,312,14,21
2014,312,1,481
2014,312,2,236
2014,312,3,1398
2014,312,4,269
2014,312,5,312
2014,312,6,374
2014,312,7,406
2014,312,8,37
2014,312,9,1712
2014,312,10,716
2014,312,11,151
2014,312,12,565
2014,312,13,2
2014,312,14,13
2015,312,1,526
2015,312,2,219
2015,312,3,1496
2015,312,4,268
2015,312,5,374
2015,312,6,465
2015,312,7,366
2015,312,8,23
2015,312,9,1713
2015,312,10,635
2015,312,11,142
2015,312,12,493
2015,312,13,3
2015,312,14,18
2016,312,1,548
2016,312,2,212
2016,312,3,1558
2016,312,4,271
2016,312,5,446
2016,312,6,382
2016,312,7,428
2016,312,8,31
2016,312,9,1560
2016,312,10,563
2016,312,11,131
2016,312,12,432
2016,312,13,4
2016,312,14,13
2005,313,1,7
2005,313,2,0
2005,313,3,65
2005,313,4,2
2005,313,5,6
2005,313,6,26
2005,313,7,29
2005,313,8,2
2005,313,9,67
2005,313,10,145
2005,313,11,58
2005,313,12,87
2005,313,13,1
2005,313,14,1
2006,313,1,10
2006,313,2,4
2006,313,3,108
2006,313,4,2
2006,313,5,18
2006,313,6,53
2006,313,7,31
2006,313,8,4
2006,313,9,65
2006,313,10,147
2006,313,11,26
2006,313,12,121
2006,313,13,1
2006,313,14,1
2007,313,1,16
2007,313,2,0
2007,313,3,113
2007,313,4,3
2007,313,5,17
2007,313,6,60
2007,313,7,28
2007,313,8,5
2007,313,9,76
2007,313,10,169
2007,313,11,32
2007,313,12,137
2007,313,13,0
2007,313,14,2
2008,313,1,5
2008,313,2,4
2008,313,3,142
2008,313,4,3
2008,313,5,23
2008,313,6,51
2008,313,7,60
2008,313,8,5
2008,313,9,114
2008,313,10,145
2008,313,11,31
2008,313,12,114
2008,313,13,3
2008,313,14,2
2009,313,1,12
2009,313,2,5
2009,313,3,130
2009,313,4,5
2009,313,5,39
2009,313,6,33
2009,313,7,52
2009,313,8,1
2009,313,9,107
2009,313,10,112
2009,313,11,22
2009,313,12,90
2009,313,13,0
2009,313,14,2
2010,313,1,5
2010,313,2,3
2010,313,3,96
2010,313,4,6
2010,313,5,28
2010,313,6,30
2010,313,7,25
2010,313,8,7
2010,313,9,63
2010,313,10,106
2010,313,11,28
2010,313,12,78
2010,313,13,2
2010,313,14,0
2011,313,1,12
2011,313,2,2
2011,313,3,122
2011,313,4,10
2011,313,5,27
2011,313,6,41
2011,313,7,41
2011,313,8,3
2011,313,9,79
2011,313,10,75
2011,313,11,14
2011,313,12,61
2011,313,13,1
2011,313,14,1
2012,313,1,13
2012,313,2,6
2012,313,3,150
2012,313,4,8
2012,313,5,41
2012,313,6,61
2012,313,7,38
2012,313,8,2
2012,313,9,115
2012,313,10,89
2012,313,11,24
2012,313,12,65
2012,313,13,1
2012,313,14,5
2013,313,1,16
2013,313,2,4
2013,313,3,113
2013,313,4,2
2013,313,5,33
2013,313,6,54
2013,313,7,23
2013,313,8,1
2013,313,9,94
2013,313,10,97
2013,313,11,18
2013,313,12,79
2013,313,13,1
2013,313,14,4
2014,313,1,7
2014,313,2,3
2014,313,3,108
2014,313,4,3
2014,313,5,19
2014,313,6,33
2014,313,7,53
2014,313,8,0
2014,313,9,67
2014,313,10,80
2014,313,11,25
2014,313,12,55
2014,313,13,2
2014,313,14,1
2015,313,1,18
2015,313,2,3
2015,313,3,196
2015,313,4,9
2015,313,5,68
2015,313,6,66
2015,313,7,51
2015,313,8,2
2015,313,9,118
2015,313,10,81
2015,313,11,14
2015,313,12,67
2015,313,13,0
2015,313,14,2
2016,313,1,20
2016,313,2,4
2016,313,3,155
2016,313,4,3
2016,313,5,31
2016,313,6,64
2016,313,7,55
2016,313,8,2
2016,313,9,96
2016,313,10,89
2016,313,11,13
2016,313,12,76
2016,313,13,1
2016,313,14,0
2005,314,1,511
2005,314,2,390
2005,314,3,3512
2005,314,4,118
2005,314,5,120
2005,314,6,1825
2005,314,7,536
2005,314,8,913
2005,314,9,4692
2005,314,10,1130
2005,314,11,307
2005,314,12,823
2005,314,13,3
2005,314,14,35
2006,314,1,661
2006,314,2,568
2006,314,3,3741
2006,314,4,209
2006,314,5,215
2006,314,6,1916
2006,314,7,617
2006,314,8,784
2006,314,9,5018
2006,314,10,1189
2006,314,11,269
2006,314,12,920
2006,314,13,7
2006,314,14,70
2007,314,1,824
2007,314,2,805
2007,314,3,4497
2007,314,4,708
2007,314,5,393
2007,314,6,2050
2007,314,7,680
2007,314,8,666
2007,314,9,4864
2007,314,10,1474
2007,314,11,311
2007,314,12,1162
2007,314,13,10
2007,314,14,55
2008,314,1,744
2008,314,2,984
2008,314,3,4839
2008,314,4,859
2008,314,5,803
2008,314,6,1961
2008,314,7,742
2008,314,8,474
2008,314,9,4728
2008,314,10,1400
2008,314,11,310
2008,314,12,1090
2008,314,13,8
2008,314,14,45
2009,314,1,769
2009,314,2,819
2009,314,3,5455
2009,314,4,953
2009,314,5,1082
2009,314,6,2213
2009,314,7,836
2009,314,8,371
2009,314,9,4695
2009,314,10,1379
2009,314,11,294
2009,314,12,1085
2009,314,13,7
2009,314,14,49
2010,314,1,786
2010,314,2,860
2010,314,3,4976
2010,314,4,824
2010,314,5,1189
2010,314,6,1874
2010,314,7,866
2010,314,8,223
2010,314,9,4605
2010,314,10,1510
2010,314,11,285
2010,314,12,1225
2010,314,13,6
2010,314,14,60
2011,314,1,800
2011,314,2,764
2011,314,3,5370
2011,314,4,991
2011,314,5,1247
2011,314,6,2069
2011,314,7,843
2011,314,8,220
2011,314,9,5050
2011,314,10,1628
2011,314,11,261
2011,314,12,1367
2011,314,13,7
2011,314,14,72
2012,314,1,693
2012,314,2,707
2012,314,3,4896
2012,314,4,808
2012,314,5,1058
2012,314,6,1900
2012,314,7,1003
2012,314,8,127
2012,314,9,5376
2012,314,10,1356
2012,314,11,255
2012,314,12,1101
2012,314,13,5
2012,314,14,58
2013,314,1,835
2013,314,2,880
2013,314,3,4588
2013,314,4,784
2013,314,5,1125
2013,314,6,1636
2013,314,7,920
2013,314,8,123
2013,314,9,4894
2013,314,10,1350
2013,314,11,235
2013,314,12,1115
2013,314,13,3
2013,314,14,53
2014,314,1,792
2014,314,2,857
2014,314,3,4871
2014,314,4,885
2014,314,5,1183
2014,314,6,1775
2014,314,7,918
2014,314,8,110
2014,314,9,4800
2014,314,10,1204
2014,314,11,183
2014,314,12,1021
2014,314,13,4
2014,314,14,53
2015,314,1,882
2015,314,2,969
2015,314,3,5166
2015,314,4,1325
2015,314,5,1170
2015,314,6,1669
2015,314,7,899
2015,314,8,103
2015,314,9,5428
2015,314,10,1275
2015,314,11,246
2015,314,12,1029
2015,314,13,3
2015,314,14,52
2016,314,1,876
2016,314,2,899
2016,314,3,4769
2016,314,4,1163
2016,314,5,1103
2016,314,6,1475
2016,314,7,915
2016,314,8,113
2016,314,9,4899
2016,314,10,1169
2016,314,11,191
2016,314,12,978
2016,314,13,8
2016,314,14,45
2005,315,1,8
2005,315,2,0
2005,315,3,123
2005,315,4,1
2005,315,5,5
2005,315,6,40
2005,315,7,69
2005,315,8,8
2005,315,9,89
2005,315,10,120
2005,315,11,33
2005,315,12,87
2005,315,13,0
2005,315,14,7
2006,315,1,4
2006,315,2,3
2006,315,3,88
2006,315,4,2
2006,315,5,2
2006,315,6,28
2006,315,7,54
2006,315,8,2
2006,315,9,51
2006,315,10,120
2006,315,11,33
2006,315,12,87
2006,315,13,0
2006,315,14,3
2007,315,1,11
2007,315,2,2
2007,315,3,141
2007,315,4,0
2007,315,5,5
2007,315,6,57
2007,315,7,75
2007,315,8,4
2007,315,9,77
2007,315,10,112
2007,315,11,27
2007,315,12,85
2007,315,13,0
2007,315,14,2
2008,315,1,14
2008,315,2,4
2008,315,3,145
2008,315,4,2
2008,315,5,4
2008,315,6,68
2008,315,7,65
2008,315,8,6
2008,315,9,107
2008,315,10,128
2008,315,11,31
2008,315,12,97
2008,315,13,3
2008,315,14,3
2009,315,1,11
2009,315,2,3
2009,315,3,138
2009,315,4,4
2009,315,5,10
2009,315,6,60
2009,315,7,60
2009,315,8,4
2009,315,9,91
2009,315,10,129
2009,315,11,51
2009,315,12,78
2009,315,13,0
2009,315,14,3
2010,315,1,6
2010,315,2,7
2010,315,3,129
2010,315,4,5
2010,315,5,21
2010,315,6,56
2010,315,7,40
2010,315,8,7
2010,315,9,88
2010,315,10,125
2010,315,11,41
2010,315,12,84
2010,315,13,2
2010,315,14,4
2011,315,1,6
2011,315,2,0
2011,315,3,179
2011,315,4,2
2011,315,5,20
2011,315,6,80
2011,315,7,74
2011,315,8,3
2011,315,9,164
2011,315,10,140
2011,315,11,38
2011,315,12,102
2011,315,13,0
2011,315,14,5
2012,315,1,27
2012,315,2,0
2012,315,3,144
2012,315,4,4
2012,315,5,4
2012,315,6,63
2012,315,7,71
2012,315,8,2
2012,315,9,131
2012,315,10,141
2012,315,11,43
2012,315,12,98
2012,315,13,1
2012,315,14,4
2013,315,1,17
2013,315,2,4
2013,315,3,182
2013,315,4,10
2013,315,5,25
2013,315,6,78
2013,315,7,68
2013,315,8,1
2013,315,9,115
2013,315,10,87
2013,315,11,12
2013,315,12,75
2013,315,13,0
2013,315,14,2
2014,315,1,16
2014,315,2,1
2014,315,3,173
2014,315,4,6
2014,315,5,9
2014,315,6,82
2014,315,7,70
2014,315,8,6
2014,315,9,100
2014,315,10,90
2014,315,11,19
2014,315,12,71
2014,315,13,1
2014,315,14,3
2015,315,1,14
2015,315,2,3
2015,315,3,202
2015,315,4,8
2015,315,5,13
2015,315,6,99
2015,315,7,80
2015,315,8,2
2015,315,9,107
2015,315,10,76
2015,315,11,13
2015,315,12,63
2015,315,13,0
2015,315,14,2
2016,315,1,24
2016,315,2,3
2016,315,3,174
2016,315,4,13
2016,315,5,12
2016,315,6,63
2016,315,7,84
2016,315,8,2
2016,315,9,101
2016,315,10,63
2016,315,11,13
2016,315,12,50
2016,315,13,0
2016,315,14,1
2005,316,1,3
2005,316,2,0
2005,316,3,34
2005,316,4,0
2005,316,5,2
2005,316,6,11
2005,316,7,21
2005,316,8,0
2005,316,9,27
2005,316,10,65
2005,316,11,20
2005,316,12,45
2005,316,13,0
2005,316,14,2
